candidate_relation_id,compound_word_meaning_id,compound_type,input_forms_slp1,input_semantic_relation,operation_family,operation_id,source_variant,semantic_context,semantic_branch_id,semantic_relation,rule_refs,derivational_depth
1610a88ad5b998d36bce,4b989f8d5afc068b,saptami_tatpurusha,sTAlIpakva,pakva in or upon sTAlI,taddhita,state_tva,tva,TasyaBhava,bhava_tva,the state or defining quality denoted by the compound meaning,5.1.119,2
471e6ba42c4bbd1b8576,4b989f8d5afc068b,saptami_tatpurusha,sTAlIpakva,pakva in or upon sTAlI,taddhita,state_tal,tal,TasyaBhava,bhava_tal,the state or defining quality denoted by the compound meaning,5.1.119,2
659ac0e0feeaad878643,4b989f8d5afc068b,saptami_tatpurusha,sTAlIpakva,pakva in or upon sTAlI,taddhita,possession_matup,matup,TadAsyaAstiAsmin,possession,one or that in which the compound referent is present,5.2.94,2
388676aae3ac2717f196,4b989f8d5afc068b,saptami_tatpurusha,sTAlIpakva,pakva in or upon sTAlI,taddhita,superlative_tamap,tamap,AtishayanaSuperlative,superlative,the compound meaning understood to the highest degree within the intended comparison,5.3.55,2
f89459f1c3d1ea7d0798,4b989f8d5afc068b,saptami_tatpurusha,sTAlIpakva,pakva in or upon sTAlI,taddhita,comparative_tarap,tarap,AtishayanaComparative,comparative,the compound meaning understood to a greater degree within the intended comparison,5.3.57,2
7c8ebe0c9618392e0619,4b989f8d5afc068b,saptami_tatpurusha,sTAlIpakva,pakva in or upon sTAlI,namadhatu,self_desire_kyac,kyac,AtmanaIccha,atma_iccha_kyac,desire the compound referent in relation to oneself,3.1.8,2
5679f67a624b26a39c8b,4b989f8d5afc068b,saptami_tatpurusha,sTAlIpakva,pakva in or upon sTAlI,namadhatu,self_desire_kamyac,kAmyac,AtmanaIccha,atma_iccha_kamyac,desire the compound referent in relation to oneself,3.1.9,2
8275330b6dc8b27a211d,4b989f8d5afc068b,saptami_tatpurusha,sTAlIpakva,pakva in or upon sTAlI,namadhatu,object_comparison_kyac,kyac,UpamanaKarmaAcara,upamana_karma_acara,treat an object as comparable to the compound referent,3.1.10,2
b89730c8b4cdb82fbfd2,4b989f8d5afc068b,saptami_tatpurusha,sTAlIpakva,pakva in or upon sTAlI,namadhatu,agent_comparison_kyang,kyaN,UpamanaKartrAcara,upamana_kartr_acara,act like the compound referent,3.1.11,2
95d1099f1da8da998bd0,4b989f8d5afc068b,saptami_tatpurusha,sTAlIpakva,pakva in or upon sTAlI,nan,nan_privative,nan,NanPrivative,nan_privative,"the absence, non-occurrence, or negation of the compound meaning",2.2.6;6.3.73;6.3.74,2
82b860ebcfae6abc655e,0c032f2cdcba8a13,saptami_tatpurusha,tIrTaDvANkza,DvANkza in or upon tIrTa,taddhita,state_tva,tva,TasyaBhava,bhava_tva,the state or defining quality denoted by the compound meaning,5.1.119,2
d30fa208240b2b7da10f,0c032f2cdcba8a13,saptami_tatpurusha,tIrTaDvANkza,DvANkza in or upon tIrTa,taddhita,state_tal,tal,TasyaBhava,bhava_tal,the state or defining quality denoted by the compound meaning,5.1.119,2
3ed0315188f14431cbf3,0c032f2cdcba8a13,saptami_tatpurusha,tIrTaDvANkza,DvANkza in or upon tIrTa,taddhita,possession_matup,matup,TadAsyaAstiAsmin,possession,one or that in which the compound referent is present,5.2.94,2
487886e9757da51639c5,0c032f2cdcba8a13,saptami_tatpurusha,tIrTaDvANkza,DvANkza in or upon tIrTa,taddhita,superlative_tamap,tamap,AtishayanaSuperlative,superlative,the compound meaning understood to the highest degree within the intended comparison,5.3.55,2
c2f7dd9f6d9102e898ee,0c032f2cdcba8a13,saptami_tatpurusha,tIrTaDvANkza,DvANkza in or upon tIrTa,taddhita,comparative_tarap,tarap,AtishayanaComparative,comparative,the compound meaning understood to a greater degree within the intended comparison,5.3.57,2
711a5212d77b89f2039c,0c032f2cdcba8a13,saptami_tatpurusha,tIrTaDvANkza,DvANkza in or upon tIrTa,namadhatu,self_desire_kyac,kyac,AtmanaIccha,atma_iccha_kyac,desire the compound referent in relation to oneself,3.1.8,2
3b316abff6302c8887f3,0c032f2cdcba8a13,saptami_tatpurusha,tIrTaDvANkza,DvANkza in or upon tIrTa,namadhatu,self_desire_kamyac,kAmyac,AtmanaIccha,atma_iccha_kamyac,desire the compound referent in relation to oneself,3.1.9,2
feaf5ad08bc089517b49,0c032f2cdcba8a13,saptami_tatpurusha,tIrTaDvANkza,DvANkza in or upon tIrTa,namadhatu,object_comparison_kyac,kyac,UpamanaKarmaAcara,upamana_karma_acara,treat an object as comparable to the compound referent,3.1.10,2
cdf471af4954465ae28b,0c032f2cdcba8a13,saptami_tatpurusha,tIrTaDvANkza,DvANkza in or upon tIrTa,namadhatu,agent_comparison_kyang,kyaN,UpamanaKartrAcara,upamana_kartr_acara,act like the compound referent,3.1.11,2
b3960b9c6bb862350ee8,0c032f2cdcba8a13,saptami_tatpurusha,tIrTaDvANkza,DvANkza in or upon tIrTa,nan,nan_privative,nan,NanPrivative,nan_privative,"the absence, non-occurrence, or negation of the compound meaning",2.2.6;6.3.73;6.3.74,2
f1f0421b8031e3c306e8,7bf5bf8e1daf2990,sasthi_tatpurusha,brAhmaRakambala,kambala of brAhmaRa,taddhita,state_tva,tva,TasyaBhava,bhava_tva,the state or defining quality denoted by the compound meaning,5.1.119,2
7787eafd89eeada17859,7bf5bf8e1daf2990,sasthi_tatpurusha,brAhmaRakambala,kambala of brAhmaRa,taddhita,state_tal,tal,TasyaBhava,bhava_tal,the state or defining quality denoted by the compound meaning,5.1.119,2
4c2a08262939c1850eb7,7bf5bf8e1daf2990,sasthi_tatpurusha,brAhmaRakambala,kambala of brAhmaRa,taddhita,possession_matup,matup,TadAsyaAstiAsmin,possession,one or that in which the compound referent is present,5.2.94,2
964dd92722dcc2af4e20,7bf5bf8e1daf2990,sasthi_tatpurusha,brAhmaRakambala,kambala of brAhmaRa,taddhita,superlative_tamap,tamap,AtishayanaSuperlative,superlative,the compound meaning understood to the highest degree within the intended comparison,5.3.55,2
d898fa33a188cd2fa785,7bf5bf8e1daf2990,sasthi_tatpurusha,brAhmaRakambala,kambala of brAhmaRa,taddhita,comparative_tarap,tarap,AtishayanaComparative,comparative,the compound meaning understood to a greater degree within the intended comparison,5.3.57,2
e6734277de9a17180d5e,7bf5bf8e1daf2990,sasthi_tatpurusha,brAhmaRakambala,kambala of brAhmaRa,namadhatu,self_desire_kyac,kyac,AtmanaIccha,atma_iccha_kyac,desire the compound referent in relation to oneself,3.1.8,2
d9befdf32e697113fc31,7bf5bf8e1daf2990,sasthi_tatpurusha,brAhmaRakambala,kambala of brAhmaRa,namadhatu,self_desire_kamyac,kAmyac,AtmanaIccha,atma_iccha_kamyac,desire the compound referent in relation to oneself,3.1.9,2
cf3cfb68334d9a9194fa,7bf5bf8e1daf2990,sasthi_tatpurusha,brAhmaRakambala,kambala of brAhmaRa,namadhatu,object_comparison_kyac,kyac,UpamanaKarmaAcara,upamana_karma_acara,treat an object as comparable to the compound referent,3.1.10,2
c22bb2cba5509b317fc4,7bf5bf8e1daf2990,sasthi_tatpurusha,brAhmaRakambala,kambala of brAhmaRa,namadhatu,agent_comparison_kyang,kyaN,UpamanaKartrAcara,upamana_kartr_acara,act like the compound referent,3.1.11,2
b506170e7384195d6102,7bf5bf8e1daf2990,sasthi_tatpurusha,brAhmaRakambala,kambala of brAhmaRa,nan,nan_privative,nan,NanPrivative,nan_privative,"the absence, non-occurrence, or negation of the compound meaning",2.2.6;6.3.73;6.3.74,2
206f3fcbb641c6c7cb6e,c3ec9bf61a1aca10,sasthi_tatpurusha,rAjapuruza,puruza of rAjan,taddhita,state_tva,tva,TasyaBhava,bhava_tva,the state or defining quality denoted by the compound meaning,5.1.119,2
a9e7403bdd8ad35ecebe,c3ec9bf61a1aca10,sasthi_tatpurusha,rAjapuruza,puruza of rAjan,taddhita,state_tal,tal,TasyaBhava,bhava_tal,the state or defining quality denoted by the compound meaning,5.1.119,2
9069fe9a70024e2bbe5b,c3ec9bf61a1aca10,sasthi_tatpurusha,rAjapuruza,puruza of rAjan,taddhita,possession_matup,matup,TadAsyaAstiAsmin,possession,one or that in which the compound referent is present,5.2.94,2
2bbed95b2a1b815170b4,c3ec9bf61a1aca10,sasthi_tatpurusha,rAjapuruza,puruza of rAjan,taddhita,superlative_tamap,tamap,AtishayanaSuperlative,superlative,the compound meaning understood to the highest degree within the intended comparison,5.3.55,2
032043ba78c0e6d14083,c3ec9bf61a1aca10,sasthi_tatpurusha,rAjapuruza,puruza of rAjan,taddhita,comparative_tarap,tarap,AtishayanaComparative,comparative,the compound meaning understood to a greater degree within the intended comparison,5.3.57,2
4ce816e9809e449bf9c8,c3ec9bf61a1aca10,sasthi_tatpurusha,rAjapuruza,puruza of rAjan,namadhatu,self_desire_kyac,kyac,AtmanaIccha,atma_iccha_kyac,desire the compound referent in relation to oneself,3.1.8,2
1de599331dff705ff378,c3ec9bf61a1aca10,sasthi_tatpurusha,rAjapuruza,puruza of rAjan,namadhatu,self_desire_kamyac,kAmyac,AtmanaIccha,atma_iccha_kamyac,desire the compound referent in relation to oneself,3.1.9,2
785105c3dd9c7929927a,c3ec9bf61a1aca10,sasthi_tatpurusha,rAjapuruza,puruza of rAjan,namadhatu,object_comparison_kyac,kyac,UpamanaKarmaAcara,upamana_karma_acara,treat an object as comparable to the compound referent,3.1.10,2
aec92aed0f5b0281af55,c3ec9bf61a1aca10,sasthi_tatpurusha,rAjapuruza,puruza of rAjan,namadhatu,agent_comparison_kyang,kyaN,UpamanaKartrAcara,upamana_kartr_acara,act like the compound referent,3.1.11,2
f828ddfe60459cbf7fb6,c3ec9bf61a1aca10,sasthi_tatpurusha,rAjapuruza,puruza of rAjan,nan,nan_privative,nan,NanPrivative,nan_privative,"the absence, non-occurrence, or negation of the compound meaning",2.2.6;6.3.73;6.3.74,2
92a027be3c9fd6bed253,7265feac4a674195,trtiya_tatpurusha,AcAraSlakzRa,"SlakzRa by, with, or through AcAra",taddhita,state_tva,tva,TasyaBhava,bhava_tva,the state or defining quality denoted by the compound meaning,5.1.119,2
eb9e4974530c28ff7cd5,7265feac4a674195,trtiya_tatpurusha,AcAraSlakzRa,"SlakzRa by, with, or through AcAra",taddhita,state_tal,tal,TasyaBhava,bhava_tal,the state or defining quality denoted by the compound meaning,5.1.119,2
df9636d6106e624033aa,7265feac4a674195,trtiya_tatpurusha,AcAraSlakzRa,"SlakzRa by, with, or through AcAra",taddhita,possession_matup,matup,TadAsyaAstiAsmin,possession,one or that in which the compound referent is present,5.2.94,2
0bed7b175d8795ed1573,7265feac4a674195,trtiya_tatpurusha,AcAraSlakzRa,"SlakzRa by, with, or through AcAra",taddhita,superlative_tamap,tamap,AtishayanaSuperlative,superlative,the compound meaning understood to the highest degree within the intended comparison,5.3.55,2
8c8f99fe49dfc834c3d3,7265feac4a674195,trtiya_tatpurusha,AcAraSlakzRa,"SlakzRa by, with, or through AcAra",taddhita,comparative_tarap,tarap,AtishayanaComparative,comparative,the compound meaning understood to a greater degree within the intended comparison,5.3.57,2
7ad76e9e55a716b61949,7265feac4a674195,trtiya_tatpurusha,AcAraSlakzRa,"SlakzRa by, with, or through AcAra",namadhatu,self_desire_kyac,kyac,AtmanaIccha,atma_iccha_kyac,desire the compound referent in relation to oneself,3.1.8,2
4f8f7a14043fcededea2,7265feac4a674195,trtiya_tatpurusha,AcAraSlakzRa,"SlakzRa by, with, or through AcAra",namadhatu,self_desire_kamyac,kAmyac,AtmanaIccha,atma_iccha_kamyac,desire the compound referent in relation to oneself,3.1.9,2
68c285648327eab18f15,7265feac4a674195,trtiya_tatpurusha,AcAraSlakzRa,"SlakzRa by, with, or through AcAra",namadhatu,object_comparison_kyac,kyac,UpamanaKarmaAcara,upamana_karma_acara,treat an object as comparable to the compound referent,3.1.10,2
72de6becdb732eb9d06b,7265feac4a674195,trtiya_tatpurusha,AcAraSlakzRa,"SlakzRa by, with, or through AcAra",namadhatu,agent_comparison_kyang,kyaN,UpamanaKartrAcara,upamana_kartr_acara,act like the compound referent,3.1.11,2
af9063b61011bb541cc5,7265feac4a674195,trtiya_tatpurusha,AcAraSlakzRa,"SlakzRa by, with, or through AcAra",nan,nan_privative,nan,NanPrivative,nan_privative,"the absence, non-occurrence, or negation of the compound meaning",2.2.6;6.3.73;6.3.74,2
23766a03a8006d7322d8,4111626665d2f4cd,trtiya_tatpurusha,AcAranipuRa,"nipuRa by, with, or through AcAra",taddhita,state_tva,tva,TasyaBhava,bhava_tva,the state or defining quality denoted by the compound meaning,5.1.119,2
9d197788b7d3cc07611f,4111626665d2f4cd,trtiya_tatpurusha,AcAranipuRa,"nipuRa by, with, or through AcAra",taddhita,state_tal,tal,TasyaBhava,bhava_tal,the state or defining quality denoted by the compound meaning,5.1.119,2
2ac794fa6a48e31b4d1a,4111626665d2f4cd,trtiya_tatpurusha,AcAranipuRa,"nipuRa by, with, or through AcAra",taddhita,possession_matup,matup,TadAsyaAstiAsmin,possession,one or that in which the compound referent is present,5.2.94,2
c42397e53262b59813db,4111626665d2f4cd,trtiya_tatpurusha,AcAranipuRa,"nipuRa by, with, or through AcAra",taddhita,superlative_tamap,tamap,AtishayanaSuperlative,superlative,the compound meaning understood to the highest degree within the intended comparison,5.3.55,2
de6535f37c95b50bd2e9,4111626665d2f4cd,trtiya_tatpurusha,AcAranipuRa,"nipuRa by, with, or through AcAra",taddhita,comparative_tarap,tarap,AtishayanaComparative,comparative,the compound meaning understood to a greater degree within the intended comparison,5.3.57,2
63700cac8304b39bc84c,4111626665d2f4cd,trtiya_tatpurusha,AcAranipuRa,"nipuRa by, with, or through AcAra",namadhatu,self_desire_kyac,kyac,AtmanaIccha,atma_iccha_kyac,desire the compound referent in relation to oneself,3.1.8,2
cbe823f2f650510c7453,4111626665d2f4cd,trtiya_tatpurusha,AcAranipuRa,"nipuRa by, with, or through AcAra",namadhatu,self_desire_kamyac,kAmyac,AtmanaIccha,atma_iccha_kamyac,desire the compound referent in relation to oneself,3.1.9,2
7367593729d7995918bc,4111626665d2f4cd,trtiya_tatpurusha,AcAranipuRa,"nipuRa by, with, or through AcAra",namadhatu,object_comparison_kyac,kyac,UpamanaKarmaAcara,upamana_karma_acara,treat an object as comparable to the compound referent,3.1.10,2
6d4b1af3e57a475d0161,4111626665d2f4cd,trtiya_tatpurusha,AcAranipuRa,"nipuRa by, with, or through AcAra",namadhatu,agent_comparison_kyang,kyaN,UpamanaKartrAcara,upamana_kartr_acara,act like the compound referent,3.1.11,2
c32c0fe660b374da7040,4111626665d2f4cd,trtiya_tatpurusha,AcAranipuRa,"nipuRa by, with, or through AcAra",nan,nan_privative,nan,NanPrivative,nan_privative,"the absence, non-occurrence, or negation of the compound meaning",2.2.6;6.3.73;6.3.74,2
aa08b43d3cad629456b3,97fe2ff0670b6d26,trtiya_tatpurusha,DAnyArTa,"arTa by, with, or through DAnya",taddhita,state_tva,tva,TasyaBhava,bhava_tva,the state or defining quality denoted by the compound meaning,5.1.119,2
2e4ba1ea22f73b0e5ec6,97fe2ff0670b6d26,trtiya_tatpurusha,DAnyArTa,"arTa by, with, or through DAnya",taddhita,state_tal,tal,TasyaBhava,bhava_tal,the state or defining quality denoted by the compound meaning,5.1.119,2
84a16939c52445f47151,97fe2ff0670b6d26,trtiya_tatpurusha,DAnyArTa,"arTa by, with, or through DAnya",taddhita,possession_matup,matup,TadAsyaAstiAsmin,possession,one or that in which the compound referent is present,5.2.94,2
561f97b056d1034de67e,97fe2ff0670b6d26,trtiya_tatpurusha,DAnyArTa,"arTa by, with, or through DAnya",taddhita,superlative_tamap,tamap,AtishayanaSuperlative,superlative,the compound meaning understood to the highest degree within the intended comparison,5.3.55,2
86e181d9a887eba68470,97fe2ff0670b6d26,trtiya_tatpurusha,DAnyArTa,"arTa by, with, or through DAnya",taddhita,comparative_tarap,tarap,AtishayanaComparative,comparative,the compound meaning understood to a greater degree within the intended comparison,5.3.57,2
8fa9a930b1ed79de4ac2,97fe2ff0670b6d26,trtiya_tatpurusha,DAnyArTa,"arTa by, with, or through DAnya",namadhatu,self_desire_kyac,kyac,AtmanaIccha,atma_iccha_kyac,desire the compound referent in relation to oneself,3.1.8,2
7e383db877faabc3037c,97fe2ff0670b6d26,trtiya_tatpurusha,DAnyArTa,"arTa by, with, or through DAnya",namadhatu,self_desire_kamyac,kAmyac,AtmanaIccha,atma_iccha_kamyac,desire the compound referent in relation to oneself,3.1.9,2
78c9df6d77a37e91c88f,97fe2ff0670b6d26,trtiya_tatpurusha,DAnyArTa,"arTa by, with, or through DAnya",namadhatu,object_comparison_kyac,kyac,UpamanaKarmaAcara,upamana_karma_acara,treat an object as comparable to the compound referent,3.1.10,2
0f7a13de8ed7004c1e2b,97fe2ff0670b6d26,trtiya_tatpurusha,DAnyArTa,"arTa by, with, or through DAnya",namadhatu,agent_comparison_kyang,kyaN,UpamanaKartrAcara,upamana_kartr_acara,act like the compound referent,3.1.11,2
0e8eb31fa4a6fd46e5d1,97fe2ff0670b6d26,trtiya_tatpurusha,DAnyArTa,"arTa by, with, or through DAnya",nan,nan_privative,nan,NanPrivative,nan_privative,"the absence, non-occurrence, or negation of the compound meaning",2.2.6;6.3.73;6.3.74,2
2c5546d74755c6d9422e,43924775654af11c,trtiya_tatpurusha,SaNkulAKaRqa,"KaRqa by, with, or through SaNkulA",taddhita,state_tva,tva,TasyaBhava,bhava_tva,the state or defining quality denoted by the compound meaning,5.1.119,2
8224ba63ebce72a36c84,43924775654af11c,trtiya_tatpurusha,SaNkulAKaRqa,"KaRqa by, with, or through SaNkulA",taddhita,state_tal,tal,TasyaBhava,bhava_tal,the state or defining quality denoted by the compound meaning,5.1.119,2
91f36ef6cd95ddebe5e2,43924775654af11c,trtiya_tatpurusha,SaNkulAKaRqa,"KaRqa by, with, or through SaNkulA",taddhita,possession_matup,matup,TadAsyaAstiAsmin,possession,one or that in which the compound referent is present,5.2.94,2
99b76e89c6ad3ed48376,43924775654af11c,trtiya_tatpurusha,SaNkulAKaRqa,"KaRqa by, with, or through SaNkulA",taddhita,superlative_tamap,tamap,AtishayanaSuperlative,superlative,the compound meaning understood to the highest degree within the intended comparison,5.3.55,2
a20ce5ce0a2408e3a650,43924775654af11c,trtiya_tatpurusha,SaNkulAKaRqa,"KaRqa by, with, or through SaNkulA",taddhita,comparative_tarap,tarap,AtishayanaComparative,comparative,the compound meaning understood to a greater degree within the intended comparison,5.3.57,2
368bcd26e14ef6d557b6,43924775654af11c,trtiya_tatpurusha,SaNkulAKaRqa,"KaRqa by, with, or through SaNkulA",namadhatu,self_desire_kyac,kyac,AtmanaIccha,atma_iccha_kyac,desire the compound referent in relation to oneself,3.1.8,2
0b378be62fdb5b6ed5e0,43924775654af11c,trtiya_tatpurusha,SaNkulAKaRqa,"KaRqa by, with, or through SaNkulA",namadhatu,self_desire_kamyac,kAmyac,AtmanaIccha,atma_iccha_kamyac,desire the compound referent in relation to oneself,3.1.9,2
6389fc43c8e68635f0b4,43924775654af11c,trtiya_tatpurusha,SaNkulAKaRqa,"KaRqa by, with, or through SaNkulA",namadhatu,object_comparison_kyac,kyac,UpamanaKarmaAcara,upamana_karma_acara,treat an object as comparable to the compound referent,3.1.10,2
66b5b4fed084d8a56dcb,43924775654af11c,trtiya_tatpurusha,SaNkulAKaRqa,"KaRqa by, with, or through SaNkulA",namadhatu,agent_comparison_kyang,kyaN,UpamanaKartrAcara,upamana_kartr_acara,act like the compound referent,3.1.11,2
f3aab44b0b0f13f5c050,43924775654af11c,trtiya_tatpurusha,SaNkulAKaRqa,"KaRqa by, with, or through SaNkulA",nan,nan_privative,nan,NanPrivative,nan_privative,"the absence, non-occurrence, or negation of the compound meaning",2.2.6;6.3.73;6.3.74,2
f1a38c33720e4bcab7c5,9af582d1978ed7c7,trtiya_tatpurusha,ahihata,"hata by, with, or through ahi",taddhita,state_tva,tva,TasyaBhava,bhava_tva,the state or defining quality denoted by the compound meaning,5.1.119,2
e1961a0419770ae8e5a1,9af582d1978ed7c7,trtiya_tatpurusha,ahihata,"hata by, with, or through ahi",taddhita,state_tal,tal,TasyaBhava,bhava_tal,the state or defining quality denoted by the compound meaning,5.1.119,2
6a26835483777daa8fd9,9af582d1978ed7c7,trtiya_tatpurusha,ahihata,"hata by, with, or through ahi",taddhita,possession_matup,matup,TadAsyaAstiAsmin,possession,one or that in which the compound referent is present,5.2.94,2
f11e471da6901212bc9f,9af582d1978ed7c7,trtiya_tatpurusha,ahihata,"hata by, with, or through ahi",taddhita,superlative_tamap,tamap,AtishayanaSuperlative,superlative,the compound meaning understood to the highest degree within the intended comparison,5.3.55,2
ab3bc1cb0fefe98490f0,9af582d1978ed7c7,trtiya_tatpurusha,ahihata,"hata by, with, or through ahi",taddhita,comparative_tarap,tarap,AtishayanaComparative,comparative,the compound meaning understood to a greater degree within the intended comparison,5.3.57,2
7d51878081e7f0618ba7,9af582d1978ed7c7,trtiya_tatpurusha,ahihata,"hata by, with, or through ahi",namadhatu,self_desire_kyac,kyac,AtmanaIccha,atma_iccha_kyac,desire the compound referent in relation to oneself,3.1.8,2
48ef541c625b317a46e5,9af582d1978ed7c7,trtiya_tatpurusha,ahihata,"hata by, with, or through ahi",namadhatu,self_desire_kamyac,kAmyac,AtmanaIccha,atma_iccha_kamyac,desire the compound referent in relation to oneself,3.1.9,2
74843d22374c1b595496,9af582d1978ed7c7,trtiya_tatpurusha,ahihata,"hata by, with, or through ahi",namadhatu,object_comparison_kyac,kyac,UpamanaKarmaAcara,upamana_karma_acara,treat an object as comparable to the compound referent,3.1.10,2
3e901ce800ea56f55cfe,9af582d1978ed7c7,trtiya_tatpurusha,ahihata,"hata by, with, or through ahi",namadhatu,agent_comparison_kyang,kyaN,UpamanaKartrAcara,upamana_kartr_acara,act like the compound referent,3.1.11,2
a2b87263890d617a6224,9af582d1978ed7c7,trtiya_tatpurusha,ahihata,"hata by, with, or through ahi",nan,nan_privative,nan,NanPrivative,nan_privative,"the absence, non-occurrence, or negation of the compound meaning",2.2.6;6.3.73;6.3.74,2
0b794ab9ccacb301826c,94f26116c9b8117a,trtiya_tatpurusha,asikalaha,"kalaha by, with, or through asi",taddhita,state_tva,tva,TasyaBhava,bhava_tva,the state or defining quality denoted by the compound meaning,5.1.119,2
470f8571047a1ad1111c,94f26116c9b8117a,trtiya_tatpurusha,asikalaha,"kalaha by, with, or through asi",taddhita,state_tal,tal,TasyaBhava,bhava_tal,the state or defining quality denoted by the compound meaning,5.1.119,2
2e6541a3bf2eadae8c35,94f26116c9b8117a,trtiya_tatpurusha,asikalaha,"kalaha by, with, or through asi",taddhita,possession_matup,matup,TadAsyaAstiAsmin,possession,one or that in which the compound referent is present,5.2.94,2
80f1049fac5e85d1029c,94f26116c9b8117a,trtiya_tatpurusha,asikalaha,"kalaha by, with, or through asi",taddhita,superlative_tamap,tamap,AtishayanaSuperlative,superlative,the compound meaning understood to the highest degree within the intended comparison,5.3.55,2
981bd7fb0dff19cd1c33,94f26116c9b8117a,trtiya_tatpurusha,asikalaha,"kalaha by, with, or through asi",taddhita,comparative_tarap,tarap,AtishayanaComparative,comparative,the compound meaning understood to a greater degree within the intended comparison,5.3.57,2
04efcd1a5987b985c6ba,94f26116c9b8117a,trtiya_tatpurusha,asikalaha,"kalaha by, with, or through asi",namadhatu,self_desire_kyac,kyac,AtmanaIccha,atma_iccha_kyac,desire the compound referent in relation to oneself,3.1.8,2
7b81b74a9b0c9d14867f,94f26116c9b8117a,trtiya_tatpurusha,asikalaha,"kalaha by, with, or through asi",namadhatu,self_desire_kamyac,kAmyac,AtmanaIccha,atma_iccha_kamyac,desire the compound referent in relation to oneself,3.1.9,2
a0ab67acfb2e4f33b3f8,94f26116c9b8117a,trtiya_tatpurusha,asikalaha,"kalaha by, with, or through asi",namadhatu,object_comparison_kyac,kyac,UpamanaKarmaAcara,upamana_karma_acara,treat an object as comparable to the compound referent,3.1.10,2
c33ceb751f7d3d0c6ed3,94f26116c9b8117a,trtiya_tatpurusha,asikalaha,"kalaha by, with, or through asi",namadhatu,agent_comparison_kyang,kyaN,UpamanaKartrAcara,upamana_kartr_acara,act like the compound referent,3.1.11,2
8c04b127c7d337047a79,94f26116c9b8117a,trtiya_tatpurusha,asikalaha,"kalaha by, with, or through asi",nan,nan_privative,nan,NanPrivative,nan_privative,"the absence, non-occurrence, or negation of the compound meaning",2.2.6;6.3.73;6.3.74,2
f8337a81a678a987f59d,66d4a19e2403c332,trtiya_tatpurusha,daDyodana,"odana by, with, or through daDi",taddhita,state_tva,tva,TasyaBhava,bhava_tva,the state or defining quality denoted by the compound meaning,5.1.119,2
68e13d97f7945bc5a67b,66d4a19e2403c332,trtiya_tatpurusha,daDyodana,"odana by, with, or through daDi",taddhita,state_tal,tal,TasyaBhava,bhava_tal,the state or defining quality denoted by the compound meaning,5.1.119,2
a484173482ae867e6f09,66d4a19e2403c332,trtiya_tatpurusha,daDyodana,"odana by, with, or through daDi",taddhita,possession_matup,matup,TadAsyaAstiAsmin,possession,one or that in which the compound referent is present,5.2.94,2
ca0dc105713d8bdcf95f,66d4a19e2403c332,trtiya_tatpurusha,daDyodana,"odana by, with, or through daDi",taddhita,superlative_tamap,tamap,AtishayanaSuperlative,superlative,the compound meaning understood to the highest degree within the intended comparison,5.3.55,2
95aa0399f910deaf133d,66d4a19e2403c332,trtiya_tatpurusha,daDyodana,"odana by, with, or through daDi",taddhita,comparative_tarap,tarap,AtishayanaComparative,comparative,the compound meaning understood to a greater degree within the intended comparison,5.3.57,2
86ab4842ea2475c665f8,66d4a19e2403c332,trtiya_tatpurusha,daDyodana,"odana by, with, or through daDi",namadhatu,self_desire_kyac,kyac,AtmanaIccha,atma_iccha_kyac,desire the compound referent in relation to oneself,3.1.8,2
d23c2454ea642cdff010,66d4a19e2403c332,trtiya_tatpurusha,daDyodana,"odana by, with, or through daDi",namadhatu,self_desire_kamyac,kAmyac,AtmanaIccha,atma_iccha_kamyac,desire the compound referent in relation to oneself,3.1.9,2
f5afcbfcdbc52309688b,66d4a19e2403c332,trtiya_tatpurusha,daDyodana,"odana by, with, or through daDi",namadhatu,object_comparison_kyac,kyac,UpamanaKarmaAcara,upamana_karma_acara,treat an object as comparable to the compound referent,3.1.10,2
a014f4a12dde6d5c3935,66d4a19e2403c332,trtiya_tatpurusha,daDyodana,"odana by, with, or through daDi",namadhatu,agent_comparison_kyang,kyaN,UpamanaKartrAcara,upamana_kartr_acara,act like the compound referent,3.1.11,2
a5bb9be4ab9ed2a5c939,66d4a19e2403c332,trtiya_tatpurusha,daDyodana,"odana by, with, or through daDi",nan,nan_privative,nan,NanPrivative,nan_privative,"the absence, non-occurrence, or negation of the compound meaning",2.2.6;6.3.73;6.3.74,2
cfc7fbc8beb4c45f1afb,3619be7fbec42d44,trtiya_tatpurusha,guqamiSra,"miSra by, with, or through guqa",taddhita,state_tva,tva,TasyaBhava,bhava_tva,the state or defining quality denoted by the compound meaning,5.1.119,2
08d400169e3150c9de11,3619be7fbec42d44,trtiya_tatpurusha,guqamiSra,"miSra by, with, or through guqa",taddhita,state_tal,tal,TasyaBhava,bhava_tal,the state or defining quality denoted by the compound meaning,5.1.119,2
fdf845714080ad47786b,3619be7fbec42d44,trtiya_tatpurusha,guqamiSra,"miSra by, with, or through guqa",taddhita,possession_matup,matup,TadAsyaAstiAsmin,possession,one or that in which the compound referent is present,5.2.94,2
49e37c98be6c43a7c41b,3619be7fbec42d44,trtiya_tatpurusha,guqamiSra,"miSra by, with, or through guqa",taddhita,superlative_tamap,tamap,AtishayanaSuperlative,superlative,the compound meaning understood to the highest degree within the intended comparison,5.3.55,2
