derived_word_meaning_id,operation_id,expected_forms_slp1,regenerated_forms_slp1,verification_status
99cbc8970334c540d26a,nan_privative,avAkkalaha,avAkkalaha,verified
3b938702d4c771bb09f0,state_tva,vANnipuRatva,vANnipuRatva,verified
a7a07f80f58854368452,state_tal,vANnipuRatA,vANnipuRatA,verified
1e8706c2f1b5cac7685f,possession_matup,vANnipuRavat,vANnipuRavat,verified
0bce07165473ff4fb889,superlative_tamap,vANnipuRatama,vANnipuRatama,verified
108e2d5ae12a3e3306b3,comparative_tarap,vANnipuRatara,vANnipuRatara,verified
1106e3ca4850325c395b,self_desire_kyac,vANnipuRIya,vANnipuRIya,verified
03f49d862453dea3ae92,self_desire_kamyac,vANnipuRakAmya,vANnipuRakAmya,verified
0ebf859b2268d54071e4,object_comparison_kyac,vANnipuRIya,vANnipuRIya,verified
086450be47f589a29751,agent_comparison_kyang,vANnipuRAya,vANnipuRAya,verified
811934bbac4dad3cbf8f,nan_privative,avANnipuRa,avANnipuRa,verified
