derived_word_meaning_id,operation_id,operation_display,base_count_key,base_source_codes,base_citations_slp1,base_meaning_slp1,base_meaning_display,semantic_branch_id,semantic_relation,rule_refs,output_forms_slp1,output_variant_count,admission_basis,count_status
123c0fb30c810a921b15,intensive_luk,यङ्लुगन्त (yaṅluganta),"[""01.0871"", ""meaning-3d78634f5d6d""]",01.0871,mrada~\,mardane,मर्दने (mardane),intensity,perform the base action intensely through the separate yaN-luk derived word,3.1.22;2.4.74,mAmrad,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
229f1b696b2074ce9f94,intensive_luk,यङ्लुगन्त (yaṅluganta),"[""01.0871"", ""meaning-3d78634f5d6d""]",01.0871,mrada~\,mardane,मर्दने (mardane),repetition,perform the base action repeatedly through the separate yaN-luk derived word,3.1.22;2.4.74,mAmrad,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
a572164f902fdd8d7fb6,intensive_luk,यङ्लुगन्त (yaṅluganta),"[""01.0872"", ""meaning-9aa105e79a12""]",01.0872,sKada~\,sKadane,स्खदने (skhadane),intensity,perform the base action intensely through the separate yaN-luk derived word,3.1.22;2.4.74,cAsKad,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
97c539fc326f3a00326d,intensive_luk,यङ्लुगन्त (yaṅluganta),"[""01.0872"", ""meaning-9aa105e79a12""]",01.0872,sKada~\,sKadane,स्खदने (skhadane),repetition,perform the base action repeatedly through the separate yaN-luk derived word,3.1.22;2.4.74,cAsKad,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
609dee2c14a36cc9a60c,intensive_luk,यङ्लुगन्त (yaṅluganta),"[""01.0873"", ""meaning-5fa3d59b62c4""]",01.0873,kzaji~\,gatO,गतौ (gatau),crooked_movement,perform the base movement crookedly through the separate yaN-luk derived word,3.1.23;2.4.74,cAkzaYj,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
471b526faa0f233b6144,intensive_luk,यङ्लुगन्त (yaṅluganta),"[""01.0873"", ""meaning-a71280a34aa6""]",01.0873,kzaji~\,dAne,दाने (dāne),intensity,perform the base action intensely through the separate yaN-luk derived word,3.1.22;2.4.74,cAkzaYj,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
75419f3d98dde26bc89f,intensive_luk,यङ्लुगन्त (yaṅluganta),"[""01.0873"", ""meaning-a71280a34aa6""]",01.0873,kzaji~\,dAne,दाने (dāne),repetition,perform the base action repeatedly through the separate yaN-luk derived word,3.1.22;2.4.74,cAkzaYj,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
2ec39c238040c89d0a4c,intensive_luk,यङ्लुगन्त (yaṅluganta),"[""01.0874"", ""meaning-5fa3d59b62c4""]",01.0874,dakza~\,gatO,गतौ (gatau),crooked_movement,perform the base movement crookedly through the separate yaN-luk derived word,3.1.23;2.4.74,dAdakz,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
23cd2a71ded11d2299bc,intensive_luk,यङ्लुगन्त (yaṅluganta),"[""01.0874"", ""meaning-757db37cae2c""]",01.0874,dakza~\,hiMsane,हिंसने (hiṃsane),intensity,perform the base action intensely through the separate yaN-luk derived word,3.1.22;2.4.74,dAdakz,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
e3cd165ce1d47710ebb2,intensive_luk,यङ्लुगन्त (yaṅluganta),"[""01.0874"", ""meaning-757db37cae2c""]",01.0874,dakza~\,hiMsane,हिंसने (hiṃsane),repetition,perform the base action repeatedly through the separate yaN-luk derived word,3.1.22;2.4.74,dAdakz,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
0cfd72ff04351edb939b,intensive_luk,यङ्लुगन्त (yaṅluganta),"[""01.0874"", ""meaning-ab43f9896adb""]",01.0874,dakza~\,SAsane,शासने (śāsane),intensity,perform the base action intensely through the separate yaN-luk derived word,3.1.22;2.4.74,dAdakz,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
641fad9e26b985658414,intensive_luk,यङ्लुगन्त (yaṅluganta),"[""01.0874"", ""meaning-ab43f9896adb""]",01.0874,dakza~\,SAsane,शासने (śāsane),repetition,perform the base action repeatedly through the separate yaN-luk derived word,3.1.22;2.4.74,dAdakz,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
bdfaf3a5542cd09d0bd8,intensive_luk,यङ्लुगन्त (yaṅluganta),"[""01.0875"", ""meaning-5fa3d59b62c4""]",01.0875,kfpa~\,gatO,गतौ (gatau),crooked_movement,perform the base movement crookedly through the separate yaN-luk derived word,3.1.23;2.4.74,carIkfp;carikfp;carkfp,3,productive_rule_plus_pinned_engine_output,admitted_research_ledger
4b0650b3e09019b13685,intensive_luk,यङ्लुगन्त (yaṅluganta),"[""01.0875"", ""meaning-fbfb5717600b""]",01.0875,kfpa~\,kfpAyAM,कृपायां (kṛpāyāṃ),intensity,perform the base action intensely through the separate yaN-luk derived word,3.1.22;2.4.74,carIkfp;carikfp;carkfp,3,productive_rule_plus_pinned_engine_output,admitted_research_ledger
6fbb34000ab722c779a9,intensive_luk,यङ्लुगन्त (yaṅluganta),"[""01.0875"", ""meaning-fbfb5717600b""]",01.0875,kfpa~\,kfpAyAM,कृपायां (kṛpāyāṃ),repetition,perform the base action repeatedly through the separate yaN-luk derived word,3.1.22;2.4.74,carIkfp;carikfp;carkfp,3,productive_rule_plus_pinned_engine_output,admitted_research_ledger
5e9674d14e704086ba8b,intensive_luk,यङ्लुगन्त (yaṅluganta),"[""01.0876"", ""meaning-5fa3d59b62c4""]",01.0876,krapa~\,gatO,गतौ (gatau),crooked_movement,perform the base movement crookedly through the separate yaN-luk derived word,3.1.23;2.4.74,cAkrap,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
690e9d2fccaca62a5a6a,intensive_luk,यङ्लुगन्त (yaṅluganta),"[""01.0876"", ""meaning-fbfb5717600b""]",01.0876,krapa~\,kfpAyAM,कृपायां (kṛpāyāṃ),intensity,perform the base action intensely through the separate yaN-luk derived word,3.1.22;2.4.74,cAkrap,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
301a55364d1fe2e4ab6b,intensive_luk,यङ्लुगन्त (yaṅluganta),"[""01.0876"", ""meaning-fbfb5717600b""]",01.0876,krapa~\,kfpAyAM,कृपायां (kṛpāyāṃ),repetition,perform the base action repeatedly through the separate yaN-luk derived word,3.1.22;2.4.74,cAkrap,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
6d413a36f2345cc11f20,intensive_luk,यङ्लुगन्त (yaṅluganta),"[""01.0877"", ""meaning-2dcb1894fd9b""]",01.0877,vfhi~,Sabde,शब्दे (śabde),intensity,perform the base action intensely through the separate yaN-luk derived word,3.1.22;2.4.74,varIvfMh;varivfMh;varvfMh,3,productive_rule_plus_pinned_engine_output,admitted_research_ledger
a9167aa991ecc0dfedcd,intensive_luk,यङ्लुगन्त (yaṅluganta),"[""01.0877"", ""meaning-2dcb1894fd9b""]",01.0877,vfhi~,Sabde,शब्दे (śabde),repetition,perform the base action repeatedly through the separate yaN-luk derived word,3.1.22;2.4.74,varIvfMh;varivfMh;varvfMh,3,productive_rule_plus_pinned_engine_output,admitted_research_ledger
23d3572ecfc6750330f7,intensive_luk,यङ्लुगन्त (yaṅluganta),"[""01.0877"", ""meaning-7e172f9d8575""]",01.0877,vfhi~,vfdDO,वृद्धौ (vṛddhau),intensity,perform the base action intensely through the separate yaN-luk derived word,3.1.22;2.4.74,varIvfMh;varivfMh;varvfMh,3,productive_rule_plus_pinned_engine_output,admitted_research_ledger
3ae10f33933dac85f485,intensive_luk,यङ्लुगन्त (yaṅluganta),"[""01.0877"", ""meaning-7e172f9d8575""]",01.0877,vfhi~,vfdDO,वृद्धौ (vṛddhau),repetition,perform the base action repeatedly through the separate yaN-luk derived word,3.1.22;2.4.74,varIvfMh;varivfMh;varvfMh,3,productive_rule_plus_pinned_engine_output,admitted_research_ledger
e14e821288352fa2fa1f,intensive_luk,यङ्लुगन्त (yaṅluganta),"[""01.0878"", ""meaning-852640b6d632""]",01.0878,kadi~\,vEklavye,वैक्लव्ये (vaiklavye),intensity,perform the base action intensely through the separate yaN-luk derived word,3.1.22;2.4.74,cAkand,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
2b68218ff9e690c19848,intensive_luk,यङ्लुगन्त (yaṅluganta),"[""01.0878"", ""meaning-852640b6d632""]",01.0878,kadi~\,vEklavye,वैक्लव्ये (vaiklavye),repetition,perform the base action repeatedly through the separate yaN-luk derived word,3.1.22;2.4.74,cAkand,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
3fd7a3600aad2a7f3580,intensive_luk,यङ्लुगन्त (yaṅluganta),"[""01.0879"", ""meaning-852640b6d632""]",01.0879,kradi~\,vEklavye,वैक्लव्ये (vaiklavye),intensity,perform the base action intensely through the separate yaN-luk derived word,3.1.22;2.4.74,cAkrand,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
9a21fe486b6bb6700651,intensive_luk,यङ्लुगन्त (yaṅluganta),"[""01.0879"", ""meaning-852640b6d632""]",01.0879,kradi~\,vEklavye,वैक्लव्ये (vaiklavye),repetition,perform the base action repeatedly through the separate yaN-luk derived word,3.1.22;2.4.74,cAkrand,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
9fa1f5d2b5fd1bc79243,intensive_luk,यङ्लुगन्त (yaṅluganta),"[""01.0880"", ""meaning-852640b6d632""]",01.0880,kladi~\,vEklavye,वैक्लव्ये (vaiklavye),intensity,perform the base action intensely through the separate yaN-luk derived word,3.1.22;2.4.74,cAkland,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
d9d47ed4a0fd7bf47a74,intensive_luk,यङ्लुगन्त (yaṅluganta),"[""01.0880"", ""meaning-852640b6d632""]",01.0880,kladi~\,vEklavye,वैक्लव्ये (vaiklavye),repetition,perform the base action repeatedly through the separate yaN-luk derived word,3.1.22;2.4.74,cAkland,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
4384ded9310cb7b47f8a,intensive_luk,यङ्लुगन्त (yaṅluganta),"[""01.0881"", ""meaning-852640b6d632""]",01.0881,kada~\,vEklavye,वैक्लव्ये (vaiklavye),intensity,perform the base action intensely through the separate yaN-luk derived word,3.1.22;2.4.74,cAkad,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
bef3a2f00bc7e6f3ea19,intensive_luk,यङ्लुगन्त (yaṅluganta),"[""01.0881"", ""meaning-852640b6d632""]",01.0881,kada~\,vEklavye,वैक्लव्ये (vaiklavye),repetition,perform the base action repeatedly through the separate yaN-luk derived word,3.1.22;2.4.74,cAkad,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
3aecbdb2ca1439c1b64a,intensive_luk,यङ्लुगन्त (yaṅluganta),"[""01.0882"", ""meaning-852640b6d632""]",01.0882,krada~\,vEklavye,वैक्लव्ये (vaiklavye),intensity,perform the base action intensely through the separate yaN-luk derived word,3.1.22;2.4.74,cAkrad,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
b22e8df65c1e0d5b64e9,intensive_luk,यङ्लुगन्त (yaṅluganta),"[""01.0882"", ""meaning-852640b6d632""]",01.0882,krada~\,vEklavye,वैक्लव्ये (vaiklavye),repetition,perform the base action repeatedly through the separate yaN-luk derived word,3.1.22;2.4.74,cAkrad,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
e226c7f59ee3b468ad52,intensive_luk,यङ्लुगन्त (yaṅluganta),"[""01.0883"", ""meaning-852640b6d632""]",01.0883,klada~\,vEklavye,वैक्लव्ये (vaiklavye),intensity,perform the base action intensely through the separate yaN-luk derived word,3.1.22;2.4.74,cAklad,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
22c0aa8ba89341ae5231,intensive_luk,यङ्लुगन्त (yaṅluganta),"[""01.0883"", ""meaning-852640b6d632""]",01.0883,klada~\,vEklavye,वैक्लव्ये (vaiklavye),repetition,perform the base action repeatedly through the separate yaN-luk derived word,3.1.22;2.4.74,cAklad,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
bb03e2951d8da37d3d3c,intensive_luk,यङ्लुगन्त (yaṅluganta),"[""01.0884"", ""meaning-4e091298c15c""]",01.0884,YitvarA~\,samBrame,सम्भ्रमे (sambhrame),intensity,perform the base action intensely through the separate yaN-luk derived word,3.1.22;2.4.74,tAtvar,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
28db7d29cdd0f0c0ca23,intensive_luk,यङ्लुगन्त (yaṅluganta),"[""01.0884"", ""meaning-4e091298c15c""]",01.0884,YitvarA~\,samBrame,सम्भ्रमे (sambhrame),repetition,perform the base action repeatedly through the separate yaN-luk derived word,3.1.22;2.4.74,tAtvar,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
3b8557c6700f597363b3,intensive_luk,यङ्लुगन्त (yaṅluganta),"[""01.0885"", ""meaning-6c70da685e63""]",01.0885,jvara~,roge,रोगे (roge),intensity,perform the base action intensely through the separate yaN-luk derived word,3.1.22;2.4.74,jAjvar,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
6da3559cb5b3edb9714b,intensive_luk,यङ्लुगन्त (yaṅluganta),"[""01.0885"", ""meaning-6c70da685e63""]",01.0885,jvara~,roge,रोगे (roge),repetition,perform the base action repeatedly through the separate yaN-luk derived word,3.1.22;2.4.74,jAjvar,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
0dffebdd6f3fbe2ed8cd,intensive_luk,यङ्लुगन्त (yaṅluganta),"[""01.0886"", ""meaning-5b3b4eb5a8ec""]",01.0886,gaqa~,secane,सेचने (secane),intensity,perform the base action intensely through the separate yaN-luk derived word,3.1.22;2.4.74,jAgaq,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
9f14e725135df1f93c25,intensive_luk,यङ्लुगन्त (yaṅluganta),"[""01.0886"", ""meaning-5b3b4eb5a8ec""]",01.0886,gaqa~,secane,सेचने (secane),repetition,perform the base action repeatedly through the separate yaN-luk derived word,3.1.22;2.4.74,jAgaq,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
25e993de9a1f1d434f86,intensive_luk,यङ्लुगन्त (yaṅluganta),"[""01.0887"", ""meaning-8d05d3af63ff""]",01.0887,heqa~,vezwane,वेष्टने (veṣṭane),intensity,perform the base action intensely through the separate yaN-luk derived word,3.1.22;2.4.74,jeheq,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
d60f798433308335eb89,intensive_luk,यङ्लुगन्त (yaṅluganta),"[""01.0887"", ""meaning-8d05d3af63ff""]",01.0887,heqa~,vezwane,वेष्टने (veṣṭane),repetition,perform the base action repeatedly through the separate yaN-luk derived word,3.1.22;2.4.74,jeheq,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
f0d15ca98633f3c2dd1c,intensive_luk,यङ्लुगन्त (yaṅluganta),"[""01.0888"", ""meaning-6c1cf9a54ef6""]",01.0888,vawa~,pariBAzaRe,परिभाषणे (paribhāṣaṇe),intensity,perform the base action intensely through the separate yaN-luk derived word,3.1.22;2.4.74,vAvaw,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
48c2ec899e4a939403d8,intensive_luk,यङ्लुगन्त (yaṅluganta),"[""01.0888"", ""meaning-6c1cf9a54ef6""]",01.0888,vawa~,pariBAzaRe,परिभाषणे (paribhāṣaṇe),repetition,perform the base action repeatedly through the separate yaN-luk derived word,3.1.22;2.4.74,vAvaw,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
b86f2e8054bb8507302b,intensive_luk,यङ्लुगन्त (yaṅluganta),"[""01.0889"", ""meaning-6c1cf9a54ef6""]",01.0889,Bawa~,pariBAzaRe,परिभाषणे (paribhāṣaṇe),intensity,perform the base action intensely through the separate yaN-luk derived word,3.1.22;2.4.74,bABaw,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
6a667c6f05aaeccd03c9,intensive_luk,यङ्लुगन्त (yaṅluganta),"[""01.0889"", ""meaning-6c1cf9a54ef6""]",01.0889,Bawa~,pariBAzaRe,परिभाषणे (paribhāṣaṇe),repetition,perform the base action repeatedly through the separate yaN-luk derived word,3.1.22;2.4.74,bABaw,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
b1ecbba2160494fa92c8,intensive_luk,यङ्लुगन्त (yaṅluganta),"[""01.0890"", ""meaning-470b2e469e23""]",01.0890,Rawa~,nfttO,नृत्तौ (nṛttau),intensity,perform the base action intensely through the separate yaN-luk derived word,3.1.22;2.4.74,nAnaw,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
2c3f5a51fa95bb1aa669,intensive_luk,यङ्लुगन्त (yaṅluganta),"[""01.0890"", ""meaning-470b2e469e23""]",01.0890,Rawa~,nfttO,नृत्तौ (nṛttau),repetition,perform the base action repeatedly through the separate yaN-luk derived word,3.1.22;2.4.74,nAnaw,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
58afb4b2085307340f56,intensive_luk,यङ्लुगन्त (yaṅluganta),"[""01.0890"", ""meaning-5fa3d59b62c4""]",01.0890,Rawa~,gatO,गतौ (gatau),crooked_movement,perform the base movement crookedly through the separate yaN-luk derived word,3.1.23;2.4.74,nAnaw,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
65689ee21b97a18b2811,intensive_luk,यङ्लुगन्त (yaṅluganta),"[""01.0891"", ""meaning-a7d4b4f83163""]",01.0891,zwaka~,pratiGAte,प्रतिघाते (pratighāte),intensity,perform the base action intensely through the separate yaN-luk derived word,3.1.22;2.4.74,tAstak,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
28c4213767cd15f0c74a,intensive_luk,यङ्लुगन्त (yaṅluganta),"[""01.0891"", ""meaning-a7d4b4f83163""]",01.0891,zwaka~,pratiGAte,प्रतिघाते (pratighāte),repetition,perform the base action repeatedly through the separate yaN-luk derived word,3.1.22;2.4.74,tAstak,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
35e12b40ef1eeb106dc3,intensive_luk,यङ्लुगन्त (yaṅluganta),"[""01.0892"", ""meaning-f8fe29ea6417""]",01.0892,caka~,tfptO,तृप्तौ (tṛptau),intensity,perform the base action intensely through the separate yaN-luk derived word,3.1.22;2.4.74,cAcak,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
de938535be1c02569cd3,intensive_luk,यङ्लुगन्त (yaṅluganta),"[""01.0892"", ""meaning-f8fe29ea6417""]",01.0892,caka~,tfptO,तृप्तौ (tṛptau),repetition,perform the base action repeatedly through the separate yaN-luk derived word,3.1.22;2.4.74,cAcak,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
2fcf97bf54c9ba708f8e,intensive_luk,यङ्लुगन्त (yaṅluganta),"[""01.0893"", ""meaning-dd4a01bcb5d7""]",01.0893,kaKe~,hasane,हसने (hasane),intensity,perform the base action intensely through the separate yaN-luk derived word,3.1.22;2.4.74,cAkaK,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
6c161b5934018a509c77,intensive_luk,यङ्लुगन्त (yaṅluganta),"[""01.0893"", ""meaning-dd4a01bcb5d7""]",01.0893,kaKe~,hasane,हसने (hasane),repetition,perform the base action repeatedly through the separate yaN-luk derived word,3.1.22;2.4.74,cAkaK,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
7003f834191082a8e37d,intensive_luk,यङ्लुगन्त (yaṅluganta),"[""01.0894"", ""meaning-97172d4d19e3""]",01.0894,rage~,SaNkAyAm,शङ्कायाम् (śaṅkāyām),intensity,perform the base action intensely through the separate yaN-luk derived word,3.1.22;2.4.74,rArag,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
2481ecaecfa165d7def3,intensive_luk,यङ्लुगन्त (yaṅluganta),"[""01.0894"", ""meaning-97172d4d19e3""]",01.0894,rage~,SaNkAyAm,शङ्कायाम् (śaṅkāyām),repetition,perform the base action repeatedly through the separate yaN-luk derived word,3.1.22;2.4.74,rArag,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
8946e70cc26895e3d4a7,intensive_luk,यङ्लुगन्त (yaṅluganta),"[""01.0895"", ""meaning-4c7ec4868083""]",01.0895,lage~,saNge,सङ्गे (saṅge),intensity,perform the base action intensely through the separate yaN-luk derived word,3.1.22;2.4.74,lAlag,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
0ef05e695a38eb297b37,intensive_luk,यङ्लुगन्त (yaṅluganta),"[""01.0895"", ""meaning-4c7ec4868083""]",01.0895,lage~,saNge,सङ्गे (saṅge),repetition,perform the base action repeatedly through the separate yaN-luk derived word,3.1.22;2.4.74,lAlag,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
dd85bf70425477bc004e,intensive_luk,यङ्लुगन्त (yaṅluganta),"[""01.0896"", ""meaning-f3eb70b0f3cb""]",01.0896,hrage~,saMvaraRe,संवरणे (saṃvaraṇe),intensity,perform the base action intensely through the separate yaN-luk derived word,3.1.22;2.4.74,jAhrag,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
dec7e3b5fa80cd99800f,intensive_luk,यङ्लुगन्त (yaṅluganta),"[""01.0896"", ""meaning-f3eb70b0f3cb""]",01.0896,hrage~,saMvaraRe,संवरणे (saṃvaraṇe),repetition,perform the base action repeatedly through the separate yaN-luk derived word,3.1.22;2.4.74,jAhrag,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
5103ed7f63af366b99fc,intensive_luk,यङ्लुगन्त (yaṅluganta),"[""01.0897"", ""meaning-f3eb70b0f3cb""]",01.0897,hlage~,saMvaraRe,संवरणे (saṃvaraṇe),intensity,perform the base action intensely through the separate yaN-luk derived word,3.1.22;2.4.74,jAhlag,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
6494292d8506d98a7bc3,intensive_luk,यङ्लुगन्त (yaṅluganta),"[""01.0897"", ""meaning-f3eb70b0f3cb""]",01.0897,hlage~,saMvaraRe,संवरणे (saṃvaraṇe),repetition,perform the base action repeatedly through the separate yaN-luk derived word,3.1.22;2.4.74,jAhlag,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
f1de4ac4f652c4dbd522,intensive_luk,यङ्लुगन्त (yaṅluganta),"[""01.0898"", ""meaning-f3eb70b0f3cb""]",01.0898,zage~,saMvaraRe,संवरणे (saṃvaraṇe),intensity,perform the base action intensely through the separate yaN-luk derived word,3.1.22;2.4.74,sAsag,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
6824e18fd3501ec65f30,intensive_luk,यङ्लुगन्त (yaṅluganta),"[""01.0898"", ""meaning-f3eb70b0f3cb""]",01.0898,zage~,saMvaraRe,संवरणे (saṃvaraṇe),repetition,perform the base action repeatedly through the separate yaN-luk derived word,3.1.22;2.4.74,sAsag,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
0771828ee4db436d244a,intensive_luk,यङ्लुगन्त (yaṅluganta),"[""01.0899"", ""meaning-f3eb70b0f3cb""]",01.0899,zwage~,saMvaraRe,संवरणे (saṃvaraṇe),intensity,perform the base action intensely through the separate yaN-luk derived word,3.1.22;2.4.74,tAstag,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
eef922fb99b1eda8f522,intensive_luk,यङ्लुगन्त (yaṅluganta),"[""01.0899"", ""meaning-f3eb70b0f3cb""]",01.0899,zwage~,saMvaraRe,संवरणे (saṃvaraṇe),repetition,perform the base action repeatedly through the separate yaN-luk derived word,3.1.22;2.4.74,tAstag,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
7d440cb397bd997f0625,intensive_luk,यङ्लुगन्त (yaṅluganta),"[""01.0903"", ""meaning-5fa3d59b62c4""]",01.0903,kaRa~,gatO,गतौ (gatau),crooked_movement,perform the base movement crookedly through the separate yaN-luk derived word,3.1.23;2.4.74,caMkaR;caNkaR,2,productive_rule_plus_pinned_engine_output,admitted_research_ledger
d8dd132860424c94cf4c,intensive_luk,यङ्लुगन्त (yaṅluganta),"[""01.0904"", ""meaning-5fa3d59b62c4""]",01.0904,raRa~,gatO,गतौ (gatau),crooked_movement,perform the base movement crookedly through the separate yaN-luk derived word,3.1.23;2.4.74,raMraR,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
72d9ab249402c287a96b,intensive_luk,यङ्लुगन्त (yaṅluganta),"[""01.0905"", ""meaning-5fa3d59b62c4""]",01.0905,caRa~,gatO,गतौ (gatau),crooked_movement,perform the base movement crookedly through the separate yaN-luk derived word,3.1.23;2.4.74,caMcaR;caYcaR,2,productive_rule_plus_pinned_engine_output,admitted_research_ledger
b46bbaa6e838778e0a4b,intensive_luk,यङ्लुगन्त (yaṅluganta),"[""01.0905"", ""meaning-a71280a34aa6""]",01.0905,caRa~,dAne,दाने (dāne),intensity,perform the base action intensely through the separate yaN-luk derived word,3.1.22;2.4.74,caMcaR;caYcaR,2,productive_rule_plus_pinned_engine_output,admitted_research_ledger
7bdbc6fb40979af59a26,intensive_luk,यङ्लुगन्त (yaṅluganta),"[""01.0905"", ""meaning-a71280a34aa6""]",01.0905,caRa~,dAne,दाने (dāne),repetition,perform the base action repeatedly through the separate yaN-luk derived word,3.1.22;2.4.74,caMcaR;caYcaR,2,productive_rule_plus_pinned_engine_output,admitted_research_ledger
809165b55a1bc9ebd92b,intensive_luk,यङ्लुगन्त (yaṅluganta),"[""01.0906"", ""meaning-5fa3d59b62c4""]",01.0906,SaRa~,gatO,गतौ (gatau),crooked_movement,perform the base movement crookedly through the separate yaN-luk derived word,3.1.23;2.4.74,SaMSaR,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
7923b46bdce2e66d80a1,intensive_luk,यङ्लुगन्त (yaṅluganta),"[""01.0906"", ""meaning-a71280a34aa6""]",01.0906,SaRa~,dAne,दाने (dāne),intensity,perform the base action intensely through the separate yaN-luk derived word,3.1.22;2.4.74,SaMSaR,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
7a86e1a31d7e1ab6f1e6,intensive_luk,यङ्लुगन्त (yaṅluganta),"[""01.0906"", ""meaning-a71280a34aa6""]",01.0906,SaRa~,dAne,दाने (dāne),repetition,perform the base action repeatedly through the separate yaN-luk derived word,3.1.22;2.4.74,SaMSaR,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
b91bb9cf7a2ae5534170,intensive_luk,यङ्लुगन्त (yaṅluganta),"[""01.0907"", ""meaning-5fa3d59b62c4""]",01.0907,SraRa~,gatO,गतौ (gatau),crooked_movement,perform the base movement crookedly through the separate yaN-luk derived word,3.1.23;2.4.74,SaMSraR,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
0896832046fd70ce6a31,intensive_luk,यङ्लुगन्त (yaṅluganta),"[""01.0907"", ""meaning-a71280a34aa6""]",01.0907,SraRa~,dAne,दाने (dāne),intensity,perform the base action intensely through the separate yaN-luk derived word,3.1.22;2.4.74,SaMSraR,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
28fc64b40b8107cbcc2a,intensive_luk,यङ्लुगन्त (yaṅluganta),"[""01.0907"", ""meaning-a71280a34aa6""]",01.0907,SraRa~,dAne,दाने (dāne),repetition,perform the base action repeatedly through the separate yaN-luk derived word,3.1.22;2.4.74,SaMSraR,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
9cd7ecf40ea990e58994,intensive_luk,यङ्लुगन्त (yaṅluganta),"[""01.0908"", ""meaning-3bf7963ee53c""]",01.0908,SraTa~,hiMsAyAm,हिंसायाम् (hiṃsāyām),intensity,perform the base action intensely through the separate yaN-luk derived word,3.1.22;2.4.74,SASraT,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
5af3915b7e64d38e4d72,intensive_luk,यङ्लुगन्त (yaṅluganta),"[""01.0908"", ""meaning-3bf7963ee53c""]",01.0908,SraTa~,hiMsAyAm,हिंसायाम् (hiṃsāyām),repetition,perform the base action repeatedly through the separate yaN-luk derived word,3.1.22;2.4.74,SASraT,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
