operation_id,base_count_key,base_source_codes,base_citations_slp1,base_meaning_slp1,base_meaning_display,output_forms_slp1,reason,count_status
intensive_luk,"[""10.0040"", ""meaning-ea619e8dba65""]",10.0040,lunWa~,steye,स्तेये (steye),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive_luk,"[""10.0041"", ""meaning-50de7e3502c9""]",10.0041,SaWa~,asaMskAre,असंस्कारे (asaṃskāre),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive_luk,"[""10.0041"", ""meaning-5fa3d59b62c4""]",10.0041,SaWa~,gatO,गतौ (gatau),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive_luk,"[""10.0042"", ""meaning-50de7e3502c9""]",10.0042,SvaWa~,asaMskAre,असंस्कारे (asaṃskāre),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive_luk,"[""10.0042"", ""meaning-5fa3d59b62c4""]",10.0042,SvaWa~,gatO,गतौ (gatau),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive_luk,"[""10.0044"", ""meaning-7d5a8a506fb0""]",10.0044,tuja~,niketane,निकेतने (niketane),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive_luk,"[""10.0044"", ""meaning-91cb8c95f040""]",10.0044,tuja~,balAdAne,बलादाने (balādāne),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive_luk,"[""10.0046"", ""meaning-3bf7963ee53c""]",10.0046,pija~,hiMsAyAm,हिंसायाम् (hiṃsāyām),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive_luk,"[""10.0046"", ""meaning-7d5a8a506fb0""]",10.0046,pija~,niketane,निकेतने (niketane),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive_luk,"[""10.0046"", ""meaning-91cb8c95f040""]",10.0046,pija~,balAdAne,बलादाने (balādāne),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive_luk,"[""10.0050"", ""meaning-5fa3d59b62c4""]",10.0050,pisa~,gatO,गतौ (gatau),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive_luk,"[""10.0051"", ""meaning-9e25650c7acd""]",10.0051,zAntva~,sAmaprayoge,सामप्रयोगे (sāmaprayoge),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive_luk,"[""10.0052"", ""meaning-9e25650c7acd""]",10.0052,sAntva~,sAmaprayoge,सामप्रयोगे (sāmaprayoge),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive_luk,"[""10.0053"", ""meaning-6c1cf9a54ef6""]",10.0053,Svalka~,pariBAzaRe,परिभाषणे (paribhāṣaṇe),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive_luk,"[""10.0054"", ""meaning-6c1cf9a54ef6""]",10.0054,valka~,pariBAzaRe,परिभाषणे (paribhāṣaṇe),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive_luk,"[""10.0055"", ""meaning-8c6231d20ac4""]",10.0055,zRiha~,snehane,स्नेहने (snehane),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive_luk,"[""10.0056"", ""meaning-3bf7963ee53c""]",10.0056,sPiwa~,hiMsAyAm,हिंसायाम् (hiṃsāyām),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive_luk,"[""10.0057"", ""meaning-f0e843d6616f""]",10.0057,smiwa~,anAdare,अनादरे (anādare),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive_luk,"[""10.0058"", ""meaning-f0e843d6616f""]",10.0058,zmiN,anAdare,अनादरे (anādare),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive_luk,"[""10.0059"", ""meaning-d5f33ed970a6""]",10.0059,Sliza~,SlezaRe,श्लेषणे (śleṣaṇe),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive_luk,"[""10.0061"", ""meaning-85abd1bf967a""]",10.0061,piCa~,kuwwane,कुट्टने (kuṭṭane),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive_luk,"[""10.0063"", ""meaning-a71280a34aa6""]",10.0063,SraRa~,dAne,दाने (dāne),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive_luk,"[""10.0064"", ""meaning-9cadb6e10abf""]",10.0064,taqa~,AGAte,आघाते (āghāte),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive_luk,"[""10.0065"", ""meaning-12d930b48839""]",10.0065,Kaqa~,Bedane,भेदने (bhedane),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive_luk,"[""10.0078"", ""meaning-c3f774eabe82""]",10.0078,Carda~,vamane,वमने (vamane),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive_luk,"[""10.0079"", ""meaning-889fafdbed6d""]",10.0079,pusta~,Adare,आदरे (ādare),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive_luk,"[""10.0079"", ""meaning-f0e843d6616f""]",10.0079,pusta~,anAdare,अनादरे (anādare),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive_luk,"[""10.0080"", ""meaning-889fafdbed6d""]",10.0080,busta~,Adare,आदरे (ādare),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive_luk,"[""10.0080"", ""meaning-f0e843d6616f""]",10.0080,busta~,anAdare,अनादरे (anādare),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive_luk,"[""10.0081"", ""meaning-de6f6d76c11b""]",10.0081,cuda~,saYcodane,सञ्चोदने (sañcodane),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive_luk,"[""10.0082"", ""meaning-4c7246e8c3c8""]",10.0082,nakka~,nASane,नाशने (nāśane),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive_luk,"[""10.0083"", ""meaning-4c7246e8c3c8""]",10.0083,Dakka~,nASane,नाशने (nāśane),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive_luk,"[""10.0084"", ""meaning-83c2bd6d47b1""]",10.0084,cakka~,vyaTane,व्यथने (vyathane),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive_luk,"[""10.0085"", ""meaning-83c2bd6d47b1""]",10.0085,cukka~,vyaTane,व्यथने (vyathane),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive_luk,"[""10.0086"", ""meaning-37bf2b36570a""]",10.0086,kzala~,SOcakarmaRi,शौचकर्मणि (śaucakarmaṇi),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive_luk,"[""10.0087"", ""meaning-83e37f3a87c4""]",10.0087,tala~,pratizWAyAm,प्रतिष्ठायाम् (pratiṣṭhāyām),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive_luk,"[""10.0088"", ""meaning-ac2dcce56c30""]",10.0088,tula~,unmAne,उन्माने (unmāne),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive_luk,"[""10.0089"", ""meaning-acb7f40f2928""]",10.0089,dula~,utkzepe,उत्क्षेपे (utkṣepe),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive_luk,"[""10.0091"", ""meaning-0ccec38bfd14""]",10.0091,cula~,samucCrAye,समुच्छ्राये (samucchrāye),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive_luk,"[""10.0092"", ""meaning-5c8333df6b05""]",10.0092,mUla~,rohaRe,रोहणे (rohaṇe),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive_luk,"[""10.0093"", ""meaning-029b9634ef9c""]",10.0093,kala~,kzepe,क्षेपे (kṣepe),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive_luk,"[""10.0094"", ""meaning-029b9634ef9c""]",10.0094,vila~,kzepe,क्षेपे (kṣepe),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive_luk,"[""10.0097"", ""meaning-e454b0959a54""]",10.0097,cala~,BftO,भृतौ (bhṛtau),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive_luk,"[""10.0098"", ""meaning-0ce6231987c9""]",10.0098,pAla~,rakzaRe,रक्षणे (rakṣaṇe),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive_luk,"[""10.0099"", ""meaning-0ce6231987c9""]",10.0099,pala~,rakzaRe,रक्षणे (rakṣaṇe),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive_luk,"[""10.0100"", ""meaning-3bf7963ee53c""]",10.0100,lUza~,hiMsAyAm,हिंसायाम् (hiṃsāyām),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive_luk,"[""10.0101"", ""meaning-8b8700ed2466""]",10.0101,Sulba~,mAne,माने (māne),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive_luk,"[""10.0102"", ""meaning-8b8700ed2466""]",10.0102,SUrpa~,mAne,माने (māne),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive_luk,"[""10.0104"", ""meaning-557772409059""]",10.0104,muwa~,saYcUrRane,सञ्चूर्णने (sañcūrṇane),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive_luk,"[""10.0105"", ""meaning-8c6c87e51d61""]",10.0105,ulaqi~,utkzepaRe,उत्क्षेपणे (utkṣepaṇe),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive_luk,"[""10.0108"", ""meaning-22612fd355b3""]",10.0108,mArga,saMskAre,संस्कारे (saṃskāre),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive_luk,"[""10.0108"", ""meaning-5fa3d59b62c4""]",10.0108,mArga,gatO,गतौ (gatau),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive_luk,"[""10.0109"", ""meaning-22612fd355b3""]",10.0109,vraja~,saMskAre,संस्कारे (saṃskāre),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive_luk,"[""10.0110"", ""meaning-635311d3f114""]",10.0110,Sulka~,atisparSane,अतिस्पर्शने (atisparśane),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive_luk,"[""10.0115"", ""meaning-bebe0cdf773e""]",10.0115,Svarta~,gatyAm,गत्याम् (gatyām),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive_luk,"[""10.0116"", ""meaning-bebe0cdf773e""]",10.0116,svarta~,gatyAm,गत्याम् (gatyām),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive_luk,"[""10.0116"", ""meaning-c86d0da0b44f""]",10.0116,svarta~,kfcCrajIvane,कृच्छ्रजीवने (kṛcchrajīvane),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive_luk,"[""10.0117"", ""meaning-bebe0cdf773e""]",10.0117,SvaBra~,gatyAm,गत्याम् (gatyām),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive_luk,"[""10.0118"", ""meaning-b8db2a479911""]",10.0118,jYapa~,jYAne,ज्ञाने (jñāne),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive_luk,"[""10.0118"", ""meaning-da80675a3d08""]",10.0118,jYapa~,jYApane,ज्ञापने (jñāpane),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive_luk,"[""10.0119"", ""meaning-bf696131e8cf""]",10.0119,yama~,parivezaRe,परिवेषणे (pariveṣaṇe),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive_luk,"[""10.0121"", ""meaning-749f57a3abd3""]",10.0121,capa~,parikalpane,परिकल्पने (parikalpane),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive_luk,"[""10.0125"", ""meaning-ded5b8f0e366""]",10.0125,Gawwa~,calane,चलने (calane),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive_luk,"[""10.0126"", ""meaning-1685c224b9c2""]",10.0126,musta~,saNGAte,सङ्घाते (saṅghāte),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive_luk,"[""10.0127"", ""meaning-f3eb70b0f3cb""]",10.0127,Kawwa~,saMvaraRe,संवरणे (saṃvaraṇe),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive_luk,"[""10.0128"", ""meaning-3bf7963ee53c""]",10.0128,zawwa~,hiMsAyAm,हिंसायाम् (hiṃsāyām),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive_luk,"[""10.0129"", ""meaning-3bf7963ee53c""]",10.0129,sPiwwa~,hiMsAyAm,हिंसायाम् (hiṃsāyām),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive_luk,"[""10.0131"", ""meaning-1685c224b9c2""]",10.0131,pula~,saNGAte,सङ्घाते (saṅghāte),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive_luk,"[""10.0132"", ""meaning-1685c224b9c2""]",10.0132,pUrRa~,saNGAte,सङ्घाते (saṅghāte),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive_luk,"[""10.0133"", ""meaning-1685c224b9c2""]",10.0133,puRa~,saNGAte,सङ्घाते (saṅghāte),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive_luk,"[""10.0134"", ""meaning-1556a33eeaae""]",10.0134,punsa~,aBivarDane,अभिवर्धने (abhivardhane),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive_luk,"[""10.0136"", ""meaning-33b0dcc01e79""]",10.0136,vyapa~,kzaye,क्षये (kṣaye),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive_luk,"[""10.0137"", ""meaning-33b0dcc01e79""]",10.0137,vyaya~,kzaye,क्षये (kṣaye),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive_luk,"[""10.0139"", ""meaning-accea2e337d0""]",10.0139,DUsa~,kAntikaraRe,कान्तिकरणे (kāntikaraṇe),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive_luk,"[""10.0140"", ""meaning-accea2e337d0""]",10.0140,DUza~,kAntikaraRe,कान्तिकरणे (kāntikaraṇe),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive_luk,"[""10.0141"", ""meaning-accea2e337d0""]",10.0141,DUSa~,kAntikaraRe,कान्तिकरणे (kāntikaraṇe),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive_luk,"[""10.0142"", ""meaning-883d27e2b0bc""]",10.0142,kIwa~,varRe,वर्णे (varṇe),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive_luk,"[""10.0143"", ""meaning-00f1d7412e01""]",10.0143,cUrRa~,saNkocane,सङ्कोचने (saṅkocane),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive_luk,"[""10.0144"", ""meaning-a8644e0580a4""]",10.0144,pUja~,pUjAyAm,पूजायाम् (pūjāyām),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive_luk,"[""10.0145"", ""meaning-5b9ee2b51aea""]",10.0145,arka~,stavane,स्तवने (stavane),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive_luk,"[""10.0146"", ""meaning-55c57dae89ef""]",10.0146,SuWa~,Alasye,आलस्ये (ālasye),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive_luk,"[""10.0148"", ""meaning-556802d0e7f6""]",10.0148,juqa~,preraRe,प्रेरणे (preraṇe),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive_luk,"[""10.0150"", ""meaning-3aceb4350b07""]",10.0150,mArja~,SabdArTe,शब्दार्थे (śabdārthe),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive_luk,"[""10.0151"", ""meaning-3aceb4350b07""]",10.0151,marca~,SabdArTe,शब्दार्थे (śabdārthe),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive_luk,"[""10.0152"", ""meaning-7f40d6a1ba16""]",10.0152,Gf,prasravaRe,प्रस्रवणे (prasravaṇe),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive_luk,"[""10.0154"", ""meaning-0dfaedb6863c""]",10.0154,tija~,niSAne,निशाने (niśāne),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive_luk,"[""10.0155"", ""meaning-b21f3779e95b""]",10.0155,kFta~,saMSabdane,संशब्दने (saṃśabdane),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive_luk,"[""10.0156"", ""meaning-c070dfa2517d""]",10.0156,varDa~,Cedane,छेदने (chedane),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive_luk,"[""10.0156"", ""meaning-d763b2fae9b6""]",10.0156,varDa~,pUraRe,पूरणे (pūraṇe),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive_luk,"[""10.0161"", ""meaning-24b37b2743da""]",10.0161,hlapa~,vyaktAyAM vAci,व्यक्तायां वाचि (vyaktāyāṃ vāci),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive_luk,"[""10.0162"", ""meaning-24b37b2743da""]",10.0162,klapa~,vyaktAyAM vAci,व्यक्तायां वाचि (vyaktāyāṃ vāci),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive_luk,"[""10.0163"", ""meaning-24b37b2743da""]",10.0163,hrapa~,vyaktAyAM vAci,व्यक्तायां वाचि (vyaktāyāṃ vāci),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive_luk,"[""10.0165"", ""meaning-3bf7963ee53c""]",10.0165,brIsa~,hiMsAyAm,हिंसायाम् (hiṃsāyām),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive_luk,"[""10.0167"", ""meaning-556802d0e7f6""]",10.0167,ila~,preraRe,प्रेरणे (preraṇe),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive_luk,"[""10.0168"", ""meaning-632596b6d16f""]",10.0168,mrakza~,mlecCane,म्लेच्छने (mlecchane),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive_luk,"[""10.0169"", ""meaning-1685c224b9c2""]",10.0169,asta~,saNGAte,सङ्घाते (saṅghāte),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive_luk,"[""10.0172"", ""meaning-3bf7963ee53c""]",10.0172,brUsa~,hiMsAyAm,हिंसायाम् (hiṃsāyām),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive_luk,"[""10.0173"", ""meaning-3bf7963ee53c""]",10.0173,barha~,hiMsAyAm,हिंसायाम् (hiṃsāyām),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive_luk,"[""10.0175"", ""meaning-85abd1bf967a""]",10.0175,picca~,kuwwane,कुट्टने (kuṭṭane),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive_luk,"[""10.0176"", ""meaning-e10d81bdde67""]",10.0176,bula~,nimajjane,निमज्जने (nimajjane),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive_luk,"[""10.0179"", ""meaning-6ba2baa67738""]",10.0179,garDa~,aBikANkzAyAm,अभिकाङ्क्षायाम् (abhikāṅkṣāyām),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive_luk,"[""10.0180"", ""meaning-6c00ddca8a5c""]",10.0180,gurda~,pUrvaniketane,पूर्वनिकेतने (pūrvaniketane),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive_luk,"[""10.0181"", ""meaning-7d5a8a506fb0""]",10.0181,pUrva~,niketane,निकेतने (niketane),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive_luk,"[""10.0183"", ""meaning-388ca6564d81""]",10.0183,Iqa~,stutO,स्तुतौ (stutau),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive_luk,"[""10.0186"", ""meaning-169a5b3eab06""]",10.0186,parTa~,prakzepe,प्रक्षेपे (prakṣepe),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive_luk,"[""10.0188"", ""meaning-0ce32571f69b""]",10.0188,ruwa~,roze,रोषे (roṣe),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive_luk,"[""10.0192"", ""meaning-917d5fa53ac9""]",10.0192,cita~,saYcetane,सञ्चेतने (sañcetane),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive_luk,"[""10.0195"", ""meaning-45d2b7e4dad1""]",10.0195,dasa~,daMSane,दंशने (daṃśane),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive_luk,"[""10.0195"", ""meaning-5042ee4bdbe7""]",10.0195,dasa~,darSane,दर्शने (darśane),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive_luk,"[""10.0196"", ""meaning-1685c224b9c2""]",10.0196,qapa~,saNGAte,सङ्घाते (saṅghāte),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive_luk,"[""10.0197"", ""meaning-1685c224b9c2""]",10.0197,qipa~,saNGAte,सङ्घाते (saṅghāte),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive_luk,"[""10.0200"", ""meaning-28f6ffe94fb0""]",10.0200,spaSa~,grahaRe,ग्रहणे (grahaṇe),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
