source_code,gana,citation_slp1,source_gloss_slp1,source_gloss_devanagari,source_line,status,assignment_count,units_slp1,reason,remaining_meaning_gap,interpretation_review_id,eligibility_note,review_evidence,provisional_word_id,identity_review,candidate_local_codes,source_url,source_sha256,identity_batch_review_id
10.0027,10,praTa~,praKyAne,प्रख्याने,1778,single_gloss,1,praKyAne,One source gloss; no attempt to invent finer senses within it.,,,,[],10.0027,not_flagged_by_exact_citation_check,10.0027,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,
10.0028,10,pfTa~,prakzepe,प्रक्षेपे,1779,single_gloss,1,prakzepe,One source gloss; no attempt to invent finer senses within it.,,,,[],10.0028,not_flagged_by_exact_citation_check,10.0028,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,
10.0029,10,paTa~,prakzepe,प्रक्षेपे,1780,single_gloss,1,prakzepe,One source gloss; no attempt to invent finer senses within it.,,,,[],10.0029,not_flagged_by_exact_citation_check,10.0029,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,
10.0030,10,zanba~,sambanDane,सम्बन्धने,1781,single_gloss,1,sambanDane,One source gloss; no attempt to invent finer senses within it.,,,,[],10.0030,not_flagged_by_exact_citation_check,,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,
10.0031,10,Sanba~,sambanDane,सम्बन्धने,1782,single_gloss,1,sambanDane,One source gloss; no attempt to invent finer senses within it.,,,,[],10.0031,not_flagged_by_exact_citation_check,,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,
10.0032,10,sAnba~,sambanDane,सम्बन्धने,1783,single_gloss,1,sambanDane,One source gloss; no attempt to invent finer senses within it.,,,,[],10.0032,not_flagged_by_exact_citation_check,,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,
10.0033,10,Bakza~,adane,अदने,1784,single_gloss,1,adane,One source gloss; no attempt to invent finer senses within it.,,,,[],10.0033,not_flagged_by_exact_citation_check,10.0033,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,
10.0034,10,kuwwa~,CedanaBartsanayoH,छेदनभर्त्सनयोः,1785,enumerated_glosses,2,Cedane; Bartsane,Explicit analyst segmentation; retain the original compound for review.,,,,[],10.0034,retain_distinct_meanings,10.0034,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,IR107
10.0035,10,puwwa~,alpIBAve,अल्पीभावे,1786,single_gloss,1,alpIBAve,One source gloss; no attempt to invent finer senses within it.,,,,[],10.0035,not_flagged_by_exact_citation_check,10.0035,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,
10.0036,10,cuwwa~,alpIBAve,अल्पीभावे,1787,single_gloss,1,alpIBAve,One source gloss; no attempt to invent finer senses within it.,,,,[],10.0036,not_flagged_by_exact_citation_check,10.0036,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,
10.0037,10,adwa~,anAdare,अनादरे,1788,single_gloss,1,anAdare,One source gloss; no attempt to invent finer senses within it.,,,,[],10.0037,not_flagged_by_exact_citation_check,,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,
10.0038,10,zuwwa~,anAdare,अनादरे,1789,single_gloss,1,anAdare,One source gloss; no attempt to invent finer senses within it.,,,,[],10.0038,not_flagged_by_exact_citation_check,10.0038,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,
10.0039,10,lunwa~,steye,स्तेये,1790,single_gloss,1,steye,One source gloss; no attempt to invent finer senses within it.,,,,[],10.0039,not_flagged_by_exact_citation_check,,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,
10.0040,10,lunWa~,steye,स्तेये,1791,single_gloss,1,steye,One source gloss; no attempt to invent finer senses within it.,,,,[],10.0040,not_flagged_by_exact_citation_check,,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,
10.0041,10,SaWa~,asaMskAragatyoH,असंस्कारगत्योः,1792,enumerated_glosses,2,asaMskAre; gatO,Explicit analyst segmentation; retain the original compound for review.,,,,[],10.0041,retain_distinct_meanings,10.0041,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,IR21
10.0042,10,SvaWa~,asaMskAragatyoH,असंस्कारगत्योः,1793,enumerated_glosses,2,asaMskAre; gatO,Explicit analyst segmentation; retain the original compound for review.,,,,[],10.0042,not_flagged_by_exact_citation_check,10.0042;10.0393,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,
10.0043,10,SvaWi~,asaMskAragatyoH,असंस्कारगत्योः,1794,enumerated_glosses,2,asaMskAre; gatO,Explicit analyst segmentation; retain the original compound for review.,,,,[],10.0043,not_flagged_by_exact_citation_check,10.0043,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,
10.0044,10,tuja~,hiMsAbalAdAnaniketanezu,हिंसाबलादाननिकेतनेषु,1795,enumerated_glosses,3,hiMsAyAm; balAdAne; niketane,Explicit analyst segmentation; retain the original compound for review.,,,,[],10.0044,merge_shared_meanings,10.0044,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,IR187
10.0045,10,tuji~,hiMsAbalAdAnaniketanezu,हिंसाबलादाननिकेतनेषु,1796,enumerated_glosses,3,hiMsAyAm; balAdAne; niketane,Explicit analyst segmentation; retain the original compound for review.,,,,[],10.0045,retain_distinct_meanings,10.0045,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,IR188
10.0046,10,pija~,hiMsAbalAdAnaniketanezu,हिंसाबलादाननिकेतनेषु,1797,enumerated_glosses,3,hiMsAyAm; balAdAne; niketane,Explicit analyst segmentation; retain the original compound for review.,,,,[],10.0046,not_flagged_by_exact_citation_check,10.0046,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,
10.0047,10,piji~,hiMsAbalAdAnaniketanezu,हिंसाबलादाननिकेतनेषु,1798,enumerated_glosses,3,hiMsAyAm; balAdAne; niketane,Explicit analyst segmentation; retain the original compound for review.,,,,[],10.0047,retain_distinct_meanings,10.0047,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,IR149
10.0048,10,laji~,hiMsAbalAdAnaniketanezu,हिंसाबलादाननिकेतनेषु,1799,enumerated_glosses,3,hiMsAyAm; balAdAne; niketane,Explicit analyst segmentation; retain the original compound for review.,,,,[],10.0048,open,10.0048,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,IR115
10.0049,10,luji~,hiMsAbalAdAnaniketanezu,हिंसाबलादाननिकेतनेषु,1800,enumerated_glosses,3,hiMsAyAm; balAdAne; niketane,Explicit analyst segmentation; retain the original compound for review.,,,,[],10.0049,retain_distinct_meanings,10.0049,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,IR126
10.0050,10,pisa~,gatO,गतौ,1801,single_gloss,1,gatO,One source gloss; no attempt to invent finer senses within it.,,,,[],10.0050,not_flagged_by_exact_citation_check,10.0050,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,
10.0051,10,zAntva~,sAmaprayoge,सामप्रयोगे,1802,single_gloss,1,sAmaprayoge,One source gloss; no attempt to invent finer senses within it.,,,,[],10.0051,not_flagged_by_exact_citation_check,10.0051,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,
10.0052,10,sAntva~,sAmaprayoge,सामप्रयोगे,1803,single_gloss,1,sAmaprayoge,One source gloss; no attempt to invent finer senses within it.,,,,[],10.0052,not_flagged_by_exact_citation_check,,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,
10.0053,10,Svalka~,pariBAzaRe,परिभाषणे,1804,single_gloss,1,pariBAzaRe,One source gloss; no attempt to invent finer senses within it.,,,,[],10.0053,not_flagged_by_exact_citation_check,10.0053,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,
10.0054,10,valka~,pariBAzaRe,परिभाषणे,1805,single_gloss,1,pariBAzaRe,One source gloss; no attempt to invent finer senses within it.,,,,[],10.0054,not_flagged_by_exact_citation_check,10.0054,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,
10.0055,10,zRiha~,snehane,स्नेहने,1806,single_gloss,1,snehane,One source gloss; no attempt to invent finer senses within it.,,,,[],10.0055,not_flagged_by_exact_citation_check,,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,
10.0056,10,sPiwa~,hiMsAyAm,हिंसायाम्,1807,single_gloss,1,hiMsAyAm,One source gloss; no attempt to invent finer senses within it.,,,,[],10.0056,not_flagged_by_exact_citation_check,10.0056,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,
10.0057,10,smiwa~,anAdare,अनादरे,1808,single_gloss,1,anAdare,One source gloss; no attempt to invent finer senses within it.,,,,[],10.0057,not_flagged_by_exact_citation_check,10.0057,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,
10.0058,10,zmiN,anAdare,अनादरे,1809,single_gloss,1,anAdare,One source gloss; no attempt to invent finer senses within it.,,,,[],10.0058,not_flagged_by_exact_citation_check,10.0058,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,
10.0059,10,Sliza~,SlezaRe,श्लेषणे,1810,single_gloss,1,SlezaRe,One source gloss; no attempt to invent finer senses within it.,,,,[],10.0059,not_flagged_by_exact_citation_check,10.0059,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,
10.0060,10,paTi~,gatO,गतौ,1811,single_gloss,1,gatO,One source gloss; no attempt to invent finer senses within it.,,,,[],10.0060,not_flagged_by_exact_citation_check,10.0060,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,
10.0061,10,piCa~,kuwwane,कुट्टने,1812,single_gloss,1,kuwwane,One source gloss; no attempt to invent finer senses within it.,,,,[],10.0061,not_flagged_by_exact_citation_check,,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,
10.0062,10,Cadi~,saMvaraRe,संवरणे,1813,single_gloss,1,saMvaraRe,One source gloss; no attempt to invent finer senses within it.,,,,[],10.0062,not_flagged_by_exact_citation_check,,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,
10.0063,10,SraRa~,dAne,दाने,1814,single_gloss,1,dAne,One source gloss; no attempt to invent finer senses within it.,,,,[],10.0063,retain_distinct_meanings,10.0063,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,IR25
10.0064,10,taqa~,AGAte,आघाते,1815,single_gloss,1,AGAte,One source gloss; no attempt to invent finer senses within it.,,,,[],10.0064,retain_distinct_meanings,10.0064,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,IR178
10.0065,10,Kaqa~,Bedane,भेदने,1816,single_gloss,1,Bedane,One source gloss; no attempt to invent finer senses within it.,,,,[],10.0065,not_flagged_by_exact_citation_check,10.0065,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,
10.0066,10,Kaqi~,Bedane,भेदने,1817,single_gloss,1,Bedane,One source gloss; no attempt to invent finer senses within it.,,,,[],10.0066,not_flagged_by_exact_citation_check,10.0066,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,
10.0067,10,kaqi~,Bedane,भेदने,1818,single_gloss,1,Bedane,One source gloss; no attempt to invent finer senses within it.,,,,[],10.0067,retain_distinct_meanings,10.0067,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,IR95
10.0068,10,kuqi~,rakzaRe,रक्षणे,1819,single_gloss,1,rakzaRe,One source gloss; no attempt to invent finer senses within it.,,,,[],10.0068,retain_distinct_meanings,10.0009;10.0068,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,IR105
10.0069,10,guqi~,vezwane,वेष्टने,1820,single_gloss,1,vezwane,One source gloss; no attempt to invent finer senses within it.,,,,[],10.0069,not_flagged_by_exact_citation_check,10.0069,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,
10.0070,10,kuWi~,rakzaRe,रक्षणे,1821,single_gloss,1,rakzaRe,One source gloss; no attempt to invent finer senses within it.,,,,[],10.0070,retain_distinct_meanings,10.0070,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,IR100
10.0071,10,guWi~,rakzaRe,रक्षणे,1822,single_gloss,1,rakzaRe,One source gloss; no attempt to invent finer senses within it.,,,,[],10.0071,not_flagged_by_exact_citation_check,10.0071,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,
10.0072,10,Kuqi~,KaRqane,खण्डने,1823,single_gloss,1,KaRqane,One source gloss; no attempt to invent finer senses within it.,,,,[],10.0072,retain_distinct_meanings,10.0072,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,IR16
10.0073,10,vawi~,viBAjane,विभाजने,1824,single_gloss,1,viBAjane,One source gloss; no attempt to invent finer senses within it.,,,,[],10.0073,merge_shared_meanings,10.0073,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,IR200
10.0074,10,vaqi~,viBAjane,विभाजने,1825,single_gloss,1,viBAjane,One source gloss; no attempt to invent finer senses within it.,,,,[],10.0074,not_flagged_by_exact_citation_check,10.0074,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,
10.0075,10,caqi~,kope,कोपे,1826,single_gloss,1,kope,One source gloss; no attempt to invent finer senses within it.,,,,[],10.0075,not_flagged_by_exact_citation_check,10.0075,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,
10.0076,10,maqi~,BUzAyAM harze ca,भूषायां हर्षे च,1827,enumerated_glosses,2,BUzAyAM; harze,Visible enumeration; semantic overlap still belongs to lexical review.,,,,[],10.0076,merge_shared_meanings,10.0076,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,IR133
10.0077,10,Baqi~,kalyARe,कल्याणे,1828,single_gloss,1,kalyARe,One source gloss; no attempt to invent finer senses within it.,,,,[],10.0077,not_flagged_by_exact_citation_check,10.0077,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,
10.0078,10,Carda~,vamane,वमने,1829,single_gloss,1,vamane,One source gloss; no attempt to invent finer senses within it.,,,,[],10.0078,not_flagged_by_exact_citation_check,,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,
10.0079,10,pusta~,AdarAnAdarayoH,आदरानादरयोः,1830,enumerated_glosses,2,Adare; anAdare,Explicit analyst segmentation; retain the original compound for review.,,,,[],10.0079,not_flagged_by_exact_citation_check,10.0079,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,
10.0080,10,busta~,AdarAnAdarayoH,आदरानादरयोः,1831,enumerated_glosses,2,Adare; anAdare,Explicit analyst segmentation; retain the original compound for review.,,,,[],10.0080,not_flagged_by_exact_citation_check,10.0080,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,
10.0081,10,cuda~,saYcodane,सञ्चोदने,1832,single_gloss,1,saYcodane,One source gloss; no attempt to invent finer senses within it.,,,,[],10.0081,not_flagged_by_exact_citation_check,10.0081,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,
10.0082,10,nakka~,nASane,नाशने,1833,single_gloss,1,nASane,One source gloss; no attempt to invent finer senses within it.,,,,[],10.0082,not_flagged_by_exact_citation_check,10.0082,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,
10.0083,10,Dakka~,nASane,नाशने,1834,single_gloss,1,nASane,One source gloss; no attempt to invent finer senses within it.,,,,[],10.0083,not_flagged_by_exact_citation_check,10.0083,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,
10.0084,10,cakka~,vyaTane,व्यथने,1835,single_gloss,1,vyaTane,One source gloss; no attempt to invent finer senses within it.,,,,[],10.0084,not_flagged_by_exact_citation_check,10.0084,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,
10.0085,10,cukka~,vyaTane,व्यथने,1836,single_gloss,1,vyaTane,One source gloss; no attempt to invent finer senses within it.,,,,[],10.0085,not_flagged_by_exact_citation_check,10.0085,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,
10.0086,10,kzala~,SOcakarmaRi,शौचकर्मणि,1837,single_gloss,1,SOcakarmaRi,One source gloss; no attempt to invent finer senses within it.,,,,[],10.0086,retain_distinct_meanings,10.0086,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,IR108
10.0087,10,tala~,pratizWAyAm,प्रतिष्ठायाम्,1838,single_gloss,1,pratizWAyAm,One source gloss; no attempt to invent finer senses within it.,,,,[],10.0087,not_flagged_by_exact_citation_check,10.0087,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,
10.0088,10,tula~,unmAne,उन्माने,1839,single_gloss,1,unmAne,One source gloss; no attempt to invent finer senses within it.,,,,[],10.0088,not_flagged_by_exact_citation_check,10.0088,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,
