source_code,normalized_citation_slp1,base_count_key,base_meaning_slp1,base_meaning_display,matched_screens,matched_tokens,output_forms_slp1,classification,rule_treatment,rationale,count_status
06.0140,ri\,"[""06.0140"", ""meaning-5fa3d59b62c4""]",gatO,गतौ (gatau),gati,gatO,rerIya,direct_movement,3.1.23_crooked_movement_candidate,"The source meaning itself denotes going, movement, motion, flight, swimming, or reaching; classify under 3.1.23 pending lexical admission.",lexical_admission_review_pending
06.0141,pi\,"[""06.0141"", ""meaning-5fa3d59b62c4""]",gatO,गतौ (gatau),gati,gatO,pepIya,direct_movement,3.1.23_crooked_movement_candidate,"The source meaning itself denotes going, movement, motion, flight, swimming, or reaching; classify under 3.1.23 pending lexical admission.",lexical_admission_review_pending
06.0143,kzi\,"[""06.0143"", ""meaning-5fa3d59b62c4""]",gatO,गतौ (gatau),gati,gatO,cekzIya,direct_movement,3.1.23_crooked_movement_candidate,"The source meaning itself denotes going, movement, motion, flight, swimming, or reaching; classify under 3.1.23 pending lexical admission.",lexical_admission_review_pending
06.0157,li\Sa~,"[""06.0157"", ""meaning-5fa3d59b62c4""]",gatO,गतौ (gatau),gati,gatO,leliSya,direct_movement,3.1.23_crooked_movement_candidate,"The source meaning itself denotes going, movement, motion, flight, swimming, or reaching; classify under 3.1.23 pending lexical admission.",lexical_admission_review_pending
06.0174,Pula~,"[""06.0174"", ""meaning-5154b8069dc7""]",saYcalane,सञ्चलने (sañcalane),movement,calan,poPulya,direct_movement,3.1.23_crooked_movement_candidate,"The source meaning itself denotes going, movement, motion, flight, swimming, or reaching; classify under 3.1.23 pending lexical admission.",lexical_admission_review_pending
07.0023,o~vijI~,"[""07.0023"", ""meaning-ded5b8f0e366""]",calane,चलने (calane),movement,calan,vevijya,direct_movement,3.1.23_crooked_movement_candidate,"The source meaning itself denotes going, movement, motion, flight, swimming, or reaching; classify under 3.1.23 pending lexical admission.",lexical_admission_review_pending
09.0035,rI\,"[""09.0035"", ""meaning-5fa3d59b62c4""]",gatO,गतौ (gatau),gati,gatO,rerIya,direct_movement,3.1.23_crooked_movement_candidate,"The source meaning itself denotes going, movement, motion, flight, swimming, or reaching; classify under 3.1.23 pending lexical admission.",lexical_admission_review_pending
09.0039,plI\,"[""09.0039"", ""meaning-5fa3d59b62c4""]",gatO,गतौ (gatau),gati,gatO,peplIya,direct_movement,3.1.23_crooked_movement_candidate,"The source meaning itself denotes going, movement, motion, flight, swimming, or reaching; classify under 3.1.23 pending lexical admission.",lexical_admission_review_pending
10.0043,SvaWi~,"[""10.0043"", ""meaning-5fa3d59b62c4""]",gatO,गतौ (gatau),gati,gatO,SASvaRWya,direct_movement,3.1.23_crooked_movement_candidate,"The source meaning itself denotes going, movement, motion, flight, swimming, or reaching; classify under 3.1.23 pending lexical admission.",lexical_admission_review_pending
10.0060,paTi~,"[""10.0060"", ""meaning-5fa3d59b62c4""]",gatO,गतौ (gatau),gati,gatO,pApanTya,direct_movement,3.1.23_crooked_movement_candidate,"The source meaning itself denotes going, movement, motion, flight, swimming, or reaching; classify under 3.1.23 pending lexical admission.",lexical_admission_review_pending
10.0111,capi~,"[""10.0111"", ""meaning-bebe0cdf773e""]",gatyAm,गत्याम् (gatyām),gati,gaty,cAcampya,direct_movement,3.1.23_crooked_movement_candidate,"The source meaning itself denotes going, movement, motion, flight, swimming, or reaching; classify under 3.1.23 pending lexical admission.",lexical_admission_review_pending
10.0171,Capi~,"[""10.0171"", ""meaning-bebe0cdf773e""]",gatyAm,गत्याम् (gatyām),gati,gaty,cAcCampya,direct_movement,3.1.23_crooked_movement_candidate,"The source meaning itself denotes going, movement, motion, flight, swimming, or reaching; classify under 3.1.23 pending lexical admission.",lexical_admission_review_pending
10.0361,mI\,"[""10.0361"", ""meaning-5fa3d59b62c4""]",gatO,गतौ (gatau),gati,gatO,memIya,direct_movement,3.1.23_crooked_movement_candidate,"The source meaning itself denotes going, movement, motion, flight, swimming, or reaching; classify under 3.1.23 pending lexical admission.",lexical_admission_review_pending
01.0116,vaGi~\,"[""01.0116"", ""meaning-a1cfd39df9cf""]",gatyAkzepe,गत्याक्षेपे (gatyākṣepe),gati,gaty,vAvaNGya,not_movement,return_to_3.1.22_repetition_intensity_review,"The source meaning does not denote movement itself. It names an action at the edge of movement, mentions movement as an object, or contains a coincidental search substring; return it to general 3.1.22 review.",lexical_admission_review_pending
01.0117,maGi~\,"[""01.0117"", ""meaning-a1cfd39df9cf""]",gatyAkzepe,गत्याक्षेपे (gatyākṣepe),gati,gaty,mAmaNGya,not_movement,return_to_3.1.22_repetition_intensity_review,"The source meaning does not denote movement itself. It names an action at the edge of movement, mentions movement as an object, or contains a coincidental search substring; return it to general 3.1.22 review.",lexical_admission_review_pending
01.0117,maGi~\,"[""01.0117"", ""meaning-e0f1e705b8d5""]",gatyAramBe,गत्यारम्भे (gatyārambhe),gati,gaty,mAmaNGya,not_movement,return_to_3.1.22_repetition_intensity_review,"The source meaning does not denote movement itself. It names an action at the edge of movement, mentions movement as an object, or contains a coincidental search substring; return it to general 3.1.22 review.",lexical_admission_review_pending
01.0266,Kaji~,"[""01.0266"", ""meaning-25445656c9dd""]",gativEkalye,गतिवैकल्ये (gativaikalye),gati,gati,cAKaYjya,not_movement,return_to_3.1.22_repetition_intensity_review,"The source meaning does not denote movement itself. It names an action at the edge of movement, mentions movement as an object, or contains a coincidental search substring; return it to general 3.1.22 review.",lexical_admission_review_pending
01.0395,SuWa~,"[""01.0395"", ""meaning-7d7bc1a9fd82""]",gatipratiGAte,गतिप्रतिघाते (gatipratighāte),gati,gati,SoSuWya,not_movement,return_to_3.1.22_repetition_intensity_review,"The source meaning does not denote movement itself. It names an action at the edge of movement, mentions movement as an object, or contains a coincidental search substring; return it to general 3.1.22 review.",lexical_admission_review_pending
01.0396,SUWa~,"[""01.0396"", ""meaning-7d7bc1a9fd82""]",gatipratiGAte,गतिप्रतिघाते (gatipratighāte),gati,gati,SoSUWya,not_movement,return_to_3.1.22_repetition_intensity_review,"The source meaning does not denote movement itself. It names an action at the edge of movement, mentions movement as an object, or contains a coincidental search substring; return it to general 3.1.22 review.",lexical_admission_review_pending
01.0570,kala~\,"[""01.0570"", ""meaning-40fb4852c7e6""]",saNKyAne,सङ्ख्याने (saṅkhyāne),going,yAn,cAkalya,not_movement,return_to_3.1.22_repetition_intensity_review,"The source meaning does not denote movement itself. It names an action at the edge of movement, mentions movement as an object, or contains a coincidental search substring; return it to general 3.1.22 review.",lexical_admission_review_pending
01.0632,Kolf~,"[""01.0632"", ""meaning-7d7bc1a9fd82""]",gatipratiGAte,गतिप्रतिघाते (gatipratighāte),gati,gati,coKolya,not_movement,return_to_3.1.22_repetition_intensity_review,"The source meaning does not denote movement itself. It names an action at the edge of movement, mentions movement as an object, or contains a coincidental search substring; return it to general 3.1.22 review.",lexical_admission_review_pending
01.0633,Korf~,"[""01.0633"", ""meaning-7d7bc1a9fd82""]",gatipratiGAte,गतिप्रतिघाते (gatipratighāte),gati,gati,coKorya,not_movement,return_to_3.1.22_repetition_intensity_review,"The source meaning does not denote movement itself. It names an action at the edge of movement, mentions movement as an object, or contains a coincidental search substring; return it to general 3.1.22 review.",lexical_admission_review_pending
01.0634,Dorf~,"[""01.0634"", ""meaning-9cc4562b5d8f""]",gaticAturye,गतिचातुर्ये (gaticāturye),gati,gati,doDorya,not_movement,return_to_3.1.22_repetition_intensity_review,"The source meaning does not denote movement itself. It names an action at the edge of movement, mentions movement as an object, or contains a coincidental search substring; return it to general 3.1.22 review.",lexical_admission_review_pending
01.0869,praTa~\,"[""01.0869"", ""meaning-bcc0f228a822""]",praKyAne,प्रख्याने (prakhyāne),going,yAn,pApraTya,not_movement,return_to_3.1.22_repetition_intensity_review,"The source meaning does not denote movement itself. It names an action at the edge of movement, mentions movement as an object, or contains a coincidental search substring; return it to general 3.1.22 review.",lexical_admission_review_pending
01.0919,smf\,"[""01.0919"", ""meaning-ce1a8263ee54""]",ADyAne,आध्याने (ādhyāne),going,yAn,sAsmarya,not_movement,return_to_3.1.22_repetition_intensity_review,"The source meaning does not denote movement itself. It names an action at the edge of movement, mentions movement as an object, or contains a coincidental search substring; return it to general 3.1.22 review.",lexical_admission_review_pending
01.0946,Kuqi~,"[""01.0946"", ""meaning-25445656c9dd""]",gativEkalye,गतिवैकल्ये (gativaikalye),gati,gati,coKuRqya,not_movement,return_to_3.1.22_repetition_intensity_review,"The source meaning does not denote movement itself. It names an action at the edge of movement, mentions movement as an object, or contains a coincidental search substring; return it to general 3.1.22 review.",lexical_admission_review_pending
01.0976,kula~,"[""01.0976"", ""meaning-3a81766933c4""]",saMstyAne,संस्त्याने (saṃstyāne),going,yAn,cokulya,not_movement,return_to_3.1.22_repetition_intensity_review,"The source meaning does not denote movement itself. It names an action at the edge of movement, mentions movement as an object, or contains a coincidental search substring; return it to general 3.1.22 review.",lexical_admission_review_pending
01.0994,buDa~,"[""01.0994"", ""meaning-147854e2a06e""]",avagamane,अवगमने (avagamane),gati,gaman,bobuDya,not_movement,return_to_3.1.22_repetition_intensity_review,"The source meaning does not denote movement itself. It names an action at the edge of movement, mentions movement as an object, or contains a coincidental search substring; return it to general 3.1.22 review.",lexical_admission_review_pending
01.1077,zWA\,"[""01.1077"", ""meaning-318e04cef73b""]",gatinivfttO,गतिनिवृत्तौ (gatinivṛttau),gati,gati,tezWIya,not_movement,return_to_3.1.22_repetition_intensity_review,"The source meaning does not denote movement itself. It names an action at the edge of movement, mentions movement as an object, or contains a coincidental search substring; return it to general 3.1.22 review.",lexical_admission_review_pending
01.1130,qula\Ba~\z,"[""01.1130"", ""meaning-8623ae1c435c""]",prAptO,प्राप्तौ (prāptau),reaching,prApt,lAlaBya,not_movement,return_to_3.1.22_repetition_intensity_review,"The source meaning does not denote movement itself. It names an action at the edge of movement, mentions movement as an object, or contains a coincidental search substring; return it to general 3.1.22 review.",lexical_admission_review_pending
01.1157,ya\ja~^,"[""01.1157"", ""meaning-366b4a37ad7d""]",saNgatikaraRe,सङ्गतिकरणे (saṅgatikaraṇe),gati,gati,yAyajya,not_movement,return_to_3.1.22_repetition_intensity_review,"The source meaning does not denote movement itself. It names an action at the edge of movement, mentions movement as an object, or contains a coincidental search substring; return it to general 3.1.22 review.",lexical_admission_review_pending
04.0047,tUrI~\,"[""04.0047"", ""meaning-75fec4a96202""]",gatitvaraRe,गतित्वरणे (gatitvaraṇe),gati,gati,totUrya,not_movement,return_to_3.1.22_repetition_intensity_review,"The source meaning does not denote movement itself. It names an action at the edge of movement, mentions movement as an object, or contains a coincidental search substring; return it to general 3.1.22 review.",lexical_admission_review_pending
04.0068,bu\Da~\,"[""04.0068"", ""meaning-147854e2a06e""]",avagamane,अवगमने (avagamane),gati,gaman,bobuDya,not_movement,return_to_3.1.22_repetition_intensity_review,"The source meaning does not denote movement itself. It names an action at the edge of movement, mentions movement as an object, or contains a coincidental search substring; return it to general 3.1.22 review.",lexical_admission_review_pending
09.0001,qukrI\Y,"[""09.0001"", ""meaning-4344a7ca6314""]",dravyavinimaye,द्रव्यविनिमये (dravyavinimaye),flowing,drav,cekrIya,not_movement,return_to_3.1.22_repetition_intensity_review,"The source meaning does not denote movement itself. It names an action at the edge of movement, mentions movement as an object, or contains a coincidental search substring; return it to general 3.1.22 review.",lexical_admission_review_pending
10.0343,lI,"[""10.0343"", ""meaning-cfcfa2ee31b2""]",dravIkaraRe,द्रवीकरणे (dravīkaraṇe),flowing,drav,lelIya,not_movement,return_to_3.1.22_repetition_intensity_review,"The source meaning does not denote movement itself. It names an action at the edge of movement, mentions movement as an object, or contains a coincidental search substring; return it to general 3.1.22 review.",lexical_admission_review_pending
10.0382,BU,"[""10.0382"", ""meaning-8623ae1c435c""]",prAptO,प्राप्तौ (prāptau),reaching,prApt,boBUya,not_movement,return_to_3.1.22_repetition_intensity_review,"The source meaning does not denote movement itself. It names an action at the edge of movement, mentions movement as an object, or contains a coincidental search substring; return it to general 3.1.22 review.",lexical_admission_review_pending
