conditioned_candidate_id,input_form_slp1,semantic_context,semantic_description,taddhita_source_variant,expected_output_forms_slp1,expected_output_variant_count,rule_refs,source_locators,collapsed_duplicate_assertions,input_status,generated_output_forms_slp1,generated_output_variant_count,missing_expected_forms_slp1,additional_unconditioned_engine_forms_slp1,engine_error,verification_status,verified_word_meaning_id
e6024a4110a3fa0c7cee,rAzwra,TatraBhava,Where this stays or exists. (4.3.53),Ga,rAzwriya,1,4.3.53,kashika_4_3.rs:199,0,source_conditioned_relation_not_independent_nominal_count,rAzwriya,1,,,,verified,ca8959c009d13a623447
42cf9df0c74761e13f32,rAzwra,TatraJata,Where this was born. (4.3.25),Ga,rAzwriya,1,4.3.25;4.3.38,kashika_4_3.rs:151;kashika_4_3.rs:84,1,source_conditioned_relation_not_independent_nominal_count,rAzwriya,1,,,,verified,03eb84b7031bade5777a
2bb81008786b29661617,rAzwra,TatraPrayabhava,Where this generally occurs. (4.3.39),Ga,rAzwriya,1,4.3.39,kashika_4_3.rs:158,0,source_conditioned_relation_not_independent_nominal_count,rAzwriya,1,,,,verified,685dc285fbe9b2a0c11a
92241c06dfbebd7d492e,rAzwra,TatraSambhute,Where this was adapted. (4.3.41),Ga,rAzwriya,1,4.3.41,kashika_4_3.rs:172,0,source_conditioned_relation_not_independent_nominal_count,rAzwriya,1,,,,verified,2d43b6a7b58af5796313
e57e805f8bedd0430e35,rEvatika,TasyaIdam,One who has this. (4.3.120),Ca,rEvatikIya,1,4.3.131,kashika_4_3.rs:413,0,source_conditioned_relation_not_independent_nominal_count,rEvatikIya,1,,,,verified,a1dd0daa49dc5ae82399
a94832cc63a2af2c7d92,raTa,TadVahati,What one bears. (4.4.78),yat,raTya,1,4.4.76,kashika_4_4.rs:514,0,source_conditioned_relation_not_independent_nominal_count,raTya,1,,,,verified,ca1b216b28894cdddb58
a313b6fbe474c883b4f2,raTa,TasyaIdam,One who has this. (4.3.120),yat,raTya,1,4.3.121,kashika_4_3.rs:376,0,source_conditioned_relation_not_independent_nominal_count,raTya,1,,,,verified,d7ba0aa045a9ae2df995
c2e179ada2c8002b3bf0,raTa,TasyaSamuha,A collection of this. (4.2.37),ya,raTyA,1,4.2.50,kashika_4_2.rs:218,0,source_conditioned_relation_not_independent_nominal_count,raTyA,1,,,,verified,c4f57df0d82ce98bf8bd
bcdd730a576524b6a0e9,rajas,TadAsyaAstiAsmin,What one has or is in. (5.2.94),valac,rajasvala,1,5.2.112,kashika_5_2.rs:430,0,source_conditioned_relation_not_independent_nominal_count,rajasvala,1,,,,verified,ee3eb76b049b40872811
c79eca2a113a9463d750,revatI,TasyaApatyam,Descendant. (4.1.92),Wak,rEvatika,1,4.1.146,kashika_4_1.rs:782,0,source_conditioned_relation_not_independent_nominal_count,rEvatika,1,,,,verified,de0c24d4ac852f9323ee
e545cb8e85c42897d0da,rocanA,TenaRaktam,One dyed by this. (4.2.1),Wak,rOcanika,1,4.2.2,kashika_4_2.rs:22,0,source_conditioned_relation_not_independent_nominal_count,rOcanika,1,,,,verified,d959cc7f474e658ff8b9
7a26a6b62e097a4608a5,sAlveya,Janapada,Country. (4.1.168),aY,sAlveya,1,4.1.169,kashika_4_1.rs:852,0,source_conditioned_relation_not_independent_nominal_count,sAlveya,1,,,,verified,369a024bb3ac961abe3c
b4cba3a0acdd7037bbca,sAman,TatraSadhu,Skilled in this. (4.4.98),yat,sAmanya,1,4.4.98,kashika_4_4.rs:631,0,source_conditioned_relation_not_independent_nominal_count,sAmanya,1,,,,verified,46629d3b38390e8bfc33
8f94cff3e938cac5cdb8,sAraNga,Hanti,What one kills. (4.4.35),Wak,sAraNgika,1,4.4.35,kashika_4_4.rs:253,0,source_conditioned_relation_not_independent_nominal_count,sAraNgika,1,,,,verified,5e08d0dcd04c74701e48
bed778b118be1e33f657,sArasyAyana,TasyaVishayoDeshe,A domain of this. (4.2.52),Baktal,sArasyAyanaBakta,1,4.2.54,kashika_4_2.rs:246,0,source_conditioned_relation_not_independent_nominal_count,sArasyAyanaBakta,1,,,,verified,d38b73cf1175089015fb
68ade3df49569799d82f,sIra,TadVahati,What one bears. (4.4.78),Wak,sErika,1,4.4.81,kashika_4_4.rs:540,0,source_conditioned_relation_not_independent_nominal_count,sErika,1,,,,verified,0de0f3d3dfaa8946edb5
22176e4110a4222787ba,sIra,TasyaIdam,One who has this. (4.3.120),Wak,sErika,1,4.3.124,kashika_4_3.rs:392,0,source_conditioned_relation_not_independent_nominal_count,sErika,1,,,,verified,10d37c394b216a9881cf
04304a10f3f1b0007675,sOvIra,Janapada,Country. (4.1.168),YyaN,sOvIrya,1,4.1.171,kashika_4_1.rs:873,0,source_conditioned_relation_not_independent_nominal_count,sOvIrya,1,,,,verified,e789ecc470e2b43c0f2c
f33d4b87348b9e021c57,sTAlIbila,TadArhati,One deserves this. (5.1.63),Ca,sTAlIbilIya,1,5.1.70,kashika_5_1.rs:439,0,source_conditioned_relation_not_independent_nominal_count,sTAlIbilIya,1,,,,verified,80436a8fc0da715919c6
f24954d1921109c958bc,sTAlIbila,TadArhati,One deserves this. (5.1.63),yat,sTAlIbilya,1,5.1.70,kashika_5_1.rs:440,0,source_conditioned_relation_not_independent_nominal_count,sTAlIbilya,1,,,,verified,4aa53618f8b260b19159
f9a0ee13ceff6d562a88,sTalapaTa,Ahrtam,What is conveyed by that way. (5.1.77),WaY,sTAlapaTika,1,5.1.77,kashika_5_1.rs:505,0,source_conditioned_relation_not_independent_nominal_count,sTAlapaTika,1,,,,verified,d6f8a15df8e83c0f5878
77f49e52c6890f56d60e,sTalapaTa,Gacchati,Who goes. (5.1.75),WaY,sTAlapaTika,1,5.1.77,kashika_5_1.rs:504,0,source_conditioned_relation_not_independent_nominal_count,sTAlapaTika,1,,,,verified,817b90abbb5e33e73a90
57d590a8d2cd1522fc6f,sUkara,Hanti,What one kills. (4.4.35),Wak,sOkarika,1,4.4.35,kashika_4_4.rs:252,0,source_conditioned_relation_not_independent_nominal_count,sOkarika,1,,,,verified,ba63c5b41a2ab1d228f4
8ec21cb236eaceecf6c9,sUpa,TenaUpasikte,Sprinkled with. (4.4.26),Wak,sOpika,1,4.4.26,kashika_4_4.rs:183,0,source_conditioned_relation_not_independent_nominal_count,sOpika,1,,,,verified,dd7e13b810a71f2d5dac
d7c3cb8857de1f24a36f,sUramasa,Janapada,Country. (4.1.168),aR,sOramasa,1,4.1.170,kashika_4_1.rs:862,0,source_conditioned_relation_not_independent_nominal_count,sOramasa,1,,,,verified,2db1d84351ea7b337256
bde194efe1aedf10a7db,saBA,TatraSadhu,Skilled in this. (4.4.98),Qa,saBeya,1,4.4.106,kashika_4_4.rs:684,0,source_conditioned_relation_not_independent_nominal_count,,0,saBeya,,,engine_mismatch_not_admitted,
bf9b7938d34bd73a366e,saBA,TatraSadhu,Skilled in this. (4.4.98),ya,saBya,1,4.4.105,kashika_4_4.rs:678,0,source_conditioned_relation_not_independent_nominal_count,saBya,1,,,,verified,179428768aba9aff0a72
ac8f6c4f1156b64d3cf6,saMSaya,Apanna,Fallen into this. (5.1.73),WaY,sAMSayika,1,5.1.73,kashika_5_1.rs:461,0,source_conditioned_relation_not_independent_nominal_count,sAMSayika,1,,,,verified,fb1bb42a3d6dc60e6f2b
476576c08ccfd4f4b0a3,saMsTAna,Vyavaharati,Where one does work. (4.4.72),Wak,sAMsTAnika,1,4.4.72,kashika_4_4.rs:499,0,source_conditioned_relation_not_independent_nominal_count,sAMsTAnika,1,,,,verified,2bce563226973ce7e169
0145fea29546c8a7a6fa,saMvatsara,TenaNirvrttam,Completed by this time. (5.1.79),WaY,sAMvatsarika,1,5.1.79,kashika_5_1.rs:529,0,source_conditioned_relation_not_independent_nominal_count,sAMvatsarika,1,,,,verified,ec04d02ac94c7d0e8f92
5cb7dae784e08815834c,saMyuga,TatraSadhu,Skilled in this. (4.4.98),KaY,sAMyugIna,1,4.4.99,kashika_4_4.rs:641,0,source_conditioned_relation_not_independent_nominal_count,sAMyugIna,1,,,,verified,fca4f24f3ec13e789250
0864b181973793c24f9f,sahAya,TasyaSamuha,A collection of this. (4.2.37),tal,sahAyatA,1,4.2.43,kashika_4_2.rs:186,0,source_conditioned_relation_not_independent_nominal_count,sahAyatA,1,,,,verified,6d8a2d5fc4dd406aa216
e424125b8dd9f8886b7f,sahas,Vartate,Existence. (4.4.27),Wak,sAhasika,1,4.4.27,kashika_4_4.rs:190,0,source_conditioned_relation_not_independent_nominal_count,sAhasika,1,,,,verified,1a1a182316ccd1f400b3
9abe26e049bd6513b32a,sahasra,TadArhati,One deserves this. (5.1.63),aR,sAhasra,1,5.1.63,kashika_5_1.rs:390,0,source_conditioned_relation_not_independent_nominal_count,sAhasra,1,,,,verified,91cf3e3d44669fbb164d
d0b377d3deddbeead4fa,sahasra,TadAsminVrddhiAyaLabhaSulkaUpada,"In which this is an interest, rent, profit, tax, or bribe. (5.1.47)",aR,sAhasra,1,5.1.47,kashika_5_1.rs:315,0,source_conditioned_relation_not_independent_nominal_count,sAhasra,1,,,,verified,9b155fa3d643c6e3e760
8f13220e10586dcbb0f0,sahasra,TadAsyaParimanam,The measure of this. (5.1.57),aR,sAhasra,1,5.1.57,kashika_5_1.rs:379,0,source_conditioned_relation_not_independent_nominal_count,sAhasra,1,,,,verified,d98386b15d78c22abf63
cb8f9b2f2f9b884662ce,sahasra,TasyaNimittamSamyogotpattau,"For the sake of this, when the meaning is a relation or appearance. (5.1.38)",aR,sAhasra,1,5.1.38,kashika_5_1.rs:268,0,source_conditioned_relation_not_independent_nominal_count,sAhasra,1,,,,verified,9d9d4c65527f33c3d61f
45637b993af7e1f20d60,sahasra,TenaKritam,What is bought with this. (5.1.37),aR,sAhasra,1,5.1.27,kashika_5_1.rs:240,0,source_conditioned_relation_not_independent_nominal_count,sAhasra,1,,,,verified,be3a3c74f9b3670e8639
9ff0fcf08cb786132e90,saktu,TatraSadhu,Skilled in this. (4.4.98),WaY,sAktuka,1,4.4.103,kashika_4_4.rs:665,0,source_conditioned_relation_not_independent_nominal_count,sAktuka,1,,,,verified,1038f3ef172089cb394a
0a2c8447327a811672c7,samA,TamAdhisteBhrtoBhutoBhavi,"For which time one instructs, is paid, existed, or will exist. (5.1.80)",Ka,samIna,1,5.1.85,kashika_5_1.rs:551,0,source_conditioned_relation_not_independent_nominal_count,samIna,1,,,,verified,26ecfa1cc0929aefb348
3add11deb982c124ce89,samAja,Samavaiti,Assembly. (4.4.43),Wak,sAmAjika,1,4.4.43,kashika_4_4.rs:308,0,source_conditioned_relation_not_independent_nominal_count,sAmAjika,1,,,,verified,0e0044614be7a2fc6db1
f94801f1e8b8a5b54d34,samAja,TadRakshati,What is protected. (4.4.33),Wak,sAmAjika,1,4.4.33,kashika_4_4.rs:230,0,source_conditioned_relation_not_independent_nominal_count,sAmAjika,1,,,,verified,20b891d816d5c1761817
3dcdeedc563999862d28,samUha,Samavaiti,Assembly. (4.4.43),Wak,sAmUhika,1,4.4.43,kashika_4_4.rs:309,0,source_conditioned_relation_not_independent_nominal_count,sAmUhika,1,,,,verified,3e0f828f43c1c34d3dc5
3d64adca39334bb3b018,samavAya,Samavaiti,Assembly. (4.4.43),Wak,sAmavAyika,1,4.4.43,kashika_4_4.rs:307,0,source_conditioned_relation_not_independent_nominal_count,sAmavAyika,1,,,,verified,ee1cbf09be591abfbc3b
bb565a9a21ee86169000,sammuKa,Darshana,Mirror. (5.2.6),Ka,sammuKIna,1,5.2.6,kashika_5_2.rs:59,0,source_conditioned_relation_not_independent_nominal_count,sammuKIna,1,,,,verified,80f0c381eca444ad22b7
00858ca9d4cf3850fcda,samudra,TatraBhava,Where this stays or exists. (4.3.53),Ga,samudriya,1,4.4.118,kashika_4_4.rs:724,0,source_conditioned_relation_not_independent_nominal_count,,0,samudriya,,,engine_mismatch_not_admitted,
8ec86070b9b5147fa068,sannipAta,TasyaNimittamSamyogotpattau,"For the sake of this, when the meaning is a relation or appearance. (5.1.38)",Wak,sAnnipAtika,1,5.1.38,kashika_5_1.rs:274,0,source_conditioned_relation_not_independent_nominal_count,sAnnipAtika,1,,,,verified,3cd12a43f726f0fb2b4e
e7128c3e14f51066c73e,sanniveSa,Samavaiti,Assembly. (4.4.43),Wak,sAnniveSika,1,4.4.43,kashika_4_4.rs:310,0,source_conditioned_relation_not_independent_nominal_count,sAnniveSika,1,,,,verified,f100836f5d51c416fc56
73e377c93d524caa7851,sanniveSa,TadRakshati,What is protected. (4.4.33),Wak,sAnniveSika,1,4.4.33,kashika_4_4.rs:231,0,source_conditioned_relation_not_independent_nominal_count,sAnniveSika,1,,,,verified,11cf1fb33a25a4f6abb7
f737d206f2175a0c1189,saptan,TadAsminVrddhiAyaLabhaSulkaUpada,"In which this is an interest, rent, profit, tax, or bribe. (5.1.47)",kan,saptaka,1,5.1.47,kashika_5_1.rs:312,0,source_conditioned_relation_not_independent_nominal_count,saptaka,1,,,,verified,6efb8034a8e309269e33
13a46a87a78124fe9914,saptati,TenaKritam,What is bought with this. (5.1.37),WaY,sAptatika,1,5.1.37,kashika_5_1.rs:247,0,source_conditioned_relation_not_independent_nominal_count,sAptatika,1,,,,verified,8576c58514dfe2d0d2f3
7046b7e46c053fb1af51,sarvANga,Vyapnoti,Pervades. (5.2.7),Ka,sarvANgIRa,1,5.2.7,kashika_5_2.rs:65,0,source_conditioned_relation_not_independent_nominal_count,sarvANgIRa,1,,,,verified,7989de0ebd6f6d675d13
f7f0983e52e566639666,sarva,TasmaiHitam,One for whom this is good. (5.1.7),Ra,sArva,1,5.1.10,kashika_5_1.rs:108,0,source_conditioned_relation_not_independent_nominal_count,sArva,1,,,,verified,6158357d3ac03bcd9b80
c45ce9a1eb836daa6678,sarvaBUmi,TasyaNimittamSamyogotpattau,"For the sake of this, when the meaning is a relation or appearance. (5.1.38)",aR,sArvaBOma,1,5.1.41,kashika_5_1.rs:288,0,source_conditioned_relation_not_independent_nominal_count,sArvaBUma,1,sArvaBOma,sArvaBUma,,engine_mismatch_not_admitted,
aaa0b5b061adaa6215ef,sarvaDurA,TadVahati,What one bears. (4.4.78),Ka,sarvaDurIRa,1,4.4.78,kashika_4_4.rs:527,0,source_conditioned_relation_not_independent_nominal_count,sarvaDurIRa,1,,,,verified,3787e4356729553d28ed
07982d145c538aa5bef0,sarvacarman,Krta,Wholly made of this. (5.2.5),Ka,sarvacarmIRa,1,5.2.5,kashika_5_2.rs:52,0,source_conditioned_relation_not_independent_nominal_count,sarvacarmIRa,1,,,,verified,65ef66ebbb54894359fc
387193282a63626153ba,sarvacarman,Krta,Wholly made of this. (5.2.5),KaY,sArvacarmIRa,1,5.2.5,kashika_5_2.rs:53,0,source_conditioned_relation_not_independent_nominal_count,sArvacarmIRa,1,,,,verified,96b90d5accd8680b7194
d90ad4f64bb7ed327952,sarvakarman,Vyapnoti,Pervades. (5.2.7),Ka,sarvakarmIRa,1,5.2.7,kashika_5_2.rs:66,0,source_conditioned_relation_not_independent_nominal_count,sarvakarmIRa,1,,,,verified,9fe6ff7b3470cb7bb20f
6df46c53b563375dad0b,sarvapAtra,Vyapnoti,Pervades. (5.2.7),Ka,sarvapAtrIRa,1,5.2.7,kashika_5_2.rs:68,0,source_conditioned_relation_not_independent_nominal_count,sarvapAtrIRa,1,,,,verified,2281bdf0ee11742f29e8
6c4f049180e40dad0ffe,sarvapaTi,Vyapnoti,Pervades. (5.2.7),Ka,sarvapaTIna,1,5.2.7,kashika_5_2.rs:64,0,source_conditioned_relation_not_independent_nominal_count,sarvapaTIna,1,,,,verified,3baae32e120d8734b069
c886f08469d5a9d0f207,sarvapatra,Vyapnoti,Pervades. (5.2.7),Ka,sarvapatrIRa,1,5.2.7,kashika_5_2.rs:67,0,source_conditioned_relation_not_independent_nominal_count,sarvapatrIRa,1,,,,verified,a9106322f06e637b2be0
cf46bf87f2580760b2ac,sarvasena,AsyaNivasa,Dwelling. (4.3.89),Yya,sArvasenya,1,4.3.92,kashika_4_3.rs:291,0,source_conditioned_relation_not_independent_nominal_count,sArvasenya,1,,,,verified,70156b8cedce62a0d31c
accb091d7af7b9ed0777,sasya,TatraParijata,Supplied richly with. (5.2.68),kan,sasyaka,1,5.2.68,kashika_5_2.rs:357,0,source_conditioned_relation_not_independent_nominal_count,sasyaka,1,,,,verified,c7bbc58700e227d4b446
e838b5495637eab2edb9,senA,Samavaiti,Assembly. (4.4.43),Rya,sEnya,1,4.4.45,kashika_4_4.rs:320,0,source_conditioned_relation_not_independent_nominal_count,sEnya,1,,,,verified,36cda12bb90bfbf0be6f
11d4164cf2d9ded53c38,senA,Samavaiti,Assembly. (4.4.43),Wak,sEnika,1,4.4.45,kashika_4_4.rs:321,0,source_conditioned_relation_not_independent_nominal_count,sEnika,1,,,,verified,dd80d1ba5145dbde0e10
badef5006d632d967f30,senApati,TasyaApatyam,Descendant. (4.1.92),Rya,sEnApatya,1,4.1.85,kashika_4_1.rs:435,0,source_conditioned_relation_not_independent_nominal_count,sEnApatya,1,,,,verified,26867d7e744199425941
6565063e9c193b531a8d,siDma,TadAsyaAstiAsmin,What one has or is in. (5.2.94),lac,siDmala,1,5.2.97,kashika_5_2.rs:401,0,source_conditioned_relation_not_independent_nominal_count,siDmala,1,,,,verified,b75fa4c097992b2e2b1f
6f4c6fcd4de0e377d583,siDma,TadAsyaAstiAsmin,What one has or is in. (5.2.94),matup,siDmavat,1,5.2.97,kashika_5_2.rs:402,0,source_conditioned_relation_not_independent_nominal_count,siDmavat,1,,,,verified,4e4fb97a31c400fad628
af2fcca6fab60c2ed868,sinDu,AsyaNivasa,Dwelling. (4.3.89),aR,sEnDava,1,4.3.93,kashika_4_3.rs:296,0,source_conditioned_relation_not_independent_nominal_count,sEnDava,1,,,,verified,3c47c81da78581189b80
37150d9176fc2d3a3756,sinDu,AsyaNivasa,Dwelling. (4.3.89),aY,sEnDava,1,4.3.93,kashika_4_3.rs:297,0,source_conditioned_relation_not_independent_nominal_count,sEnDava,1,,,,verified,27dcdad266b4d694df81
3e8bf93d278231bbf807,sinDu,TatraJata,Where this was born. (4.3.25),aR,sEnDava,1,4.2.133;4.3.33,kashika_4_2.rs:514;kashika_4_3.rs:141,1,source_conditioned_relation_not_independent_nominal_count,sEnDava,1,,,,verified,5543fe4ac434ff733a08
a3fbf7b838a4dad96a56,sinDu,TatraJata,Where this was born. (4.3.25),aY,sEnDava,1,4.3.33,kashika_4_3.rs:142,0,source_conditioned_relation_not_independent_nominal_count,sEnDava,1,,,,verified,ac26799feaf5785d43ff
cbf3c86d98b0dca6fc83,sinDu,TatraJata,Where this was born. (4.3.25),kan,sinDuka,1,4.3.32,kashika_4_3.rs:135,0,source_conditioned_relation_not_independent_nominal_count,sinDuka,1,,,,verified,d87c8048b1f0e4464a14
4c32d6050a4edf5b4a2a,soma,SaAsyaDevata,Having this as a god. (4.2.24),wyaR,sOmya,1,4.2.30,kashika_4_2.rs:101,0,source_conditioned_relation_not_independent_nominal_count,sOmya,1,,,,verified,e163a1cbca2f6a58c715
4a7a394cafa2bf4b8c26,sruGna,AsyaNivasa,Dwelling. (4.3.89),aR,srOGna,1,4.3.89,kashika_4_3.rs:283,0,source_conditioned_relation_not_independent_nominal_count,srOGna,1,,,,verified,7409ce50dcc12bb87831
ad71e03cef805403fba8,sruGna,TataAgata,Where one came from. (4.3.74),aR,srOGna,1,4.3.74,kashika_4_3.rs:263,0,source_conditioned_relation_not_independent_nominal_count,srOGna,1,,,,verified,0df048ea24c56d943de3
5d115ba21ff4281264cc,sruGna,TatraBhava,Where this stays or exists. (4.3.53),aR,srOGna,1,4.3.53,kashika_4_3.rs:197,0,source_conditioned_relation_not_independent_nominal_count,srOGna,1,,,,verified,56e05b37e2a26c95530e
6085eb74a4553839b6f8,sruGna,TatraJata,Where this was born. (4.3.25),aR,srOGna,1,4.3.25;4.3.38,kashika_4_3.rs:149;kashika_4_3.rs:80,1,source_conditioned_relation_not_independent_nominal_count,srOGna,1,,,,verified,c7908f5aff6ccafd15a1
f7d34365a83d91b78ea0,sruGna,TatraPrayabhava,Where this generally occurs. (4.3.39),aR,srOGna,1,4.3.39,kashika_4_3.rs:156,0,source_conditioned_relation_not_independent_nominal_count,srOGna,1,,,,verified,6b5997a2bef54040dcd1
591e8d98b1c16de772bf,sruGna,TatraSambhute,Where this was adapted. (4.3.41),aR,srOGna,1,4.3.41,kashika_4_3.rs:170,0,source_conditioned_relation_not_independent_nominal_count,srOGna,1,,,,verified,af9806ee34316937decc
8df0dd7d7f1c499469af,stamBa,Hrasve,,ka,stamBaka,1,5.3.86,kashika_5_3.rs:288,0,source_conditioned_relation_not_independent_nominal_count,stamBaka,1,,,,verified,5ad78de205b4dde09b30
c0ccf4a6ed494b1f00db,strI,TasyaApatyam,Descendant. (4.1.92),naY,strERa,1,4.1.87;4.1.92,kashika_4_1.rs:446;kashika_4_1.rs:456,1,source_conditioned_relation_not_independent_nominal_count,strERa,1,,,,verified,4d73d588532008be455a
aa573e2baa885f57d73e,suBagA,TasyaApatyam,Descendant. (4.1.92),Qak,sOBAgineya,1,4.1.126,kashika_4_1.rs:673,0,source_conditioned_relation_not_independent_nominal_count,sOBageya,1,sOBAgineya,sOBageya,,engine_mismatch_not_admitted,
fda88e2f83d194b079f1,suDAtf,TasyaApatyam,Descendant. (4.1.92),iY,sODAtaki,1,4.1.97,kashika_4_1.rs:481,0,source_conditioned_relation_not_independent_nominal_count,sODAtaki,1,,,,verified,d4e33fecb2f97e355336
428130b7a03a7ba8a367,svApiSi,TasyaIdam,One who has this. (4.3.120),Ca,svApiSIya,1,4.3.131,kashika_4_3.rs:414,0,source_conditioned_relation_not_independent_nominal_count,svApiSIya,1,,,,verified,1c1f4123326b1fae9b00
29f0a7eab2f716901afd,svapati,TatraSadhu,Skilled in this. (4.4.98),QaY,svApateya,1,4.4.104,kashika_4_4.rs:673,0,source_conditioned_relation_not_independent_nominal_count,svApateya,1,,,,verified,a8ba6f5a64f6b66ed690
897e6c5d33b2aba58019,svasf,TasyaApatyam,Descendant. (4.1.92),Ca,svasrIya,1,4.1.143,kashika_4_1.rs:766,0,source_conditioned_relation_not_independent_nominal_count,svasrIya,1,,,,verified,0bac8ef3634617f7cc7d
68e263605bd5a9ba0919,tArakA,TadAsyaSamjatam,Of which this is observed. (5.2.36),itac,tArakita,1,5.2.36,kashika_5_2.rs:209,0,source_conditioned_relation_not_independent_nominal_count,tArakita,1,,,,verified,99eeab3ff373677f9f53
8ce26f301dd137b814d3,tUdI,AsyaNivasa,Dwelling. (4.3.89),Qak,tOdeya,1,4.3.94,kashika_4_3.rs:304,0,source_conditioned_relation_not_independent_nominal_count,tOdeya,1,,,,verified,51460190f51d8ae195d6
1fa56bb77e39653adbbe,taRqula,TasmaiHitam,One for whom this is good. (5.1.7),Ca,taRqulIya,1,5.1.4,kashika_5_1.rs:49,0,source_conditioned_relation_not_independent_nominal_count,taRqulIya,1,,,,verified,523b0c1501f1cd6187c8
b5c888cda3b1b9050988,taRqula,TasmaiHitam,One for whom this is good. (5.1.7),yat,taRqulya,1,5.1.4,kashika_5_1.rs:48,0,source_conditioned_relation_not_independent_nominal_count,taRqulya,1,,,,verified,b4be5dfafb0145ed91af
760de2ff289c44953ee3,tad,BahunamEka,One of many. (5.3.93),qatamac,tatama,1,5.3.93,kashika_5_3.rs:340,0,source_conditioned_relation_not_independent_nominal_count,tatama,1,,,,verified,f050d4561ecd6df9d3ff
5b207a2050c3c25132a9,tad,DvayorEka,One of two. (5.3.92),qatarac,tatara,1,5.3.92,kashika_5_3.rs:333,0,source_conditioned_relation_not_independent_nominal_count,tatara,1,,,,verified,9efcc577989952e1e66a
4b808e52f49fec5541d9,tad,Parimana,Volume. (5.2.39),vatup,tAvat,1,5.2.39,kashika_5_2.rs:244,0,source_conditioned_relation_not_independent_nominal_count,tAvat,1,,,,verified,f4e96e17bb5345a071b2
1c74b71480c77240cc52,tantra,AciraApahrta,Taken recently. (5.2.70),kan,tantraka,1,5.2.70,kashika_5_2.rs:367,0,source_conditioned_relation_not_independent_nominal_count,tantraka,1,,,,verified,e692029de7b88d3dc40b
5051e55e8cbe0b5b72e5,tarku,TasyaVikara,Modification of this. (4.3.134),aR,tArkava,1,4.3.137,kashika_4_3.rs:441,0,source_conditioned_relation_not_independent_nominal_count,tArkava,1,,,,verified,0adcb8501b893c657725
6a247f10a7c57fb6e8be,tfRa,TasyaSamuha,A collection of this. (4.2.37),ya,tfRyA,1,4.2.49,kashika_4_2.rs:211,0,source_conditioned_relation_not_independent_nominal_count,tfRyA,1,,,,verified,6f5d5fb82b6be7450062
fcdcd563ae54f453e94f,tila,TasmaiHitam,One for whom this is good. (5.1.7),yat,tilya,1,5.1.7,kashika_5_1.rs:84,0,source_conditioned_relation_not_independent_nominal_count,tilya,1,,,,verified,34a606fbaac966ae9a43
b7ac6a0f97c3e3019667,tilaKalA,Janapada,Country. (4.1.168),iY,tElaKali,1,4.1.173,kashika_4_1.rs:892,0,source_conditioned_relation_not_independent_nominal_count,tElaKali,1,,,,verified,69276187c866af2567c8
933a94ac5ff794cd2557,tittiqIka,TasyaVikara,Modification of this. (4.3.134),aR,tEttiqIka,1,4.3.137,kashika_4_3.rs:442,0,source_conditioned_relation_not_independent_nominal_count,tEttiqIka,1,,,,verified,8e408557392748930008
305cc9a68974234dff2c,tittiqIka,TenaSamskrtam,Cultured or processed. (4.4.3),aR,tEttiqIka,1,4.4.4,kashika_4_4.rs:41,0,source_conditioned_relation_not_independent_nominal_count,tEttiqIka,1,,,,verified,56bca23f4a1f34a618bb
b1c7c975e237098e18b7,tittiri,Hanti,What one kills. (4.4.35),Wak,tEttirika,1,4.4.35,kashika_4_4.rs:245,0,source_conditioned_relation_not_independent_nominal_count,tEttirika,1,,,,verified,1830277e63e48c70a20b
6aab243e874af970b4f4,tittiri,TasyaVikara,Modification of this. (4.3.134),aR,tEttira,1,4.3.135,kashika_4_3.rs:427,0,source_conditioned_relation_not_independent_nominal_count,tEttira,1,,,,verified,32a07056a6910b392c9e
a92cad3aaef2436feeac,tittiri,TenaProktam,What is proclaimed by this person. (4.3.101),CaR,tEttirIya,1,4.3.102,kashika_4_3.rs:318,0,source_conditioned_relation_not_independent_nominal_count,tEttirIya,1,,,,verified,4b7ac9e11ad5a7ef47e4
f1a1728ae77b55e9e9b0,trapu,TasyaVikara,Modification of this. (4.3.134),aR,trApuza,1,4.3.138,kashika_4_3.rs:450,0,source_conditioned_relation_not_independent_nominal_count,trApava,1,trApuza,trApava,,engine_mismatch_not_admitted,
500594504f830062b34c,tri,Avasana,Parts of which. (5.2.42),tayap,traya;tritaya,2,5.2.43,kashika_5_2.rs:271,0,source_conditioned_relation_not_independent_nominal_count,traya;tritaya,2,,,,verified,344fd7f71777c912b677
3d5ab61e508b0440501c,tri,Nimana,Given in exchange. (5.2.47),mayaw,trimaya,1,5.2.47,kashika_5_2.rs:288,0,source_conditioned_relation_not_independent_nominal_count,trimaya,1,,,,verified,58a2f2f3ed8a8c5f7b9b
301ecd7411925a1ae13b,tri,Purana,Making full. (5.2.48),tIya,tftIya,1,5.2.55,kashika_5_2.rs:312,0,source_conditioned_relation_not_independent_nominal_count,tftIya,1,,,,verified,04b50168e442e20ef2e6
294c72d6210df52612d3,tri,TenaKritam,What is bought with this. (5.1.37),kan,trika,1,5.1.37,kashika_5_1.rs:257,0,source_conditioned_relation_not_independent_nominal_count,trika,1,,,,verified,36b85f537bbb6296073b
6a73ad6be383e7f54c70,trigarta,TasyaVishayoDeshe,A domain of this. (4.2.52),vuY,trEgartaka,1,4.2.53,kashika_4_2.rs:235,0,source_conditioned_relation_not_independent_nominal_count,trEgartaka,1,,,,verified,f0812dd19cc153d233b9
