sample_id,display,source_file,source_word_meaning_id,stem_slp1,constructor,linga,relation_id,relation_display,plain_function,number_id,number_display,generated_forms_slp1,output_variant_count,generation_status,derivation_paths_json
gamana,"गमनम् (gamanam), going",krdanta_ledger.csv,7a90db603ab51397148f,gamana,basic,Napumsaka,caturthi,चतुर्थी,"the recipient, beneficiary, or purpose",dvi,द्वे,gamanAByAm,1,locally_regenerated,"[{""form_slp1"": ""gamanAByAm"", ""steps"": [{""rule_source"": ""azwADyAyI"", ""rule"": ""1.2.45"", ""result"": [""gamana""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""4.1.2"", ""result"": [""gamana"", ""ByAm""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.3.4"", ""result"": [""gamana"", ""ByAm""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.4.13"", ""result"": [""gamana"", ""ByAm""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.4.17"", ""result"": [""gamana"", ""ByAm""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.4.14"", ""result"": [""gamana"", ""ByAm""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""7.3.102"", ""result"": [""gamanA"", ""ByAm""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""8.4.68"", ""result"": [""gamanA"", ""ByAm""]}]}]"
gamana,"गमनम् (gamanam), going",krdanta_ledger.csv,7a90db603ab51397148f,gamana,basic,Napumsaka,caturthi,चतुर्थी,"the recipient, beneficiary, or purpose",bahu,बहूनि,gamaneByaH,1,locally_regenerated,"[{""form_slp1"": ""gamaneByaH"", ""steps"": [{""rule_source"": ""azwADyAyI"", ""rule"": ""1.2.45"", ""result"": [""gamana""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""4.1.2"", ""result"": [""gamana"", ""Byas""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.3.4"", ""result"": [""gamana"", ""Byas""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.4.13"", ""result"": [""gamana"", ""Byas""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.4.17"", ""result"": [""gamana"", ""Byas""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.4.14"", ""result"": [""gamana"", ""Byas""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""7.3.103"", ""result"": [""gamane"", ""Byas""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""8.2.66"", ""result"": [""gamane"", ""Byaru~""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.3.2"", ""result"": [""gamane"", ""Byar""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""8.3.15"", ""result"": [""gamane"", ""ByaH""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""8.4.68"", ""result"": [""gamane"", ""ByaH""]}]}]"
gamana,"गमनम् (gamanam), going",krdanta_ledger.csv,7a90db603ab51397148f,gamana,basic,Napumsaka,panchami,पञ्चमी,"the source, separation, or comparison point",eka,एकम्,gamanAd;gamanAt,2,locally_regenerated,"[{""form_slp1"": ""gamanAt"", ""steps"": [{""rule_source"": ""azwADyAyI"", ""rule"": ""1.2.45"", ""result"": [""gamana""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""4.1.2"", ""result"": [""gamana"", ""Nasi~""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.3.2"", ""result"": [""gamana"", ""Nasi~""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.3.8"", ""result"": [""gamana"", ""Nasi~""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.3.9"", ""result"": [""gamana"", ""as""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.4.13"", ""result"": [""gamana"", ""as""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""7.1.12"", ""result"": [""gamana"", ""At""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.4.18"", ""result"": [""gamana"", ""At""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.4.14"", ""result"": [""gamana"", ""At""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""6.1.101"", ""result"": [""gamanA"", ""t""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""8.2.39"", ""result"": [""gamanA"", ""d""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""8.4.56"", ""result"": [""gamanA"", ""t""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""8.4.68"", ""result"": [""gamanA"", ""t""]}]}, {""form_slp1"": ""gamanAd"", ""steps"": [{""rule_source"": ""azwADyAyI"", ""rule"": ""1.2.45"", ""result"": [""gamana""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""4.1.2"", ""result"": [""gamana"", ""Nasi~""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.3.2"", ""result"": [""gamana"", ""Nasi~""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.3.8"", ""result"": [""gamana"", ""Nasi~""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.3.9"", ""result"": [""gamana"", ""as""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.4.13"", ""result"": [""gamana"", ""as""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""7.1.12"", ""result"": [""gamana"", ""At""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.4.18"", ""result"": [""gamana"", ""At""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.4.14"", ""result"": [""gamana"", ""At""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""6.1.101"", ""result"": [""gamanA"", ""t""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""8.2.39"", ""result"": [""gamanA"", ""d""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""8.4.68"", ""result"": [""gamanA"", ""d""]}]}]"
gamana,"गमनम् (gamanam), going",krdanta_ledger.csv,7a90db603ab51397148f,gamana,basic,Napumsaka,panchami,पञ्चमी,"the source, separation, or comparison point",dvi,द्वे,gamanAByAm,1,locally_regenerated,"[{""form_slp1"": ""gamanAByAm"", ""steps"": [{""rule_source"": ""azwADyAyI"", ""rule"": ""1.2.45"", ""result"": [""gamana""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""4.1.2"", ""result"": [""gamana"", ""ByAm""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.3.4"", ""result"": [""gamana"", ""ByAm""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.4.13"", ""result"": [""gamana"", ""ByAm""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.4.17"", ""result"": [""gamana"", ""ByAm""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.4.14"", ""result"": [""gamana"", ""ByAm""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""7.3.102"", ""result"": [""gamanA"", ""ByAm""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""8.4.68"", ""result"": [""gamanA"", ""ByAm""]}]}]"
gamana,"गमनम् (gamanam), going",krdanta_ledger.csv,7a90db603ab51397148f,gamana,basic,Napumsaka,panchami,पञ्चमी,"the source, separation, or comparison point",bahu,बहूनि,gamaneByaH,1,locally_regenerated,"[{""form_slp1"": ""gamaneByaH"", ""steps"": [{""rule_source"": ""azwADyAyI"", ""rule"": ""1.2.45"", ""result"": [""gamana""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""4.1.2"", ""result"": [""gamana"", ""Byas""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.3.4"", ""result"": [""gamana"", ""Byas""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.4.13"", ""result"": [""gamana"", ""Byas""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.4.17"", ""result"": [""gamana"", ""Byas""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.4.14"", ""result"": [""gamana"", ""Byas""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""7.3.103"", ""result"": [""gamane"", ""Byas""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""8.2.66"", ""result"": [""gamane"", ""Byaru~""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.3.2"", ""result"": [""gamane"", ""Byar""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""8.3.15"", ""result"": [""gamane"", ""ByaH""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""8.4.68"", ""result"": [""gamane"", ""ByaH""]}]}]"
gamana,"गमनम् (gamanam), going",krdanta_ledger.csv,7a90db603ab51397148f,gamana,basic,Napumsaka,sasthi,षष्ठी,"a relation, including possession",eka,एकम्,gamanasya,1,locally_regenerated,"[{""form_slp1"": ""gamanasya"", ""steps"": [{""rule_source"": ""azwADyAyI"", ""rule"": ""1.2.45"", ""result"": [""gamana""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""4.1.2"", ""result"": [""gamana"", ""Nas""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.3.4"", ""result"": [""gamana"", ""Nas""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.3.8"", ""result"": [""gamana"", ""Nas""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.3.9"", ""result"": [""gamana"", ""as""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.4.13"", ""result"": [""gamana"", ""as""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""7.1.12"", ""result"": [""gamana"", ""sya""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.4.17"", ""result"": [""gamana"", ""sya""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.4.14"", ""result"": [""gamana"", ""sya""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""8.4.68"", ""result"": [""gamana"", ""sya""]}]}]"
gamana,"गमनम् (gamanam), going",krdanta_ledger.csv,7a90db603ab51397148f,gamana,basic,Napumsaka,sasthi,षष्ठी,"a relation, including possession",dvi,द्वे,gamanayoH,1,locally_regenerated,"[{""form_slp1"": ""gamanayoH"", ""steps"": [{""rule_source"": ""azwADyAyI"", ""rule"": ""1.2.45"", ""result"": [""gamana""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""4.1.2"", ""result"": [""gamana"", ""os""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.3.4"", ""result"": [""gamana"", ""os""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.4.13"", ""result"": [""gamana"", ""os""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.4.18"", ""result"": [""gamana"", ""os""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.4.14"", ""result"": [""gamana"", ""os""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""7.3.104"", ""result"": [""gamane"", ""os""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""6.1.78"", ""result"": [""gamanay"", ""os""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""8.2.66"", ""result"": [""gamanay"", ""oru~""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.3.2"", ""result"": [""gamanay"", ""or""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""8.3.15"", ""result"": [""gamanay"", ""oH""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""8.4.68"", ""result"": [""gamanay"", ""oH""]}]}]"
gamana,"गमनम् (gamanam), going",krdanta_ledger.csv,7a90db603ab51397148f,gamana,basic,Napumsaka,sasthi,षष्ठी,"a relation, including possession",bahu,बहूनि,gamanAnAm,1,locally_regenerated,"[{""form_slp1"": ""gamanAnAm"", ""steps"": [{""rule_source"": ""azwADyAyI"", ""rule"": ""1.2.45"", ""result"": [""gamana""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""4.1.2"", ""result"": [""gamana"", ""Am""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.3.4"", ""result"": [""gamana"", ""Am""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""7.1.54"", ""result"": [""gamana"", ""nu~w"", ""Am""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.3.2"", ""result"": [""gamana"", ""nu~w"", ""Am""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.3.3"", ""result"": [""gamana"", ""nu~w"", ""Am""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.3.9"", ""result"": [""gamana"", ""n"", ""Am""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.4.13"", ""result"": [""gamana"", ""n"", ""Am""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.4.17"", ""result"": [""gamana"", ""n"", ""Am""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.4.14"", ""result"": [""gamana"", ""n"", ""Am""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""6.4.3"", ""result"": [""gamanA"", ""n"", ""Am""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""8.4.68"", ""result"": [""gamanA"", ""n"", ""Am""]}]}]"
gamana,"गमनम् (gamanam), going",krdanta_ledger.csv,7a90db603ab51397148f,gamana,basic,Napumsaka,saptami,सप्तमी,"the location, setting, or topic",eka,एकम्,gamane,1,locally_regenerated,"[{""form_slp1"": ""gamane"", ""steps"": [{""rule_source"": ""azwADyAyI"", ""rule"": ""1.2.45"", ""result"": [""gamana""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""4.1.2"", ""result"": [""gamana"", ""Ni""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.3.8"", ""result"": [""gamana"", ""Ni""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.3.9"", ""result"": [""gamana"", ""i""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.4.13"", ""result"": [""gamana"", ""i""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.4.18"", ""result"": [""gamana"", ""i""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.4.14"", ""result"": [""gamana"", ""i""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""6.1.87"", ""result"": [""gaman"", ""e""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""8.4.68"", ""result"": [""gaman"", ""e""]}]}]"
gamana,"गमनम् (gamanam), going",krdanta_ledger.csv,7a90db603ab51397148f,gamana,basic,Napumsaka,saptami,सप्तमी,"the location, setting, or topic",dvi,द्वे,gamanayoH,1,locally_regenerated,"[{""form_slp1"": ""gamanayoH"", ""steps"": [{""rule_source"": ""azwADyAyI"", ""rule"": ""1.2.45"", ""result"": [""gamana""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""4.1.2"", ""result"": [""gamana"", ""os""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.3.4"", ""result"": [""gamana"", ""os""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.4.13"", ""result"": [""gamana"", ""os""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.4.18"", ""result"": [""gamana"", ""os""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.4.14"", ""result"": [""gamana"", ""os""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""7.3.104"", ""result"": [""gamane"", ""os""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""6.1.78"", ""result"": [""gamanay"", ""os""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""8.2.66"", ""result"": [""gamanay"", ""oru~""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.3.2"", ""result"": [""gamanay"", ""or""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""8.3.15"", ""result"": [""gamanay"", ""oH""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""8.4.68"", ""result"": [""gamanay"", ""oH""]}]}]"
gamana,"गमनम् (gamanam), going",krdanta_ledger.csv,7a90db603ab51397148f,gamana,basic,Napumsaka,saptami,सप्तमी,"the location, setting, or topic",bahu,बहूनि,gamanezu,1,locally_regenerated,"[{""form_slp1"": ""gamanezu"", ""steps"": [{""rule_source"": ""azwADyAyI"", ""rule"": ""1.2.45"", ""result"": [""gamana""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""4.1.2"", ""result"": [""gamana"", ""sup""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.3.3"", ""result"": [""gamana"", ""sup""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.3.9"", ""result"": [""gamana"", ""su""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.4.13"", ""result"": [""gamana"", ""su""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.4.17"", ""result"": [""gamana"", ""su""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.4.14"", ""result"": [""gamana"", ""su""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""7.3.103"", ""result"": [""gamane"", ""su""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""8.3.59"", ""result"": [""gamane"", ""zu""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""8.4.68"", ""result"": [""gamane"", ""zu""]}]}]"
gamana,"गमनम् (gamanam), going",krdanta_ledger.csv,7a90db603ab51397148f,gamana,basic,Napumsaka,sambodhana,सम्बोधनम्,direct address,eka,एकम्,gamana,1,locally_regenerated,"[{""form_slp1"": ""gamana"", ""steps"": [{""rule_source"": ""azwADyAyI"", ""rule"": ""1.2.45"", ""result"": [""gamana""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""4.1.2"", ""result"": [""gamana"", ""su~""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.3.2"", ""result"": [""gamana"", ""su~""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.3.9"", ""result"": [""gamana"", ""s""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""2.3.48"", ""result"": [""gamana"", ""s""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""2.3.49"", ""result"": [""gamana"", ""s""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""2.3.48"", ""result"": [""gamana"", ""s""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""2.3.49"", ""result"": [""gamana"", ""s""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""7.1.24"", ""result"": [""gamana"", ""am""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.3.4"", ""result"": [""gamana"", ""am""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.4.13"", ""result"": [""gamana"", ""am""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.4.18"", ""result"": [""gamana"", ""am""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.4.14"", ""result"": [""gamana"", ""am""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""6.1.107"", ""result"": [""gamana"", ""m""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""6.1.69"", ""result"": [""gamana"", """"]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""8.4.68"", ""result"": [""gamana"", """"]}]}]"
gamana,"गमनम् (gamanam), going",krdanta_ledger.csv,7a90db603ab51397148f,gamana,basic,Napumsaka,sambodhana,सम्बोधनम्,direct address,dvi,द्वे,gamane,1,locally_regenerated,"[{""form_slp1"": ""gamane"", ""steps"": [{""rule_source"": ""azwADyAyI"", ""rule"": ""1.2.45"", ""result"": [""gamana""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""4.1.2"", ""result"": [""gamana"", ""O""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""2.3.48"", ""result"": [""gamana"", ""O""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""2.3.48"", ""result"": [""gamana"", ""O""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.4.13"", ""result"": [""gamana"", ""O""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""7.1.19"", ""result"": [""gamana"", ""SI""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.3.8"", ""result"": [""gamana"", ""SI""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.3.9"", ""result"": [""gamana"", ""I""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.4.18"", ""result"": [""gamana"", ""I""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.4.14"", ""result"": [""gamana"", ""I""]}, {""rule_source"": ""vArttikAH"", ""rule"": ""6.4.148.1"", ""result"": [""gamana"", ""I""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""6.1.104"", ""result"": [""gamana"", ""I""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""6.1.87"", ""result"": [""gaman"", ""e""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""8.4.68"", ""result"": [""gaman"", ""e""]}]}]"
gamana,"गमनम् (gamanam), going",krdanta_ledger.csv,7a90db603ab51397148f,gamana,basic,Napumsaka,sambodhana,सम्बोधनम्,direct address,bahu,बहूनि,gamanAni,1,locally_regenerated,"[{""form_slp1"": ""gamanAni"", ""steps"": [{""rule_source"": ""azwADyAyI"", ""rule"": ""1.2.45"", ""result"": [""gamana""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""4.1.2"", ""result"": [""gamana"", ""jas""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.3.4"", ""result"": [""gamana"", ""jas""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.3.7"", ""result"": [""gamana"", ""jas""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.3.9"", ""result"": [""gamana"", ""as""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""2.3.48"", ""result"": [""gamana"", ""as""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""2.3.48"", ""result"": [""gamana"", ""as""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.4.13"", ""result"": [""gamana"", ""as""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""7.1.20"", ""result"": [""gamana"", ""Si""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.3.8"", ""result"": [""gamana"", ""Si""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.3.9"", ""result"": [""gamana"", ""i""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.1.42"", ""result"": [""gamana"", ""i""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.4.14"", ""result"": [""gamana"", ""i""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""7.1.72"", ""result"": [""gamanan"", ""i""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""6.4.8"", ""result"": [""gamanAn"", ""i""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""8.4.68"", ""result"": [""gamanAn"", ""i""]}]}]"
kartr,"कर्ता (kartā), doer",krdanta_ledger.csv,ebf3acad8cac4eb32dea,kartf,basic,Pum,prathama,प्रथमा,naming or identifying the participant,eka,एकम्,kartA,1,locally_regenerated,"[{""form_slp1"": ""kartA"", ""steps"": [{""rule_source"": ""azwADyAyI"", ""rule"": ""1.2.45"", ""result"": [""kartf""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""4.1.2"", ""result"": [""kartf"", ""su~""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.3.2"", ""result"": [""kartf"", ""su~""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.3.9"", ""result"": [""kartf"", ""s""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.1.43"", ""result"": [""kartf"", ""s""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.1.43"", ""result"": [""kartf"", ""s""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.4.13"", ""result"": [""kartf"", ""s""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""7.1.94"", ""result"": [""kartan"", ""s""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.4.14"", ""result"": [""kartan"", ""s""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""6.4.8"", ""result"": [""kartAn"", ""s""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""6.1.68"", ""result"": [""kartAn"", """"]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""8.2.7"", ""result"": [""kartA"", """"]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""8.4.68"", ""result"": [""kartA"", """"]}]}]"
kartr,"कर्ता (kartā), doer",krdanta_ledger.csv,ebf3acad8cac4eb32dea,kartf,basic,Pum,prathama,प्रथमा,naming or identifying the participant,dvi,द्वे,kartarO,1,locally_regenerated,"[{""form_slp1"": ""kartarO"", ""steps"": [{""rule_source"": ""azwADyAyI"", ""rule"": ""1.2.45"", ""result"": [""kartf""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""4.1.2"", ""result"": [""kartf"", ""O""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.1.43"", ""result"": [""kartf"", ""O""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.1.43"", ""result"": [""kartf"", ""O""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.4.13"", ""result"": [""kartf"", ""O""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.4.14"", ""result"": [""kartf"", ""O""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""7.3.110"", ""result"": [""kartar"", ""O""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""8.4.68"", ""result"": [""kartar"", ""O""]}]}]"
kartr,"कर्ता (kartā), doer",krdanta_ledger.csv,ebf3acad8cac4eb32dea,kartf,basic,Pum,prathama,प्रथमा,naming or identifying the participant,bahu,बहूनि,kartaraH,1,locally_regenerated,"[{""form_slp1"": ""kartaraH"", ""steps"": [{""rule_source"": ""azwADyAyI"", ""rule"": ""1.2.45"", ""result"": [""kartf""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""4.1.2"", ""result"": [""kartf"", ""jas""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.3.4"", ""result"": [""kartf"", ""jas""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.3.7"", ""result"": [""kartf"", ""jas""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.3.9"", ""result"": [""kartf"", ""as""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.1.43"", ""result"": [""kartf"", ""as""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.1.43"", ""result"": [""kartf"", ""as""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.4.13"", ""result"": [""kartf"", ""as""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.4.14"", ""result"": [""kartf"", ""as""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""7.3.110"", ""result"": [""kartar"", ""as""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""8.2.66"", ""result"": [""kartar"", ""aru~""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.3.2"", ""result"": [""kartar"", ""ar""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""8.3.15"", ""result"": [""kartar"", ""aH""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""8.4.68"", ""result"": [""kartar"", ""aH""]}]}]"
