derived_word_meaning_id,candidate_relation_id,compound_word_meaning_id,compound_type,input_forms_slp1,input_semantic_relation,operation_family,operation_id,source_variant,semantic_context,semantic_branch_id,semantic_relation,rule_refs,derivational_depth,output_forms_slp1,output_variant_count,output_form_class,generation_method,admission_basis,count_status
db6b9b714a914f957cd9,48ef541c625b317a46e5,9af582d1978ed7c7,trtiya_tatpurusha,ahihata,"hata by, with, or through ahi",namadhatu,self_desire_kamyac,kAmyac,AtmanaIccha,atma_iccha_kamyac,desire the compound referent in relation to oneself,3.1.9,2,ahihatakAmya,1,derived_verbal_base,vidyut_0_4_0_python,source_compound_meaning_plus_established_semantic_operation_plus_reproduced_form,admitted_research_ledger
9f7f5fe8f8c8ca8fafb5,74843d22374c1b595496,9af582d1978ed7c7,trtiya_tatpurusha,ahihata,"hata by, with, or through ahi",namadhatu,object_comparison_kyac,kyac,UpamanaKarmaAcara,upamana_karma_acara,treat an object as comparable to the compound referent,3.1.10,2,ahihatIya,1,derived_verbal_base,vidyut_0_4_0_python,source_compound_meaning_plus_established_semantic_operation_plus_reproduced_form,admitted_research_ledger
e7414a898e9ed1db0d0e,3e901ce800ea56f55cfe,9af582d1978ed7c7,trtiya_tatpurusha,ahihata,"hata by, with, or through ahi",namadhatu,agent_comparison_kyang,kyaN,UpamanaKartrAcara,upamana_kartr_acara,act like the compound referent,3.1.11,2,ahihatAya,1,derived_verbal_base,vidyut_0_4_0_python,source_compound_meaning_plus_established_semantic_operation_plus_reproduced_form,admitted_research_ledger
22663de63824443347ac,a2b87263890d617a6224,9af582d1978ed7c7,trtiya_tatpurusha,ahihata,"hata by, with, or through ahi",nan,nan_privative,nan,NanPrivative,nan_privative,"the absence, non-occurrence, or negation of the compound meaning",2.2.6;6.3.73;6.3.74,2,anahihata,1,derived_nominal_base,classified_surface_rules,source_compound_meaning_plus_established_semantic_operation_plus_reproduced_form,admitted_research_ledger
788bb8471d47dc9443ea,0b794ab9ccacb301826c,94f26116c9b8117a,trtiya_tatpurusha,asikalaha,"kalaha by, with, or through asi",taddhita,state_tva,tva,TasyaBhava,bhava_tva,the state or defining quality denoted by the compound meaning,5.1.119,2,asikalahatva,1,derived_nominal_base,vidyut_0_4_0_python,source_compound_meaning_plus_established_semantic_operation_plus_reproduced_form,admitted_research_ledger
c2aa494117db57ffdf6a,470f8571047a1ad1111c,94f26116c9b8117a,trtiya_tatpurusha,asikalaha,"kalaha by, with, or through asi",taddhita,state_tal,tal,TasyaBhava,bhava_tal,the state or defining quality denoted by the compound meaning,5.1.119,2,asikalahatA,1,derived_nominal_base,vidyut_0_4_0_python,source_compound_meaning_plus_established_semantic_operation_plus_reproduced_form,admitted_research_ledger
a42e77daa1580ad24192,2e6541a3bf2eadae8c35,94f26116c9b8117a,trtiya_tatpurusha,asikalaha,"kalaha by, with, or through asi",taddhita,possession_matup,matup,TadAsyaAstiAsmin,possession,one or that in which the compound referent is present,5.2.94,2,asikalahavat,1,derived_nominal_base,vidyut_0_4_0_python,source_compound_meaning_plus_established_semantic_operation_plus_reproduced_form,admitted_research_ledger
3d5a00697f3c2114894c,80f1049fac5e85d1029c,94f26116c9b8117a,trtiya_tatpurusha,asikalaha,"kalaha by, with, or through asi",taddhita,superlative_tamap,tamap,AtishayanaSuperlative,superlative,the compound meaning understood to the highest degree within the intended comparison,5.3.55,2,asikalahatama,1,derived_nominal_base,vidyut_0_4_0_python,source_compound_meaning_plus_established_semantic_operation_plus_reproduced_form,admitted_research_ledger
f143e525439567ef7922,981bd7fb0dff19cd1c33,94f26116c9b8117a,trtiya_tatpurusha,asikalaha,"kalaha by, with, or through asi",taddhita,comparative_tarap,tarap,AtishayanaComparative,comparative,the compound meaning understood to a greater degree within the intended comparison,5.3.57,2,asikalahatara,1,derived_nominal_base,vidyut_0_4_0_python,source_compound_meaning_plus_established_semantic_operation_plus_reproduced_form,admitted_research_ledger
f5817af7a773be4ff18a,04efcd1a5987b985c6ba,94f26116c9b8117a,trtiya_tatpurusha,asikalaha,"kalaha by, with, or through asi",namadhatu,self_desire_kyac,kyac,AtmanaIccha,atma_iccha_kyac,desire the compound referent in relation to oneself,3.1.8,2,asikalahIya,1,derived_verbal_base,vidyut_0_4_0_python,source_compound_meaning_plus_established_semantic_operation_plus_reproduced_form,admitted_research_ledger
d5e5c484124eea681a12,7b81b74a9b0c9d14867f,94f26116c9b8117a,trtiya_tatpurusha,asikalaha,"kalaha by, with, or through asi",namadhatu,self_desire_kamyac,kAmyac,AtmanaIccha,atma_iccha_kamyac,desire the compound referent in relation to oneself,3.1.9,2,asikalahakAmya,1,derived_verbal_base,vidyut_0_4_0_python,source_compound_meaning_plus_established_semantic_operation_plus_reproduced_form,admitted_research_ledger
077cb200bdfda88d9741,a0ab67acfb2e4f33b3f8,94f26116c9b8117a,trtiya_tatpurusha,asikalaha,"kalaha by, with, or through asi",namadhatu,object_comparison_kyac,kyac,UpamanaKarmaAcara,upamana_karma_acara,treat an object as comparable to the compound referent,3.1.10,2,asikalahIya,1,derived_verbal_base,vidyut_0_4_0_python,source_compound_meaning_plus_established_semantic_operation_plus_reproduced_form,admitted_research_ledger
048ce2c25d0f6816dfab,c33ceb751f7d3d0c6ed3,94f26116c9b8117a,trtiya_tatpurusha,asikalaha,"kalaha by, with, or through asi",namadhatu,agent_comparison_kyang,kyaN,UpamanaKartrAcara,upamana_kartr_acara,act like the compound referent,3.1.11,2,asikalahAya,1,derived_verbal_base,vidyut_0_4_0_python,source_compound_meaning_plus_established_semantic_operation_plus_reproduced_form,admitted_research_ledger
6fa61ea27c9ec688bdbd,8c04b127c7d337047a79,94f26116c9b8117a,trtiya_tatpurusha,asikalaha,"kalaha by, with, or through asi",nan,nan_privative,nan,NanPrivative,nan_privative,"the absence, non-occurrence, or negation of the compound meaning",2.2.6;6.3.73;6.3.74,2,anasikalaha,1,derived_nominal_base,classified_surface_rules,source_compound_meaning_plus_established_semantic_operation_plus_reproduced_form,admitted_research_ledger
d90cae5264dc81242716,f8337a81a678a987f59d,66d4a19e2403c332,trtiya_tatpurusha,daDyodana,"odana by, with, or through daDi",taddhita,state_tva,tva,TasyaBhava,bhava_tva,the state or defining quality denoted by the compound meaning,5.1.119,2,daDyodanatva,1,derived_nominal_base,vidyut_0_4_0_python,source_compound_meaning_plus_established_semantic_operation_plus_reproduced_form,admitted_research_ledger
4047f257276b363ea277,68e13d97f7945bc5a67b,66d4a19e2403c332,trtiya_tatpurusha,daDyodana,"odana by, with, or through daDi",taddhita,state_tal,tal,TasyaBhava,bhava_tal,the state or defining quality denoted by the compound meaning,5.1.119,2,daDyodanatA,1,derived_nominal_base,vidyut_0_4_0_python,source_compound_meaning_plus_established_semantic_operation_plus_reproduced_form,admitted_research_ledger
5dc9dd84522646193d64,a484173482ae867e6f09,66d4a19e2403c332,trtiya_tatpurusha,daDyodana,"odana by, with, or through daDi",taddhita,possession_matup,matup,TadAsyaAstiAsmin,possession,one or that in which the compound referent is present,5.2.94,2,daDyodanavat,1,derived_nominal_base,vidyut_0_4_0_python,source_compound_meaning_plus_established_semantic_operation_plus_reproduced_form,admitted_research_ledger
296a030f7b611b0d4905,ca0dc105713d8bdcf95f,66d4a19e2403c332,trtiya_tatpurusha,daDyodana,"odana by, with, or through daDi",taddhita,superlative_tamap,tamap,AtishayanaSuperlative,superlative,the compound meaning understood to the highest degree within the intended comparison,5.3.55,2,daDyodanatama,1,derived_nominal_base,vidyut_0_4_0_python,source_compound_meaning_plus_established_semantic_operation_plus_reproduced_form,admitted_research_ledger
0bb5681b48a97af78a1c,95aa0399f910deaf133d,66d4a19e2403c332,trtiya_tatpurusha,daDyodana,"odana by, with, or through daDi",taddhita,comparative_tarap,tarap,AtishayanaComparative,comparative,the compound meaning understood to a greater degree within the intended comparison,5.3.57,2,daDyodanatara,1,derived_nominal_base,vidyut_0_4_0_python,source_compound_meaning_plus_established_semantic_operation_plus_reproduced_form,admitted_research_ledger
d291acf0478184a5264f,86ab4842ea2475c665f8,66d4a19e2403c332,trtiya_tatpurusha,daDyodana,"odana by, with, or through daDi",namadhatu,self_desire_kyac,kyac,AtmanaIccha,atma_iccha_kyac,desire the compound referent in relation to oneself,3.1.8,2,daDyodanIya,1,derived_verbal_base,vidyut_0_4_0_python,source_compound_meaning_plus_established_semantic_operation_plus_reproduced_form,admitted_research_ledger
1a44f33cba7b16c42a29,d23c2454ea642cdff010,66d4a19e2403c332,trtiya_tatpurusha,daDyodana,"odana by, with, or through daDi",namadhatu,self_desire_kamyac,kAmyac,AtmanaIccha,atma_iccha_kamyac,desire the compound referent in relation to oneself,3.1.9,2,daDyodanakAmya,1,derived_verbal_base,vidyut_0_4_0_python,source_compound_meaning_plus_established_semantic_operation_plus_reproduced_form,admitted_research_ledger
aec907767bebbf82c46d,f5afcbfcdbc52309688b,66d4a19e2403c332,trtiya_tatpurusha,daDyodana,"odana by, with, or through daDi",namadhatu,object_comparison_kyac,kyac,UpamanaKarmaAcara,upamana_karma_acara,treat an object as comparable to the compound referent,3.1.10,2,daDyodanIya,1,derived_verbal_base,vidyut_0_4_0_python,source_compound_meaning_plus_established_semantic_operation_plus_reproduced_form,admitted_research_ledger
81d34ea3559393b22f82,a014f4a12dde6d5c3935,66d4a19e2403c332,trtiya_tatpurusha,daDyodana,"odana by, with, or through daDi",namadhatu,agent_comparison_kyang,kyaN,UpamanaKartrAcara,upamana_kartr_acara,act like the compound referent,3.1.11,2,daDyodanAya,1,derived_verbal_base,vidyut_0_4_0_python,source_compound_meaning_plus_established_semantic_operation_plus_reproduced_form,admitted_research_ledger
cc0dd452bc940f25fcb7,a5bb9be4ab9ed2a5c939,66d4a19e2403c332,trtiya_tatpurusha,daDyodana,"odana by, with, or through daDi",nan,nan_privative,nan,NanPrivative,nan_privative,"the absence, non-occurrence, or negation of the compound meaning",2.2.6;6.3.73;6.3.74,2,adaDyodana,1,derived_nominal_base,classified_surface_rules,source_compound_meaning_plus_established_semantic_operation_plus_reproduced_form,admitted_research_ledger
71da3cf9e1885fdc3144,cfc7fbc8beb4c45f1afb,3619be7fbec42d44,trtiya_tatpurusha,guqamiSra,"miSra by, with, or through guqa",taddhita,state_tva,tva,TasyaBhava,bhava_tva,the state or defining quality denoted by the compound meaning,5.1.119,2,guqamiSratva,1,derived_nominal_base,vidyut_0_4_0_python,source_compound_meaning_plus_established_semantic_operation_plus_reproduced_form,admitted_research_ledger
21e023f7a0e8cd2574ea,08d400169e3150c9de11,3619be7fbec42d44,trtiya_tatpurusha,guqamiSra,"miSra by, with, or through guqa",taddhita,state_tal,tal,TasyaBhava,bhava_tal,the state or defining quality denoted by the compound meaning,5.1.119,2,guqamiSratA,1,derived_nominal_base,vidyut_0_4_0_python,source_compound_meaning_plus_established_semantic_operation_plus_reproduced_form,admitted_research_ledger
19b79c13259964e44f13,fdf845714080ad47786b,3619be7fbec42d44,trtiya_tatpurusha,guqamiSra,"miSra by, with, or through guqa",taddhita,possession_matup,matup,TadAsyaAstiAsmin,possession,one or that in which the compound referent is present,5.2.94,2,guqamiSravat,1,derived_nominal_base,vidyut_0_4_0_python,source_compound_meaning_plus_established_semantic_operation_plus_reproduced_form,admitted_research_ledger
4e05698e5bf151bf60d4,49e37c98be6c43a7c41b,3619be7fbec42d44,trtiya_tatpurusha,guqamiSra,"miSra by, with, or through guqa",taddhita,superlative_tamap,tamap,AtishayanaSuperlative,superlative,the compound meaning understood to the highest degree within the intended comparison,5.3.55,2,guqamiSratama,1,derived_nominal_base,vidyut_0_4_0_python,source_compound_meaning_plus_established_semantic_operation_plus_reproduced_form,admitted_research_ledger
3a2fe31e068f9b164838,93ceb35841b60715f4ab,3619be7fbec42d44,trtiya_tatpurusha,guqamiSra,"miSra by, with, or through guqa",taddhita,comparative_tarap,tarap,AtishayanaComparative,comparative,the compound meaning understood to a greater degree within the intended comparison,5.3.57,2,guqamiSratara,1,derived_nominal_base,vidyut_0_4_0_python,source_compound_meaning_plus_established_semantic_operation_plus_reproduced_form,admitted_research_ledger
d1070436a4f91763f3bc,9896b8a0e2462c83b366,3619be7fbec42d44,trtiya_tatpurusha,guqamiSra,"miSra by, with, or through guqa",namadhatu,self_desire_kyac,kyac,AtmanaIccha,atma_iccha_kyac,desire the compound referent in relation to oneself,3.1.8,2,guqamiSrIya,1,derived_verbal_base,vidyut_0_4_0_python,source_compound_meaning_plus_established_semantic_operation_plus_reproduced_form,admitted_research_ledger
a13affa168765b43e3aa,6497117ade858df4b878,3619be7fbec42d44,trtiya_tatpurusha,guqamiSra,"miSra by, with, or through guqa",namadhatu,self_desire_kamyac,kAmyac,AtmanaIccha,atma_iccha_kamyac,desire the compound referent in relation to oneself,3.1.9,2,guqamiSrakAmya,1,derived_verbal_base,vidyut_0_4_0_python,source_compound_meaning_plus_established_semantic_operation_plus_reproduced_form,admitted_research_ledger
3d8cccb714ff7c4355df,0718855ed957046e7749,3619be7fbec42d44,trtiya_tatpurusha,guqamiSra,"miSra by, with, or through guqa",namadhatu,object_comparison_kyac,kyac,UpamanaKarmaAcara,upamana_karma_acara,treat an object as comparable to the compound referent,3.1.10,2,guqamiSrIya,1,derived_verbal_base,vidyut_0_4_0_python,source_compound_meaning_plus_established_semantic_operation_plus_reproduced_form,admitted_research_ledger
0ccb2d15f685fb40d75a,1bba249ab7eae14e4f59,3619be7fbec42d44,trtiya_tatpurusha,guqamiSra,"miSra by, with, or through guqa",namadhatu,agent_comparison_kyang,kyaN,UpamanaKartrAcara,upamana_kartr_acara,act like the compound referent,3.1.11,2,guqamiSrAya,1,derived_verbal_base,vidyut_0_4_0_python,source_compound_meaning_plus_established_semantic_operation_plus_reproduced_form,admitted_research_ledger
5811a78d0be906f260f3,30ed3388471112725682,3619be7fbec42d44,trtiya_tatpurusha,guqamiSra,"miSra by, with, or through guqa",nan,nan_privative,nan,NanPrivative,nan_privative,"the absence, non-occurrence, or negation of the compound meaning",2.2.6;6.3.73;6.3.74,2,aguqamiSra,1,derived_nominal_base,classified_surface_rules,source_compound_meaning_plus_established_semantic_operation_plus_reproduced_form,admitted_research_ledger
49aa217d50feda568d04,95fd9e8168a7fbefddf2,b263fa2fa4ad3559,trtiya_tatpurusha,kArzApaRona,"Una by, with, or through kArzApaRa",taddhita,state_tva,tva,TasyaBhava,bhava_tva,the state or defining quality denoted by the compound meaning,5.1.119,2,kArzApaRonatva,1,derived_nominal_base,vidyut_0_4_0_python,source_compound_meaning_plus_established_semantic_operation_plus_reproduced_form,admitted_research_ledger
7c0bc7d50a5937810d5d,8521ac0370570445402a,b263fa2fa4ad3559,trtiya_tatpurusha,kArzApaRona,"Una by, with, or through kArzApaRa",taddhita,state_tal,tal,TasyaBhava,bhava_tal,the state or defining quality denoted by the compound meaning,5.1.119,2,kArzApaRonatA,1,derived_nominal_base,vidyut_0_4_0_python,source_compound_meaning_plus_established_semantic_operation_plus_reproduced_form,admitted_research_ledger
32e44b58684c0ade9735,dc1b266fa3bd100bb244,b263fa2fa4ad3559,trtiya_tatpurusha,kArzApaRona,"Una by, with, or through kArzApaRa",taddhita,possession_matup,matup,TadAsyaAstiAsmin,possession,one or that in which the compound referent is present,5.2.94,2,kArzApaRonavat,1,derived_nominal_base,vidyut_0_4_0_python,source_compound_meaning_plus_established_semantic_operation_plus_reproduced_form,admitted_research_ledger
621b5d4bae3d86739836,5c28c5ccbbfe4e3313d4,b263fa2fa4ad3559,trtiya_tatpurusha,kArzApaRona,"Una by, with, or through kArzApaRa",taddhita,superlative_tamap,tamap,AtishayanaSuperlative,superlative,the compound meaning understood to the highest degree within the intended comparison,5.3.55,2,kArzApaRonatama,1,derived_nominal_base,vidyut_0_4_0_python,source_compound_meaning_plus_established_semantic_operation_plus_reproduced_form,admitted_research_ledger
2d89995a8849c9d505b1,18167cc13c60b97e4663,b263fa2fa4ad3559,trtiya_tatpurusha,kArzApaRona,"Una by, with, or through kArzApaRa",taddhita,comparative_tarap,tarap,AtishayanaComparative,comparative,the compound meaning understood to a greater degree within the intended comparison,5.3.57,2,kArzApaRonatara,1,derived_nominal_base,vidyut_0_4_0_python,source_compound_meaning_plus_established_semantic_operation_plus_reproduced_form,admitted_research_ledger
18bab9e25170d4800dbc,48cbe62ac97d3880bd68,b263fa2fa4ad3559,trtiya_tatpurusha,kArzApaRona,"Una by, with, or through kArzApaRa",namadhatu,self_desire_kyac,kyac,AtmanaIccha,atma_iccha_kyac,desire the compound referent in relation to oneself,3.1.8,2,kArzApaRonIya,1,derived_verbal_base,vidyut_0_4_0_python,source_compound_meaning_plus_established_semantic_operation_plus_reproduced_form,admitted_research_ledger
634ba27e3985c1c66a4b,9e30f28f1470db73d12c,b263fa2fa4ad3559,trtiya_tatpurusha,kArzApaRona,"Una by, with, or through kArzApaRa",namadhatu,self_desire_kamyac,kAmyac,AtmanaIccha,atma_iccha_kamyac,desire the compound referent in relation to oneself,3.1.9,2,kArzApaRonakAmya,1,derived_verbal_base,vidyut_0_4_0_python,source_compound_meaning_plus_established_semantic_operation_plus_reproduced_form,admitted_research_ledger
030f6dc355e4b522cece,5290d26ee51ac8ec8af8,b263fa2fa4ad3559,trtiya_tatpurusha,kArzApaRona,"Una by, with, or through kArzApaRa",namadhatu,object_comparison_kyac,kyac,UpamanaKarmaAcara,upamana_karma_acara,treat an object as comparable to the compound referent,3.1.10,2,kArzApaRonIya,1,derived_verbal_base,vidyut_0_4_0_python,source_compound_meaning_plus_established_semantic_operation_plus_reproduced_form,admitted_research_ledger
3203230370b38ce71d9f,3cef3e6af92bb8d585b4,b263fa2fa4ad3559,trtiya_tatpurusha,kArzApaRona,"Una by, with, or through kArzApaRa",namadhatu,agent_comparison_kyang,kyaN,UpamanaKartrAcara,upamana_kartr_acara,act like the compound referent,3.1.11,2,kArzApaRonAya,1,derived_verbal_base,vidyut_0_4_0_python,source_compound_meaning_plus_established_semantic_operation_plus_reproduced_form,admitted_research_ledger
a9476e6c4174a36b8e25,8ed911568d120b00451d,b263fa2fa4ad3559,trtiya_tatpurusha,kArzApaRona,"Una by, with, or through kArzApaRa",nan,nan_privative,nan,NanPrivative,nan_privative,"the absence, non-occurrence, or negation of the compound meaning",2.2.6;6.3.73;6.3.74,2,akArzApaRona,1,derived_nominal_base,classified_surface_rules,source_compound_meaning_plus_established_semantic_operation_plus_reproduced_form,admitted_research_ledger
66aab0ddfb1b516ca011,df27f9672e9ac2d7fe28,bb0ac255baf4d458,trtiya_tatpurusha,kirikARa,"kARa by, with, or through kiri",taddhita,state_tva,tva,TasyaBhava,bhava_tva,the state or defining quality denoted by the compound meaning,5.1.119,2,kirikARatva,1,derived_nominal_base,vidyut_0_4_0_python,source_compound_meaning_plus_established_semantic_operation_plus_reproduced_form,admitted_research_ledger
73fbe649f1ac6c1befd7,9dc5c2f575235680bb78,bb0ac255baf4d458,trtiya_tatpurusha,kirikARa,"kARa by, with, or through kiri",taddhita,state_tal,tal,TasyaBhava,bhava_tal,the state or defining quality denoted by the compound meaning,5.1.119,2,kirikARatA,1,derived_nominal_base,vidyut_0_4_0_python,source_compound_meaning_plus_established_semantic_operation_plus_reproduced_form,admitted_research_ledger
6cd12959f8474423e114,4911a6a2b54ee1a59027,bb0ac255baf4d458,trtiya_tatpurusha,kirikARa,"kARa by, with, or through kiri",taddhita,possession_matup,matup,TadAsyaAstiAsmin,possession,one or that in which the compound referent is present,5.2.94,2,kirikARavat,1,derived_nominal_base,vidyut_0_4_0_python,source_compound_meaning_plus_established_semantic_operation_plus_reproduced_form,admitted_research_ledger
5a192a4a1791ae709d00,afd3dd61686294ddc42c,bb0ac255baf4d458,trtiya_tatpurusha,kirikARa,"kARa by, with, or through kiri",taddhita,superlative_tamap,tamap,AtishayanaSuperlative,superlative,the compound meaning understood to the highest degree within the intended comparison,5.3.55,2,kirikARatama,1,derived_nominal_base,vidyut_0_4_0_python,source_compound_meaning_plus_established_semantic_operation_plus_reproduced_form,admitted_research_ledger
ff4a5bce0182a9b576bf,5f222b4dfb1bd11eed44,bb0ac255baf4d458,trtiya_tatpurusha,kirikARa,"kARa by, with, or through kiri",taddhita,comparative_tarap,tarap,AtishayanaComparative,comparative,the compound meaning understood to a greater degree within the intended comparison,5.3.57,2,kirikARatara,1,derived_nominal_base,vidyut_0_4_0_python,source_compound_meaning_plus_established_semantic_operation_plus_reproduced_form,admitted_research_ledger
5557bb92e816d1ed1913,98d1d7b22ca2ed665dfe,bb0ac255baf4d458,trtiya_tatpurusha,kirikARa,"kARa by, with, or through kiri",namadhatu,self_desire_kyac,kyac,AtmanaIccha,atma_iccha_kyac,desire the compound referent in relation to oneself,3.1.8,2,kirikARIya,1,derived_verbal_base,vidyut_0_4_0_python,source_compound_meaning_plus_established_semantic_operation_plus_reproduced_form,admitted_research_ledger
9b42fe40420371105e01,f1a00c9acf0f5199d0c6,bb0ac255baf4d458,trtiya_tatpurusha,kirikARa,"kARa by, with, or through kiri",namadhatu,self_desire_kamyac,kAmyac,AtmanaIccha,atma_iccha_kamyac,desire the compound referent in relation to oneself,3.1.9,2,kirikARakAmya,1,derived_verbal_base,vidyut_0_4_0_python,source_compound_meaning_plus_established_semantic_operation_plus_reproduced_form,admitted_research_ledger
2d095b569e4d9c04fa86,61cae7ad491c0e44902e,bb0ac255baf4d458,trtiya_tatpurusha,kirikARa,"kARa by, with, or through kiri",namadhatu,object_comparison_kyac,kyac,UpamanaKarmaAcara,upamana_karma_acara,treat an object as comparable to the compound referent,3.1.10,2,kirikARIya,1,derived_verbal_base,vidyut_0_4_0_python,source_compound_meaning_plus_established_semantic_operation_plus_reproduced_form,admitted_research_ledger
636ab981c26bca79ba55,c2fa11927c1fc2fbe1a7,bb0ac255baf4d458,trtiya_tatpurusha,kirikARa,"kARa by, with, or through kiri",namadhatu,agent_comparison_kyang,kyaN,UpamanaKartrAcara,upamana_kartr_acara,act like the compound referent,3.1.11,2,kirikARAya,1,derived_verbal_base,vidyut_0_4_0_python,source_compound_meaning_plus_established_semantic_operation_plus_reproduced_form,admitted_research_ledger
ceb8248f9de6c1a8feac,780c6f14277645767165,bb0ac255baf4d458,trtiya_tatpurusha,kirikARa,"kARa by, with, or through kiri",nan,nan_privative,nan,NanPrivative,nan_privative,"the absence, non-occurrence, or negation of the compound meaning",2.2.6;6.3.73;6.3.74,2,akirikARa,1,derived_nominal_base,classified_surface_rules,source_compound_meaning_plus_established_semantic_operation_plus_reproduced_form,admitted_research_ledger
6556de81573735483372,ebd61b5ec2a28a232ca3,3ff720d254fedb1f,trtiya_tatpurusha,kzIrOdana,"odana by, with, or through kzIra",taddhita,state_tva,tva,TasyaBhava,bhava_tva,the state or defining quality denoted by the compound meaning,5.1.119,2,kzIrOdanatva,1,derived_nominal_base,vidyut_0_4_0_python,source_compound_meaning_plus_established_semantic_operation_plus_reproduced_form,admitted_research_ledger
8eb4fb1b290c0ca1ee8a,771e26655cc51b7b71b3,3ff720d254fedb1f,trtiya_tatpurusha,kzIrOdana,"odana by, with, or through kzIra",taddhita,state_tal,tal,TasyaBhava,bhava_tal,the state or defining quality denoted by the compound meaning,5.1.119,2,kzIrOdanatA,1,derived_nominal_base,vidyut_0_4_0_python,source_compound_meaning_plus_established_semantic_operation_plus_reproduced_form,admitted_research_ledger
9a565b31fe5a139dbc46,361ce827dc48ad7fd86e,3ff720d254fedb1f,trtiya_tatpurusha,kzIrOdana,"odana by, with, or through kzIra",taddhita,possession_matup,matup,TadAsyaAstiAsmin,possession,one or that in which the compound referent is present,5.2.94,2,kzIrOdanavat,1,derived_nominal_base,vidyut_0_4_0_python,source_compound_meaning_plus_established_semantic_operation_plus_reproduced_form,admitted_research_ledger
f85eb3d1a11faabec3e6,0e6c40b34724cfd68185,3ff720d254fedb1f,trtiya_tatpurusha,kzIrOdana,"odana by, with, or through kzIra",taddhita,superlative_tamap,tamap,AtishayanaSuperlative,superlative,the compound meaning understood to the highest degree within the intended comparison,5.3.55,2,kzIrOdanatama,1,derived_nominal_base,vidyut_0_4_0_python,source_compound_meaning_plus_established_semantic_operation_plus_reproduced_form,admitted_research_ledger
d95048c90a89c053c91c,f0adb6d4269ccdcb107e,3ff720d254fedb1f,trtiya_tatpurusha,kzIrOdana,"odana by, with, or through kzIra",taddhita,comparative_tarap,tarap,AtishayanaComparative,comparative,the compound meaning understood to a greater degree within the intended comparison,5.3.57,2,kzIrOdanatara,1,derived_nominal_base,vidyut_0_4_0_python,source_compound_meaning_plus_established_semantic_operation_plus_reproduced_form,admitted_research_ledger
f1c01737cb753e34cf69,8fbf411a4bb9fdd0bcad,3ff720d254fedb1f,trtiya_tatpurusha,kzIrOdana,"odana by, with, or through kzIra",namadhatu,self_desire_kyac,kyac,AtmanaIccha,atma_iccha_kyac,desire the compound referent in relation to oneself,3.1.8,2,kzIrOdanIya,1,derived_verbal_base,vidyut_0_4_0_python,source_compound_meaning_plus_established_semantic_operation_plus_reproduced_form,admitted_research_ledger
f25d57c97910831915a0,9e4320986160cc073265,3ff720d254fedb1f,trtiya_tatpurusha,kzIrOdana,"odana by, with, or through kzIra",namadhatu,self_desire_kamyac,kAmyac,AtmanaIccha,atma_iccha_kamyac,desire the compound referent in relation to oneself,3.1.9,2,kzIrOdanakAmya,1,derived_verbal_base,vidyut_0_4_0_python,source_compound_meaning_plus_established_semantic_operation_plus_reproduced_form,admitted_research_ledger
dc5e189bb97e591f3e8f,6a80bd9ed10e1dcffda6,3ff720d254fedb1f,trtiya_tatpurusha,kzIrOdana,"odana by, with, or through kzIra",namadhatu,object_comparison_kyac,kyac,UpamanaKarmaAcara,upamana_karma_acara,treat an object as comparable to the compound referent,3.1.10,2,kzIrOdanIya,1,derived_verbal_base,vidyut_0_4_0_python,source_compound_meaning_plus_established_semantic_operation_plus_reproduced_form,admitted_research_ledger
0c309828a3043e69ffd1,b8e21c70ce27aff41bc2,3ff720d254fedb1f,trtiya_tatpurusha,kzIrOdana,"odana by, with, or through kzIra",namadhatu,agent_comparison_kyang,kyaN,UpamanaKartrAcara,upamana_kartr_acara,act like the compound referent,3.1.11,2,kzIrOdanAya,1,derived_verbal_base,vidyut_0_4_0_python,source_compound_meaning_plus_established_semantic_operation_plus_reproduced_form,admitted_research_ledger
30f3c05ba61f80a52ff6,f9659e79b091b24c1b37,3ff720d254fedb1f,trtiya_tatpurusha,kzIrOdana,"odana by, with, or through kzIra",nan,nan_privative,nan,NanPrivative,nan_privative,"the absence, non-occurrence, or negation of the compound meaning",2.2.6;6.3.73;6.3.74,2,akzIrOdana,1,derived_nominal_base,classified_surface_rules,source_compound_meaning_plus_established_semantic_operation_plus_reproduced_form,admitted_research_ledger
994fde5121cd2321dd3f,21ba474a4050dca0a828,ee9961d3dc486a2a,trtiya_tatpurusha,mASona,"Una by, with, or through mASa",taddhita,state_tva,tva,TasyaBhava,bhava_tva,the state or defining quality denoted by the compound meaning,5.1.119,2,mASonatva,1,derived_nominal_base,vidyut_0_4_0_python,source_compound_meaning_plus_established_semantic_operation_plus_reproduced_form,admitted_research_ledger
675709c075e7be53adad,98f596710eee61ac0637,ee9961d3dc486a2a,trtiya_tatpurusha,mASona,"Una by, with, or through mASa",taddhita,state_tal,tal,TasyaBhava,bhava_tal,the state or defining quality denoted by the compound meaning,5.1.119,2,mASonatA,1,derived_nominal_base,vidyut_0_4_0_python,source_compound_meaning_plus_established_semantic_operation_plus_reproduced_form,admitted_research_ledger
b2e0ea0796e0ab4b10d3,c640e9a3cb3d48eddf4b,ee9961d3dc486a2a,trtiya_tatpurusha,mASona,"Una by, with, or through mASa",taddhita,possession_matup,matup,TadAsyaAstiAsmin,possession,one or that in which the compound referent is present,5.2.94,2,mASonavat,1,derived_nominal_base,vidyut_0_4_0_python,source_compound_meaning_plus_established_semantic_operation_plus_reproduced_form,admitted_research_ledger
