conditioned_candidate_id,input_form_slp1,semantic_context,semantic_description,taddhita_source_variant,expected_output_forms_slp1,expected_output_variant_count,rule_refs,source_locators,collapsed_duplicate_assertions,input_status
8ebbf3f6c52d3343650c,janI,TadVahati,What one bears. (4.4.78),yat,janya,1,4.4.82,kashika_4_4.rs:545,0,source_conditioned_relation_not_independent_nominal_count
2b970ff639bc772980ec,jana,TasyaSamuha,A collection of this. (4.2.37),tal,janatA,1,4.2.43,kashika_4_2.rs:184,0,source_conditioned_relation_not_independent_nominal_count
c972c6eb9730a5ee1d39,jatu,TasyaVikara,Modification of this. (4.3.134),aR,jAtuza,1,4.3.138,kashika_4_3.rs:451,0,source_conditioned_relation_not_independent_nominal_count
08cbd432381ebf7ebe17,jihvAmUla,TatraBhava,Where this stays or exists. (4.3.53),Ca,jihvAmUlIya,1,4.3.62,kashika_4_3.rs:239,0,source_conditioned_relation_not_independent_nominal_count
164ec410675bc3f32ba7,kARqaplava,TenaTarati,One who crosses with this. (4.4.5),Wak,kARqaplavika,1,4.4.5,kashika_4_4.rs:48,0,source_conditioned_relation_not_independent_nominal_count
a89be15b07ebe4c4ed1d,kASyapa,TenaProktam,What is proclaimed by this person. (4.3.101),Rini,kASyapin,1,4.3.103,kashika_4_3.rs:326,0,source_conditioned_relation_not_independent_nominal_count
48a935038b06b13e10b6,kAka,TasyaSamuha,A collection of this. (4.2.37),aR,kAka,1,4.2.37,kashika_4_2.rs:141,0,source_conditioned_relation_not_independent_nominal_count
93c7be27bb5d4b929eeb,kAkatIra,TatraJata,Where this was born. (4.3.25),aY,kAkatIra,1,4.2.106,kashika_4_2.rs:458,0,source_conditioned_relation_not_independent_nominal_count
64d2b5358f5085ebb759,kAntArapaTa,Ahrtam,What is conveyed by that way. (5.1.77),WaY,kAntArapaTika,1,5.1.77,kashika_5_1.rs:508,0,source_conditioned_relation_not_independent_nominal_count
cf94ee7e64b53a3ab661,kAntArapaTa,Gacchati,Who goes. (5.1.75),WaY,kAntArapaTika,1,5.1.77,kashika_5_1.rs:507,0,source_conditioned_relation_not_independent_nominal_count
a0fb4df937666d13458e,kOSika,TenaProktam,What is proclaimed by this person. (4.3.101),Rini,kOSikin,1,4.3.103,kashika_4_3.rs:327,0,source_conditioned_relation_not_independent_nominal_count
24bd12a38142856df8ae,kOpiYjala,TasyaIdam,One who has this. (4.3.120),aR,kOpiYjala,1,4.3.132,kashika_4_3.rs:419,0,source_conditioned_relation_not_independent_nominal_count
33eff3ac9eeac831827c,kUcavAra,AsyaNivasa,Dwelling. (4.3.89),yak,kOcavArya,1,4.3.94,kashika_4_3.rs:307,0,source_conditioned_relation_not_independent_nominal_count
cb21cb404d599b5d6565,ka,SaAsyaDevata,Having this as a god. (4.2.24),aR,kAya,1,4.2.25,kashika_4_2.rs:66,0,source_conditioned_relation_not_independent_nominal_count
de3fa66579362630ad48,kaMsa,TenaKritam,What is bought with this. (5.1.37),wiWan,kaMsika,1,5.1.25,kashika_5_1.rs:226,0,source_conditioned_relation_not_independent_nominal_count
60f93ca6a3f144f454e0,kaRWa,TasmaiHitam,One for whom this is good. (5.1.7),yat,kaRWya,1,5.1.6,kashika_5_1.rs:68,0,source_conditioned_relation_not_independent_nominal_count
ce22a59c4240d125ab2b,kaRa,Unchati,What is gleaned. (4.4.32),Wak,kARika,1,4.4.32,kashika_4_4.rs:225,0,source_conditioned_relation_not_independent_nominal_count
cf7dbe771f754de3640a,kaTA,TatraSadhu,Skilled in this. (4.4.98),Wak,kATika,1,4.4.102,kashika_4_4.rs:657,0,source_conditioned_relation_not_independent_nominal_count
f06b538049161ad6dfda,kaWa,TenaProktam,What is proclaimed by this person. (4.3.101),Rini,kaWa,1,4.3.107,kashika_4_3.rs:332,0,source_conditioned_relation_not_independent_nominal_count
fd836830b916d02988e1,kacCa,TatraJata,Where this was born. (4.3.25),aR,kAcCa,1,4.2.133,kashika_4_2.rs:513,0,source_conditioned_relation_not_independent_nominal_count
95d75ffd208d4317a0fb,kalApin,TenaProktam,What is proclaimed by this person. (4.3.101),aR,kAlApina,1,4.3.108,kashika_4_3.rs:339,0,source_conditioned_relation_not_independent_nominal_count
07846b5377a27fa7c4c7,kalaSa,SamskrtamBhaksha,Food that is prepared with this vessel or medium. (4.2.16),aR,kAlaSa,1,4.2.16,kashika_4_2.rs:30,0,source_conditioned_relation_not_independent_nominal_count
11c2c196926a24c1e3dd,kalaSi,TatraBhava,Where this stays or exists. (4.3.53),QaY,kAlaSeya,1,4.3.56,kashika_4_3.rs:212,0,source_conditioned_relation_not_independent_nominal_count
4a718728f9b9a5b440c6,kalakUwa,Janapada,Country. (4.1.168),iY,kAlakUwi,1,4.1.173,kashika_4_1.rs:899,0,source_conditioned_relation_not_independent_nominal_count
fe1ac6b3cc0d99c6be06,kaliNga,Janapada,Country. (4.1.168),aR,kAliNga,1,4.1.170,kashika_4_1.rs:861,0,source_conditioned_relation_not_independent_nominal_count
e30c92090ef4dfb206b1,kalyARI,TasyaApatyam,Descendant. (4.1.92),Qak,kalyARineya,1,4.1.126,kashika_4_1.rs:672,0,source_conditioned_relation_not_independent_nominal_count
bab51f43b57624ec3e40,kambala,TasmaiHitam,One for whom this is good. (5.1.7),Ca,kambalIya,1,5.1.3,kashika_5_1.rs:34,0,source_conditioned_relation_not_independent_nominal_count
16c6de4ce60deb7120e5,kamboja,Janapada,Country. (4.1.168),aY,kamboja,1,4.1.175,kashika_4_1.rs:905,0,source_conditioned_relation_not_independent_nominal_count
2758aacb73380606fb68,kapAlikA,IvePratikrtau,,aR,kApAlika,1,5.3.107,kashika_5_3.rs:379,0,source_conditioned_relation_not_independent_nominal_count
cd09e48e2ba0f92adb2d,kapawu,TasyaApatyam,Descendant. (4.1.92),aR,kApawava,1,4.1.83,kashika_4_1.rs:422,0,source_conditioned_relation_not_independent_nominal_count
5bba27951749bb1376c1,kapi,Gotra,Patronymic lineage. (4.1.98),Qak,kApeya,1,4.1.107,kashika_4_1.rs:556,0,source_conditioned_relation_not_independent_nominal_count
1cab50acd2790bf8ff3a,kapi,Gotra,Patronymic lineage. (4.1.98),yaY,kApya,1,4.1.107,kashika_4_1.rs:553,0,source_conditioned_relation_not_independent_nominal_count
d5bad921f441015d875f,kapota,TasyaVikara,Modification of this. (4.3.134),aR,kApota,1,4.3.135,kashika_4_3.rs:425,0,source_conditioned_relation_not_independent_nominal_count
a32f4fbc4fd4f941afe3,kaqaNkara,TadArhati,One deserves this. (5.1.63),Ca,kaqaNkarIya,1,5.1.69,kashika_5_1.rs:430,0,source_conditioned_relation_not_independent_nominal_count
811026cf8a7aa48a3198,kaqaNkara,TadArhati,One deserves this. (5.1.63),yat,kaqaNkarya,1,5.1.69,kashika_5_1.rs:431,0,source_conditioned_relation_not_independent_nominal_count
e0b77a60d9af6ffb879b,karIra,TasyaVikara,Modification of this. (4.3.134),aR,kArIra,1,4.3.135,kashika_4_3.rs:429,0,source_conditioned_relation_not_independent_nominal_count
2963eae9d90fcac0475c,karRa,TasyaPakamula,The ripening season of this. (5.2.24),jAhac,karRajAha,1,5.2.24,kashika_5_2.rs:134,0,source_conditioned_relation_not_independent_nominal_count
37c25172bc8a9419c3ad,karRa,TatraBhava,Where this stays or exists. (4.3.53),kan,karRaka,1,4.3.65,kashika_4_3.rs:256,0,source_conditioned_relation_not_independent_nominal_count
42deb217dd0f7cf42d61,karaBa,TasmaiHitam,One for whom this is good. (5.1.7),Ca,karaBIya,1,5.1.1,kashika_5_1.rs:17,0,source_conditioned_relation_not_independent_nominal_count
91ed3b655c76e4ac6437,kardamA,TenaRaktam,One dyed by this. (4.2.1),Wak,kArdamika,1,4.2.2,kashika_4_2.rs:24,0,source_conditioned_relation_not_independent_nominal_count
2383249278ffd45a51ce,karka,IvePratikrtau,,Ikak,kArkIka,1,5.3.110,kashika_5_3.rs:396,0,source_conditioned_relation_not_independent_nominal_count
ebb23f1705d557bb402e,karkanDu,TasyaPakamula,The ripening season of this. (5.2.24),kuRap,karkanDukuRa,1,5.2.24,kashika_5_2.rs:133,0,source_conditioned_relation_not_independent_nominal_count
e33b185f13c66b4e5e59,karman,TatraSadhu,Skilled in this. (4.4.98),yat,karmaRya,1,4.4.98,kashika_4_4.rs:633,0,source_conditioned_relation_not_independent_nominal_count
5ab373d21ca6e25e3d62,karmanda,TenaProktam,What is proclaimed by this person. (4.3.101),ini,karmandin,1,4.3.111,kashika_4_3.rs:356,0,source_conditioned_relation_not_independent_nominal_count
48fcb0095f51a75ff134,katri,TatraJata,Where this was born. (4.3.25),QakaY,kAtreyaka,1,4.3.25,kashika_4_3.rs:90,0,source_conditioned_relation_not_independent_nominal_count
522abf61acd96ad4ffa1,kavacin,TasyaSamuha,A collection of this. (4.2.37),WaY,kAvacika,1,4.2.41,kashika_4_2.rs:165,0,source_conditioned_relation_not_independent_nominal_count
e6f3317c1f5b43b54363,kavarga,TatraBhava,Where this stays or exists. (4.3.53),Ca,kavargIya,1,4.3.63,kashika_4_3.rs:247,0,source_conditioned_relation_not_independent_nominal_count
f5d160145525c031140b,kazAya,TenaRaktam,One dyed by this. (4.2.1),aR,kAzAya,1,4.2.1,kashika_4_2.rs:14,0,source_conditioned_relation_not_independent_nominal_count
129491f2ead55282f8b1,keSa,TasyaSamuha,A collection of this. (4.2.37),Wak,kESika,1,4.2.48,kashika_4_2.rs:203,0,source_conditioned_relation_not_independent_nominal_count
e55c86d563e3d235a41f,keSa,TasyaSamuha,A collection of this. (4.2.37),yaY,kESya,1,4.2.48,kashika_4_2.rs:202,0,source_conditioned_relation_not_independent_nominal_count
882f53bd90586ee2a171,kedAra,TasyaSamuha,A collection of this. (4.2.37),WaY,kEdArika,1,4.2.41,kashika_4_2.rs:166,0,source_conditioned_relation_not_independent_nominal_count
a83ebffe672c12c24a14,kedAra,TasyaSamuha,A collection of this. (4.2.37),vuY,kEdAraka,1,4.2.40,kashika_4_2.rs:154,0,source_conditioned_relation_not_independent_nominal_count
c2b77cff4c5b763e0aef,kedAra,TasyaSamuha,A collection of this. (4.2.37),yaY,kEdArya,1,4.2.40,kashika_4_2.rs:155,0,source_conditioned_relation_not_independent_nominal_count
ddf20458c9315946fd90,kfSASva,TenaProktam,What is proclaimed by this person. (4.3.101),ini,kfSASvin,1,4.3.111,kashika_4_3.rs:357,0,source_conditioned_relation_not_independent_nominal_count
6a0bbcaec0f474eac81d,kfkaRa,TataAgata,Where one came from. (4.3.74),aR,kArkaRa,1,4.3.76,kashika_4_3.rs:271,0,source_conditioned_relation_not_independent_nominal_count
c84b7dd40f1fa6ecf075,kfzI,TadAsyaAstiAsmin,What one has or is in. (5.2.94),valac,kfzIvala,1,5.2.112,kashika_5_2.rs:431,0,source_conditioned_relation_not_independent_nominal_count
5c80a522af1caeb385c3,kiSara,TadAsyaPanyam,One who sells this item. (4.4.51),zWan,kiSarika,1,4.4.53,kashika_4_4.rs:378,0,source_conditioned_relation_not_independent_nominal_count
75e77bbbd291f7554df7,kim,BahunamEka,One of many. (5.3.93),qatamac,katama,1,5.3.93,kashika_5_3.rs:338,0,source_conditioned_relation_not_independent_nominal_count
3f1d9c70e9863de62a41,kim,DvayorEka,One of two. (5.3.92),qatarac,katara,1,5.3.92,kashika_5_3.rs:331,0,source_conditioned_relation_not_independent_nominal_count
7e28cd8c16802b855832,kim,Parimana,Volume. (5.2.39),qati,kati,1,5.2.41,kashika_5_2.rs:256,0,source_conditioned_relation_not_independent_nominal_count
f5c30b6442f572a8f4e7,kim,Parimana,Volume. (5.2.39),vatup,kiyat,1,5.2.40,kashika_5_2.rs:250,0,source_conditioned_relation_not_independent_nominal_count
26e9bec8f715f6fc1c71,koSa,TatraSambhute,Where this was adapted. (4.3.41),QaY,kOSeya,1,4.3.42,kashika_4_3.rs:177,0,source_conditioned_relation_not_independent_nominal_count
15811e9a314f5c0d8ee0,kosala,Janapada,Country. (4.1.168),YyaN,kOsalya,1,4.1.171,kashika_4_1.rs:876,0,source_conditioned_relation_not_independent_nominal_count
5104ec626915ccb55c8a,kozWAgAra,Niyuktam,Where one is appointed. (4.4.69),Wan,kozWAgArika,1,4.4.70,kashika_4_4.rs:482,0,source_conditioned_relation_not_independent_nominal_count
144f79ced966027a85b1,krama,TadAdhiteTadVeda,What one studies or knows. (4.2.59),vun,kramaka,1,4.2.61,kashika_4_2.rs:265,0,source_conditioned_relation_not_independent_nominal_count
adcdaeec9587e8c0dc54,kraya,TenaJivati,One who lives with this. (4.4.12),Wan,krayika,1,4.4.13,kashika_4_4.rs:102,0,source_conditioned_relation_not_independent_nominal_count
122934a98fa7032e34bd,krayavikraya,TenaJivati,One who lives with this. (4.4.12),Wan,krayavikrayika,1,4.4.13,kashika_4_4.rs:104,0,source_conditioned_relation_not_independent_nominal_count
2a93d53677a12e2b6eb9,kroSaSata,AbhigamanamArhati,Who deserves approach (5.1.74 vArttika),WaY,krOSaSatika,1,5.1.74,kashika_5_1.rs:472,0,source_conditioned_relation_not_independent_nominal_count
6f99dd993f55b44375f3,kuSAgra,IvePratikrtau,,Ca,kuSAgrIya,1,5.3.105,kashika_5_3.rs:373,0,source_conditioned_relation_not_independent_nominal_count
53512f497c50a27e26be,kuYja,Gotra,Patronymic lineage. (4.1.98),cPaY,kOYjAyana,1,4.1.98,kashika_4_1.rs:495,0,source_conditioned_relation_not_independent_nominal_count
a17fd26cce8a3796fb1f,kuYja,TasyaApatyam,Descendant. (4.1.92),iY,kOYji,1,4.1.162;4.1.98,kashika_4_1.rs:498;kashika_4_1.rs:832,1,source_conditioned_relation_not_independent_nominal_count
f3acbbfe440b70d14715,kuddAla,TenaDivyatiJayatiJitam,"One who gambles, conquers, or is conquered with this. (4.4.2)",Wak,kOddAlika,1,4.4.2,kashika_4_4.rs:28,0,source_conditioned_relation_not_independent_nominal_count
ccdf8cb893c154fcbd45,kudrava,DhanyanamBhavaneKshetre,"A place of growing, when that place is a field. (5.2.1)",KaY,kOdravIna,1,5.2.1,kashika_5_2.rs:17,0,source_conditioned_relation_not_independent_nominal_count
0896e24b8c4b71de25c4,kukkuwI,Pashyati,What one sees. (4.4.46),Wak,kOkkuwika,1,4.4.46,kashika_4_4.rs:327,0,source_conditioned_relation_not_independent_nominal_count
fb35a7336d787bf2b00f,kukzi,TatraBhava,Where this stays or exists. (4.3.53),QaY,kOkzeya,1,4.3.56,kashika_4_3.rs:211,0,source_conditioned_relation_not_independent_nominal_count
eb6959db8002fa15d6e5,kulAla,TenaKrte,By whom this is made. (4.3.116),vuY,kOlAlaka,1,4.3.118,kashika_4_3.rs:362,0,source_conditioned_relation_not_independent_nominal_count
78bca7c3f84b7ef6c27c,kula,TasyaApatyam,Descendant. (4.1.92),Ka,kulIna,1,4.1.139;4.1.140,kashika_4_1.rs:741;kashika_4_1.rs:748,1,source_conditioned_relation_not_independent_nominal_count
dc413eae90516c87c234,kula,TasyaApatyam,Descendant. (4.1.92),QakaY,kOleyaka,1,4.1.140,kashika_4_1.rs:747,0,source_conditioned_relation_not_independent_nominal_count
583c0584fab273cd14e7,kula,TasyaApatyam,Descendant. (4.1.92),yat,kulya,1,4.1.140,kashika_4_1.rs:746,0,source_conditioned_relation_not_independent_nominal_count
7af839ad8f94f6d53e53,kulatTa,DhanyanamBhavaneKshetre,"A place of growing, when that place is a field. (5.2.1)",KaY,kOlatTIna,1,5.2.1,kashika_5_2.rs:18,0,source_conditioned_relation_not_independent_nominal_count
8141699b0d1243166576,kulatTa,TenaSamskrtam,Cultured or processed. (4.4.3),aR,kOlatTa,1,4.4.4,kashika_4_4.rs:40,0,source_conditioned_relation_not_independent_nominal_count
f76c68f593c38832e02d,kulmAza,TatraSadhu,Skilled in this. (4.4.98),WaY,kOlmAzika,1,4.4.103,kashika_4_4.rs:664,0,source_conditioned_relation_not_independent_nominal_count
8669c2accb39e97f6a51,kumBa,SamskrtamBhaksha,Food that is prepared with this vessel or medium. (4.2.16),aR,kOmBa,1,4.2.16,kashika_4_2.rs:31,0,source_conditioned_relation_not_independent_nominal_count
cf5083f2f0e9d54a82a8,kunti,Janapada,Country. (4.1.168),YyaN,kOntya,1,4.1.171,kashika_4_1.rs:875,0,source_conditioned_relation_not_independent_nominal_count
7ea7fa6fc059624d784a,kuqava,SambhavatiAharatiPacati,"What is capable of this, or holds this, or cooks this. (5.152)",WaY,kOqavika,1,5.1.52,kashika_5_1.rs:354,0,source_conditioned_relation_not_independent_nominal_count
0db0bffc4216012ea2d0,kuqava,TadAsyaParimanam,The measure of this. (5.1.57),WaY,kOqavika,1,5.1.57,kashika_5_1.rs:381,0,source_conditioned_relation_not_independent_nominal_count
016170b9dd604084e129,kuru,Janapada,Country. (4.1.168),Rya,kOravya,1,4.1.172,kashika_4_1.rs:883,0,source_conditioned_relation_not_independent_nominal_count
1f06cc45bcfa229d8d58,kusIda,PrayacchatiGarhyam,One who gives in a contemptible way. (4.4.30),zWan,kusIdika,1,4.4.31,kashika_4_4.rs:217,0,source_conditioned_relation_not_independent_nominal_count
2f8f64f062ffa5ccd76d,kusumBa,TenaRaktam,One dyed by this. (4.2.1),aR,kOsumBa,1,4.2.1,kashika_4_2.rs:16,0,source_conditioned_relation_not_independent_nominal_count
0355c975568a1fd107d4,kutU,Hrasve,,qupac,kutupa,1,5.3.89,kashika_5_3.rs:308,0,source_conditioned_relation_not_independent_nominal_count
58d233644a23c3b557c3,kuwI,Hrasve,,ra,kuwIra,1,5.3.88,kashika_5_3.rs:300,0,source_conditioned_relation_not_independent_nominal_count
a39574f8fc77a8cecc65,kuwaja,TadDharatiVahatiAvahati,"What one carries away, or conveys, or brings. (5.1.50)",Wak,kOwajika,1,5.1.50,kashika_5_1.rs:339,0,source_conditioned_relation_not_independent_nominal_count
ff49afb8965a9d529c3f,kuwilikA,TenaHarati,One who conveys with this. (4.4.15),aR,kOwilika,1,4.4.18,kashika_4_4.rs:135,0,source_conditioned_relation_not_independent_nominal_count
982a32095e661d6c075b,kuzItaka,TasyaApatyam,Descendant. (4.1.92),Qak,kOzItakeya,1,4.1.124,kashika_4_1.rs:658,0,source_conditioned_relation_not_independent_nominal_count
2e24896d87db12f0e4ed,kuzItaka,TasyaApatyam,Descendant. (4.1.92),iY,kOzItaki,1,4.1.124,kashika_4_1.rs:660,0,source_conditioned_relation_not_independent_nominal_count
2db370d4acf9b750f3dd,kzIra,SamskrtamBhaksha,Food that is prepared with this vessel or medium. (4.2.16),QaY,kzEreya,1,4.2.20,kashika_4_2.rs:53,0,source_conditioned_relation_not_independent_nominal_count
ad3bef6cb224fa1aa851,kzatra,TasyaApatyam,Descendant. (4.1.92),Ga,kzatriya,1,4.1.138,kashika_4_1.rs:736,0,source_conditioned_relation_not_independent_nominal_count
7226a53f9cec4c58c00e,kzudrA,TenaKrte,By whom this is made. (4.3.116),aY,kzOdra,1,4.3.119,kashika_4_3.rs:368,0,source_conditioned_relation_not_independent_nominal_count
fb8690898e3edb8471d7,lAkzA,TenaRaktam,One dyed by this. (4.2.1),Wak,lAkzika,1,4.2.2,kashika_4_2.rs:21,0,source_conditioned_relation_not_independent_nominal_count
c918cdf293c279c2a808,lalAma,Grhnati,What one takes. (4.4.39),Wak,lAlAmika,1,4.4.40,kashika_4_4.rs:286,0,source_conditioned_relation_not_independent_nominal_count
ae06ff48a35c1c9d13c6,lalAwa,Pashyati,What one sees. (4.4.46),Wak,lAlAwika,1,4.4.46,kashika_4_4.rs:326,0,source_conditioned_relation_not_independent_nominal_count
ad83da9890eb0db0ba4a,lalAwa,TatraBhava,Where this stays or exists. (4.3.53),kan,lalAwaka,1,4.3.65,kashika_4_3.rs:257,0,source_conditioned_relation_not_independent_nominal_count
2d6c37567ae3373f585c,lavaRa,TadAsyaPanyam,One who sells this item. (4.4.51),WaY,lAvaRika,1,4.4.52,kashika_4_4.rs:372,0,source_conditioned_relation_not_independent_nominal_count
7b40e4c24b26568925ec,lavaRa,TenaSamsrshte,Mixed with. (4.4.22),Wak,lavaRa,1,4.4.24,kashika_4_4.rs:172,0,source_conditioned_relation_not_independent_nominal_count
4609226c39e643bce6b4,lohita,IvePratikrtau,,Ikak,lOhitIka,1,5.3.110,kashika_5_3.rs:397,0,source_conditioned_relation_not_independent_nominal_count
3c296fb2c397be6742eb,mAMsOdana,TadAsmaiDiyateNiyuktam,To whom this is given rightfully. (4.4.66),wiWan,mAMsOdanika,1,4.4.67,kashika_4_4.rs:460,0,source_conditioned_relation_not_independent_nominal_count
771b018f14b8cb0644e2,mARava,TasmaiHitam,One for whom this is good. (5.1.7),KaY,mARavIna,1,5.1.11,kashika_5_1.rs:115,0,source_conditioned_relation_not_independent_nominal_count
1694dbcc2b46d952b17c,mARava,TasyaSamuha,A collection of this. (4.2.37),yan,mARavya,1,4.2.42,kashika_4_2.rs:172,0,source_conditioned_relation_not_independent_nominal_count
a08b51245c9d1702e028,mAkala,TatraJata,Where this was born. (4.3.25),WaY,mAkalika,1,4.3.25,kashika_4_3.rs:87,0,source_conditioned_relation_not_independent_nominal_count
c0c5a5019a60610dcd40,mAlava,TasyaVishayoDeshe,A domain of this. (4.2.52),vuY,mAlavaka,1,4.2.53,kashika_4_2.rs:233,0,source_conditioned_relation_not_independent_nominal_count
b7a5fd737c6fe8a5637f,mAsa,TamAdhisteBhrtoBhutoBhavi,"For which time one instructs, is paid, existed, or will exist. (5.1.80)",WaY,mAsika,1,5.1.80,kashika_5_1.rs:536,0,source_conditioned_relation_not_independent_nominal_count
8f45bd3fcb6b1f467a89,mAsa,TenaNirvrttam,Completed by this time. (5.1.79),WaY,mAsika,1,5.1.79;5.1.81,kashika_5_1.rs:527;kashika_5_1.rs:545,1,source_conditioned_relation_not_independent_nominal_count
18ca1b337fbed65f9a6e,mAsa,Vayasi,Age. (5.1.81),KaY,mAsIna,1,5.1.81,kashika_5_1.rs:542,0,source_conditioned_relation_not_independent_nominal_count
370231bc1cd2b1fb095b,mAsa,Vayasi,Age. (5.1.81),yat,mAsya,1,5.1.81,kashika_5_1.rs:541,0,source_conditioned_relation_not_independent_nominal_count
92af2ce01d931651796a,mAtariSvan,TadAsyaAstiAsmin,What one has or is in. (5.2.94),vun,mAtariSvaka,1,5.2.62,kashika_5_2.rs:327,0,source_conditioned_relation_not_independent_nominal_count
ae3178991a0d4b16dafc,mAtfBoga,TasmaiHitam,One for whom this is good. (5.1.7),Ka,mAtfBogIRa,1,5.1.9,kashika_5_1.rs:101,0,source_conditioned_relation_not_independent_nominal_count
e8a00472f2c0f4ac35f5,mAtfzvasf,TasyaApatyam,Descendant. (4.1.92),CaR,mAtfzvasrIya,1,4.1.134,kashika_4_1.rs:717,0,source_conditioned_relation_not_independent_nominal_count
5378781efd0a5f5c4257,mAtfzvasf,TasyaApatyam,Descendant. (4.1.92),Qak,mAtfzvaseya,1,4.1.134,kashika_4_1.rs:718,0,source_conditioned_relation_not_independent_nominal_count
ac29f4b2d0b536738cb3,mAza,TasmaiHitam,One for whom this is good. (5.1.7),yat,mAzya,1,5.1.7,kashika_5_1.rs:83,0,source_conditioned_relation_not_independent_nominal_count
92505d69441cba147d56,mAza,TenaKritam,What is bought with this. (5.1.37),Wak,mAzika,1,5.1.20;5.1.37,kashika_5_1.rs:194;kashika_5_1.rs:252,1,source_conditioned_relation_not_independent_nominal_count
7d1dedb37ed0d3d3a76c,mIna,Hanti,What one kills. (4.4.35),Wak,mEnika,1,4.4.35,kashika_4_4.rs:247,0,source_conditioned_relation_not_independent_nominal_count
62998b34f06befc3a818,mUlA,TatraJata,Where this was born. (4.3.25),vun,mUlaka,1,4.3.28,kashika_4_3.rs:111,0,source_conditioned_relation_not_independent_nominal_count
90051a79f53cc7b82a1f,mUla,AsyaAbarhi,Whose root is removed. (4.4.88),yat,mUlya,1,4.4.88,kashika_4_4.rs:578,0,source_conditioned_relation_not_independent_nominal_count
368e69c60516857eb2f0,maDu,Gotra,Patronymic lineage. (4.1.98),aR,mADava,1,4.1.106,kashika_4_1.rs:545,0,source_conditioned_relation_not_independent_nominal_count
95ca20fe2b9e806728eb,maDu,Gotra,Patronymic lineage. (4.1.98),yaY,mADavya,1,4.1.106,kashika_4_1.rs:544,0,source_conditioned_relation_not_independent_nominal_count
c95dd2aad1251ddf6f9f,maDuka,TasyaVikara,Modification of this. (4.3.134),aR,mADuka,1,4.3.137,kashika_4_3.rs:445,0,source_conditioned_relation_not_independent_nominal_count
95ad46fa82ccc6506fe2,maDya,TatraJata,Where this was born. (4.3.25),aR,maDyama,1,4.3.8,kashika_4_3.rs:43,0,source_conditioned_relation_not_independent_nominal_count
01b4956bcb03047043f8,maRqUka,TasyaApatyam,Descendant. (4.1.92),Qak,mARqUkeya,1,4.1.119,kashika_4_1.rs:614,0,source_conditioned_relation_not_independent_nominal_count
1c2c32fa52066fd6ed1f,maRqUka,TasyaApatyam,Descendant. (4.1.92),aR,mARqUka,1,4.1.119,kashika_4_1.rs:612,0,source_conditioned_relation_not_independent_nominal_count
4b2315f0b684e21edaf8,maRqUka,TasyaApatyam,Descendant. (4.1.92),iY,mARqUki,1,4.1.119,kashika_4_1.rs:613,0,source_conditioned_relation_not_independent_nominal_count
d0c7106ff170c1913e08,maRqUka,TasyaVikara,Modification of this. (4.3.134),aR,mARqUka,1,4.3.137,kashika_4_3.rs:443,0,source_conditioned_relation_not_independent_nominal_count
c1f8b000d479a451b92f,maTura,AsyaNivasa,Dwelling. (4.3.89),aR,mATura,1,4.3.89,kashika_4_3.rs:284,0,source_conditioned_relation_not_independent_nominal_count
d4920224691e24f75435,maTura,TataAgata,Where one came from. (4.3.74),aR,mATura,1,4.3.74,kashika_4_3.rs:264,0,source_conditioned_relation_not_independent_nominal_count
88ab9553168176b0a066,maTura,TatraBhava,Where this stays or exists. (4.3.53),aR,mATura,1,4.3.53,kashika_4_3.rs:198,0,source_conditioned_relation_not_independent_nominal_count
a2936bfb61ef9028fb05,maTura,TatraJata,Where this was born. (4.3.25),aR,mATura,1,4.3.25;4.3.38,kashika_4_3.rs:150;kashika_4_3.rs:81,1,source_conditioned_relation_not_independent_nominal_count
3f40451c54af97d5c3fd,maTura,TatraPrayabhava,Where this generally occurs. (4.3.39),aR,mATura,1,4.3.39,kashika_4_3.rs:157,0,source_conditioned_relation_not_independent_nominal_count
78e39bfa1dd86e025e94,maTura,TatraSambhute,Where this was adapted. (4.3.41),aR,mATura,1,4.3.41,kashika_4_3.rs:171,0,source_conditioned_relation_not_independent_nominal_count
553636d50342fa2997f5,maYjizWa,TenaRaktam,One dyed by this. (4.2.1),aR,mAYjizWa,1,4.2.1,kashika_4_2.rs:15,0,source_conditioned_relation_not_independent_nominal_count
546df5c13223524ea326,madra,TatraJata,Where this was born. (4.3.25),kan,madraka,1,4.2.131,kashika_4_2.rs:501,0,source_conditioned_relation_not_independent_nominal_count
c6f206d71600f8c2dfa0,madrakArA,Janapada,Country. (4.1.168),iY,mAdrakAri,1,4.1.173,kashika_4_1.rs:893,0,source_conditioned_relation_not_independent_nominal_count
c92ec3d7d5a06f888fe3,magaDa,Janapada,Country. (4.1.168),aR,mAgaDa,1,4.1.170,kashika_4_1.rs:860,0,source_conditioned_relation_not_independent_nominal_count
bdc55ea01e0332ae7020,mahAkula,TasyaApatyam,Descendant. (4.1.92),Ka,mahAkulIna,1,4.1.141,kashika_4_1.rs:755,0,source_conditioned_relation_not_independent_nominal_count
12e4944ffa7da6997bcf,mahAkula,TasyaApatyam,Descendant. (4.1.92),KaY,mAhAkulIna,1,4.1.141,kashika_4_1.rs:754,0,source_conditioned_relation_not_independent_nominal_count
fefb1e52580dbb30859f,mahAkula,TasyaApatyam,Descendant. (4.1.92),aY,mAhAkula,1,4.1.141,kashika_4_1.rs:753,0,source_conditioned_relation_not_independent_nominal_count
