assertion_id,source_file,source_line,test_function,governing_rule,input_form_slp1,taddhita_source_variant,expected_output_forms_slp1,expected_output_variant_count,assertion_status,test_status,semantic_row_id,semantic_rule_ref,semantic_context,semantic_relation,semantic_family,output_class,relation_class,domain,rule_source_file,rule_source_url,semantic_status
a0af8f056e792cf26c80,kashika_5_3.rs,82,sutra_5_3_15,5.3.15,yad,dA,yadA,1,positive,active_test,103428aec5304d976c1f,5.3.15,DigDeshaKalaTime,at the time or frequency denoted by the base,time,complete_avyaya,meaning_bearing_derivative,laukika,plain-taddhita-rule-5.3.15.html,https://sanskritdocuments.org/learning_tools/ashtadhyayi/vyakhya/5/5.3.15.htm,semantic_relation_recovered
841543ffd7869a5fc88e,kashika_5_3.rs,83,sutra_5_3_15,5.3.15,tad,dA,tadA,1,positive,active_test,b3c7d70312abb4d137b9,5.3.15,DigDeshaKalaTime,at the time or frequency denoted by the base,time,complete_avyaya,meaning_bearing_derivative,laukika,plain-taddhita-rule-5.3.15.html,https://sanskritdocuments.org/learning_tools/ashtadhyayi/vyakhya/5/5.3.15.htm,semantic_relation_recovered
51f1969c6bd3648af89f,kashika_5_3.rs,84,sutra_5_3_15,5.3.15,idam,dA,,0,negative,active_test,1823bc1a1d4126480fe2,,,,,,,,,,negative_assertion_not_admitted
14f8b7777223878602b8,kashika_5_3.rs,89,sutra_5_3_16,5.3.16,idam,rhil,etarhi,1,positive,active_test,c6629e3f0282464e219e,5.3.16,DigDeshaKalaTime,at the time or frequency denoted by the base,time,complete_avyaya,meaning_bearing_derivative,laukika,plain-taddhita-rule-5.3.16.html,https://sanskritdocuments.org/learning_tools/ashtadhyayi/vyakhya/5/5.3.16.htm,semantic_relation_recovered
cad7d8ecc4e62936d3ea,kashika_5_3.rs,95,sutra_5_3_18,5.3.18,idam,dAnIm,idAnIm,1,positive,ignored_test,7e161f95371fd1af8a22,5.3.18,DigDeshaKalaTime,at the time or frequency denoted by the base,time,complete_avyaya,meaning_bearing_derivative,laukika,plain-taddhita-rule-5.3.18.html,https://sanskritdocuments.org/learning_tools/ashtadhyayi/vyakhya/5/5.3.18.htm,ignored_test_not_admitted
88c55ecda47206234e8d,kashika_5_3.rs,100,sutra_5_3_19,5.3.19,tad,dAnIm,tadAnIm,1,positive,active_test,a568e949c2aa9e05ae4f,5.3.19,DigDeshaKalaTime,at the time or frequency denoted by the base,time,complete_avyaya,meaning_bearing_derivative,laukika,plain-taddhita-rule-5.3.19.html,https://sanskritdocuments.org/learning_tools/ashtadhyayi/vyakhya/5/5.3.19.htm,semantic_relation_recovered
96775dbab6aec543ace1,kashika_5_3.rs,106,sutra_5_3_23,5.3.23,idam,Tamu,itTam,1,positive,ignored_test,cba05b858b1798204de7,5.3.23,Prakara,in the manner denoted or questioned by the base,manner,complete_avyaya,meaning_bearing_derivative,laukika,plain-taddhita-rule-5.3.23.html,https://sanskritdocuments.org/learning_tools/ashtadhyayi/vyakhya/5/5.3.23.htm,ignored_test_not_admitted
5d082864251d6f5837a6,kashika_5_3.rs,111,sutra_5_3_24,5.3.24,kim,Tamu,kaTam,1,positive,active_test,ae856b6bd4f44b94a5a9,5.3.24,Prakara,in the manner denoted or questioned by the base,manner,complete_avyaya,meaning_bearing_derivative,laukika,plain-taddhita-rule-5.3.24.html,https://sanskritdocuments.org/learning_tools/ashtadhyayi/vyakhya/5/5.3.24.htm,semantic_relation_recovered
18854e19e026fb79afb7,kashika_5_3.rs,116,sutra_5_3_25,5.3.25,tad,TAl,taTA,1,positive,active_test,d9b6e7e428ce48ecaf57,5.3.25,Prakara,in the manner denoted or questioned by the base,manner,complete_avyaya,meaning_bearing_derivative,laukika,plain-taddhita-rule-5.3.25.html,https://sanskritdocuments.org/learning_tools/ashtadhyayi/vyakhya/5/5.3.25.htm,semantic_relation_recovered
b3a809cfba8537102764,kashika_5_3.rs,136,sutra_5_3_42,5.3.42,eka,DA,ekaDA;EkaDyam,2,positive,active_test,5e1563246589df4714f8,5.3.42,PrakaraDivision,in the named number of ways or divisions,number_of_ways,complete_avyaya,meaning_bearing_derivative,laukika,plain-taddhita-rule-5.3.42.html,https://sanskritdocuments.org/learning_tools/ashtadhyayi/vyakhya/5/5.3.42.htm,semantic_relation_recovered
587fc343e60c5bf6cb62,kashika_5_3.rs,139,sutra_5_3_42,5.3.42,dvi,DA,dviDA;dvEDam;dveDA,3,positive,active_test,ee9a4a32e8fc0e3adc31,5.3.42,PrakaraDivision,in the named number of ways or divisions,number_of_ways,complete_avyaya,meaning_bearing_derivative,laukika,plain-taddhita-rule-5.3.42.html,https://sanskritdocuments.org/learning_tools/ashtadhyayi/vyakhya/5/5.3.42.htm,semantic_relation_recovered
f0250c4d669a91d87e14,kashika_5_3.rs,140,sutra_5_3_42,5.3.42,tri,DA,triDA;trEDam;treDA,3,positive,active_test,6f3134abbea7167906a1,5.3.42,PrakaraDivision,in the named number of ways or divisions,number_of_ways,complete_avyaya,meaning_bearing_derivative,laukika,plain-taddhita-rule-5.3.42.html,https://sanskritdocuments.org/learning_tools/ashtadhyayi/vyakhya/5/5.3.42.htm,semantic_relation_recovered
242761375144150522eb,kashika_5_3.rs,141,sutra_5_3_42,5.3.42,catur,DA,caturDA,1,positive,active_test,fc81a06f53f50f73c0fc,5.3.42,PrakaraDivision,in the named number of ways or divisions,number_of_ways,complete_avyaya,meaning_bearing_derivative,laukika,plain-taddhita-rule-5.3.42.html,https://sanskritdocuments.org/learning_tools/ashtadhyayi/vyakhya/5/5.3.42.htm,semantic_relation_recovered
3e83898d3a4f52ea1f0d,kashika_5_3.rs,142,sutra_5_3_42,5.3.42,paYcan,DA,paYcaDA,1,positive,active_test,ab7d975c6bce1c4fbfb4,5.3.42,PrakaraDivision,in the named number of ways or divisions,number_of_ways,complete_avyaya,meaning_bearing_derivative,laukika,plain-taddhita-rule-5.3.42.html,https://sanskritdocuments.org/learning_tools/ashtadhyayi/vyakhya/5/5.3.42.htm,semantic_relation_recovered
f2e403eac27c914ed3fe,kashika_5_3.rs,147,sutra_5_3_44,5.3.44,eka,DA,ekaDA;EkaDyam,2,positive,active_test,9bd5304817d616800750,5.3.42,PrakaraDivision,in the named number of ways or divisions,number_of_ways,complete_avyaya,meaning_bearing_derivative,laukika,plain-taddhita-rule-5.3.42.html,https://sanskritdocuments.org/learning_tools/ashtadhyayi/vyakhya/5/5.3.42.htm,semantic_relation_recovered
83d1a6dc91030e900688,kashika_5_3.rs,152,sutra_5_3_45_to_sutra_5_3_56,5.3.45,dvi,DA,dviDA;dvEDam;dveDA,3,positive,active_test,722a480e3f13d16d94b5,5.3.42,PrakaraDivision,in the named number of ways or divisions,number_of_ways,complete_avyaya,meaning_bearing_derivative,laukika,plain-taddhita-rule-5.3.42.html,https://sanskritdocuments.org/learning_tools/ashtadhyayi/vyakhya/5/5.3.42.htm,semantic_relation_recovered
4c39af4d13f4d0fcc534,kashika_5_3.rs,153,sutra_5_3_45_to_sutra_5_3_56,5.3.45,tri,DA,triDA;trEDam;treDA,3,positive,active_test,162c05b26165f8fad85e,5.3.42,PrakaraDivision,in the named number of ways or divisions,number_of_ways,complete_avyaya,meaning_bearing_derivative,laukika,plain-taddhita-rule-5.3.42.html,https://sanskritdocuments.org/learning_tools/ashtadhyayi/vyakhya/5/5.3.42.htm,semantic_relation_recovered
9a280438492ed0aa519f,kashika_5_3.rs,158,sutra_5_3_47,5.3.47,vEyAkaraRa,pASap,vEyAkaraRapASa,1,positive,active_test,dce55031cfa89e43b707,5.3.47,Yapya,a contemptible or deficient instance of the named role,contempt,nominal_base,meaning_bearing_derivative,laukika,plain-taddhita-rule-5.3.47.html,https://sanskritdocuments.org/learning_tools/ashtadhyayi/vyakhya/5/5.3.47.htm,semantic_relation_recovered
9dc99caafb18b51eb14e,kashika_5_3.rs,159,sutra_5_3_47,5.3.47,yAjYika,pASap,yAjYikapASa,1,positive,active_test,5322ddfdd83d21e0176b,5.3.47,Yapya,a contemptible or deficient instance of the named role,contempt,nominal_base,meaning_bearing_derivative,laukika,plain-taddhita-rule-5.3.47.html,https://sanskritdocuments.org/learning_tools/ashtadhyayi/vyakhya/5/5.3.47.htm,semantic_relation_recovered
3b9fb72353451a061607,kashika_5_3.rs,164,sutra_5_3_52,5.3.52,eka,Akinic,ekAkin,1,positive,active_test,0ad74f72add50c53d091,5.3.52,Asahaya,alone or without a companion,solitary_state,nominal_base,meaning_bearing_derivative,laukika,plain-taddhita-rule-5.3.52.html,https://sanskritdocuments.org/learning_tools/ashtadhyayi/vyakhya/5/5.3.52.htm,semantic_relation_recovered
6f8ab426f979f743c02f,kashika_5_3.rs,169,sutra_5_3_53,5.3.53,AQya,caraw,AQyacara,1,positive,active_test,f6a328b29d0b6fcf325c,5.3.53,BhutaPurva,one who formerly had the quality named by the base,former_state,nominal_base,meaning_bearing_derivative,laukika,plain-taddhita-rule-5.3.53.html,https://sanskritdocuments.org/learning_tools/ashtadhyayi/vyakhya/5/5.3.53.htm,semantic_relation_recovered
5b6d9325f80dbe33e757,kashika_5_3.rs,170,sutra_5_3_53,5.3.53,sukumAra,caraw,sukumAracara,1,positive,active_test,8c942d1a5702250d0bc0,5.3.53,BhutaPurva,one who formerly had the quality named by the base,former_state,nominal_base,meaning_bearing_derivative,laukika,plain-taddhita-rule-5.3.53.html,https://sanskritdocuments.org/learning_tools/ashtadhyayi/vyakhya/5/5.3.53.htm,semantic_relation_recovered
5f4e97f0c6af73715d90,kashika_5_3.rs,178,sutra_5_3_54,5.3.54,devadatta,rUpya,devadattarUpya,1,positive,active_test,fd1122ad9ba565a2807e,5.3.54,BhutaPurvaSambandha,something formerly connected with or possessed by the named person,former_association,nominal_base,meaning_bearing_derivative,laukika,plain-taddhita-rule-5.3.54.html,https://sanskritdocuments.org/learning_tools/ashtadhyayi/vyakhya/5/5.3.54.htm,semantic_relation_recovered
88a21bb49fb5dc096a62,kashika_5_3.rs,179,sutra_5_3_54,5.3.54,devadatta,caraw,devadattacara,1,positive,active_test,08bebf8610c8c180ac86,5.3.54,BhutaPurvaSambandha,something formerly connected with or possessed by the named person,former_association,nominal_base,meaning_bearing_derivative,laukika,plain-taddhita-rule-5.3.54.html,https://sanskritdocuments.org/learning_tools/ashtadhyayi/vyakhya/5/5.3.54.htm,semantic_relation_recovered
5177a09b90a6e333c5ba,kashika_5_3.rs,184,sutra_5_3_55,5.3.55,AQya,tamap,AQyatama,1,positive,active_test,4b1c99a968595e5c30b5,5.3.55,AtishayanaSuperlative,having the named quality to the highest degree within a set,superlative,nominal_base,meaning_bearing_derivative,laukika,plain-taddhita-rule-5.3.55.html,https://sanskritdocuments.org/learning_tools/ashtadhyayi/vyakhya/5/5.3.55.htm,semantic_relation_recovered
a74c4d3895570e54e213,kashika_5_3.rs,185,sutra_5_3_55,5.3.55,darSanIya,tamap,darSanIyatama,1,positive,active_test,98b92c0da27c9a1630bf,5.3.55,AtishayanaSuperlative,having the named quality to the highest degree within a set,superlative,nominal_base,meaning_bearing_derivative,laukika,plain-taddhita-rule-5.3.55.html,https://sanskritdocuments.org/learning_tools/ashtadhyayi/vyakhya/5/5.3.55.htm,semantic_relation_recovered
c753a68a973d74a02da2,kashika_5_3.rs,186,sutra_5_3_55,5.3.55,sukumAra,tamap,sukumAratama,1,positive,active_test,d8cd06b6aea2ea4c958d,5.3.55,AtishayanaSuperlative,having the named quality to the highest degree within a set,superlative,nominal_base,meaning_bearing_derivative,laukika,plain-taddhita-rule-5.3.55.html,https://sanskritdocuments.org/learning_tools/ashtadhyayi/vyakhya/5/5.3.55.htm,semantic_relation_recovered
95e74804ce79c6f8f9b8,kashika_5_3.rs,187,sutra_5_3_55,5.3.55,pawu,izWan,pawizWa,1,positive,active_test,140a46a6cc8d9fc80544,5.3.55,AtishayanaSuperlative,having the named quality to the highest degree within a set,superlative,nominal_base,meaning_bearing_derivative,laukika,plain-taddhita-rule-5.3.55.html,https://sanskritdocuments.org/learning_tools/ashtadhyayi/vyakhya/5/5.3.55.htm,semantic_relation_recovered
61fb37b67e78b02d0b07,kashika_5_3.rs,188,sutra_5_3_55,5.3.55,laGu,izWan,laGizWa,1,positive,active_test,6d4eb2e8bc2769e51b14,5.3.55,AtishayanaSuperlative,having the named quality to the highest degree within a set,superlative,nominal_base,meaning_bearing_derivative,laukika,plain-taddhita-rule-5.3.55.html,https://sanskritdocuments.org/learning_tools/ashtadhyayi/vyakhya/5/5.3.55.htm,semantic_relation_recovered
37f88504eb74af2cec91,kashika_5_3.rs,189,sutra_5_3_55,5.3.55,guru,izWan,garizWa,1,positive,active_test,7de297773b73186a23ed,5.3.55,AtishayanaSuperlative,having the named quality to the highest degree within a set,superlative,nominal_base,meaning_bearing_derivative,laukika,plain-taddhita-rule-5.3.55.html,https://sanskritdocuments.org/learning_tools/ashtadhyayi/vyakhya/5/5.3.55.htm,semantic_relation_recovered
dc8279fa609c4523a0bc,kashika_5_3.rs,190,sutra_5_3_55,5.3.55,SrezWa,tamap,SrezWatama,1,positive,active_test,2c7f1a65caeb1672f5c2,5.3.55,AtishayanaSuperlative,having the named quality to the highest degree within a set,superlative,nominal_base,meaning_bearing_derivative,laukika,plain-taddhita-rule-5.3.55.html,https://sanskritdocuments.org/learning_tools/ashtadhyayi/vyakhya/5/5.3.55.htm,semantic_relation_recovered
29a107b35a3c807402b5,kashika_5_3.rs,195,sutra_5_3_57,5.3.57,AQya,tarap,AQyatara,1,positive,active_test,74a4491577a595baaeaa,5.3.57,AtishayanaComparative,having more of the named quality in a comparison,comparative,nominal_base,meaning_bearing_derivative,laukika,plain-taddhita-rule-5.3.57.html,https://sanskritdocuments.org/learning_tools/ashtadhyayi/vyakhya/5/5.3.57.htm,semantic_relation_recovered
e4451aa466fe8563ad22,kashika_5_3.rs,196,sutra_5_3_57,5.3.57,sukumAra,tarap,sukumAratara,1,positive,active_test,7fb659427667a14e3117,5.3.57,AtishayanaComparative,having more of the named quality in a comparison,comparative,nominal_base,meaning_bearing_derivative,laukika,plain-taddhita-rule-5.3.57.html,https://sanskritdocuments.org/learning_tools/ashtadhyayi/vyakhya/5/5.3.57.htm,semantic_relation_recovered
0f6437d8e17e4174f2e0,kashika_5_3.rs,197,sutra_5_3_57,5.3.57,pawu,Iyasun,pawIyas,1,positive,active_test,edf829d49dbbee9221c9,5.3.57,AtishayanaComparative,having more of the named quality in a comparison,comparative,nominal_base,meaning_bearing_derivative,laukika,plain-taddhita-rule-5.3.57.html,https://sanskritdocuments.org/learning_tools/ashtadhyayi/vyakhya/5/5.3.57.htm,semantic_relation_recovered
00e9755bdf162c1c8d7d,kashika_5_3.rs,203,sutra_5_3_60_to_sutra_5_3_61,5.3.60,praSasya,Iyasun,Sreyas;jyAyas,2,positive,active_test,353f99f81ffae9294313,5.3.57,AtishayanaComparative,having more of the named quality in a comparison,comparative,nominal_base,meaning_bearing_derivative,laukika,plain-taddhita-rule-5.3.57.html,https://sanskritdocuments.org/learning_tools/ashtadhyayi/vyakhya/5/5.3.57.htm,semantic_relation_recovered
86d3145714646f9dac72,kashika_5_3.rs,204,sutra_5_3_60_to_sutra_5_3_61,5.3.60,praSasya,izWan,SrezWa;jyezWa,2,positive,active_test,2887d8a461624d509ff8,5.3.55,AtishayanaSuperlative,having the named quality to the highest degree within a set,superlative,nominal_base,meaning_bearing_derivative,laukika,plain-taddhita-rule-5.3.55.html,https://sanskritdocuments.org/learning_tools/ashtadhyayi/vyakhya/5/5.3.55.htm,semantic_relation_recovered
75834c4abb5309973da1,kashika_5_3.rs,209,sutra_5_3_62,5.3.62,vfdDa,Iyasun,jyAyas;varzIyas,2,positive,active_test,b853c5a812c4c1d47f4d,5.3.57,AtishayanaComparative,having more of the named quality in a comparison,comparative,nominal_base,meaning_bearing_derivative,laukika,plain-taddhita-rule-5.3.57.html,https://sanskritdocuments.org/learning_tools/ashtadhyayi/vyakhya/5/5.3.57.htm,semantic_relation_recovered
053f0e62887fbe793be0,kashika_5_3.rs,210,sutra_5_3_62,5.3.62,vfdDa,izWan,jyezWa;varzizWa,2,positive,active_test,ba8b7f9a6b114d17c4cc,5.3.55,AtishayanaSuperlative,having the named quality to the highest degree within a set,superlative,nominal_base,meaning_bearing_derivative,laukika,plain-taddhita-rule-5.3.55.html,https://sanskritdocuments.org/learning_tools/ashtadhyayi/vyakhya/5/5.3.55.htm,semantic_relation_recovered
6b51a996cf3a5ccfd66a,kashika_5_3.rs,215,sutra_5_3_63,5.3.63,antika,izWan,nedizWa,1,positive,active_test,c90309cc5268a0099717,5.3.55,AtishayanaSuperlative,having the named quality to the highest degree within a set,superlative,nominal_base,meaning_bearing_derivative,laukika,plain-taddhita-rule-5.3.55.html,https://sanskritdocuments.org/learning_tools/ashtadhyayi/vyakhya/5/5.3.55.htm,semantic_relation_recovered
f855fded54f906a61614,kashika_5_3.rs,216,sutra_5_3_63,5.3.63,antika,Iyasun,nedIyas,1,positive,active_test,b0fbcc80304536f9aab4,5.3.57,AtishayanaComparative,having more of the named quality in a comparison,comparative,nominal_base,meaning_bearing_derivative,laukika,plain-taddhita-rule-5.3.57.html,https://sanskritdocuments.org/learning_tools/ashtadhyayi/vyakhya/5/5.3.57.htm,semantic_relation_recovered
8f7ad40338ec34d8e107,kashika_5_3.rs,217,sutra_5_3_63,5.3.63,bAQa,izWan,sADizWa,1,positive,active_test,d353a0169a7c4546a14b,5.3.55,AtishayanaSuperlative,having the named quality to the highest degree within a set,superlative,nominal_base,meaning_bearing_derivative,laukika,plain-taddhita-rule-5.3.55.html,https://sanskritdocuments.org/learning_tools/ashtadhyayi/vyakhya/5/5.3.55.htm,semantic_relation_recovered
ac73a5e48e8c3d8187ad,kashika_5_3.rs,218,sutra_5_3_63,5.3.63,bAQa,Iyasun,sADIyas,1,positive,active_test,ef215d876ddff053a23d,5.3.57,AtishayanaComparative,having more of the named quality in a comparison,comparative,nominal_base,meaning_bearing_derivative,laukika,plain-taddhita-rule-5.3.57.html,https://sanskritdocuments.org/learning_tools/ashtadhyayi/vyakhya/5/5.3.57.htm,semantic_relation_recovered
f802dab983dbd21c6f84,kashika_5_3.rs,223,sutra_5_3_64,5.3.64,yuvan,izWan,kanizWa;yavizWa,2,positive,active_test,b978e25d11eb3ad19a73,5.3.55,AtishayanaSuperlative,having the named quality to the highest degree within a set,superlative,nominal_base,meaning_bearing_derivative,laukika,plain-taddhita-rule-5.3.55.html,https://sanskritdocuments.org/learning_tools/ashtadhyayi/vyakhya/5/5.3.55.htm,semantic_relation_recovered
4ea75fa67b7b56d84add,kashika_5_3.rs,224,sutra_5_3_64,5.3.64,yuvan,Iyasun,kanIyas;yavIyas,2,positive,active_test,9ab3819e31eed576c8c2,5.3.57,AtishayanaComparative,having more of the named quality in a comparison,comparative,nominal_base,meaning_bearing_derivative,laukika,plain-taddhita-rule-5.3.57.html,https://sanskritdocuments.org/learning_tools/ashtadhyayi/vyakhya/5/5.3.57.htm,semantic_relation_recovered
3f6b57707bddbb82c759,kashika_5_3.rs,225,sutra_5_3_64,5.3.64,alpa,izWan,kanizWa;alpizWa,2,positive,active_test,e808e8df903b43e62142,5.3.55,AtishayanaSuperlative,having the named quality to the highest degree within a set,superlative,nominal_base,meaning_bearing_derivative,laukika,plain-taddhita-rule-5.3.55.html,https://sanskritdocuments.org/learning_tools/ashtadhyayi/vyakhya/5/5.3.55.htm,semantic_relation_recovered
731e22ad7d9a3450746f,kashika_5_3.rs,226,sutra_5_3_64,5.3.64,alpa,Iyasun,kanIyas;alpIyas,2,positive,active_test,d5ed1ea50c659f369f4b,5.3.57,AtishayanaComparative,having more of the named quality in a comparison,comparative,nominal_base,meaning_bearing_derivative,laukika,plain-taddhita-rule-5.3.57.html,https://sanskritdocuments.org/learning_tools/ashtadhyayi/vyakhya/5/5.3.57.htm,semantic_relation_recovered
3c6d43471e204110cbdf,kashika_5_3.rs,231,sutra_5_3_66,5.3.66,vEyAkaraRa,rUpap,vEyAkaraRarUpa,1,positive,active_test,473a9a68694476bdc7c0,5.3.66,Prashamsa,a complete or exemplary instance of the named character,emphatic_character,nominal_base,meaning_bearing_derivative,laukika,plain-taddhita-rule-5.3.66.html,https://sanskritdocuments.org/learning_tools/ashtadhyayi/vyakhya/5/5.3.66.htm,semantic_relation_recovered
a75fca8c48a6962b665e,kashika_5_3.rs,232,sutra_5_3_66,5.3.66,yAjYika,rUpap,yAjYikarUpa,1,positive,active_test,2959975c9efca39b8913,5.3.66,Prashamsa,a complete or exemplary instance of the named character,emphatic_character,nominal_base,meaning_bearing_derivative,laukika,plain-taddhita-rule-5.3.66.html,https://sanskritdocuments.org/learning_tools/ashtadhyayi/vyakhya/5/5.3.66.htm,semantic_relation_recovered
7c12411611aad310d197,kashika_5_3.rs,233,sutra_5_3_66,5.3.66,cora,rUpap,corarUpa,1,positive,active_test,788230cfdf43ea51cc32,5.3.66,Prashamsa,a complete or exemplary instance of the named character,emphatic_character,nominal_base,meaning_bearing_derivative,laukika,plain-taddhita-rule-5.3.66.html,https://sanskritdocuments.org/learning_tools/ashtadhyayi/vyakhya/5/5.3.66.htm,semantic_relation_recovered
0ee7ef67e65b5331677e,kashika_5_3.rs,234,sutra_5_3_66,5.3.66,dasyu,rUpap,dasyurUpa,1,positive,active_test,b2a91af577c0644af883,5.3.66,Prashamsa,a complete or exemplary instance of the named character,emphatic_character,nominal_base,meaning_bearing_derivative,laukika,plain-taddhita-rule-5.3.66.html,https://sanskritdocuments.org/learning_tools/ashtadhyayi/vyakhya/5/5.3.66.htm,semantic_relation_recovered
28f910eb3da3b666c114,kashika_5_3.rs,240,sutra_5_3_67,5.3.67,pawu,kalpap,pawukalpa,1,positive,active_test,8d267fdffd3762950bc6,5.3.67,IshadAsamapti,approaching but not fully reaching the quality named by the base,approximation,nominal_base,meaning_bearing_derivative,laukika,plain-taddhita-rule-5.3.67.html,https://sanskritdocuments.org/learning_tools/ashtadhyayi/vyakhya/5/5.3.67.htm,semantic_relation_recovered
2629475760e4e5049e55,kashika_5_3.rs,241,sutra_5_3_67,5.3.67,pawu,deSya,pawudeSya,1,positive,active_test,fe247f5bebc7f373a334,5.3.67,IshadAsamapti,approaching but not fully reaching the quality named by the base,approximation,nominal_base,meaning_bearing_derivative,laukika,plain-taddhita-rule-5.3.67.html,https://sanskritdocuments.org/learning_tools/ashtadhyayi/vyakhya/5/5.3.67.htm,semantic_relation_recovered
c0ce7db24fdae2a27dbe,kashika_5_3.rs,242,sutra_5_3_67,5.3.67,pawu,deSIyar,pawudeSIya,1,positive,active_test,781080efa2ea58235598,5.3.67,IshadAsamapti,approaching but not fully reaching the quality named by the base,approximation,nominal_base,meaning_bearing_derivative,laukika,plain-taddhita-rule-5.3.67.html,https://sanskritdocuments.org/learning_tools/ashtadhyayi/vyakhya/5/5.3.67.htm,semantic_relation_recovered
8fd99a841f2da5cd70ae,kashika_5_3.rs,244,sutra_5_3_67,5.3.67,mfdu,kalpap,mfdukalpa,1,positive,active_test,ed4a2927c76d507d2e2b,5.3.67,IshadAsamapti,approaching but not fully reaching the quality named by the base,approximation,nominal_base,meaning_bearing_derivative,laukika,plain-taddhita-rule-5.3.67.html,https://sanskritdocuments.org/learning_tools/ashtadhyayi/vyakhya/5/5.3.67.htm,semantic_relation_recovered
d05f35c82759b4eca70a,kashika_5_3.rs,245,sutra_5_3_67,5.3.67,mfdu,deSya,mfdudeSya,1,positive,active_test,cabb126db3f27aed1c07,5.3.67,IshadAsamapti,approaching but not fully reaching the quality named by the base,approximation,nominal_base,meaning_bearing_derivative,laukika,plain-taddhita-rule-5.3.67.html,https://sanskritdocuments.org/learning_tools/ashtadhyayi/vyakhya/5/5.3.67.htm,semantic_relation_recovered
fc5d3a3e8d4776189e07,kashika_5_3.rs,246,sutra_5_3_67,5.3.67,mfdu,deSIyar,mfdudeSIya,1,positive,active_test,00e5eeb7b726c2a7d727,5.3.67,IshadAsamapti,approaching but not fully reaching the quality named by the base,approximation,nominal_base,meaning_bearing_derivative,laukika,plain-taddhita-rule-5.3.67.html,https://sanskritdocuments.org/learning_tools/ashtadhyayi/vyakhya/5/5.3.67.htm,semantic_relation_recovered
fe58c1b4c135de528ca8,kashika_5_3.rs,252,sutra_5_3_68,5.3.68,pawu,bahuc,bahupawu,1,positive,active_test,52912b02881e51a6bb44,5.3.68,IshadAsamapti,approaching but not fully reaching the quality named by the base,approximation,nominal_base,meaning_bearing_derivative,laukika,plain-taddhita-rule-5.3.68.html,https://sanskritdocuments.org/learning_tools/ashtadhyayi/vyakhya/5/5.3.68.htm,semantic_relation_recovered
ea377e09a9fbfa4643ba,kashika_5_3.rs,253,sutra_5_3_68,5.3.68,mfdu,bahuc,bahumfdu,1,positive,active_test,8eeecff34a604716f94e,5.3.68,IshadAsamapti,approaching but not fully reaching the quality named by the base,approximation,nominal_base,meaning_bearing_derivative,laukika,plain-taddhita-rule-5.3.68.html,https://sanskritdocuments.org/learning_tools/ashtadhyayi/vyakhya/5/5.3.68.htm,semantic_relation_recovered
7ca7dfd78b78c09e032f,kashika_5_3.rs,254,sutra_5_3_68,5.3.68,guqa,bahuc,bahuguqa,1,positive,active_test,5958d827d11ab39acf7b,5.3.68,IshadAsamapti,approaching but not fully reaching the quality named by the base,approximation,nominal_base,meaning_bearing_derivative,laukika,plain-taddhita-rule-5.3.68.html,https://sanskritdocuments.org/learning_tools/ashtadhyayi/vyakhya/5/5.3.68.htm,semantic_relation_recovered
35f4f3b07d1d4b9b15fc,kashika_5_3.rs,259,sutra_5_3_69,5.3.69,pawu,jAtIyar,pawujAtIya,1,positive,active_test,274e65cc893acd0b52cc,5.3.69,PrakaraVacane,a kind or type characterized by the named quality,type_or_kind,nominal_base,meaning_bearing_derivative,laukika,plain-taddhita-rule-5.3.69.html,https://sanskritdocuments.org/learning_tools/ashtadhyayi/vyakhya/5/5.3.69.htm,semantic_relation_recovered
7017edc7985695da63fc,kashika_5_3.rs,260,sutra_5_3_69,5.3.69,mfdu,jAtIyar,mfdujAtIya,1,positive,active_test,e765e6f4ca5381f15bf1,5.3.69,PrakaraVacane,a kind or type characterized by the named quality,type_or_kind,nominal_base,meaning_bearing_derivative,laukika,plain-taddhita-rule-5.3.69.html,https://sanskritdocuments.org/learning_tools/ashtadhyayi/vyakhya/5/5.3.69.htm,semantic_relation_recovered
9a05d6b79a270d2a9c56,kashika_5_3.rs,261,sutra_5_3_69,5.3.69,darSanIya,jAtIyar,darSanIyajAtIya,1,positive,active_test,ab2d55fc5360b6a787e0,5.3.69,PrakaraVacane,a kind or type characterized by the named quality,type_or_kind,nominal_base,meaning_bearing_derivative,laukika,plain-taddhita-rule-5.3.69.html,https://sanskritdocuments.org/learning_tools/ashtadhyayi/vyakhya/5/5.3.69.htm,semantic_relation_recovered
f2b2d133baa2c4c0bac3,kashika_5_4.rs,11,sutra_5_4_3,5.4.3,sTUla,kan,sTUlaka,1,positive,active_test,dfe026080b5c0d251d33,5.4.3,PrakaraVacane,a kind or type characterized by the named quality,type_or_kind,nominal_base,meaning_bearing_derivative,laukika,plain-taddhita-rule-5.4.3.html,https://sanskritdocuments.org/learning_tools/ashtadhyayi/vyakhya/5/5.4.3.htm,semantic_relation_recovered
9d554d6e6a202f4cd097,kashika_5_4.rs,12,sutra_5_4_3,5.4.3,aRu,kan,aRuka,1,positive,active_test,b4a20c451d64779f3948,5.4.3,PrakaraVacane,a kind or type characterized by the named quality,type_or_kind,nominal_base,meaning_bearing_derivative,laukika,plain-taddhita-rule-5.4.3.html,https://sanskritdocuments.org/learning_tools/ashtadhyayi/vyakhya/5/5.4.3.htm,semantic_relation_recovered
