derived_word_meaning_id,operation_id,krt_source_variant,base_count_key,base_source_codes,base_citations_slp1,base_meaning_slp1,base_meaning_display,semantic_branch_id,semantic_relation,rule_refs,output_forms_slp1,output_variant_count,admission_basis,count_status
5350279b450df846fbb2,vedic_perfect_participle_kvasu,kvasu,"[""10.0188"", ""meaning-0ce32571f69b""]",10.0188,ruwa~,roze,रोषे (roṣe),vedic_perfect_active_participant,an active participant characterized by the base action in the Vedic perfect,3.2.105;3.2.107,rowayAYcakfva/s;rowayAmAsiva/s;rowayAmbaBUva/s,3,source_defined_vedic_operation_plus_chandasi_engine_output,admitted_vaidika_research_ledger
990b4dc6d70f55e8bd01,vedic_perfect_participle_kvasu,kvasu,"[""10.0192"", ""meaning-917d5fa53ac9""]",10.0192,cita~,saYcetane,सञ्चेतने (sañcetane),vedic_perfect_active_participant,an active participant characterized by the base action in the Vedic perfect,3.2.105;3.2.107,cetayAYcakfva/s;cetayAmAsiva/s;cetayAmbaBUva/s,3,source_defined_vedic_operation_plus_chandasi_engine_output,admitted_vaidika_research_ledger
c1cdc75d065e8585e0ea,vedic_perfect_participle_kvasu,kvasu,"[""10.0193"", ""meaning-45d2b7e4dad1""]",10.0193,daSi~,daMSane,दंशने (daṃśane),vedic_perfect_active_participant,an active participant characterized by the base action in the Vedic perfect,3.2.105;3.2.107,daMSayAYcakfva/s;daMSayAmAsiva/s;daMSayAmbaBUva/s;dadaMSva/s,4,source_defined_vedic_operation_plus_chandasi_engine_output,admitted_vaidika_research_ledger
08f9aa18873ec41494fb,vedic_perfect_participle_kvasu,kvasu,"[""10.0194"", ""meaning-45d2b7e4dad1""]",10.0194,dasi~,daMSane,दंशने (daṃśane),vedic_perfect_active_participant,an active participant characterized by the base action in the Vedic perfect,3.2.105;3.2.107,daMsayAYcakfva/s;daMsayAmAsiva/s;daMsayAmbaBUva/s;dadaMsva/s,4,source_defined_vedic_operation_plus_chandasi_engine_output,admitted_vaidika_research_ledger
6ae565725599c0d5e992,vedic_perfect_participle_kvasu,kvasu,"[""10.0194"", ""meaning-5042ee4bdbe7""]",10.0194,dasi~,darSane,दर्शने (darśane),vedic_perfect_active_participant,an active participant characterized by the base action in the Vedic perfect,3.2.105;3.2.107,daMsayAYcakfva/s;daMsayAmAsiva/s;daMsayAmbaBUva/s;dadaMsva/s,4,source_defined_vedic_operation_plus_chandasi_engine_output,admitted_vaidika_research_ledger
a8a35ec6d5c029317de3,vedic_perfect_participle_kvasu,kvasu,"[""10.0195"", ""meaning-45d2b7e4dad1""]",10.0195,dasa~,daMSane,दंशने (daṃśane),vedic_perfect_active_participant,an active participant characterized by the base action in the Vedic perfect,3.2.105;3.2.107,dAsayAYcakfva/s;dAsayAmAsiva/s;dAsayAmbaBUva/s,3,source_defined_vedic_operation_plus_chandasi_engine_output,admitted_vaidika_research_ledger
d14196b48d709a46b455,vedic_perfect_participle_kvasu,kvasu,"[""10.0195"", ""meaning-5042ee4bdbe7""]",10.0195,dasa~,darSane,दर्शने (darśane),vedic_perfect_active_participant,an active participant characterized by the base action in the Vedic perfect,3.2.105;3.2.107,dAsayAYcakfva/s;dAsayAmAsiva/s;dAsayAmbaBUva/s,3,source_defined_vedic_operation_plus_chandasi_engine_output,admitted_vaidika_research_ledger
8fdb0e4689ad57dd9c8e,vedic_perfect_participle_kvasu,kvasu,"[""10.0196"", ""meaning-1685c224b9c2""]",10.0196,qapa~,saNGAte,सङ्घाते (saṅghāte),vedic_perfect_active_participant,an active participant characterized by the base action in the Vedic perfect,3.2.105;3.2.107,qApayAYcakfva/s;qApayAmAsiva/s;qApayAmbaBUva/s,3,source_defined_vedic_operation_plus_chandasi_engine_output,admitted_vaidika_research_ledger
59df7e3a0fb1c9073662,vedic_perfect_participle_kvasu,kvasu,"[""10.0197"", ""meaning-1685c224b9c2""]",10.0197,qipa~,saNGAte,सङ्घाते (saṅghāte),vedic_perfect_active_participant,an active participant characterized by the base action in the Vedic perfect,3.2.105;3.2.107,qepayAYcakfva/s;qepayAmAsiva/s;qepayAmbaBUva/s,3,source_defined_vedic_operation_plus_chandasi_engine_output,admitted_vaidika_research_ledger
27e4cc4b3d36b8dd246e,vedic_perfect_participle_kvasu,kvasu,"[""10.0198"", ""meaning-bc4a053f461d""]",10.0198,tatri~,kuwumbaDAraRe,कुटुम्बधारणे (kuṭumbadhāraṇe),vedic_perfect_active_participant,an active participant characterized by the base action in the Vedic perfect,3.2.105;3.2.107,tantrayAYcakfva/s;tantrayAmAsiva/s;tantrayAmbaBUva/s;tatantrva/s,4,source_defined_vedic_operation_plus_chandasi_engine_output,admitted_vaidika_research_ledger
a981923d61a31f729301,vedic_perfect_participle_kvasu,kvasu,"[""10.0199"", ""meaning-135553d2620f""]",10.0199,matri~,guptapariBAzaRe,गुप्तपरिभाषणे (guptaparibhāṣaṇe),vedic_perfect_active_participant,an active participant characterized by the base action in the Vedic perfect,3.2.105;3.2.107,mamantrva/s;mantrayAYcakfva/s;mantrayAmAsiva/s;mantrayAmbaBUva/s,4,source_defined_vedic_operation_plus_chandasi_engine_output,admitted_vaidika_research_ledger
268c70778d11ea5ffe45,vedic_perfect_participle_kvasu,kvasu,"[""10.0200"", ""meaning-28f6ffe94fb0""]",10.0200,spaSa~,grahaRe,ग्रहणे (grahaṇe),vedic_perfect_active_participant,an active participant characterized by the base action in the Vedic perfect,3.2.105;3.2.107,spASayAYcakfva/s;spASayAmAsiva/s;spASayAmbaBUva/s,3,source_defined_vedic_operation_plus_chandasi_engine_output,admitted_vaidika_research_ledger
4864ae648511f8805305,vedic_perfect_participle_kvasu,kvasu,"[""10.0200"", ""meaning-e4d9d87d2a5b""]",10.0200,spaSa~,saMSlezaRe,संश्लेषणे (saṃśleṣaṇe),vedic_perfect_active_participant,an active participant characterized by the base action in the Vedic perfect,3.2.105;3.2.107,spASayAYcakfva/s;spASayAmAsiva/s;spASayAmbaBUva/s,3,source_defined_vedic_operation_plus_chandasi_engine_output,admitted_vaidika_research_ledger
51b1e8a5c0ac6a7b5fd2,vedic_perfect_participle_kvasu,kvasu,"[""10.0202"", ""meaning-0d928599a6f6""]",10.0202,Bartsa~,tarjane,तर्जने (tarjane),vedic_perfect_active_participant,an active participant characterized by the base action in the Vedic perfect,3.2.105;3.2.107,BartsayAYcakfva/s;BartsayAmAsiva/s;BartsayAmbaBUva/s,3,source_defined_vedic_operation_plus_chandasi_engine_output,admitted_vaidika_research_ledger
4b53c12602dea3d4492e,vedic_perfect_participle_kvasu,kvasu,"[""10.0203"", ""meaning-a7c02e4ddde8""]",10.0203,basta~,ardane,अर्दने (ardane),vedic_perfect_active_participant,an active participant characterized by the base action in the Vedic perfect,3.2.105;3.2.107,bastayAYcakfva/s;bastayAmAsiva/s;bastayAmbaBUva/s,3,source_defined_vedic_operation_plus_chandasi_engine_output,admitted_vaidika_research_ledger
79aa822b54b3f3b75b63,vedic_perfect_participle_kvasu,kvasu,"[""10.0204"", ""meaning-a7c02e4ddde8""]",10.0204,ganDa~,ardane,अर्दने (ardane),vedic_perfect_active_participant,an active participant characterized by the base action in the Vedic perfect,3.2.105;3.2.107,ganDayAYcakfva/s;ganDayAmAsiva/s;ganDayAmbaBUva/s,3,source_defined_vedic_operation_plus_chandasi_engine_output,admitted_vaidika_research_ledger
46bddf62c82746df3d3e,vedic_perfect_participle_kvasu,kvasu,"[""10.0205"", ""meaning-029b9634ef9c""]",10.0205,kila~,kzepe,क्षेपे (kṣepe),vedic_perfect_active_participant,an active participant characterized by the base action in the Vedic perfect,3.2.105;3.2.107,kelayAYcakfva/s;kelayAmAsiva/s;kelayAmbaBUva/s,3,source_defined_vedic_operation_plus_chandasi_engine_output,admitted_vaidika_research_ledger
dc2548aafce9e1500901,vedic_perfect_participle_kvasu,kvasu,"[""10.0206"", ""meaning-029b9634ef9c""]",10.0206,pila~,kzepe,क्षेपे (kṣepe),vedic_perfect_active_participant,an active participant characterized by the base action in the Vedic perfect,3.2.105;3.2.107,pelayAYcakfva/s;pelayAmAsiva/s;pelayAmbaBUva/s,3,source_defined_vedic_operation_plus_chandasi_engine_output,admitted_vaidika_research_ledger
d3bb05bb11bdbfb36ac3,vedic_perfect_participle_kvasu,kvasu,"[""10.0207"", ""meaning-3bf7963ee53c""]",10.0207,vizka~,hiMsAyAm,हिंसायाम् (hiṃsāyām),vedic_perfect_active_participant,an active participant characterized by the base action in the Vedic perfect,3.2.105;3.2.107,vizkayAYcakfva/s;vizkayAmAsiva/s;vizkayAmbaBUva/s,3,source_defined_vedic_operation_plus_chandasi_engine_output,admitted_vaidika_research_ledger
4ed1acc7564973cf058a,vedic_perfect_participle_kvasu,kvasu,"[""10.0208"", ""meaning-3bf7963ee53c""]",10.0208,hizka~,hiMsAyAm,हिंसायाम् (hiṃsāyām),vedic_perfect_active_participant,an active participant characterized by the base action in the Vedic perfect,3.2.105;3.2.107,hizkayAYcakfva/s;hizkayAmAsiva/s;hizkayAmbaBUva/s,3,source_defined_vedic_operation_plus_chandasi_engine_output,admitted_vaidika_research_ledger
8ad62462674100c86c88,vedic_perfect_participle_kvasu,kvasu,"[""10.0209"", ""meaning-56cad67568a0""]",10.0209,nizka~,parimARe,परिमाणे (parimāṇe),vedic_perfect_active_participant,an active participant characterized by the base action in the Vedic perfect,3.2.105;3.2.107,nizkayAYcakfva/s;nizkayAmAsiva/s;nizkayAmbaBUva/s,3,source_defined_vedic_operation_plus_chandasi_engine_output,admitted_vaidika_research_ledger
c44d80e26f96c1565835,vedic_perfect_participle_kvasu,kvasu,"[""10.0210"", ""meaning-80dbd5e0e060""]",10.0210,lala~,IpsAyAm,ईप्सायाम् (īpsāyām),vedic_perfect_active_participant,an active participant characterized by the base action in the Vedic perfect,3.2.105;3.2.107,lAlayAYcakfva/s;lAlayAmAsiva/s;lAlayAmbaBUva/s,3,source_defined_vedic_operation_plus_chandasi_engine_output,admitted_vaidika_research_ledger
a360329697dd1be0d8a4,vedic_perfect_participle_kvasu,kvasu,"[""10.0211"", ""meaning-faacb3ea90c2""]",10.0211,kURa~,saNkoce,सङ्कोचे (saṅkoce),vedic_perfect_active_participant,an active participant characterized by the base action in the Vedic perfect,3.2.105;3.2.107,kURayAYcakfva/s;kURayAmAsiva/s;kURayAmbaBUva/s,3,source_defined_vedic_operation_plus_chandasi_engine_output,admitted_vaidika_research_ledger
3e52507b12e67f5c9b53,vedic_perfect_participle_kvasu,kvasu,"[""10.0212"", ""meaning-d763b2fae9b6""]",10.0212,tURa~,pUraRe,पूरणे (pūraṇe),vedic_perfect_active_participant,an active participant characterized by the base action in the Vedic perfect,3.2.105;3.2.107,tURayAYcakfva/s;tURayAmAsiva/s;tURayAmbaBUva/s,3,source_defined_vedic_operation_plus_chandasi_engine_output,admitted_vaidika_research_ledger
d365ee517ec6b4021812,vedic_perfect_participle_kvasu,kvasu,"[""10.0213"", ""meaning-51afe23eacf1""]",10.0213,BrURa~,viSaNkAyAm,विशङ्कायाम् (viśaṅkāyām),vedic_perfect_active_participant,an active participant characterized by the base action in the Vedic perfect,3.2.105;3.2.107,BrURayAYcakfva/s;BrURayAmAsiva/s;BrURayAmbaBUva/s,3,source_defined_vedic_operation_plus_chandasi_engine_output,admitted_vaidika_research_ledger
81df6ab9aedd9b1838ca,vedic_perfect_participle_kvasu,kvasu,"[""10.0213"", ""meaning-896b47b19b9e""]",10.0213,BrURa~,ASAyAm,आशायाम् (āśāyām),vedic_perfect_active_participant,an active participant characterized by the base action in the Vedic perfect,3.2.105;3.2.107,BrURayAYcakfva/s;BrURayAmAsiva/s;BrURayAmbaBUva/s,3,source_defined_vedic_operation_plus_chandasi_engine_output,admitted_vaidika_research_ledger
9273a658b8b0b545f28a,vedic_perfect_participle_kvasu,kvasu,"[""10.0214"", ""meaning-b00073dcdeb8""]",10.0214,SaWa~,SlAGAyAm,श्लाघायाम् (ślāghāyām),vedic_perfect_active_participant,an active participant characterized by the base action in the Vedic perfect,3.2.105;3.2.107,SAWayAYcakfva/s;SAWayAmAsiva/s;SAWayAmbaBUva/s,3,source_defined_vedic_operation_plus_chandasi_engine_output,admitted_vaidika_research_ledger
604706708a2e26005870,vedic_perfect_participle_kvasu,kvasu,"[""10.0215"", ""meaning-a8644e0580a4""]",10.0215,yakza~,pUjAyAm,पूजायाम् (pūjāyām),vedic_perfect_active_participant,an active participant characterized by the base action in the Vedic perfect,3.2.105;3.2.107,yakzayAYcakfva/s;yakzayAmAsiva/s;yakzayAmbaBUva/s,3,source_defined_vedic_operation_plus_chandasi_engine_output,admitted_vaidika_research_ledger
466773b83c2e42c72c77,vedic_perfect_participle_kvasu,kvasu,"[""10.0216"", ""meaning-841d3bc58324""]",10.0216,syama~,vitarke,वितर्के (vitarke),vedic_perfect_active_participant,an active participant characterized by the base action in the Vedic perfect,3.2.105;3.2.107,syAmayAYcakfva/s;syAmayAmAsiva/s;syAmayAmbaBUva/s,3,source_defined_vedic_operation_plus_chandasi_engine_output,admitted_vaidika_research_ledger
0b75b4f89925befd6474,vedic_perfect_participle_kvasu,kvasu,"[""10.0217"", ""meaning-f75c00d8c12d""]",10.0217,gUra~,udyamane,उद्यमने (udyamane),vedic_perfect_active_participant,an active participant characterized by the base action in the Vedic perfect,3.2.105;3.2.107,gUrayAYcakfva/s;gUrayAmAsiva/s;gUrayAmbaBUva/s,3,source_defined_vedic_operation_plus_chandasi_engine_output,admitted_vaidika_research_ledger
2d3e4158acced8911882,vedic_perfect_participle_kvasu,kvasu,"[""10.0218"", ""meaning-7d14392139b1""]",10.0218,Sama~,Alocane,आलोचने (ālocane),vedic_perfect_active_participant,an active participant characterized by the base action in the Vedic perfect,3.2.105;3.2.107,SAmayAYcakfva/s;SAmayAmAsiva/s;SAmayAmbaBUva/s,3,source_defined_vedic_operation_plus_chandasi_engine_output,admitted_vaidika_research_ledger
71676f8a9b73b252c65c,vedic_perfect_participle_kvasu,kvasu,"[""10.0220"", ""meaning-45083d13a8bf""]",10.0220,kutsa~,avakzepaRe,अवक्षेपणे (avakṣepaṇe),vedic_perfect_active_participant,an active participant characterized by the base action in the Vedic perfect,3.2.105;3.2.107,kutsayAYcakfva/s;kutsayAmAsiva/s;kutsayAmbaBUva/s,3,source_defined_vedic_operation_plus_chandasi_engine_output,admitted_vaidika_research_ledger
2ea3f815c3aedb2111ab,vedic_perfect_participle_kvasu,kvasu,"[""10.0220"", ""meaning-df94dcdbdd1f""]",10.0220,kutsa~,nindane,निन्दने (nindane),vedic_perfect_active_participant,an active participant characterized by the base action in the Vedic perfect,3.2.105;3.2.107,kutsayAYcakfva/s;kutsayAmAsiva/s;kutsayAmbaBUva/s,3,source_defined_vedic_operation_plus_chandasi_engine_output,admitted_vaidika_research_ledger
34b8a2cb22fcdc412b43,vedic_perfect_participle_kvasu,kvasu,"[""10.0222"", ""meaning-c070dfa2517d""]",10.0222,kuwa~,Cedane,छेदने (chedane),vedic_perfect_active_participant,an active participant characterized by the base action in the Vedic perfect,3.2.105;3.2.107,kowayAYcakfva/s;kowayAmAsiva/s;kowayAmbaBUva/s,3,source_defined_vedic_operation_plus_chandasi_engine_output,admitted_vaidika_research_ledger
9e9fb76fa5f7397a59a0,vedic_perfect_participle_kvasu,kvasu,"[""10.0224"", ""meaning-a3031f133753""]",10.0224,Bala~,ABaRqane,आभण्डने (ābhaṇḍane),vedic_perfect_active_participant,an active participant characterized by the base action in the Vedic perfect,3.2.105;3.2.107,BAlayAYcakfva/s;BAlayAmAsiva/s;BAlayAmbaBUva/s,3,source_defined_vedic_operation_plus_chandasi_engine_output,admitted_vaidika_research_ledger
57d066e6be3c06ef5e73,vedic_perfect_participle_kvasu,kvasu,"[""10.0225"", ""meaning-7a7231a87885""]",10.0225,kUwa~,avasAdane,अवसादने (avasādane),vedic_perfect_active_participant,an active participant characterized by the base action in the Vedic perfect,3.2.105;3.2.107,kUwayAYcakfva/s;kUwayAmAsiva/s;kUwayAmbaBUva/s,3,source_defined_vedic_operation_plus_chandasi_engine_output,admitted_vaidika_research_ledger
fc73ca8ed06a0d4308a6,vedic_perfect_participle_kvasu,kvasu,"[""10.0225"", ""meaning-d8400192cd86""]",10.0225,kUwa~,ApradAne,आप्रदाने (āpradāne),vedic_perfect_active_participant,an active participant characterized by the base action in the Vedic perfect,3.2.105;3.2.107,kUwayAYcakfva/s;kUwayAmAsiva/s;kUwayAmbaBUva/s,3,source_defined_vedic_operation_plus_chandasi_engine_output,admitted_vaidika_research_ledger
85e4bcb2294f9bdd458a,vedic_perfect_participle_kvasu,kvasu,"[""10.0226"", ""meaning-88c876bac4d5""]",10.0226,kuwwa~,pratApane,प्रतापने (pratāpane),vedic_perfect_active_participant,an active participant characterized by the base action in the Vedic perfect,3.2.105;3.2.107,kuwwayAYcakfva/s;kuwwayAmAsiva/s;kuwwayAmbaBUva/s,3,source_defined_vedic_operation_plus_chandasi_engine_output,admitted_vaidika_research_ledger
ae1f82a5b97510bf3514,vedic_perfect_participle_kvasu,kvasu,"[""10.0227"", ""meaning-ec29c8166eab""]",10.0227,vancu~,pralamBane,प्रलम्भने (pralambhane),vedic_perfect_active_participant,an active participant characterized by the base action in the Vedic perfect,3.2.105;3.2.107,vaYcayAYcakfva/s;vaYcayAmAsiva/s;vaYcayAmbaBUva/s;vavacva/s,4,source_defined_vedic_operation_plus_chandasi_engine_output,admitted_vaidika_research_ledger
3c4b5700b5fb29c4a10f,vedic_perfect_participle_kvasu,kvasu,"[""10.0228"", ""meaning-4308b7ea00d2""]",10.0228,vfza~,SaktibanDane,शक्तिबन्धने (śaktibandhane),vedic_perfect_active_participant,an active participant characterized by the base action in the Vedic perfect,3.2.105;3.2.107,varzayAYcakfva/s;varzayAmAsiva/s;varzayAmbaBUva/s,3,source_defined_vedic_operation_plus_chandasi_engine_output,admitted_vaidika_research_ledger
247c183f85d5c101cf0b,vedic_perfect_participle_kvasu,kvasu,"[""10.0229"", ""meaning-2e94d706bc5a""]",10.0229,mada~,tfptiyoge,तृप्तियोगे (tṛptiyoge),vedic_perfect_active_participant,an active participant characterized by the base action in the Vedic perfect,3.2.105;3.2.107,mAdayAYcakfva/s;mAdayAmAsiva/s;mAdayAmbaBUva/s,3,source_defined_vedic_operation_plus_chandasi_engine_output,admitted_vaidika_research_ledger
55ecaa2493ddba79291c,vedic_perfect_participle_kvasu,kvasu,"[""10.0230"", ""meaning-d2195629b3ae""]",10.0230,divu~,parikUjane,परिकूजने (parikūjane),vedic_perfect_active_participant,an active participant characterized by the base action in the Vedic perfect,3.2.105;3.2.107,devayAYcakfva/s;devayAmAsiva/s;devayAmbaBUva/s;didiva/s,4,source_defined_vedic_operation_plus_chandasi_engine_output,admitted_vaidika_research_ledger
08969c466cccdd8279fd,vedic_perfect_participle_kvasu,kvasu,"[""10.0231"", ""meaning-29d79ad23cf1""]",10.0231,gf,vijYAne,विज्ञाने (vijñāne),vedic_perfect_active_participant,an active participant characterized by the base action in the Vedic perfect,3.2.105;3.2.107,gArayAYcakfva/s;gArayAmAsiva/s;gArayAmbaBUva/s,3,source_defined_vedic_operation_plus_chandasi_engine_output,admitted_vaidika_research_ledger
aee712a0427e4d0a0e39,vedic_perfect_participle_kvasu,kvasu,"[""10.0232"", ""meaning-693173100d63""]",10.0232,vida~,nivAse,निवासे (nivāse),vedic_perfect_active_participant,an active participant characterized by the base action in the Vedic perfect,3.2.105;3.2.107,vedayAYcakfva/s;vedayAmAsiva/s;vedayAmbaBUva/s,3,source_defined_vedic_operation_plus_chandasi_engine_output,admitted_vaidika_research_ledger
686ab53ed40d43a2befc,vedic_perfect_participle_kvasu,kvasu,"[""10.0232"", ""meaning-70b17255fdf7""]",10.0232,vida~,cetane,चेतने (cetane),vedic_perfect_active_participant,an active participant characterized by the base action in the Vedic perfect,3.2.105;3.2.107,vedayAYcakfva/s;vedayAmAsiva/s;vedayAmbaBUva/s,3,source_defined_vedic_operation_plus_chandasi_engine_output,admitted_vaidika_research_ledger
abcdfd8d702458b6dc36,vedic_perfect_participle_kvasu,kvasu,"[""10.0232"", ""meaning-91ea2305a048""]",10.0232,vida~,AKyAne,आख्याने (ākhyāne),vedic_perfect_active_participant,an active participant characterized by the base action in the Vedic perfect,3.2.105;3.2.107,vedayAYcakfva/s;vedayAmAsiva/s;vedayAmbaBUva/s,3,source_defined_vedic_operation_plus_chandasi_engine_output,admitted_vaidika_research_ledger
fc49670e721387f22154,vedic_perfect_participle_kvasu,kvasu,"[""10.0233"", ""meaning-9568358ba7dc""]",10.0233,mAna~,stamBe,स्तम्भे (stambhe),vedic_perfect_active_participant,an active participant characterized by the base action in the Vedic perfect,3.2.105;3.2.107,mAnayAYcakfva/s;mAnayAmAsiva/s;mAnayAmbaBUva/s,3,source_defined_vedic_operation_plus_chandasi_engine_output,admitted_vaidika_research_ledger
2548e920838cccb50ad5,vedic_perfect_participle_kvasu,kvasu,"[""10.0234"", ""meaning-9568358ba7dc""]",10.0234,mana~,stamBe,स्तम्भे (stambhe),vedic_perfect_active_participant,an active participant characterized by the base action in the Vedic perfect,3.2.105;3.2.107,mAnayAYcakfva/s;mAnayAmAsiva/s;mAnayAmbaBUva/s,3,source_defined_vedic_operation_plus_chandasi_engine_output,admitted_vaidika_research_ledger
c2c8d8760af56d5bb5c5,vedic_perfect_participle_kvasu,kvasu,"[""10.0235"", ""meaning-d68b32096b1d""]",10.0235,yu,jugupsAyAm,जुगुप्सायाम् (jugupsāyām),vedic_perfect_active_participant,an active participant characterized by the base action in the Vedic perfect,3.2.105;3.2.107,yAvayAYcakfva/s;yAvayAmAsiva/s;yAvayAmbaBUva/s,3,source_defined_vedic_operation_plus_chandasi_engine_output,admitted_vaidika_research_ledger
06ee638f27fcbd56b08d,vedic_perfect_participle_kvasu,kvasu,"[""10.0236"", ""meaning-202c604bfb3d""]",10.0236,kusma~,kutsitasmaye,कुत्सितस्मये (kutsitasmaye),vedic_perfect_active_participant,an active participant characterized by the base action in the Vedic perfect,3.2.105;3.2.107,kusmayAYcakfva/s;kusmayAmAsiva/s;kusmayAmbaBUva/s,3,source_defined_vedic_operation_plus_chandasi_engine_output,admitted_vaidika_research_ledger
dc3154628d73a2c710ee,vedic_perfect_participle_kvasu,kvasu,"[""10.0237"", ""meaning-7d1ea56b4ecd""]",10.0237,carca~,aDyayane,अध्ययने (adhyayane),vedic_perfect_active_participant,an active participant characterized by the base action in the Vedic perfect,3.2.105;3.2.107,carcayAYcakfva/s;carcayAmAsiva/s;carcayAmbaBUva/s,3,source_defined_vedic_operation_plus_chandasi_engine_output,admitted_vaidika_research_ledger
258b809c9c596563a604,vedic_perfect_participle_kvasu,kvasu,"[""10.0239"", ""meaning-43f953f0956e""]",10.0239,Sabda~,AvizkAre,आविष्कारे (āviṣkāre),vedic_perfect_active_participant,an active participant characterized by the base action in the Vedic perfect,3.2.105;3.2.107,SabdayAYcakfva/s;SabdayAmAsiva/s;SabdayAmbaBUva/s,3,source_defined_vedic_operation_plus_chandasi_engine_output,admitted_vaidika_research_ledger
228e4b3d290c18239d50,vedic_perfect_participle_kvasu,kvasu,"[""10.0239"", ""meaning-96a4bb068d1c""]",10.0239,Sabda~,BazaRe,भषणे (bhaṣaṇe),vedic_perfect_active_participant,an active participant characterized by the base action in the Vedic perfect,3.2.105;3.2.107,SabdayAYcakfva/s;SabdayAmAsiva/s;SabdayAmbaBUva/s,3,source_defined_vedic_operation_plus_chandasi_engine_output,admitted_vaidika_research_ledger
9fc55ed6c16627b27151,vedic_perfect_participle_kvasu,kvasu,"[""10.0240"", ""meaning-b69ca1ec0cf6""]",10.0240,kaRa~,nimIlane,निमीलने (nimīlane),vedic_perfect_active_participant,an active participant characterized by the base action in the Vedic perfect,3.2.105;3.2.107,kARayAYcakfva/s;kARayAmAsiva/s;kARayAmbaBUva/s,3,source_defined_vedic_operation_plus_chandasi_engine_output,admitted_vaidika_research_ledger
e76b971820218860ea46,vedic_perfect_participle_kvasu,kvasu,"[""10.0241"", ""meaning-4c7246e8c3c8""]",10.0241,jaBi~,nASane,नाशने (nāśane),vedic_perfect_active_participant,an active participant characterized by the base action in the Vedic perfect,3.2.105;3.2.107,jajamBva/s;jamBayAYcakfva/s;jamBayAmAsiva/s;jamBayAmbaBUva/s,4,source_defined_vedic_operation_plus_chandasi_engine_output,admitted_vaidika_research_ledger
54e792c460f90d19867c,vedic_perfect_participle_kvasu,kvasu,"[""10.0242"", ""meaning-00323a78b7df""]",10.0242,zUda~,ApravaRe,आप्रवणे (āpravaṇe),vedic_perfect_active_participant,an active participant characterized by the base action in the Vedic perfect,3.2.105;3.2.107,sUdayAYcakfva/s;sUdayAmAsiva/s;sUdayAmbaBUva/s,3,source_defined_vedic_operation_plus_chandasi_engine_output,admitted_vaidika_research_ledger
e78cd624d15a0a1b61fd,vedic_perfect_participle_kvasu,kvasu,"[""10.0242"", ""meaning-5a185fe0f337""]",10.0242,zUda~,GAte,घाते (ghāte),vedic_perfect_active_participant,an active participant characterized by the base action in the Vedic perfect,3.2.105;3.2.107,sUdayAYcakfva/s;sUdayAmAsiva/s;sUdayAmbaBUva/s,3,source_defined_vedic_operation_plus_chandasi_engine_output,admitted_vaidika_research_ledger
587d24bdbbe32f6b2a84,vedic_perfect_participle_kvasu,kvasu,"[""10.0242"", ""meaning-ac19f6d5c506""]",10.0242,zUda~,AsravaRe,आस्रवणे (āsravaṇe),vedic_perfect_active_participant,an active participant characterized by the base action in the Vedic perfect,3.2.105;3.2.107,sUdayAYcakfva/s;sUdayAmAsiva/s;sUdayAmbaBUva/s,3,source_defined_vedic_operation_plus_chandasi_engine_output,admitted_vaidika_research_ledger
db32b8c1931140277c5c,vedic_perfect_participle_kvasu,kvasu,"[""10.0242"", ""meaning-dd1adc78b9c7""]",10.0242,zUda~,kzaraRe,क्षरणे (kṣaraṇe),vedic_perfect_active_participant,an active participant characterized by the base action in the Vedic perfect,3.2.105;3.2.107,sUdayAYcakfva/s;sUdayAmAsiva/s;sUdayAmbaBUva/s,3,source_defined_vedic_operation_plus_chandasi_engine_output,admitted_vaidika_research_ledger
4fad522bbe2da19c2204,vedic_perfect_participle_kvasu,kvasu,"[""10.0243"", ""meaning-a8c78a0cc5ef""]",10.0243,jasu~,tAqane,ताडने (tāḍane),vedic_perfect_active_participant,an active participant characterized by the base action in the Vedic perfect,3.2.105;3.2.107,jAsayAYcakfva/s;jAsayAmAsiva/s;jAsayAmbaBUva/s;jesiva/s,4,source_defined_vedic_operation_plus_chandasi_engine_output,admitted_vaidika_research_ledger
1356149eed11340fa705,vedic_perfect_participle_kvasu,kvasu,"[""10.0244"", ""meaning-8c20facfc0ac""]",10.0244,paSa~,banDane,बन्धने (bandhane),vedic_perfect_active_participant,an active participant characterized by the base action in the Vedic perfect,3.2.105;3.2.107,pASayAYcakfva/s;pASayAmAsiva/s;pASayAmbaBUva/s,3,source_defined_vedic_operation_plus_chandasi_engine_output,admitted_vaidika_research_ledger
f9f168ed5d8163ffb038,vedic_perfect_participle_kvasu,kvasu,"[""10.0245"", ""meaning-6c70da685e63""]",10.0245,ama~,roge,रोगे (roge),vedic_perfect_active_participant,an active participant characterized by the base action in the Vedic perfect,3.2.105;3.2.107,AmayAYcakfva/s;AmayAmAsiva/s;AmayAmbaBUva/s,3,source_defined_vedic_operation_plus_chandasi_engine_output,admitted_vaidika_research_ledger
3ab79cc99fc3810fa6ed,vedic_perfect_participle_kvasu,kvasu,"[""10.0246"", ""meaning-12d930b48839""]",10.0246,cawa~,Bedane,भेदने (bhedane),vedic_perfect_active_participant,an active participant characterized by the base action in the Vedic perfect,3.2.105;3.2.107,cAwayAYcakfva/s;cAwayAmAsiva/s;cAwayAmbaBUva/s,3,source_defined_vedic_operation_plus_chandasi_engine_output,admitted_vaidika_research_ledger
