compound_relation_id,compound_type,member_forms_slp1,member_count,derivational_depth,semantic_relation,rule_refs,source_assertion_ids,source_assertion_count,expected_forms_slp1,expected_variant_count,eligibility_status,generated_forms_slp1,derivation_paths_json,verification_status,local_rust_execution_status
6d0e82f93e303bd0,karmadharaya,uttama;puruza,2,1,puruza qualified or identified by uttama,2.1.61,d5dd0489e3bc1496,1,uttamapuruza,1,source_demonstrated_two_or_three_member_relation,uttamapuruza,"[{""form_slp1"":""uttamapuruza"",""path"":[{""result"":""uttama"",""rule"":""1.2.45"",""rule_source"":""azwADyAyI""},{""result"":""uttama + su~ + puruza"",""rule"":""1.2.45"",""rule_source"":""azwADyAyI""},{""result"":""uttama + su~ + puruza"",""rule"":""1.1.43"",""rule_source"":""azwADyAyI""},{""result"":""uttama + su~ + puruza"",""rule"":""2.1.61"",""rule_source"":""azwADyAyI""},{""result"":""uttama + su~ + puruza"",""rule"":""1.2.42"",""rule_source"":""azwADyAyI""},{""result"":""uttama + su~ + puruza"",""rule"":""1.1.43"",""rule_source"":""azwADyAyI""},{""result"":""uttama +  + puruza"",""rule"":""2.4.71"",""rule_source"":""azwADyAyI""},{""result"":""uttama +  + puruza"",""rule"":""1.4.13"",""rule_source"":""azwADyAyI""},{""result"":""uttama +  + puruza"",""rule"":""1.4.14"",""rule_source"":""azwADyAyI""},{""result"":""uttama +  + puruza"",""rule"":""8.4.68"",""rule_source"":""azwADyAyI""}]}]",pinned_active_vidyut_regression_assertion,locally_regenerated_at_pinned_commit
e51fe98e7609ef35,karmadharaya,vIra;puruza,2,1,puruza qualified or identified by vIra,2.1.58,69f1f0549a378ef7,1,vIrapuruza,1,source_demonstrated_two_or_three_member_relation,vIrapuruza,"[{""form_slp1"":""vIrapuruza"",""path"":[{""result"":""vIra"",""rule"":""1.2.45"",""rule_source"":""azwADyAyI""},{""result"":""vIra + su~ + puruza"",""rule"":""1.2.45"",""rule_source"":""azwADyAyI""},{""result"":""vIra + su~ + puruza"",""rule"":""1.1.43"",""rule_source"":""azwADyAyI""},{""result"":""vIra + su~ + puruza"",""rule"":""2.1.54"",""rule_source"":""azwADyAyI""},{""result"":""vIra + su~ + puruza"",""rule"":""1.2.42"",""rule_source"":""azwADyAyI""},{""result"":""vIra + su~ + puruza"",""rule"":""1.1.43"",""rule_source"":""azwADyAyI""},{""result"":""vIra +  + puruza"",""rule"":""2.4.71"",""rule_source"":""azwADyAyI""},{""result"":""vIra +  + puruza"",""rule"":""1.4.13"",""rule_source"":""azwADyAyI""},{""result"":""vIra +  + puruza"",""rule"":""1.4.14"",""rule_source"":""azwADyAyI""},{""result"":""vIra +  + puruza"",""rule"":""8.4.68"",""rule_source"":""azwADyAyI""}]}]",pinned_active_vidyut_regression_assertion,locally_regenerated_at_pinned_commit
226f3924cdca8546,karmadharaya,yuvan;Kalati,2,1,Kalati qualified or identified by yuvan,2.1.67,4e6a26add950dd7f,1,yuvaKalati,1,source_demonstrated_two_or_three_member_relation,yuvaKalati,"[{""form_slp1"":""yuvaKalati"",""path"":[{""result"":""yuvan"",""rule"":""1.2.45"",""rule_source"":""azwADyAyI""},{""result"":""yuvan + su~ + Kalati"",""rule"":""1.2.45"",""rule_source"":""azwADyAyI""},{""result"":""yuvan + su~ + Kalati"",""rule"":""1.1.43"",""rule_source"":""azwADyAyI""},{""result"":""yuvan + su~ + Kalati"",""rule"":""2.1.67"",""rule_source"":""azwADyAyI""},{""result"":""yuvan + su~ + Kalati"",""rule"":""1.2.42"",""rule_source"":""azwADyAyI""},{""result"":""yuvan + su~ + Kalati"",""rule"":""1.1.43"",""rule_source"":""azwADyAyI""},{""result"":""yuvan +  + Kalati"",""rule"":""2.4.71"",""rule_source"":""azwADyAyI""},{""result"":""yuvan +  + Kalati"",""rule"":""1.4.13"",""rule_source"":""azwADyAyI""},{""result"":""yuvan +  + Kalati"",""rule"":""1.4.14"",""rule_source"":""azwADyAyI""},{""result"":""yuva +  + Kalati"",""rule"":""8.2.7"",""rule_source"":""azwADyAyI""},{""result"":""yuva +  + Kalati"",""rule"":""8.4.68"",""rule_source"":""azwADyAyI""}]}]",pinned_active_vidyut_regression_assertion,locally_regenerated_at_pinned_commit
17b653ad86ed7e04,karmadharaya,yuvan;jarati,2,1,jarati qualified or identified by yuvan,2.1.67,d08f18c226086fe5,1,yuvajarati,1,source_demonstrated_two_or_three_member_relation,yuvajarati,"[{""form_slp1"":""yuvajarati"",""path"":[{""result"":""yuvan"",""rule"":""1.2.45"",""rule_source"":""azwADyAyI""},{""result"":""yuvan + su~ + jarati"",""rule"":""1.2.45"",""rule_source"":""azwADyAyI""},{""result"":""yuvan + su~ + jarati"",""rule"":""1.1.43"",""rule_source"":""azwADyAyI""},{""result"":""yuvan + su~ + jarati"",""rule"":""2.1.67"",""rule_source"":""azwADyAyI""},{""result"":""yuvan + su~ + jarati"",""rule"":""1.2.42"",""rule_source"":""azwADyAyI""},{""result"":""yuvan + su~ + jarati"",""rule"":""1.1.43"",""rule_source"":""azwADyAyI""},{""result"":""yuvan +  + jarati"",""rule"":""2.4.71"",""rule_source"":""azwADyAyI""},{""result"":""yuvan +  + jarati"",""rule"":""1.4.13"",""rule_source"":""azwADyAyI""},{""result"":""yuvan +  + jarati"",""rule"":""1.4.14"",""rule_source"":""azwADyAyI""},{""result"":""yuva +  + jarati"",""rule"":""8.2.7"",""rule_source"":""azwADyAyI""},{""result"":""yuva +  + jarati"",""rule"":""8.4.68"",""rule_source"":""azwADyAyI""}]}]",pinned_active_vidyut_regression_assertion,locally_regenerated_at_pinned_commit
0bd08661b23785c2,karmadharaya,yuvan;palita,2,1,palita qualified or identified by yuvan,2.1.67,cbdf1147527c32d5,1,yuvapalita,1,source_demonstrated_two_or_three_member_relation,yuvapalita,"[{""form_slp1"":""yuvapalita"",""path"":[{""result"":""yuvan"",""rule"":""1.2.45"",""rule_source"":""azwADyAyI""},{""result"":""yuvan + su~ + palita"",""rule"":""1.2.45"",""rule_source"":""azwADyAyI""},{""result"":""yuvan + su~ + palita"",""rule"":""1.1.43"",""rule_source"":""azwADyAyI""},{""result"":""yuvan + su~ + palita"",""rule"":""2.1.67"",""rule_source"":""azwADyAyI""},{""result"":""yuvan + su~ + palita"",""rule"":""1.2.42"",""rule_source"":""azwADyAyI""},{""result"":""yuvan + su~ + palita"",""rule"":""1.1.43"",""rule_source"":""azwADyAyI""},{""result"":""yuvan +  + palita"",""rule"":""2.4.71"",""rule_source"":""azwADyAyI""},{""result"":""yuvan +  + palita"",""rule"":""1.4.13"",""rule_source"":""azwADyAyI""},{""result"":""yuvan +  + palita"",""rule"":""1.4.14"",""rule_source"":""azwADyAyI""},{""result"":""yuva +  + palita"",""rule"":""8.2.7"",""rule_source"":""azwADyAyI""},{""result"":""yuva +  + palita"",""rule"":""8.4.68"",""rule_source"":""azwADyAyI""}]}]",pinned_active_vidyut_regression_assertion,locally_regenerated_at_pinned_commit
a60d1fd8ca7b5826,karmadharaya,yuvan;valina,2,1,valina qualified or identified by yuvan,2.1.67,fb5e4b3e05b38068,1,yuvavalina,1,source_demonstrated_two_or_three_member_relation,yuvavalina,"[{""form_slp1"":""yuvavalina"",""path"":[{""result"":""yuvan"",""rule"":""1.2.45"",""rule_source"":""azwADyAyI""},{""result"":""yuvan + su~ + valina"",""rule"":""1.2.45"",""rule_source"":""azwADyAyI""},{""result"":""yuvan + su~ + valina"",""rule"":""1.1.43"",""rule_source"":""azwADyAyI""},{""result"":""yuvan + su~ + valina"",""rule"":""2.1.67"",""rule_source"":""azwADyAyI""},{""result"":""yuvan + su~ + valina"",""rule"":""1.2.42"",""rule_source"":""azwADyAyI""},{""result"":""yuvan + su~ + valina"",""rule"":""1.1.43"",""rule_source"":""azwADyAyI""},{""result"":""yuvan +  + valina"",""rule"":""2.4.71"",""rule_source"":""azwADyAyI""},{""result"":""yuvan +  + valina"",""rule"":""1.4.13"",""rule_source"":""azwADyAyI""},{""result"":""yuvan +  + valina"",""rule"":""1.4.14"",""rule_source"":""azwADyAyI""},{""result"":""yuva +  + valina"",""rule"":""8.2.7"",""rule_source"":""azwADyAyI""},{""result"":""yuva +  + valina"",""rule"":""8.4.68"",""rule_source"":""azwADyAyI""}]}]",pinned_active_vidyut_regression_assertion,locally_regenerated_at_pinned_commit
e401ff2173ac6381,panchami_tatpurusha,cOra;Baya,2,1,Baya from or because of cOra,2.1.37,97c41778c566c26c,1,cOraBaya,1,source_demonstrated_two_or_three_member_relation,cOraBaya,"[{""form_slp1"":""cOraBaya"",""path"":[{""result"":""cOra"",""rule"":""1.2.45"",""rule_source"":""azwADyAyI""},{""result"":""cOra + Nasi~ + Baya"",""rule"":""1.2.45"",""rule_source"":""azwADyAyI""},{""result"":""cOra + Nasi~ + Baya"",""rule"":""1.1.73"",""rule_source"":""azwADyAyI""},{""result"":""cOra + Nasi~ + Baya"",""rule"":""2.1.37"",""rule_source"":""azwADyAyI""},{""result"":""cOra + Nasi~ + Baya"",""rule"":""1.1.73"",""rule_source"":""azwADyAyI""},{""result"":""cOra +  + Baya"",""rule"":""2.4.71"",""rule_source"":""azwADyAyI""},{""result"":""cOra +  + Baya"",""rule"":""1.4.13"",""rule_source"":""azwADyAyI""},{""result"":""cOra +  + Baya"",""rule"":""1.4.17"",""rule_source"":""azwADyAyI""},{""result"":""cOra +  + Baya"",""rule"":""1.4.14"",""rule_source"":""azwADyAyI""},{""result"":""cOra +  + Baya"",""rule"":""8.4.68"",""rule_source"":""azwADyAyI""}]}]",pinned_active_vidyut_regression_assertion,locally_regenerated_at_pinned_commit
22a4a9efd0418530,panchami_tatpurusha,cakra;mukta,2,1,mukta from or because of cakra,2.1.38,032406842a3179bd,1,cakramukta,1,source_demonstrated_two_or_three_member_relation,cakramukta,"[{""form_slp1"":""cakramukta"",""path"":[{""result"":""cakra"",""rule"":""1.2.45"",""rule_source"":""azwADyAyI""},{""result"":""cakra + Nasi~ + mukta"",""rule"":""1.2.45"",""rule_source"":""azwADyAyI""},{""result"":""cakra + Nasi~ + mukta"",""rule"":""2.1.38"",""rule_source"":""azwADyAyI""},{""result"":""cakra +  + mukta"",""rule"":""2.4.71"",""rule_source"":""azwADyAyI""},{""result"":""cakra +  + mukta"",""rule"":""1.4.13"",""rule_source"":""azwADyAyI""},{""result"":""cakra +  + mukta"",""rule"":""1.4.17"",""rule_source"":""azwADyAyI""},{""result"":""cakra +  + mukta"",""rule"":""1.4.14"",""rule_source"":""azwADyAyI""},{""result"":""cakra +  + mukta"",""rule"":""8.4.68"",""rule_source"":""azwADyAyI""}]}]",pinned_active_vidyut_regression_assertion,locally_regenerated_at_pinned_commit
298737362598ec26,panchami_tatpurusha,dasyu;Baya,2,1,Baya from or because of dasyu,2.1.37,d83cd4627e8d38a2,1,dasyuBaya,1,source_demonstrated_two_or_three_member_relation,dasyuBaya,"[{""form_slp1"":""dasyuBaya"",""path"":[{""result"":""dasyu"",""rule"":""1.2.45"",""rule_source"":""azwADyAyI""},{""result"":""dasyu + Nasi~ + Baya"",""rule"":""1.2.45"",""rule_source"":""azwADyAyI""},{""result"":""dasyu + Nasi~ + Baya"",""rule"":""1.4.7"",""rule_source"":""azwADyAyI""},{""result"":""dasyu + Nasi~ + Baya"",""rule"":""2.1.37"",""rule_source"":""azwADyAyI""},{""result"":""dasyu + Nasi~ + Baya"",""rule"":""1.4.7"",""rule_source"":""azwADyAyI""},{""result"":""dasyu +  + Baya"",""rule"":""2.4.71"",""rule_source"":""azwADyAyI""},{""result"":""dasyu +  + Baya"",""rule"":""1.4.13"",""rule_source"":""azwADyAyI""},{""result"":""dasyu +  + Baya"",""rule"":""1.4.17"",""rule_source"":""azwADyAyI""},{""result"":""dasyu +  + Baya"",""rule"":""1.4.14"",""rule_source"":""azwADyAyI""},{""result"":""dasyu +  + Baya"",""rule"":""8.4.68"",""rule_source"":""azwADyAyI""}]}]",pinned_active_vidyut_regression_assertion,locally_regenerated_at_pinned_commit
69a7f2a3d6299b41,panchami_tatpurusha,kalpanA;apoQa,2,1,apoQa from or because of kalpanA,2.1.38,b1f99134e5eba1cd,1,kalpanApoQa,1,source_demonstrated_two_or_three_member_relation,kalpanApoQa,"[{""form_slp1"":""kalpanApoQa"",""path"":[{""result"":""kalpanA"",""rule"":""1.2.45"",""rule_source"":""azwADyAyI""},{""result"":""kalpanA + Nasi~ + apoQa"",""rule"":""1.2.45"",""rule_source"":""azwADyAyI""},{""result"":""kalpanA + Nasi~ + apoQa"",""rule"":""2.1.38"",""rule_source"":""azwADyAyI""},{""result"":""kalpanA +  + apoQa"",""rule"":""2.4.71"",""rule_source"":""azwADyAyI""},{""result"":""kalpanA +  + apoQa"",""rule"":""1.4.13"",""rule_source"":""azwADyAyI""},{""result"":""kalpanA +  + apoQa"",""rule"":""1.4.17"",""rule_source"":""azwADyAyI""},{""result"":""kalpanA +  + apoQa"",""rule"":""1.4.14"",""rule_source"":""azwADyAyI""},{""result"":""kalpanA +  + poQa"",""rule"":""6.1.101"",""rule_source"":""azwADyAyI""},{""result"":""kalpanA +  + poQa"",""rule"":""8.4.68"",""rule_source"":""azwADyAyI""}]}]",pinned_active_vidyut_regression_assertion,locally_regenerated_at_pinned_commit
8a490c51aca46449,panchami_tatpurusha,suKa;apeta,2,1,apeta from or because of suKa,2.1.38,a43f6028d2cea8fa,1,suKApeta,1,source_demonstrated_two_or_three_member_relation,suKApeta,"[{""form_slp1"":""suKApeta"",""path"":[{""result"":""suKa"",""rule"":""1.2.45"",""rule_source"":""azwADyAyI""},{""result"":""suKa + Nasi~ + apeta"",""rule"":""1.2.45"",""rule_source"":""azwADyAyI""},{""result"":""suKa + Nasi~ + apeta"",""rule"":""2.1.38"",""rule_source"":""azwADyAyI""},{""result"":""suKa +  + apeta"",""rule"":""2.4.71"",""rule_source"":""azwADyAyI""},{""result"":""suKa +  + apeta"",""rule"":""1.4.13"",""rule_source"":""azwADyAyI""},{""result"":""suKa +  + apeta"",""rule"":""1.4.17"",""rule_source"":""azwADyAyI""},{""result"":""suKa +  + apeta"",""rule"":""1.4.14"",""rule_source"":""azwADyAyI""},{""result"":""suKA +  + peta"",""rule"":""6.1.101"",""rule_source"":""azwADyAyI""},{""result"":""suKA +  + peta"",""rule"":""8.3.111"",""rule_source"":""azwADyAyI""},{""result"":""suKA +  + peta"",""rule"":""8.4.68"",""rule_source"":""azwADyAyI""}]}]",pinned_active_vidyut_regression_assertion,locally_regenerated_at_pinned_commit
af0d0a3a7de7d181,panchami_tatpurusha,svarga;patita,2,1,patita from or because of svarga,2.1.38,b0819143c5d64f00,1,svargapatita,1,source_demonstrated_two_or_three_member_relation,svargapatita,"[{""form_slp1"":""svargapatita"",""path"":[{""result"":""svarga"",""rule"":""1.2.45"",""rule_source"":""azwADyAyI""},{""result"":""svarga + Nasi~ + patita"",""rule"":""1.2.45"",""rule_source"":""azwADyAyI""},{""result"":""svarga + Nasi~ + patita"",""rule"":""2.1.38"",""rule_source"":""azwADyAyI""},{""result"":""svarga +  + patita"",""rule"":""2.4.71"",""rule_source"":""azwADyAyI""},{""result"":""svarga +  + patita"",""rule"":""1.4.13"",""rule_source"":""azwADyAyI""},{""result"":""svarga +  + patita"",""rule"":""1.4.17"",""rule_source"":""azwADyAyI""},{""result"":""svarga +  + patita"",""rule"":""1.4.14"",""rule_source"":""azwADyAyI""},{""result"":""svarga +  + patita"",""rule"":""8.3.111"",""rule_source"":""azwADyAyI""},{""result"":""svarga +  + patita"",""rule"":""8.4.68"",""rule_source"":""azwADyAyI""}]}]",pinned_active_vidyut_regression_assertion,locally_regenerated_at_pinned_commit
166a907418d3501b,panchami_tatpurusha,taraNga;apatrasta,2,1,apatrasta from or because of taraNga,2.1.38,27b3449859576bd6,1,taraNgApatrasta,1,source_demonstrated_two_or_three_member_relation,taraNgApatrasta,"[{""form_slp1"":""taraNgApatrasta"",""path"":[{""result"":""taraNga"",""rule"":""1.2.45"",""rule_source"":""azwADyAyI""},{""result"":""taraNga + Nasi~ + apatrasta"",""rule"":""1.2.45"",""rule_source"":""azwADyAyI""},{""result"":""taraNga + Nasi~ + apatrasta"",""rule"":""2.1.38"",""rule_source"":""azwADyAyI""},{""result"":""taraNga +  + apatrasta"",""rule"":""2.4.71"",""rule_source"":""azwADyAyI""},{""result"":""taraNga +  + apatrasta"",""rule"":""1.4.13"",""rule_source"":""azwADyAyI""},{""result"":""taraNga +  + apatrasta"",""rule"":""1.4.17"",""rule_source"":""azwADyAyI""},{""result"":""taraNga +  + apatrasta"",""rule"":""1.4.14"",""rule_source"":""azwADyAyI""},{""result"":""taraNgA +  + patrasta"",""rule"":""6.1.101"",""rule_source"":""azwADyAyI""},{""result"":""taraNgA +  + patrasta"",""rule"":""8.4.68"",""rule_source"":""azwADyAyI""}]}]",pinned_active_vidyut_regression_assertion,locally_regenerated_at_pinned_commit
695d420671b3fe92,panchami_tatpurusha,vfka;BI,2,1,BI from or because of vfka,2.1.37,fccb44816059cbcf,1,vfkaBI,1,source_demonstrated_two_or_three_member_relation,vfkaBI,"[{""form_slp1"":""vfkaBI"",""path"":[{""result"":""vfka"",""rule"":""1.2.45"",""rule_source"":""azwADyAyI""},{""result"":""vfka + Nasi~ + BI"",""rule"":""1.2.45"",""rule_source"":""azwADyAyI""},{""result"":""vfka + Nasi~ + BI"",""rule"":""2.1.37.1"",""rule_source"":""vArttikAH""},{""result"":""vfka +  + BI"",""rule"":""2.4.71"",""rule_source"":""azwADyAyI""},{""result"":""vfka +  + BI"",""rule"":""1.4.13"",""rule_source"":""azwADyAyI""},{""result"":""vfka +  + BI"",""rule"":""1.4.17"",""rule_source"":""azwADyAyI""},{""result"":""vfka +  + BI"",""rule"":""1.4.14"",""rule_source"":""azwADyAyI""},{""result"":""vfka +  + BI"",""rule"":""8.4.68"",""rule_source"":""azwADyAyI""}]}]",pinned_active_vidyut_regression_assertion,locally_regenerated_at_pinned_commit
ccbbdd00cc5f6b49,panchami_tatpurusha,vfka;BIta,2,1,BIta from or because of vfka,2.1.37,5caf3e90849333f3,1,vfkaBIta,1,source_demonstrated_two_or_three_member_relation,vfkaBIta,"[{""form_slp1"":""vfkaBIta"",""path"":[{""result"":""vfka"",""rule"":""1.2.45"",""rule_source"":""azwADyAyI""},{""result"":""vfka + Nasi~ + BIta"",""rule"":""1.2.45"",""rule_source"":""azwADyAyI""},{""result"":""vfka + Nasi~ + BIta"",""rule"":""2.1.37.1"",""rule_source"":""vArttikAH""},{""result"":""vfka +  + BIta"",""rule"":""2.4.71"",""rule_source"":""azwADyAyI""},{""result"":""vfka +  + BIta"",""rule"":""1.4.13"",""rule_source"":""azwADyAyI""},{""result"":""vfka +  + BIta"",""rule"":""1.4.17"",""rule_source"":""azwADyAyI""},{""result"":""vfka +  + BIta"",""rule"":""1.4.14"",""rule_source"":""azwADyAyI""},{""result"":""vfka +  + BIta"",""rule"":""8.4.68"",""rule_source"":""azwADyAyI""}]}]",pinned_active_vidyut_regression_assertion,locally_regenerated_at_pinned_commit
1c634381169cef79,panchami_tatpurusha,vfka;BIti,2,1,BIti from or because of vfka,2.1.37,ef01f39342d41502,1,vfkaBIti,1,source_demonstrated_two_or_three_member_relation,vfkaBIti,"[{""form_slp1"":""vfkaBIti"",""path"":[{""result"":""vfka"",""rule"":""1.2.45"",""rule_source"":""azwADyAyI""},{""result"":""vfka + Nasi~ + BIti"",""rule"":""1.2.45"",""rule_source"":""azwADyAyI""},{""result"":""vfka + Nasi~ + BIti"",""rule"":""2.1.37.1"",""rule_source"":""vArttikAH""},{""result"":""vfka +  + BIti"",""rule"":""2.4.71"",""rule_source"":""azwADyAyI""},{""result"":""vfka +  + BIti"",""rule"":""1.4.13"",""rule_source"":""azwADyAyI""},{""result"":""vfka +  + BIti"",""rule"":""1.4.17"",""rule_source"":""azwADyAyI""},{""result"":""vfka +  + BIti"",""rule"":""1.4.14"",""rule_source"":""azwADyAyI""},{""result"":""vfka +  + BIti"",""rule"":""8.4.68"",""rule_source"":""azwADyAyI""}]}]",pinned_active_vidyut_regression_assertion,locally_regenerated_at_pinned_commit
500cfd8e1ab3ee29,panchami_tatpurusha,vfka;Baya,2,1,Baya from or because of vfka,2.1.1;2.1.37,ee56bc0ff4866dd7;fe4cbc67cb26fa77,2,vfkaBaya,1,source_demonstrated_two_or_three_member_relation,vfkaBaya,"[{""form_slp1"":""vfkaBaya"",""path"":[{""result"":""vfka"",""rule"":""1.2.45"",""rule_source"":""azwADyAyI""},{""result"":""vfka + Nasi~ + Baya"",""rule"":""1.2.45"",""rule_source"":""azwADyAyI""},{""result"":""vfka + Nasi~ + Baya"",""rule"":""2.1.37"",""rule_source"":""azwADyAyI""},{""result"":""vfka +  + Baya"",""rule"":""2.4.71"",""rule_source"":""azwADyAyI""},{""result"":""vfka +  + Baya"",""rule"":""1.4.13"",""rule_source"":""azwADyAyI""},{""result"":""vfka +  + Baya"",""rule"":""1.4.17"",""rule_source"":""azwADyAyI""},{""result"":""vfka +  + Baya"",""rule"":""1.4.14"",""rule_source"":""azwADyAyI""},{""result"":""vfka +  + Baya"",""rule"":""8.4.68"",""rule_source"":""azwADyAyI""}]}]",pinned_active_vidyut_regression_assertion,locally_regenerated_at_pinned_commit
cfa010e33e06da73,samahara_dvandva,vAc;dfzad,2,1,the collection of vAc and dfzad,2.2.29,468ff545fa15d2f7,1,vAgdfzada,1,source_demonstrated_two_or_three_member_relation,vAgdfzada,"[{""form_slp1"":""vAgdfzada"",""path"":[{""result"":""vAc"",""rule"":""1.2.45"",""rule_source"":""azwADyAyI""},{""result"":""vAc + su~ + dfzad"",""rule"":""1.2.45"",""rule_source"":""azwADyAyI""},{""result"":""vAc + su~ + dfzad"",""rule"":""1.1.73"",""rule_source"":""azwADyAyI""},{""result"":""vAc + su~ + dfzad"",""rule"":""1.1.43"",""rule_source"":""azwADyAyI""},{""result"":""vAc + su~ + dfzad"",""rule"":""2.2.29"",""rule_source"":""azwADyAyI""},{""result"":""vAc + su~ + dfzad + wac"",""rule"":""5.4.106"",""rule_source"":""azwADyAyI""},{""result"":""vAc + su~ + dfzad + wac"",""rule"":""1.3.3"",""rule_source"":""azwADyAyI""},{""result"":""vAc + su~ + dfzad + wac"",""rule"":""1.3.7"",""rule_source"":""azwADyAyI""},{""result"":""vAc + su~ + dfzad + a"",""rule"":""1.3.9"",""rule_source"":""azwADyAyI""},{""result"":""vAc + su~ + dfzad + a"",""rule"":""1.2.46"",""rule_source"":""azwADyAyI""},{""result"":""vAc + su~ + dfzad + a"",""rule"":""1.1.73"",""rule_source"":""azwADyAyI""},{""result"":""vAc + su~ + dfzad + a"",""rule"":""1.1.43"",""rule_source"":""azwADyAyI""},{""result"":""vAc +  + dfzad + a"",""rule"":""2.4.71"",""rule_source"":""azwADyAyI""},{""result"":""vAc +  + dfzad + a"",""rule"":""1.4.13"",""rule_source"":""azwADyAyI""},{""result"":""vAc +  + dfzad + a"",""rule"":""1.4.14"",""rule_source"":""azwADyAyI""},{""result"":""vAc +  + dfzad + a"",""rule"":""1.4.18"",""rule_source"":""azwADyAyI""},{""result"":""vAk +  + dfzad + a"",""rule"":""8.2.30"",""rule_source"":""azwADyAyI""},{""result"":""vAg +  + dfzad + a"",""rule"":""8.2.39"",""rule_source"":""azwADyAyI""},{""result"":""vAg +  + dfzad + a"",""rule"":""8.4.68"",""rule_source"":""azwADyAyI""}]}]",pinned_active_vidyut_regression_assertion,locally_regenerated_at_pinned_commit
39f92c7d1cb4b50b,samahara_dvandva,vAc;tvac,2,1,the collection of vAc and tvac,2.2.29,8f742b6bf7561a02,1,vAktvaca,1,source_demonstrated_two_or_three_member_relation,vAktvaca,"[{""form_slp1"":""vAktvaca"",""path"":[{""result"":""vAc"",""rule"":""1.2.45"",""rule_source"":""azwADyAyI""},{""result"":""vAc + su~ + tvac"",""rule"":""1.2.45"",""rule_source"":""azwADyAyI""},{""result"":""vAc + su~ + tvac"",""rule"":""1.1.73"",""rule_source"":""azwADyAyI""},{""result"":""vAc + su~ + tvac"",""rule"":""1.1.43"",""rule_source"":""azwADyAyI""},{""result"":""vAc + su~ + tvac"",""rule"":""2.2.29"",""rule_source"":""azwADyAyI""},{""result"":""vAc + su~ + tvac + wac"",""rule"":""5.4.106"",""rule_source"":""azwADyAyI""},{""result"":""vAc + su~ + tvac + wac"",""rule"":""1.3.3"",""rule_source"":""azwADyAyI""},{""result"":""vAc + su~ + tvac + wac"",""rule"":""1.3.7"",""rule_source"":""azwADyAyI""},{""result"":""vAc + su~ + tvac + a"",""rule"":""1.3.9"",""rule_source"":""azwADyAyI""},{""result"":""vAc + su~ + tvac + a"",""rule"":""1.2.46"",""rule_source"":""azwADyAyI""},{""result"":""vAc + su~ + tvac + a"",""rule"":""1.1.73"",""rule_source"":""azwADyAyI""},{""result"":""vAc + su~ + tvac + a"",""rule"":""1.1.43"",""rule_source"":""azwADyAyI""},{""result"":""vAc +  + tvac + a"",""rule"":""2.4.71"",""rule_source"":""azwADyAyI""},{""result"":""vAc +  + tvac + a"",""rule"":""1.4.13"",""rule_source"":""azwADyAyI""},{""result"":""vAc +  + tvac + a"",""rule"":""1.4.14"",""rule_source"":""azwADyAyI""},{""result"":""vAc +  + tvac + a"",""rule"":""1.4.18"",""rule_source"":""azwADyAyI""},{""result"":""vAk +  + tvac + a"",""rule"":""8.2.30"",""rule_source"":""azwADyAyI""},{""result"":""vAg +  + tvac + a"",""rule"":""8.2.39"",""rule_source"":""azwADyAyI""},{""result"":""vAk +  + tvac + a"",""rule"":""8.4.55"",""rule_source"":""azwADyAyI""},{""result"":""vAk +  + tvac + a"",""rule"":""8.4.68"",""rule_source"":""azwADyAyI""}]}]",pinned_active_vidyut_regression_assertion,locally_regenerated_at_pinned_commit
99e33b600afc1b02,saptami_tatpurusha,Atapa;Suzka,2,1,Suzka in or upon Atapa,2.1.41,3fabcd3566820c58,1,AtapaSuzka,1,source_demonstrated_two_or_three_member_relation,AtapaSuzka,"[{""form_slp1"":""AtapaSuzka"",""path"":[{""result"":""Atapa"",""rule"":""1.2.45"",""rule_source"":""azwADyAyI""},{""result"":""Atapa + Ni + Suzka"",""rule"":""1.2.45"",""rule_source"":""azwADyAyI""},{""result"":""Atapa + Ni + Suzka"",""rule"":""1.1.73"",""rule_source"":""azwADyAyI""},{""result"":""Atapa + Ni + Suzka"",""rule"":""2.1.41"",""rule_source"":""azwADyAyI""},{""result"":""Atapa + Ni + Suzka"",""rule"":""1.1.73"",""rule_source"":""azwADyAyI""},{""result"":""Atapa +  + Suzka"",""rule"":""2.4.71"",""rule_source"":""azwADyAyI""},{""result"":""Atapa +  + Suzka"",""rule"":""1.4.13"",""rule_source"":""azwADyAyI""},{""result"":""Atapa +  + Suzka"",""rule"":""1.4.17"",""rule_source"":""azwADyAyI""},{""result"":""Atapa +  + Suzka"",""rule"":""1.4.14"",""rule_source"":""azwADyAyI""},{""result"":""Atapa +  + Suzka"",""rule"":""8.4.68"",""rule_source"":""azwADyAyI""}]}]",pinned_active_vidyut_regression_assertion,locally_regenerated_at_pinned_commit
