example_id,source_file,source_function,source_line,rule_ref,input_form_slp1,semantic_context,taddhita_source_variant,expected_output_forms_slp1,expected_output_variant_count,source_assertion_status,semantic_description,semantic_description_status,semantic_disposition
ab5cd84151ee69b4cf3c,kashika_5_1.rs,sutra_5_1_47,315,5.1.47,sahasra,TadAsminVrddhiAyaLabhaSulkaUpada,aR,sAhasra,1,positive,"In which this is an interest, rent, profit, tax, or bribe. (5.1.47)",documented_english_gloss,source_conditioned_candidate
8815ed51d3db11408f4a,kashika_5_1.rs,sutra_5_1_49,321,5.1.49,BAga,TadAsminVrddhiAyaLabhaSulkaUpada,yat,BAgya,1,positive,"In which this is an interest, rent, profit, tax, or bribe. (5.1.47)",documented_english_gloss,source_conditioned_candidate
954b3e2f9cef05640cab,kashika_5_1.rs,sutra_5_1_49,322,5.1.49,BAga,TadAsminVrddhiAyaLabhaSulkaUpada,Wan,BAgika,1,positive,"In which this is an interest, rent, profit, tax, or bribe. (5.1.47)",documented_english_gloss,source_conditioned_candidate
3c38599be56db734162a,kashika_5_1.rs,sutra_5_1_49,323,5.1.49,BAga,TadAsminVrddhiAyaLabhaSulkaUpada,WaY,,0,negative,"In which this is an interest, rent, profit, tax, or bribe. (5.1.47)",documented_english_gloss,source_negative_not_admitted
601a6a2ad6d8b54d9566,kashika_5_1.rs,sutra_5_1_50,338,5.1.50,vaMSa,TadDharatiVahatiAvahati,Wak,vAMSika,1,positive,"What one carries away, or conveys, or brings. (5.1.50)",documented_english_gloss,source_conditioned_candidate
9f76561764c079644099,kashika_5_1.rs,sutra_5_1_50,339,5.1.50,kuwaja,TadDharatiVahatiAvahati,Wak,kOwajika,1,positive,"What one carries away, or conveys, or brings. (5.1.50)",documented_english_gloss,source_conditioned_candidate
a3b0c4faddae9825962c,kashika_5_1.rs,sutra_5_1_50,340,5.1.50,balvaja,TadDharatiVahatiAvahati,Wak,bAlvajika,1,positive,"What one carries away, or conveys, or brings. (5.1.50)",documented_english_gloss,source_conditioned_candidate
28ee031d29701bfdf666,kashika_5_1.rs,sutra_5_1_51,346,5.1.51,vasna,TadDharatiVahatiAvahati,Wan,vasnika,1,positive,"What one carries away, or conveys, or brings. (5.1.50)",documented_english_gloss,source_conditioned_candidate
43662b91adff824b1073,kashika_5_1.rs,sutra_5_1_51,347,5.1.51,dravya,TadDharatiVahatiAvahati,kan,dravyaka,1,positive,"What one carries away, or conveys, or brings. (5.1.50)",documented_english_gloss,source_conditioned_candidate
680b5e9adbe707142493,kashika_5_1.rs,sutra_5_1_52,353,5.1.52,prasTa,SambhavatiAharatiPacati,WaY,prAsTika,1,positive,"What is capable of this, or holds this, or cooks this. (5.152)",documented_english_gloss,source_conditioned_candidate
8738d8e476512c4ccde4,kashika_5_1.rs,sutra_5_1_52,354,5.1.52,kuqava,SambhavatiAharatiPacati,WaY,kOqavika,1,positive,"What is capable of this, or holds this, or cooks this. (5.152)",documented_english_gloss,source_conditioned_candidate
6a6a529b05432ded441a,kashika_5_1.rs,sutra_5_1_52,355,5.1.52,KArI,SambhavatiAharatiPacati,Ikan,KArIka,1,positive,"What is capable of this, or holds this, or cooks this. (5.152)",documented_english_gloss,source_conditioned_candidate
171fa3f31a332031c80c,kashika_5_1.rs,sutra_5_1_53,361,5.1.53,AQaka,SambhavatiAharatiPacati,Ka,AQakIna,1,positive,"What is capable of this, or holds this, or cooks this. (5.152)",documented_english_gloss,source_conditioned_candidate
f5f4f5613bf876821b70,kashika_5_1.rs,sutra_5_1_53,362,5.1.53,AQaka,SambhavatiAharatiPacati,Wak,AQakika,1,positive,"What is capable of this, or holds this, or cooks this. (5.152)",documented_english_gloss,source_conditioned_candidate
a35befd82c724952291e,kashika_5_1.rs,sutra_5_1_53,364,5.1.53,Acita,SambhavatiAharatiPacati,Ka,AcitIna,1,positive,"What is capable of this, or holds this, or cooks this. (5.152)",documented_english_gloss,source_conditioned_candidate
069a62ca3830a4ea5265,kashika_5_1.rs,sutra_5_1_53,365,5.1.53,Acita,SambhavatiAharatiPacati,Wak,Acitika,1,positive,"What is capable of this, or holds this, or cooks this. (5.152)",documented_english_gloss,source_conditioned_candidate
0bef9539b3780b1f4d50,kashika_5_1.rs,sutra_5_1_53,367,5.1.53,pAtra,SambhavatiAharatiPacati,Ka,pAtrIRa,1,positive,"What is capable of this, or holds this, or cooks this. (5.152)",documented_english_gloss,source_conditioned_candidate
ac0f3f7120deae14fc7e,kashika_5_1.rs,sutra_5_1_53,368,5.1.53,pAtra,SambhavatiAharatiPacati,Wak,pAtrika,1,positive,"What is capable of this, or holds this, or cooks this. (5.152)",documented_english_gloss,source_conditioned_candidate
67b9209c9ecdf46c5e12,kashika_5_1.rs,sutra_5_1_57,375,5.1.57,prasTa,TadAsyaParimanam,WaY,prAsTika,1,positive,The measure of this. (5.1.57),documented_english_gloss,source_conditioned_candidate
4cd46102e4740f259534,kashika_5_1.rs,sutra_5_1_57,377,5.1.57,Sata,TadAsyaParimanam,Wan,Satika,1,positive,The measure of this. (5.1.57),documented_english_gloss,source_conditioned_candidate
45e229b056c48bdc058c,kashika_5_1.rs,sutra_5_1_57,378,5.1.57,Sata,TadAsyaParimanam,yat,Satya,1,positive,The measure of this. (5.1.57),documented_english_gloss,source_conditioned_candidate
779f8febbdcc34bef060,kashika_5_1.rs,sutra_5_1_57,379,5.1.57,sahasra,TadAsyaParimanam,aR,sAhasra,1,positive,The measure of this. (5.1.57),documented_english_gloss,source_conditioned_candidate
645f38ce0dbe60dd5c76,kashika_5_1.rs,sutra_5_1_57,380,5.1.57,droRa,TadAsyaParimanam,Wak,drORika,1,positive,The measure of this. (5.1.57),documented_english_gloss,source_conditioned_candidate
8d6f83b269413926fbec,kashika_5_1.rs,sutra_5_1_57,381,5.1.57,kuqava,TadAsyaParimanam,WaY,kOqavika,1,positive,The measure of this. (5.1.57),documented_english_gloss,source_conditioned_candidate
eaf08479fb1b1857cca0,kashika_5_1.rs,sutra_5_1_63,386,5.1.63,SvetacCatra,TadArhati,Wak,SvEtacCatrika,1,positive,One deserves this. (5.1.63),documented_english_gloss,source_conditioned_candidate
df4bd2dd37c11553ec30,kashika_5_1.rs,sutra_5_1_63,387,5.1.63,vastrayugma,TadArhati,Wak,vAstrayugmika,1,positive,One deserves this. (5.1.63),documented_english_gloss,source_conditioned_candidate
d7497030562a2056bb2c,kashika_5_1.rs,sutra_5_1_63,388,5.1.63,Sata,TadArhati,Wan,Satika,1,positive,One deserves this. (5.1.63),documented_english_gloss,source_conditioned_candidate
26d299be9202f268b472,kashika_5_1.rs,sutra_5_1_63,389,5.1.63,Sata,TadArhati,yat,Satya,1,positive,One deserves this. (5.1.63),documented_english_gloss,source_conditioned_candidate
35f02d96a2e784187243,kashika_5_1.rs,sutra_5_1_63,390,5.1.63,sahasra,TadArhati,aR,sAhasra,1,positive,One deserves this. (5.1.63),documented_english_gloss,source_conditioned_candidate
ff22cfba59f774375441,kashika_5_1.rs,sutra_5_1_64,395,5.1.64,Ceda,TadArhati,Wak,CEdika,1,positive,One deserves this. (5.1.63),documented_english_gloss,source_conditioned_candidate
9892afd5c0146911f0d6,kashika_5_1.rs,sutra_5_1_64,396,5.1.64,Beda,TadArhati,Wak,BEdika,1,positive,One deserves this. (5.1.63),documented_english_gloss,source_conditioned_candidate
75056e9b05a459cba7fe,kashika_5_1.rs,sutra_5_1_64,397,5.1.64,viraNg,TadArhati,Wak,vEraNgika,1,positive,One deserves this. (5.1.63),documented_english_gloss,source_conditioned_candidate
b542d11dd67028b1d0b0,kashika_5_1.rs,sutra_5_1_65,402,5.1.65,SIrSacCeda,TadArhati,Wak,SErSacCedika,1,positive,One deserves this. (5.1.63),documented_english_gloss,source_conditioned_candidate
e50ca3bee81267ace4c3,kashika_5_1.rs,sutra_5_1_65,403,5.1.65,SIrSacCeda,TadArhati,yat,SIrSacCedya,1,positive,One deserves this. (5.1.63),documented_english_gloss,source_conditioned_candidate
1797151a6e2349af0898,kashika_5_1.rs,sutra_5_1_66,408,5.1.66,daRqa,TadArhati,yat,daRqya,1,positive,One deserves this. (5.1.63),documented_english_gloss,source_conditioned_candidate
8dabb4993fd55713ffb7,kashika_5_1.rs,sutra_5_1_66,409,5.1.66,musala,TadArhati,yat,musalya,1,positive,One deserves this. (5.1.63),documented_english_gloss,source_conditioned_candidate
8e647aea2bbc08b1fcee,kashika_5_1.rs,sutra_5_1_67,416,5.1.67,udaka,TadArhati,yat,udakya,1,positive,One deserves this. (5.1.63),documented_english_gloss,source_conditioned_candidate
9a2499e20212c833b1bc,kashika_5_1.rs,sutra_5_1_67,417,5.1.67,yUpa,TadArhati,yat,yUpya,1,positive,One deserves this. (5.1.63),documented_english_gloss,source_conditioned_candidate
6f4de4a1dca1953db069,kashika_5_1.rs,sutra_5_1_68,422,5.1.68,pAtra,TadArhati,Gan,pAtriya,1,positive,One deserves this. (5.1.63),documented_english_gloss,source_conditioned_candidate
d31c2a98a629832b9bca,kashika_5_1.rs,sutra_5_1_68,423,5.1.68,pAtra,TadArhati,yat,pAtrya,1,positive,One deserves this. (5.1.63),documented_english_gloss,source_conditioned_candidate
bf260e64a7480653eb4e,kashika_5_1.rs,sutra_5_1_69,430,5.1.69,kaqaNkara,TadArhati,Ca,kaqaNkarIya,1,positive,One deserves this. (5.1.63),documented_english_gloss,source_conditioned_candidate
9260f98fff57b66e49b6,kashika_5_1.rs,sutra_5_1_69,431,5.1.69,kaqaNkara,TadArhati,yat,kaqaNkarya,1,positive,One deserves this. (5.1.63),documented_english_gloss,source_conditioned_candidate
2b2772536c03dbc05b08,kashika_5_1.rs,sutra_5_1_69,432,5.1.69,dakziRA,TadArhati,Ca,dakziRIya,1,positive,One deserves this. (5.1.63),documented_english_gloss,source_conditioned_candidate
6df90bf194e37f183d01,kashika_5_1.rs,sutra_5_1_69,433,5.1.69,dakziRA,TadArhati,yat,dakziRya,1,positive,One deserves this. (5.1.63),documented_english_gloss,source_conditioned_candidate
0429a895b23fe1700e37,kashika_5_1.rs,sutra_5_1_70,439,5.1.70,sTAlIbila,TadArhati,Ca,sTAlIbilIya,1,positive,One deserves this. (5.1.63),documented_english_gloss,source_conditioned_candidate
baf73667c8e419ea6906,kashika_5_1.rs,sutra_5_1_70,440,5.1.70,sTAlIbila,TadArhati,yat,sTAlIbilya,1,positive,One deserves this. (5.1.63),documented_english_gloss,source_conditioned_candidate
8ea7fd1c36c878d05600,kashika_5_1.rs,sutra_5_1_71,446,5.1.71,yajYa,TadArhati,Ga,yajYiya,1,positive,One deserves this. (5.1.63),documented_english_gloss,source_conditioned_candidate
a13619b116ca2bfeea50,kashika_5_1.rs,sutra_5_1_71,447,5.1.71,ftvij,TadArhati,KaY,ArtvijIna,1,positive,One deserves this. (5.1.63),documented_english_gloss,source_conditioned_candidate
267a70b16759401c34b1,kashika_5_1.rs,sutra_5_1_72,454,5.1.72,pArAyaRa,TadVartayati,WaY,pArAyaRika,1,positive,One performs this. (5.1.72),documented_english_gloss,source_conditioned_candidate
cb757b74b8f2ccdb73b3,kashika_5_1.rs,sutra_5_1_72,455,5.1.72,turAyaRa,TadVartayati,WaY,tOrAyaRika,1,positive,One performs this. (5.1.72),documented_english_gloss,source_conditioned_candidate
3856a180054ff8659281,kashika_5_1.rs,sutra_5_1_72,456,5.1.72,cAndrAyaRa,TadVartayati,WaY,cAndrAyaRika,1,positive,One performs this. (5.1.72),documented_english_gloss,source_conditioned_candidate
e7998adb3512595fa18d,kashika_5_1.rs,sutra_5_1_73,461,5.1.73,saMSaya,Apanna,WaY,sAMSayika,1,positive,Fallen into this. (5.1.73),documented_english_gloss,source_conditioned_candidate
e059edc5fdea923dbbb6,kashika_5_1.rs,sutra_5_1_74,466,5.1.74,yojana,Gacchati,WaY,yOjanika,1,positive,Who goes. (5.1.75),documented_english_gloss,source_conditioned_candidate
aef5f2077b4097ad0c60,kashika_5_1.rs,sutra_5_1_74_v1,472,5.1.74,kroSaSata,AbhigamanamArhati,WaY,krOSaSatika,1,positive,Who deserves approach (5.1.74 vArttika),documented_english_gloss,source_conditioned_candidate
9ab34062ced128cb4b03,kashika_5_1.rs,sutra_5_1_74_v1,473,5.1.74,yojanaSata,AbhigamanamArhati,WaY,yOjanaSatika,1,positive,Who deserves approach (5.1.74 vArttika),documented_english_gloss,source_conditioned_candidate
42eed0abb509d7fac39e,kashika_5_1.rs,sutra_5_1_76,485,5.1.76,paTin,Gacchati,Ra,pAnTa,1,positive,Who goes. (5.1.75),documented_english_gloss,source_conditioned_candidate
43db2782ad902d52c7e7,kashika_5_1.rs,sutra_5_1_76,487,5.1.76,paTin,Gacchati,zkan,paTika,1,positive,Who goes. (5.1.75),documented_english_gloss,source_conditioned_candidate
51023a7e772cd96e4f3e,kashika_5_1.rs,sutra_5_1_77,492,5.1.77,uttarapaTa,Gacchati,WaY,OttarapaTika,1,positive,Who goes. (5.1.75),documented_english_gloss,source_conditioned_candidate
5c03342f182bc97aeee2,kashika_5_1.rs,sutra_5_1_77,493,5.1.77,uttarapaTa,Ahrtam,WaY,OttarapaTika,1,positive,What is conveyed by that way. (5.1.77),documented_english_gloss,source_conditioned_candidate
853edffbfe40d57e6ec7,kashika_5_1.rs,sutra_5_1_77_v1,498,5.1.77,vAripaTa,Gacchati,WaY,vAripaTika,1,positive,Who goes. (5.1.75),documented_english_gloss,source_conditioned_candidate
4d3b429843101dea3060,kashika_5_1.rs,sutra_5_1_77_v1,499,5.1.77,vAripaTa,Ahrtam,WaY,vAripaTika,1,positive,What is conveyed by that way. (5.1.77),documented_english_gloss,source_conditioned_candidate
91d5b1e77b5afaf7f7bc,kashika_5_1.rs,sutra_5_1_77_v1,501,5.1.77,jaNgalapaTa,Gacchati,WaY,jANgalapaTika,1,positive,Who goes. (5.1.75),documented_english_gloss,source_conditioned_candidate
9ea4535063ada1c4665f,kashika_5_1.rs,sutra_5_1_77_v1,502,5.1.77,jaNgalapaTa,Ahrtam,WaY,jANgalapaTika,1,positive,What is conveyed by that way. (5.1.77),documented_english_gloss,source_conditioned_candidate
962393a301071bd4b682,kashika_5_1.rs,sutra_5_1_77_v1,504,5.1.77,sTalapaTa,Gacchati,WaY,sTAlapaTika,1,positive,Who goes. (5.1.75),documented_english_gloss,source_conditioned_candidate
442e79399f72c31bbfdb,kashika_5_1.rs,sutra_5_1_77_v1,505,5.1.77,sTalapaTa,Ahrtam,WaY,sTAlapaTika,1,positive,What is conveyed by that way. (5.1.77),documented_english_gloss,source_conditioned_candidate
51a5872fd991ff480d4e,kashika_5_1.rs,sutra_5_1_77_v1,507,5.1.77,kAntArapaTa,Gacchati,WaY,kAntArapaTika,1,positive,Who goes. (5.1.75),documented_english_gloss,source_conditioned_candidate
a4741b803b5b5a232fb3,kashika_5_1.rs,sutra_5_1_77_v1,508,5.1.77,kAntArapaTa,Ahrtam,WaY,kAntArapaTika,1,positive,What is conveyed by that way. (5.1.77),documented_english_gloss,source_conditioned_candidate
8ee45c68ffada0a8d2b0,kashika_5_1.rs,sutra_5_1_77_v2,513,5.1.77,ajapaTa,Gacchati,WaY,AjapaTika,1,positive,Who goes. (5.1.75),documented_english_gloss,source_conditioned_candidate
e72f9aba5296c2f14a17,kashika_5_1.rs,sutra_5_1_77_v2,514,5.1.77,ajapaTa,Ahrtam,WaY,AjapaTika,1,positive,What is conveyed by that way. (5.1.77),documented_english_gloss,source_conditioned_candidate
51b78c64dc88e12d7a4f,kashika_5_1.rs,sutra_5_1_77_v2,516,5.1.77,SaNkupaTa,Gacchati,WaY,SANkupaTika,1,positive,Who goes. (5.1.75),documented_english_gloss,source_conditioned_candidate
f9ac3a9ed4fdfe94c778,kashika_5_1.rs,sutra_5_1_77_v2,517,5.1.77,SaNkupaTa,Ahrtam,WaY,SANkupaTika,1,positive,What is conveyed by that way. (5.1.77),documented_english_gloss,source_conditioned_candidate
975d90276ca51fb6d853,kashika_5_1.rs,sutra_5_1_79,527,5.1.79,mAsa,TenaNirvrttam,WaY,mAsika,1,positive,Completed by this time. (5.1.79),documented_english_gloss,source_conditioned_candidate
4ee3b7ce27102093cbc4,kashika_5_1.rs,sutra_5_1_79,528,5.1.79,arDamAsa,TenaNirvrttam,WaY,ArDamAsika,1,positive,Completed by this time. (5.1.79),documented_english_gloss,source_conditioned_candidate
453fcd1f79fdbf5a425f,kashika_5_1.rs,sutra_5_1_79,529,5.1.79,saMvatsara,TenaNirvrttam,WaY,sAMvatsarika,1,positive,Completed by this time. (5.1.79),documented_english_gloss,source_conditioned_candidate
7b562cd686458b09237e,kashika_5_1.rs,sutra_5_1_79,530,5.1.79,ahan,TenaNirvrttam,WaY,Ahnika,1,positive,Completed by this time. (5.1.79),documented_english_gloss,source_conditioned_candidate
4eea0f08970becd2cd37,kashika_5_1.rs,sutra_5_1_80,536,5.1.80,mAsa,TamAdhisteBhrtoBhutoBhavi,WaY,mAsika,1,positive,"For which time one instructs, is paid, existed, or will exist. (5.1.80)",documented_english_gloss,source_conditioned_candidate
285e4e179013b9aaf529,kashika_5_1.rs,sutra_5_1_81,541,5.1.81,mAsa,Vayasi,yat,mAsya,1,positive,Age. (5.1.81),documented_english_gloss,source_conditioned_candidate
de157e7c290e352dba3e,kashika_5_1.rs,sutra_5_1_81,542,5.1.81,mAsa,Vayasi,KaY,mAsIna,1,positive,Age. (5.1.81),documented_english_gloss,source_conditioned_candidate
59ec15edbeb4310559c6,kashika_5_1.rs,sutra_5_1_81,545,5.1.81,mAsa,TenaNirvrttam,WaY,mAsika,1,positive,Completed by this time. (5.1.79),documented_english_gloss,source_conditioned_candidate
9664fbcd4d156fa382cd,kashika_5_1.rs,sutra_5_1_85,551,5.1.85,samA,TamAdhisteBhrtoBhutoBhavi,Ka,samIna,1,positive,"For which time one instructs, is paid, existed, or will exist. (5.1.80)",documented_english_gloss,source_conditioned_candidate
72d84d2adc2e9657c981,kashika_5_2.rs,sutra_5_2_1,16,5.2.1,mudra,DhanyanamBhavaneKshetre,KaY,mOdrIna,1,positive,"A place of growing, when that place is a field. (5.2.1)",documented_english_gloss,source_conditioned_candidate
ab0ac49d903309b41b6d,kashika_5_2.rs,sutra_5_2_1,17,5.2.1,kudrava,DhanyanamBhavaneKshetre,KaY,kOdravIna,1,positive,"A place of growing, when that place is a field. (5.2.1)",documented_english_gloss,source_conditioned_candidate
b488cf15aab04ec65808,kashika_5_2.rs,sutra_5_2_1,18,5.2.1,kulatTa,DhanyanamBhavaneKshetre,KaY,kOlatTIna,1,positive,"A place of growing, when that place is a field. (5.2.1)",documented_english_gloss,source_conditioned_candidate
e25d5d1d21f18316bc1c,kashika_5_2.rs,sutra_5_2_2,24,5.2.2,vrIhi,DhanyanamBhavaneKshetre,Qak,vrEheya,1,positive,"A place of growing, when that place is a field. (5.2.1)",documented_english_gloss,source_conditioned_candidate
ffadba0861346ce972fa,kashika_5_2.rs,sutra_5_2_2,25,5.2.2,SAli,DhanyanamBhavaneKshetre,Qak,SAleya,1,positive,"A place of growing, when that place is a field. (5.2.1)",documented_english_gloss,source_conditioned_candidate
de1d02fd924855505e60,kashika_5_2.rs,sutra_5_2_3,31,5.2.3,yava,DhanyanamBhavaneKshetre,yat,yavya,1,positive,"A place of growing, when that place is a field. (5.2.1)",documented_english_gloss,source_conditioned_candidate
d04bde7beecdc96c50f1,kashika_5_2.rs,sutra_5_2_3,32,5.2.3,yavaka,DhanyanamBhavaneKshetre,yat,yavakya,1,positive,"A place of growing, when that place is a field. (5.2.1)",documented_english_gloss,source_conditioned_candidate
09290c3fd6e13d6f2fa1,kashika_5_2.rs,sutra_5_2_3,33,5.2.3,zazwika,DhanyanamBhavaneKshetre,yat,zazwikya,1,positive,"A place of growing, when that place is a field. (5.2.1)",documented_english_gloss,source_conditioned_candidate
216e266be20de3177031,kashika_5_2.rs,sutra_5_2_5,52,5.2.5,sarvacarman,Krta,Ka,sarvacarmIRa,1,positive,Wholly made of this. (5.2.5),documented_english_gloss,source_conditioned_candidate
5e451c9a58fe014ad75a,kashika_5_2.rs,sutra_5_2_5,53,5.2.5,sarvacarman,Krta,KaY,sArvacarmIRa,1,positive,Wholly made of this. (5.2.5),documented_english_gloss,source_conditioned_candidate
2bb5d5f52b1700088bc9,kashika_5_2.rs,sutra_5_2_6,58,5.2.6,yaTAmuKa,Darshana,Ka,yaTAmuKIna,1,positive,Mirror. (5.2.6),documented_english_gloss,source_conditioned_candidate
671b197f679241a2775e,kashika_5_2.rs,sutra_5_2_6,59,5.2.6,sammuKa,Darshana,Ka,sammuKIna,1,positive,Mirror. (5.2.6),documented_english_gloss,source_conditioned_candidate
e660b6eea3db7ba5633e,kashika_5_2.rs,sutra_5_2_7,64,5.2.7,sarvapaTi,Vyapnoti,Ka,sarvapaTIna,1,positive,Pervades. (5.2.7),documented_english_gloss,source_conditioned_candidate
2a9e65b3b53df5b7ac4d,kashika_5_2.rs,sutra_5_2_7,65,5.2.7,sarvANga,Vyapnoti,Ka,sarvANgIRa,1,positive,Pervades. (5.2.7),documented_english_gloss,source_conditioned_candidate
99a60c7ee9818121e0c5,kashika_5_2.rs,sutra_5_2_7,66,5.2.7,sarvakarman,Vyapnoti,Ka,sarvakarmIRa,1,positive,Pervades. (5.2.7),documented_english_gloss,source_conditioned_candidate
817246c3dc3f4db8a90b,kashika_5_2.rs,sutra_5_2_7,67,5.2.7,sarvapatra,Vyapnoti,Ka,sarvapatrIRa,1,positive,Pervades. (5.2.7),documented_english_gloss,source_conditioned_candidate
6b88f1495a77dde861b4,kashika_5_2.rs,sutra_5_2_7,68,5.2.7,sarvapAtra,Vyapnoti,Ka,sarvapAtrIRa,1,positive,Pervades. (5.2.7),documented_english_gloss,source_conditioned_candidate
4c55d9c524c6280fa36d,kashika_5_2.rs,sutra_5_2_8,73,5.2.8,Aprapada,Prapnoti,Ka,AprapadIna,1,positive,Obtains. (5.2.8),documented_english_gloss,source_conditioned_candidate
fed352c303c691301ed9,kashika_5_2.rs,sutra_5_2_10,86,5.2.10,parovara,TadAnubhavati,Ka,parovarIRa,1,positive,Who witnesses this. (5.2.10),documented_english_gloss,source_conditioned_candidate
98913fbd6f88bd29f347,kashika_5_2.rs,sutra_5_2_10,87,5.2.10,parampara,TadAnubhavati,Ka,paramparIRa,1,positive,Who witnesses this. (5.2.10),documented_english_gloss,source_conditioned_candidate
cdf74917f1b25f8ba205,kashika_5_2.rs,sutra_5_2_10,88,5.2.10,putrapOtra,TadAnubhavati,Ka,putrapOtrIRa,1,positive,Who witnesses this. (5.2.10),documented_english_gloss,source_conditioned_candidate
22e44cefa8810f6ad0c5,kashika_5_2.rs,sutra_5_2_11,93,5.2.11,avArapAra,Gami,Ka,avArapArIRa,1,positive,Who intends to go. (5.2.11),documented_english_gloss,source_conditioned_candidate
6b2aeba2d67159091be4,kashika_5_2.rs,sutra_5_2_11,94,5.2.11,atyanta,Gami,Ka,atyantIna,1,positive,Who intends to go. (5.2.11),documented_english_gloss,source_conditioned_candidate
8227991721fb0e14b0e0,kashika_5_2.rs,sutra_5_2_11,95,5.2.11,anukAma,Gami,Ka,anukAmIna,1,positive,Who intends to go. (5.2.11),documented_english_gloss,source_conditioned_candidate
df0b5b4cf67fa9828680,kashika_5_2.rs,sutra_5_2_15,100,5.2.15,anugu,AlamGami,Ka,anugavIna,1,positive,Fit to go. (5.2.15),documented_english_gloss,source_conditioned_candidate
1154607f255a77fd704c,kashika_5_2.rs,sutra_5_2_16,105,5.2.16,aDvan,AlamGami,yat,aDvanya,1,positive,Fit to go. (5.2.15),documented_english_gloss,source_conditioned_candidate
91febe3c67cf8f558327,kashika_5_2.rs,sutra_5_2_16,106,5.2.16,aDvan,AlamGami,Ka,aDvanIna,1,positive,Fit to go. (5.2.15),documented_english_gloss,source_conditioned_candidate
81cf46b509aadbd39c78,kashika_5_2.rs,sutra_5_2_17,111,5.2.17,anugu,AlamGami,Ka,anugavIna,1,positive,Fit to go. (5.2.15),documented_english_gloss,source_conditioned_candidate
ba44649d29ffa307177e,kashika_5_2.rs,sutra_5_2_18,116,5.2.18,gozWa,BhutaPurva,KaY,gOzWIna,1,positive,Formerly this. (5.2.18),documented_english_gloss,source_conditioned_candidate
fe5dc4bf5f63889cb796,kashika_5_2.rs,sutra_5_2_19,121,5.2.19,aSva,EkahaGama,KaY,ASvIna,1,positive,What can be traveled in one day. (5.2.19),documented_english_gloss,source_conditioned_candidate
ceb95193b73839943470,kashika_5_2.rs,sutra_5_2_21,126,5.2.21,vrAta,TenaJivati,KaY,vrAtIna,1,positive,One who lives with this. (4.4.12),documented_english_gloss,source_conditioned_candidate
c7e434baa5251ea72ed1,kashika_5_2.rs,sutra_5_2_24,132,5.2.24,pIlu,TasyaPakamula,kuRap,pIlukuRa,1,positive,The ripening season of this. (5.2.24),documented_english_gloss,source_conditioned_candidate
096edb056da5832c52fe,kashika_5_2.rs,sutra_5_2_24,133,5.2.24,karkanDu,TasyaPakamula,kuRap,karkanDukuRa,1,positive,The ripening season of this. (5.2.24),documented_english_gloss,source_conditioned_candidate
b7860489b175515f8de6,kashika_5_2.rs,sutra_5_2_24,134,5.2.24,karRa,TasyaPakamula,jAhac,karRajAha,1,positive,The ripening season of this. (5.2.24),documented_english_gloss,source_conditioned_candidate
dac8440f655b4828f9c5,kashika_5_2.rs,sutra_5_2_25,139,5.2.25,pakza,TasyaMula,ti,pakzati,1,positive,The root of this. (5.2.25),documented_english_gloss,source_conditioned_candidate
c2b68da25e8b34975903,kashika_5_2.rs,sutra_5_2_26,145,5.2.26,vidyA,TenaVitta,cuYcup,vidyAcuYcu,1,positive,Celebrated through this. (5.2.26),documented_english_gloss,source_conditioned_candidate
b2cb1c97de33a9bda11f,kashika_5_2.rs,sutra_5_2_26,146,5.2.26,vidyA,TenaVitta,caRap,vidyAcaRa,1,positive,Celebrated through this. (5.2.26),documented_english_gloss,source_conditioned_candidate
6550c8e942b4a0f48b7f,kashika_5_2.rs,sutra_5_2_36,209,5.2.36,tArakA,TadAsyaSamjatam,itac,tArakita,1,positive,Of which this is observed. (5.2.36),documented_english_gloss,source_conditioned_candidate
10b59a90e80830c19a20,kashika_5_2.rs,sutra_5_2_36,210,5.2.36,puzpa,TadAsyaSamjatam,itac,puzpita,1,positive,Of which this is observed. (5.2.36),documented_english_gloss,source_conditioned_candidate
3d5d1fbd258cbef3d862,kashika_5_2.rs,sutra_5_2_37,216,5.2.37,Uru,TadAsyaPramanam,dvayasac,Urudvayasa,1,positive,Measure. (5.2.37),documented_english_gloss,source_conditioned_candidate
4865ae2e7be5dded5480,kashika_5_2.rs,sutra_5_2_37,217,5.2.37,Uru,TadAsyaPramanam,daGnac,UrudaGna,1,positive,Measure. (5.2.37),documented_english_gloss,source_conditioned_candidate
f63016bf4369ac5d5fb4,kashika_5_2.rs,sutra_5_2_37,218,5.2.37,Uru,TadAsyaPramanam,mAtrac,UrumAtra,1,positive,Measure. (5.2.37),documented_english_gloss,source_conditioned_candidate
7b2d2c97fc6a298aeb0e,kashika_5_2.rs,sutra_5_2_37,220,5.2.37,jAnu,TadAsyaPramanam,dvayasac,jAnudvayasa,1,positive,Measure. (5.2.37),documented_english_gloss,source_conditioned_candidate
7200c3055563f968829b,kashika_5_2.rs,sutra_5_2_37,221,5.2.37,jAnu,TadAsyaPramanam,daGnac,jAnudaGna,1,positive,Measure. (5.2.37),documented_english_gloss,source_conditioned_candidate
82a27897f196f4189591,kashika_5_2.rs,sutra_5_2_37,222,5.2.37,jAnu,TadAsyaPramanam,mAtrac,jAnumAtra,1,positive,Measure. (5.2.37),documented_english_gloss,source_conditioned_candidate
