operation_id,sanadi,relation,rule_refs,base_count_key,base_meaning_slp1,base_meaning_display,base_source_codes,base_citations_slp1,output_forms_slp1,semantic_eligibility_status,count_status,output_variant_count
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""06.0021"", ""meaning-f3eb70b0f3cb""]",saMvaraRe,संवरणे (saṃvaraṇe),06.0021,tvaca~,tAtvac,pending,not_admitted,1
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""06.0025"", ""meaning-64f2e0bc17ed""]",vimohane,विमोहने (vimohane),06.0025,luBa~,loluB,pending,not_admitted,1
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""06.0026"", ""meaning-3bf7963ee53c""]",hiMsAyAm,हिंसायाम् (hiṃsāyām),06.0026,riPa~,reriP,pending,not_admitted,1
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""06.0026"", ""meaning-4ba2f112e2a1""]",katTane,कत्थने (katthane),06.0026,riPa~,reriP,pending,not_admitted,1
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""06.0026"", ""meaning-53034c510d04""]",nindAyAm,निन्दायाम् (nindāyām),06.0026,riPa~,reriP,pending,not_admitted,1
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""06.0026"", ""meaning-a71280a34aa6""]",dAne,दाने (dāne),06.0026,riPa~,reriP,pending,not_admitted,1
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""06.0026"", ""meaning-cb8f3f842a8a""]",yudDe,युद्धे (yuddhe),06.0026,riPa~,reriP,pending,not_admitted,1
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""06.0027"", ""meaning-3bf7963ee53c""]",hiMsAyAm,हिंसायाम् (hiṃsāyām),06.0027,riha~,rerih,pending,not_admitted,1
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""06.0027"", ""meaning-4ba2f112e2a1""]",katTane,कत्थने (katthane),06.0027,riha~,rerih,pending,not_admitted,1
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""06.0027"", ""meaning-53034c510d04""]",nindAyAm,निन्दायाम् (nindāyām),06.0027,riha~,rerih,pending,not_admitted,1
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""06.0027"", ""meaning-a71280a34aa6""]",dAne,दाने (dāne),06.0027,riha~,rerih,pending,not_admitted,1
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""06.0027"", ""meaning-cb8f3f842a8a""]",yudDe,युद्धे (yuddhe),06.0027,riha~,rerih,pending,not_admitted,1
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""06.0028"", ""meaning-f8fe29ea6417""]",tfptO,तृप्तौ (tṛptau),06.0028;10.0351,tfpa~,tarItfp;taritfp;tartfp,pending,not_admitted,3
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""06.0030"", ""meaning-f8fe29ea6417""]",tfptO,तृप्तौ (tṛptau),06.0030,tfPa~,tarItfP;taritfP;tartfP,pending,not_admitted,3
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""06.0031"", ""meaning-f8fe29ea6417""]",tfptO,तृप्तौ (tṛptau),06.0031,tfnPa~,tarItfmP;taritfmP;tartfmP,pending,not_admitted,3
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""06.0036"", ""meaning-75931fdd5200""]",utkleSe,उत्क्लेशे (utkleśe),06.0036,dfpa~,darIdfp;dardfp;daridfp,pending,not_admitted,3
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""06.0037"", ""meaning-3bf7963ee53c""]",hiMsAyAm,हिंसायाम् (hiṃsāyām),06.0037,stfnhU~,tarIstfMh;taristfMh;tarstfMh,pending,not_admitted,3
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""06.0038"", ""meaning-75931fdd5200""]",utkleSe,उत्क्लेशे (utkleśe),06.0038,dfPa~,darIdfP;dardfP;daridfP,pending,not_admitted,3
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""06.0039"", ""meaning-75931fdd5200""]",utkleSe,उत्क्लेशे (utkleśe),06.0039,dfnPa~,darIdfmP;dardfmP;daridfmP,pending,not_admitted,3
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""06.0042"", ""meaning-b687ba9bbadc""]",granTe,ग्रन्थे (granthe),06.0042,guPa~,joguP,pending,not_admitted,1
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""06.0043"", ""meaning-b687ba9bbadc""]",granTe,ग्रन्थे (granthe),06.0043,gunPa~,jogumP,pending,not_admitted,1
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""06.0046"", ""meaning-23a5ff050ddc""]",SoBAyAm,शोभायाम् (śobhāyām),06.0046,SuBa~,SoSuB,pending,not_admitted,1
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""06.0047"", ""meaning-23a5ff050ddc""]",SoBAyAm,शोभायाम् (śobhāyām),06.0047,SunBa~,SoSumB,pending,not_admitted,1
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""06.0048"", ""meaning-b687ba9bbadc""]",granTe,ग्रन्थे (granthe),06.0048,dfBI~,darIdfB;dardfB;daridfB,pending,not_admitted,3
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""06.0049"", ""meaning-3bf7963ee53c""]",hiMsAyAm,हिंसायाम् (hiṃsāyām),06.0049,cftI~,carIcft;carcft;caricft,pending,not_admitted,3
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""06.0049"", ""meaning-d80fd69de7af""]",granTane,ग्रन्थने (granthane),06.0049,cftI~,carIcft;carcft;caricft,pending,not_admitted,3
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""06.0050"", ""meaning-6edc4d7b6f92""]",viDAne,विधाने (vidhāne),06.0050,viDa~,veviD,pending,not_admitted,1
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""06.0051"", ""meaning-5fa3d59b62c4""]",gatO,गतौ (gatau),06.0051,juqa~,jojuq,pending,not_admitted,1
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""06.0051"", ""meaning-8c20facfc0ac""]",banDane,बन्धने (bandhane),06.0051;06.0106,juqa~,jojuq,pending,not_admitted,1
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""06.0052"", ""meaning-5fa3d59b62c4""]",gatO,गतौ (gatau),06.0052,juna~,jojun,pending,not_admitted,1
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""06.0052"", ""meaning-8c20facfc0ac""]",banDane,बन्धने (bandhane),06.0052,juna~,jojun,pending,not_admitted,1
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""06.0053"", ""meaning-f6e8a9c406f8""]",suKane;suKe,सुखने (sukhane);सुखे (sukhe),06.0053;09.0052,mfqa~,marImfq;marimfq;marmfq,pending,not_admitted,3
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""06.0054"", ""meaning-f6e8a9c406f8""]",suKane,सुखने (sukhane),06.0054,pfqa~,parIpfq;paripfq;parpfq,pending,not_admitted,3
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""06.0055"", ""meaning-6aee88eda8c6""]",prIRane,प्रीणने (prīṇane),06.0055,pfRa~,paMpfR;pampfR,pending,not_admitted,2
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""06.0056"", ""meaning-6aee88eda8c6""]",prIRane,प्रीणने (prīṇane),06.0056,vfRa~,vaMvfR,pending,not_admitted,1
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""06.0057"", ""meaning-3bf7963ee53c""]",hiMsAyAm,हिंसायाम् (hiṃsāyām),06.0057,mfRa~,maMmfR;mammfR,pending,not_admitted,2
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""06.0058"", ""meaning-2fb8a980f690""]",kOwilye,कौटिल्ये (kauṭilye),06.0058,tuRa~,totuR,pending,not_admitted,1
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""06.0059"", ""meaning-326a1184d64c""]",karmaRi SuBe,कर्मणि शुभे (karmaṇi śubhe),06.0059,puRa~,popuR,pending,not_admitted,1
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""06.0060"", ""meaning-63da17e24432""]",pratijYAne,प्रतिज्ञाने (pratijñāne),06.0060,muRa~,momuR,pending,not_admitted,1
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""06.0061"", ""meaning-0296b1b2fc41""]",upakaraRe,उपकरणे (upakaraṇe),06.0061,kuRa~,cokuR,pending,not_admitted,1
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""06.0061"", ""meaning-2dcb1894fd9b""]",Sabde,शब्दे (śabde),06.0061,kuRa~,cokuR,pending,not_admitted,1
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""06.0062"", ""meaning-5fa3d59b62c4""]",gatO,गतौ (gatau),06.0062,Suna~,SoSun,pending,not_admitted,1
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""06.0063"", ""meaning-2fb8a980f690""]",kOwilye,कौटिल्ये (kauṭilye),06.0063,druRa~,dodruR,pending,not_admitted,1
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""06.0063"", ""meaning-3bf7963ee53c""]",hiMsAyAm,हिंसायाम् (hiṃsāyām),06.0063,druRa~,dodruR,pending,not_admitted,1
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""06.0063"", ""meaning-5fa3d59b62c4""]",gatO,गतौ (gatau),06.0063,druRa~,dodruR,pending,not_admitted,1
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""06.0064"", ""meaning-aad7ff1e9a7f""]",BramaRe,भ्रमणे (bhramaṇe),06.0064,GuRa~,joGuR,pending,not_admitted,1
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""06.0065"", ""meaning-aad7ff1e9a7f""]",BramaRe,भ्रमणे (bhramaṇe),06.0065,GUrRa~,joGUrR,pending,not_admitted,1
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""06.0066"", ""meaning-7345560b9c17""]",dIptO,दीप्तौ (dīptau),06.0066,zura~,sozur,pending,not_admitted,1
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""06.0066"", ""meaning-ade77b0908ab""]",ESvarye,ऐश्वर्ये (aiśvarye),06.0066,zura~,sozur,pending,not_admitted,1
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""06.0067"", ""meaning-2dcb1894fd9b""]",Sabde,शब्दे (śabde),06.0067,kura~,cokur,pending,not_admitted,1
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""06.0068"", ""meaning-77ef3f7f93a8""]",KaRqane,खण्डने (khaṇḍane),06.0068,Kura~,coKur,pending,not_admitted,1
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""06.0068"", ""meaning-c070dfa2517d""]",Cedane,छेदने (chedane),06.0068,Kura~,coKur,pending,not_admitted,1
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""06.0069"", ""meaning-75c4d96821a3""]",parivezwane,परिवेष्टने (pariveṣṭane),06.0069,mura~,momur,pending,not_admitted,1
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""06.0069"", ""meaning-b07ae9079296""]",saMvezwane,संवेष्टने (saṃveṣṭane),06.0069,mura~,momur,pending,not_admitted,1
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""06.0070"", ""meaning-84532f9a4e11""]",vileKane,विलेखने (vilekhane),06.0070,kzura~,cokzur,pending,not_admitted,1
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""06.0071"", ""meaning-2dcb1894fd9b""]",Sabde,शब्दे (śabde),06.0071,Gura~,joGur,pending,not_admitted,1
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""06.0071"", ""meaning-83e50611f0a4""]",BImArTe,भीमार्थे (bhīmārthe),06.0071,Gura~,joGur,pending,not_admitted,1
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""06.0072"", ""meaning-a2629bdadebe""]",agragamane,अग्रगमने (agragamane),06.0072,pura~,popur,pending,not_admitted,1
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""06.0073"", ""meaning-f75c00d8c12d""]",udyamane,उद्यमने (udyamane),06.0073,vfhU~,varIvfh;varivfh;varvfh,pending,not_admitted,3
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""06.0074"", ""meaning-f75c00d8c12d""]",udyamane,उद्यमने (udyamane),06.0074,bfhU~,barIbfh;barbfh;baribfh,pending,not_admitted,3
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""06.0075"", ""meaning-3bf7963ee53c""]",hiMsAyAm,हिंसायाम् (hiṃsāyām),06.0075,tfhU~,tarItfh;taritfh;tartfh,pending,not_admitted,3
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""06.0076"", ""meaning-3bf7963ee53c""]",hiMsAyAm,हिंसायाम् (hiṃsāyām),06.0076,stfhU~,tarIstfh;taristfh;tarstfh,pending,not_admitted,3
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""06.0077"", ""meaning-3bf7963ee53c""]",hiMsAyAm,हिंसायाम् (hiṃsāyām),06.0077,tfnhU~,tarItfMh;taritfMh;tartfMh,pending,not_admitted,3
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""06.0079"", ""meaning-577801238fae""]",sparDAyAm,स्पर्धायाम् (spardhāyām),06.0079,miza~,memiz,pending,not_admitted,1
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""06.0080"", ""meaning-554ad60c0bc1""]",krIqane,क्रीडने (krīḍane),06.0080,kila~,cekil,pending,not_admitted,1
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""06.0080"", ""meaning-7d5e46e1b41d""]",SvEtye,श्वैत्ये (śvaitye),06.0080,kila~,cekil,pending,not_admitted,1
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""06.0081"", ""meaning-8c6231d20ac4""]",snehane,स्नेहने (snehane),06.0081,tila~,tetil,pending,not_admitted,1
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""06.0082"", ""meaning-1445fcc3d424""]",vasane,वसने (vasane),06.0082,cila~,cecil,pending,not_admitted,1
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""06.0083"", ""meaning-46574f68172b""]",vilasane,विलसने (vilasane),06.0083,cala~,cAcal,pending,not_admitted,1
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""06.0083"", ""meaning-d1b95ba4c38d""]",vikasane,विकसने (vikasane),06.0083,cala~,cAcal,pending,not_admitted,1
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""06.0085"", ""meaning-f3eb70b0f3cb""]",saMvaraRe,संवरणे (saṃvaraṇe),06.0085,vila~,vevil,pending,not_admitted,1
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""06.0086"", ""meaning-12d930b48839""]",Bedane,भेदने (bhedane),06.0086,bila~,bebil,pending,not_admitted,1
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""06.0087"", ""meaning-0535d1671ebb""]",gahane,गहने (gahane),06.0087,Rila~,nenil,pending,not_admitted,1
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""06.0088"", ""meaning-079c22b94b0c""]",BAvakaraRe,भावकरणे (bhāvakaraṇe),06.0088,hila~,jehil,pending,not_admitted,1
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""06.0089"", ""meaning-27632454bb31""]",uYCe,उञ्छे (uñche),06.0089,Sila~,SeSil,pending,not_admitted,1
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""06.0090"", ""meaning-27632454bb31""]",uYCe,उञ्छे (uñche),06.0090,zila~,sezil,pending,not_admitted,1
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""06.0091"", ""meaning-d5f33ed970a6""]",SlezaRe,श्लेषणे (śleṣaṇe),06.0091,mila~,memil,pending,not_admitted,1
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""06.0092"", ""meaning-2caff7616407""]",akzaravinyAse,अक्षरविन्यासे (akṣaravinyāse),06.0092,liKa~,leliK,pending,not_admitted,1
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""06.0093"", ""meaning-2fb8a980f690""]",kOwilye,कौटिल्ये (kauṭilye),06.0093,kuwa~,cokuw,pending,not_admitted,1
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""06.0094"", ""meaning-e4d9d87d2a5b""]",saMSlezaRe,संश्लेषणे (saṃśleṣaṇe),06.0094,puwa~,popuw,pending,not_admitted,1
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""06.0095"", ""meaning-00f1d7412e01""]",saNkocane,सङ्कोचने (saṅkocane),06.0095,kuca~,cokuc,pending,not_admitted,1
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""06.0097"", ""meaning-ad77294de3e8""]",rakzAyAm,रक्षायाम् (rakṣāyām),06.0097,guqa~,joguq,pending,not_admitted,1
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""06.0099"", ""meaning-c070dfa2517d""]",Cedane,छेदने (chedane),06.0099,Cura~,cocCur,pending,not_admitted,1
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""06.0100"", ""meaning-d1b95ba4c38d""]",vikasane,विकसने (vikasane),06.0100,sPuwa~,posPuw,pending,not_admitted,1
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""06.0101"", ""meaning-4258b7ef0143""]",Akzepe,आक्षेपे (ākṣepe),06.0101,muwa~,momuw,pending,not_admitted,1
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""06.0102"", ""meaning-c070dfa2517d""]",Cedane,छेदने (chedane),06.0102,truwa~,totruw,pending,not_admitted,1
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""06.0103"", ""meaning-f5c8b1e9e198""]",kalahakarmaRi,कलहकर्मणि (kalahakarmaṇi),06.0103,tuwa~,totuw,pending,not_admitted,1
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""06.0104"", ""meaning-c070dfa2517d""]",Cedane,छेदने (chedane),06.0104,cuwa~,cocuw,pending,not_admitted,1
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""06.0105"", ""meaning-c070dfa2517d""]",Cedane,छेदने (chedane),06.0105,Cuwa~,cocCuw,pending,not_admitted,1
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""06.0107"", ""meaning-8c20facfc0ac""]",banDane,बन्धने (bandhane),06.0107,juwa~,jojuw,pending,not_admitted,1
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""06.0109"", ""meaning-e4d9d87d2a5b""]",saMSlezaRe,संश्लेषणे (saṃśleṣaṇe),06.0109,luwa~,loluw,pending,not_admitted,1
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""06.0110"", ""meaning-e4d9d87d2a5b""]",saMSlezaRe,संश्लेषणे (saṃśleṣaṇe),06.0110,luWa~,loluW,pending,not_admitted,1
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""06.0111"", ""meaning-92011d3d63da""]",Gasane,घसने (ghasane),06.0111,kaqa~,cAkaq,pending,not_admitted,1
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""06.0112"", ""meaning-850fcc39e9e4""]",Ganatve,घनत्वे (ghanatve),06.0112,kfqa~,carIkfq;carikfq;carkfq,pending,not_admitted,3
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""06.0113"", ""meaning-95e4d52c1743""]",bAlye,बाल्ये (bālye),06.0113,kuqa~,cokuq,pending,not_admitted,1
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""06.0114"", ""meaning-e094055595ea""]",utsarge,उत्सर्गे (utsarge),06.0114,puqa~,popuq,pending,not_admitted,1
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""06.0115"", ""meaning-a7d4b4f83163""]",pratiGAte,प्रतिघाते (pratighāte),06.0115,Guwa~,joGuw,pending,not_admitted,1
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""06.0116"", ""meaning-19b8d0c56ccb""]",toqane,तोडने (toḍane),06.0116,tuqa~,totuq,pending,not_admitted,1
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""06.0117"", ""meaning-f3eb70b0f3cb""]",saMvaraRe,संवरणे (saṃvaraṇe),06.0117,Tuqa~,toTuq,pending,not_admitted,1
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""06.0118"", ""meaning-f3eb70b0f3cb""]",saMvaraRe,संवरणे (saṃvaraṇe),06.0118,sTuqa~,tosTuq,pending,not_admitted,1
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""06.0119"", ""meaning-f3eb70b0f3cb""]",saMvaraRe,संवरणे (saṃvaraṇe),06.0119,Kuqa~,coKuq,pending,not_admitted,1
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""06.0120"", ""meaning-f3eb70b0f3cb""]",saMvaraRe,संवरणे (saṃvaraṇe),06.0120,Cuqa~,cocCuq,pending,not_admitted,1
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""06.0121"", ""meaning-5154b8069dc7""]",saYcalane,सञ्चलने (sañcalane),06.0121,sPura~,posPur,pending,not_admitted,1
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""06.0122"", ""meaning-5154b8069dc7""]",saYcalane,सञ्चलने (sañcalane),06.0122,sPula~,posPul,pending,not_admitted,1
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""06.0123"", ""meaning-5154b8069dc7""]",saYcalane,सञ्चलने (sañcalane),06.0123,sPara~,pAsPar,pending,not_admitted,1
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""06.0124"", ""meaning-5154b8069dc7""]",saYcalane,सञ्चलने (sañcalane),06.0124,sPala~,pAsPal,pending,not_admitted,1
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""06.0125"", ""meaning-f3eb70b0f3cb""]",saMvaraRe,संवरणे (saṃvaraṇe),06.0125,sPuqa~,posPuq,pending,not_admitted,1
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""06.0126"", ""meaning-f3eb70b0f3cb""]",saMvaraRe,संवरणे (saṃvaraṇe),06.0126,cuqa~,cocuq,pending,not_admitted,1
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""06.0127"", ""meaning-f3eb70b0f3cb""]",saMvaraRe,संवरणे (saṃvaraṇe),06.0127,vruqa~,vovruq,pending,not_admitted,1
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""06.0128"", ""meaning-e10d81bdde67""]",nimajjane,निमज्जने (nimajjane),06.0128,kruqa~,cokruq,pending,not_admitted,1
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""06.0129"", ""meaning-e10d81bdde67""]",nimajjane,निमज्जने (nimajjane),06.0129,Bfqa~,barBfq;barIBfq;bariBfq,pending,not_admitted,3
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""06.0130"", ""meaning-1685c224b9c2""]",saNGAte,सङ्घाते (saṅghāte),06.0130,huqa~,johuq,pending,not_admitted,1
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""06.0131"", ""meaning-f75c00d8c12d""]",udyamane,उद्यमने (udyamane),06.0131,gurI~\,jogur,pending,not_admitted,1
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""06.0132"", ""meaning-5b9ee2b51aea""]",stavane,स्तवने (stavane),06.0132,RU,nonU,pending,not_admitted,1
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""06.0133"", ""meaning-950607f5c5f0""]",viDUnane,विधूनने (vidhūnane),06.0133,DU,doDU,pending,not_admitted,1
