source_code,meaning_id,provisional_word_id,gana,citation_slp1,meaning_slp1,meaning_display,status,source_gloss_slp1,source_line,source_url,meaning_evidence,cross_reference_evidence,entry_completeness,count_key,identity_batch_review_id,normalized_citation_slp1,normalized_meaning_slp1,normalized_count_key,record_kind,reconciliation_id
10.0260,meaning-9a4c132c6b15,10.0260,10,SfDu~,prahasane,प्रहसने (prahasane),source_assignment_pending_lexical_review,prahasane prasahane ca,2011,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,enumerated_glosses,"[""10.0260"", ""meaning-9a4c132c6b15""]",,SfDu~,prahasane,"[""10.0260"", ""meaning-9a4c132c6b15""]",lexical,
10.0260,meaning-44d18687435d,10.0260,10,SfDu~,prasahane,प्रसहने (prasahane),source_assignment_pending_lexical_review,prahasane prasahane ca,2011,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,enumerated_glosses,"[""10.0260"", ""meaning-44d18687435d""]",,SfDu~,prasahane,"[""10.0260"", ""meaning-44d18687435d""]",lexical,
10.0261,meaning-cf72fcf28ec5,10.0261,10,yata~,nikAre,निकारे (nikāre),source_assignment_pending_lexical_review,nikAropaskArayoH,2012,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,enumerated_glosses,"[""10.0261"", ""meaning-cf72fcf28ec5""]",,yata~,nikAre,"[""10.0261"", ""meaning-cf72fcf28ec5""]",lexical,
10.0261,meaning-a7221fe0d98d,10.0261,10,yata~,upaskAre,उपस्कारे (upaskāre),source_assignment_pending_lexical_review,nikAropaskArayoH,2012,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,enumerated_glosses,"[""10.0261"", ""meaning-a7221fe0d98d""]",,yata~,upaskAre,"[""10.0261"", ""meaning-a7221fe0d98d""]",lexical,
10.0262,meaning-c1e1d650336a,10.0262,10,raka~,AsvAdane,आस्वादने (āsvādane),source_assignment_pending_lexical_review,AsvAdane,2013,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,single_gloss,"[""10.0262"", ""meaning-c1e1d650336a""]",,raka~,AsvAdane,"[""10.0262"", ""meaning-c1e1d650336a""]",lexical,
10.0263,meaning-c1e1d650336a,10.0263,10,laga~,AsvAdane,आस्वादने (āsvādane),source_assignment_pending_lexical_review,AsvAdane,2014,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,single_gloss,"[""10.0263"", ""meaning-c1e1d650336a""]",,laga~,AsvAdane,"[""10.0263"", ""meaning-c1e1d650336a""]",lexical,
10.0264,meaning-c1e1d650336a,10.0264,10,raGa~,AsvAdane,आस्वादने (āsvādane),source_assignment_pending_lexical_review,AsvAdane,2015,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,single_gloss,"[""10.0264"", ""meaning-c1e1d650336a""]",,raGa~,AsvAdane,"[""10.0264"", ""meaning-c1e1d650336a""]",lexical,
10.0265,meaning-c1e1d650336a,10.0265,10,raga~,AsvAdane,आस्वादने (āsvādane),source_assignment_pending_lexical_review,AsvAdane,2016,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,single_gloss,"[""10.0265"", ""meaning-c1e1d650336a""]",,raga~,AsvAdane,"[""10.0265"", ""meaning-c1e1d650336a""]",lexical,
10.0266,meaning-0b5b260d05a5,10.0266,10,ancu~,viSezaRe,विशेषणे (viśeṣaṇe),source_assignment_pending_lexical_review,viSezaRe,2017,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,single_gloss,"[""10.0266"", ""meaning-0b5b260d05a5""]",IR35,ancu~,viSezaRe,"[""10.0266"", ""meaning-0b5b260d05a5""]",lexical,
10.0267,meaning-e4f08cdd86e6,10.0267,10,ligi~,citrIkaraRe,चित्रीकरणे (citrīkaraṇe),source_assignment_pending_lexical_review,citrIkaraRe,2018,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,single_gloss,"[""10.0267"", ""meaning-e4f08cdd86e6""]",IR121,ligi~,citrIkaraRe,"[""10.0267"", ""meaning-e4f08cdd86e6""]",lexical,
10.0268,meaning-095018db5bb6,10.0268,10,muda~,saMsarge,संसर्गे (saṃsarge),source_assignment_pending_lexical_review,saMsarge,2019,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,single_gloss,"[""10.0268"", ""meaning-095018db5bb6""]",,muda~,saMsarge,"[""10.0268"", ""meaning-095018db5bb6""]",lexical,
10.0269,meaning-bb23f8c5982d,10.0269,10,trasa~,DAraRe,धारणे (dhāraṇe),source_assignment_pending_lexical_review,DAraRe grahaRe vAraRe ca,2020,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,enumerated_glosses,"[""10.0269"", ""meaning-bb23f8c5982d""]",,trasa~,DAraRe,"[""10.0269"", ""meaning-bb23f8c5982d""]",lexical,
10.0269,meaning-28f6ffe94fb0,10.0269,10,trasa~,grahaRe,ग्रहणे (grahaṇe),source_assignment_pending_lexical_review,DAraRe grahaRe vAraRe ca,2020,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,enumerated_glosses,"[""10.0269"", ""meaning-28f6ffe94fb0""]",,trasa~,grahaRe,"[""10.0269"", ""meaning-28f6ffe94fb0""]",lexical,
10.0269,meaning-9b1cca11bfc6,10.0269,10,trasa~,vAraRe,वारणे (vāraṇe),source_assignment_pending_lexical_review,DAraRe grahaRe vAraRe ca,2020,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,enumerated_glosses,"[""10.0269"", ""meaning-9b1cca11bfc6""]",,trasa~,vAraRe,"[""10.0269"", ""meaning-9b1cca11bfc6""]",lexical,
10.0270,meaning-27632454bb31,10.0270,10,u~Drasa~,uYCe,उञ्छे (uñche),source_assignment_pending_lexical_review,uYCe,2021,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,single_gloss,"[""10.0270"", ""meaning-27632454bb31""]",IR194,u~Drasa~,uYCe,"[""09.0060"", ""meaning-27632454bb31""]",lexical,IR194
10.0271,meaning-27632454bb31,10.0271,10,uDrasa~,uYCe,उञ्छे (uñche),source_assignment_pending_lexical_review,uYCe,2022,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,single_gloss,"[""10.0271"", ""meaning-27632454bb31""]",,uDrasa~,uYCe,"[""10.0271"", ""meaning-27632454bb31""]",lexical,
10.0272,meaning-6a0d781831bc,10.0272,10,muca~,pramocane,प्रमोचने (pramocane),source_assignment_pending_lexical_review,pramocane modane ca,2023,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,enumerated_glosses,"[""10.0272"", ""meaning-6a0d781831bc""]",,muca~,pramocane,"[""10.0272"", ""meaning-6a0d781831bc""]",lexical,
10.0272,meaning-ae74203a49e4,10.0272,10,muca~,modane,मोदने (modane),source_assignment_pending_lexical_review,pramocane modane ca,2023,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,enumerated_glosses,"[""10.0272"", ""meaning-ae74203a49e4""]",,muca~,modane,"[""10.0272"", ""meaning-ae74203a49e4""]",lexical,
10.0273,meaning-8c6231d20ac4,10.0273,10,vasa~,snehane,स्नेहने (snehane),source_assignment_pending_lexical_review,snehacCedApaharaRezu,2024,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,enumerated_glosses,"[""10.0273"", ""meaning-8c6231d20ac4""]",,vasa~,snehane,"[""10.0273"", ""meaning-8c6231d20ac4""]",lexical,
10.0273,meaning-c070dfa2517d,10.0273,10,vasa~,Cedane,छेदने (chedane),source_assignment_pending_lexical_review,snehacCedApaharaRezu,2024,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,enumerated_glosses,"[""10.0273"", ""meaning-c070dfa2517d""]",,vasa~,Cedane,"[""10.0273"", ""meaning-c070dfa2517d""]",lexical,
10.0273,meaning-a5ea25936945,10.0273,10,vasa~,apaharaRe,अपहरणे (apaharaṇe),source_assignment_pending_lexical_review,snehacCedApaharaRezu,2024,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,enumerated_glosses,"[""10.0273"", ""meaning-a5ea25936945""]",,vasa~,apaharaRe,"[""10.0273"", ""meaning-a5ea25936945""]",lexical,
10.0274,meaning-f80bddf33be6,10.0274,10,cara~,saMSaye,संशये (saṃśaye),source_assignment_pending_lexical_review,saMSaye,2025,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,single_gloss,"[""10.0274"", ""meaning-f80bddf33be6""]",IR50,cara~,saMSaye,"[""10.0274"", ""meaning-f80bddf33be6""]",lexical,
10.0275,meaning-2c5fa406c2d3,10.0275,10,cyu,sahane,सहने (sahane),source_assignment_pending_lexical_review,sahane hasane ca,2026,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,enumerated_glosses,"[""10.0275"", ""meaning-2c5fa406c2d3""]",,cyu,sahane,"[""10.0275"", ""meaning-2c5fa406c2d3""]",lexical,
10.0275,meaning-dd4a01bcb5d7,10.0275,10,cyu,hasane,हसने (hasane),source_assignment_pending_lexical_review,sahane hasane ca,2026,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,enumerated_glosses,"[""10.0275"", ""meaning-dd4a01bcb5d7""]",,cyu,hasane,"[""10.0275"", ""meaning-dd4a01bcb5d7""]",lexical,
10.0276,meaning-2c5fa406c2d3,10.0276,10,cyusa~,sahane,सहने (sahane),source_assignment_pending_lexical_review,sahane hasane ca,2027,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,enumerated_glosses,"[""10.0276"", ""meaning-2c5fa406c2d3""]",,cyusa~,sahane,"[""10.0276"", ""meaning-2c5fa406c2d3""]",lexical,
10.0276,meaning-dd4a01bcb5d7,10.0276,10,cyusa~,hasane,हसने (hasane),source_assignment_pending_lexical_review,sahane hasane ca,2027,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,enumerated_glosses,"[""10.0276"", ""meaning-dd4a01bcb5d7""]",,cyusa~,hasane,"[""10.0276"", ""meaning-dd4a01bcb5d7""]",lexical,
10.0277,meaning-de23b2763dfb,10.0277,10,BU,avakalkane,अवकल्कने (avakalkane),source_assignment_pending_lexical_review,avakalkane,2028,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,single_gloss,"[""10.0277"", ""meaning-de23b2763dfb""]",IR01,BU,avakalkane,"[""10.0277"", ""meaning-de23b2763dfb""]",lexical,
10.0278,meaning-de23b2763dfb,10.0278,10,kfpa~,avakalkane,अवकल्कने (avakalkane),source_assignment_pending_lexical_review,avakalkane,2029,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,single_gloss,"[""10.0278"", ""meaning-de23b2763dfb""]",,kfpa~,avakalkane,"[""10.0278"", ""meaning-de23b2763dfb""]",lexical,
10.0279,meaning-28f6ffe94fb0,10.0279,10,grasa~,grahaRe,ग्रहणे (grahaṇe),source_assignment_pending_lexical_review,grahaRe,2030,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,single_gloss,"[""10.0279"", ""meaning-28f6ffe94fb0""]",,grasa~,grahaRe,"[""10.0279"", ""meaning-28f6ffe94fb0""]",lexical,
10.0280,meaning-bb23f8c5982d,10.0280,10,puza~,DAraRe,धारणे (dhāraṇe),source_assignment_pending_lexical_review,DAraRe,2031,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,single_gloss,"[""10.0280"", ""meaning-bb23f8c5982d""]",IR156,puza~,DAraRe,"[""10.0280"", ""meaning-bb23f8c5982d""]",lexical,
10.0281,meaning-5b765df1482e,10.0281,10,dala~,vidAraRe,विदारणे (vidāraṇe),source_assignment_pending_lexical_review,vidAraRe,2032,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,single_gloss,"[""10.0281"", ""meaning-5b765df1482e""]",IR58,dala~,vidAraRe,"[""10.0281"", ""meaning-5b765df1482e""]",lexical,
10.0282,meaning-ea0ca4b6a28b,10.0282,10,pawa~,BAzAyAm,भाषायाम् (bhāṣāyām),source_assignment_pending_lexical_review,BAzAyAm,2033,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,single_gloss,"[""10.0282"", ""meaning-ea0ca4b6a28b""]",IR147,pawa~,BAzAyAm,"[""10.0282"", ""meaning-ea0ca4b6a28b""]",lexical,
10.0283,meaning-ea0ca4b6a28b,10.0283,10,puwa~,BAzAyAm,भाषायाम् (bhāṣāyām),source_assignment_pending_lexical_review,BAzAyAm,2034,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,single_gloss,"[""10.0283"", ""meaning-ea0ca4b6a28b""]",IR155,puwa~,BAzAyAm,"[""10.0283"", ""meaning-ea0ca4b6a28b""]",lexical,
10.0284,meaning-ea0ca4b6a28b,10.0284,10,luwa~,BAzAyAm,भाषायाम् (bhāṣāyām),source_assignment_pending_lexical_review,BAzAyAm,2035,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,single_gloss,"[""10.0284"", ""meaning-ea0ca4b6a28b""]",IR127,luwa~,BAzAyAm,"[""10.0284"", ""meaning-ea0ca4b6a28b""]",lexical,
10.0285,meaning-ea0ca4b6a28b,10.0285,10,tuji~,BAzAyAm,भाषायाम् (bhāṣāyām),source_assignment_pending_lexical_review,BAzAyAm,2036,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,single_gloss,"[""10.0285"", ""meaning-ea0ca4b6a28b""]",IR188,tuji~,BAzAyAm,"[""10.0285"", ""meaning-ea0ca4b6a28b""]",lexical,
10.0286,meaning-ea0ca4b6a28b,10.0286,10,miji~,BAzAyAm,भाषायाम् (bhāṣāyām),source_assignment_pending_lexical_review,BAzAyAm,2037,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,single_gloss,"[""10.0286"", ""meaning-ea0ca4b6a28b""]",,miji~,BAzAyAm,"[""10.0286"", ""meaning-ea0ca4b6a28b""]",lexical,
10.0287,meaning-ea0ca4b6a28b,10.0287,10,piji~,BAzAyAm,भाषायाम् (bhāṣāyām),source_assignment_pending_lexical_review,BAzAyAm,2038,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,single_gloss,"[""10.0287"", ""meaning-ea0ca4b6a28b""]",IR149,piji~,BAzAyAm,"[""10.0287"", ""meaning-ea0ca4b6a28b""]",lexical,
10.0288,meaning-c1e1d650336a,10.0288,10,laka~,AsvAdane,आस्वादने (āsvādane),source_assignment_pending_lexical_review,AsvAdane,2039,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,single_gloss,"[""10.0288"", ""meaning-c1e1d650336a""]",,laka~,AsvAdane,"[""10.0288"", ""meaning-c1e1d650336a""]",lexical,
10.0289,meaning-ea0ca4b6a28b,10.0289,10,luji~,BAzAyAm,भाषायाम् (bhāṣāyām),source_assignment_pending_lexical_review,BAzAyAm,2040,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,single_gloss,"[""10.0289"", ""meaning-ea0ca4b6a28b""]",IR126,luji~,BAzAyAm,"[""10.0289"", ""meaning-ea0ca4b6a28b""]",lexical,
10.0290,meaning-ea0ca4b6a28b,10.0290,10,Baji~,BAzAyAm,भाषायाम् (bhāṣāyām),source_assignment_pending_lexical_review,BAzAyAm,2041,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,single_gloss,"[""10.0290"", ""meaning-ea0ca4b6a28b""]",,Baji~,BAzAyAm,"[""10.0290"", ""meaning-ea0ca4b6a28b""]",lexical,
10.0291,meaning-ea0ca4b6a28b,10.0291,10,laGi~,BAzAyAm,भाषायाम् (bhāṣāyām),source_assignment_pending_lexical_review,BAzAyAm,2042,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,single_gloss,"[""10.0291"", ""meaning-ea0ca4b6a28b""]",IR112,laGi~,BAzAyAm,"[""10.0291"", ""meaning-ea0ca4b6a28b""]",lexical,
10.0292,meaning-ea0ca4b6a28b,10.0292,10,trasi~,BAzAyAm,भाषायाम् (bhāṣāyām),source_assignment_pending_lexical_review,BAzAyAm,2043,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,single_gloss,"[""10.0292"", ""meaning-ea0ca4b6a28b""]",,trasi~,BAzAyAm,"[""10.0292"", ""meaning-ea0ca4b6a28b""]",lexical,
10.0293,meaning-ea0ca4b6a28b,10.0293,10,pisi~,BAzAyAm,भाषायाम् (bhāṣāyām),source_assignment_pending_lexical_review,BAzAyAm,2044,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,single_gloss,"[""10.0293"", ""meaning-ea0ca4b6a28b""]",,pisi~,BAzAyAm,"[""10.0293"", ""meaning-ea0ca4b6a28b""]",lexical,
10.0294,meaning-ea0ca4b6a28b,10.0294,10,kusi~,BAzAyAm,भाषायाम् (bhāṣāyām),source_assignment_pending_lexical_review,BAzAyAm,2045,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,single_gloss,"[""10.0294"", ""meaning-ea0ca4b6a28b""]",,kusi~,BAzAyAm,"[""10.0294"", ""meaning-ea0ca4b6a28b""]",lexical,
10.0295,meaning-ea0ca4b6a28b,10.0295,10,daSi~,BAzAyAm,भाषायाम् (bhāṣāyām),source_assignment_pending_lexical_review,BAzAyAm,2046,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,single_gloss,"[""10.0295"", ""meaning-ea0ca4b6a28b""]",IR56,daSi~,BAzAyAm,"[""10.0295"", ""meaning-ea0ca4b6a28b""]",lexical,
10.0296,meaning-ea0ca4b6a28b,10.0296,10,kuSi~,BAzAyAm,भाषायाम् (bhāṣāyām),source_assignment_pending_lexical_review,BAzAyAm,2047,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,single_gloss,"[""10.0296"", ""meaning-ea0ca4b6a28b""]",,kuSi~,BAzAyAm,"[""10.0296"", ""meaning-ea0ca4b6a28b""]",lexical,
10.0297,meaning-ea0ca4b6a28b,10.0297,10,Gawa~,BAzAyAm,भाषायाम् (bhāṣāyām),source_assignment_pending_lexical_review,BAzAyAm,2048,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,single_gloss,"[""10.0297"", ""meaning-ea0ca4b6a28b""]",IR11,Gawa~,BAzAyAm,"[""10.0297"", ""meaning-ea0ca4b6a28b""]",lexical,
10.0298,meaning-ea0ca4b6a28b,10.0298,10,Gawi~,BAzAyAm,भाषायाम् (bhāṣāyām),source_assignment_pending_lexical_review,BAzAyAm,2049,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,single_gloss,"[""10.0298"", ""meaning-ea0ca4b6a28b""]",,Gawi~,BAzAyAm,"[""10.0298"", ""meaning-ea0ca4b6a28b""]",lexical,
10.0299,meaning-ea0ca4b6a28b,10.0299,10,bfhi~,BAzAyAm,भाषायाम् (bhāṣāyām),source_assignment_pending_lexical_review,BAzAyAm,2050,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,single_gloss,"[""10.0299"", ""meaning-ea0ca4b6a28b""]",IR41,bfhi~,BAzAyAm,"[""10.0299"", ""meaning-ea0ca4b6a28b""]",lexical,
10.0300,meaning-ea0ca4b6a28b,10.0300,10,barha~,BAzAyAm,भाषायाम् (bhāṣāyām),source_assignment_pending_lexical_review,BAzAyAm,2051,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,single_gloss,"[""10.0300"", ""meaning-ea0ca4b6a28b""]",IR40,barha~,BAzAyAm,"[""10.0300"", ""meaning-ea0ca4b6a28b""]",lexical,
10.0301,meaning-ea0ca4b6a28b,10.0301,10,balha~,BAzAyAm,भाषायाम् (bhāṣāyām),source_assignment_pending_lexical_review,BAzAyAm,2052,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,single_gloss,"[""10.0301"", ""meaning-ea0ca4b6a28b""]",,balha~,BAzAyAm,"[""10.0301"", ""meaning-ea0ca4b6a28b""]",lexical,
10.0302,meaning-ea0ca4b6a28b,10.0302,10,gupa~,BAzAyAm,भाषायाम् (bhāṣāyām),source_assignment_pending_lexical_review,BAzAyAm,2053,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,single_gloss,"[""10.0302"", ""meaning-ea0ca4b6a28b""]",IR76,gupa~,BAzAyAm,"[""10.0302"", ""meaning-ea0ca4b6a28b""]",lexical,
10.0303,meaning-ea0ca4b6a28b,10.0303,10,DUpa~,BAzAyAm,भाषायाम् (bhāṣāyām),source_assignment_pending_lexical_review,BAzAyAm,2054,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,single_gloss,"[""10.0303"", ""meaning-ea0ca4b6a28b""]",IR07,DUpa~,BAzAyAm,"[""10.0303"", ""meaning-ea0ca4b6a28b""]",lexical,
10.0304,meaning-ea0ca4b6a28b,10.0304,10,viCa~,BAzAyAm,भाषायाम् (bhāṣāyām),source_assignment_pending_lexical_review,BAzAyAm,2055,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,single_gloss,"[""10.0304"", ""meaning-ea0ca4b6a28b""]",IR204,viCa~,BAzAyAm,"[""10.0304"", ""meaning-ea0ca4b6a28b""]",lexical,
10.0305,meaning-ea0ca4b6a28b,10.0305,10,cIva~,BAzAyAm,भाषायाम् (bhāṣāyām),source_assignment_pending_lexical_review,BAzAyAm,2056,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,single_gloss,"[""10.0305"", ""meaning-ea0ca4b6a28b""]",,cIva~,BAzAyAm,"[""10.0305"", ""meaning-ea0ca4b6a28b""]",lexical,
10.0306,meaning-ea0ca4b6a28b,10.0306,10,puTa~,BAzAyAm,भाषायाम् (bhāṣāyām),source_assignment_pending_lexical_review,BAzAyAm,2057,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,single_gloss,"[""10.0306"", ""meaning-ea0ca4b6a28b""]",IR152,puTa~,BAzAyAm,"[""10.0306"", ""meaning-ea0ca4b6a28b""]",lexical,
10.0307,meaning-ea0ca4b6a28b,10.0307,10,lokf~,BAzAyAm,भाषायाम् (bhāṣāyām),source_assignment_pending_lexical_review,BAzAyAm,2058,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,single_gloss,"[""10.0307"", ""meaning-ea0ca4b6a28b""]",,lokf~,BAzAyAm,"[""10.0307"", ""meaning-ea0ca4b6a28b""]",lexical,
