base_count_key,source_codes,citations_slp1,meanings_slp1,domain_status,domain_basis,evidence_files,domain_marker_hits
"[""10.0057"", ""meaning-f0e843d6616f""]",10.0057,smiwa~,anAdare,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0058"", ""meaning-f0e843d6616f""]",10.0058,zmiN,anAdare,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0059"", ""meaning-d5f33ed970a6""]",10.0059,Sliza~,SlezaRe,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0060"", ""meaning-5fa3d59b62c4""]",10.0060,paTi~,gatO,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0061"", ""meaning-85abd1bf967a""]",10.0061,piCa~,kuwwane,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0062"", ""meaning-f3eb70b0f3cb""]",10.0062,Cadi~,saMvaraRe,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0063"", ""meaning-a71280a34aa6""]",10.0063,SraRa~,dAne,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0064"", ""meaning-9cadb6e10abf""]",10.0064,taqa~,AGAte,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0065"", ""meaning-12d930b48839""]",10.0065,Kaqa~,Bedane,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0066"", ""meaning-12d930b48839""]",10.0066,Kaqi~,Bedane,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0067"", ""meaning-12d930b48839""]",10.0067,kaqi~,Bedane,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0068"", ""meaning-0ce6231987c9""]",10.0068,kuqi~,rakzaRe,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0069"", ""meaning-8d05d3af63ff""]",10.0069,guqi~,vezwane,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0070"", ""meaning-0ce6231987c9""]",10.0070,kuWi~,rakzaRe,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0071"", ""meaning-0ce6231987c9""]",10.0071,guWi~,rakzaRe,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0072"", ""meaning-77ef3f7f93a8""]",10.0072,Kuqi~,KaRqane,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0074"", ""meaning-9daa69aeb27e""]",10.0074,vaqi~,viBAjane,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0075"", ""meaning-1ba393b460aa""]",10.0075,caqi~,kope,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0076"", ""meaning-a6f808d0cf60""]",10.0076,maqi~,harze,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0077"", ""meaning-de3bcfd0d1d0""]",10.0077,Baqi~,kalyARe,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0078"", ""meaning-c3f774eabe82""]",10.0078,Carda~,vamane,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0079"", ""meaning-889fafdbed6d""]",10.0079,pusta~,Adare,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0079"", ""meaning-f0e843d6616f""]",10.0079,pusta~,anAdare,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0080"", ""meaning-889fafdbed6d""]",10.0080,busta~,Adare,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0080"", ""meaning-f0e843d6616f""]",10.0080,busta~,anAdare,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0081"", ""meaning-de6f6d76c11b""]",10.0081,cuda~,saYcodane,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0082"", ""meaning-4c7246e8c3c8""]",10.0082,nakka~,nASane,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0083"", ""meaning-4c7246e8c3c8""]",10.0083,Dakka~,nASane,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0084"", ""meaning-83c2bd6d47b1""]",10.0084,cakka~,vyaTane,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0085"", ""meaning-83c2bd6d47b1""]",10.0085,cukka~,vyaTane,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0086"", ""meaning-37bf2b36570a""]",10.0086,kzala~,SOcakarmaRi,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0087"", ""meaning-83e37f3a87c4""]",10.0087,tala~,pratizWAyAm,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0088"", ""meaning-ac2dcce56c30""]",10.0088,tula~,unmAne,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0089"", ""meaning-acb7f40f2928""]",10.0089,dula~,utkzepe,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0091"", ""meaning-0ccec38bfd14""]",10.0091,cula~,samucCrAye,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0092"", ""meaning-5c8333df6b05""]",10.0092,mUla~,rohaRe,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0093"", ""meaning-029b9634ef9c""]",10.0093,kala~,kzepe,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0094"", ""meaning-029b9634ef9c""]",10.0094,vila~,kzepe,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0097"", ""meaning-e454b0959a54""]",10.0097,cala~,BftO,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0098"", ""meaning-0ce6231987c9""]",10.0098,pAla~,rakzaRe,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0099"", ""meaning-0ce6231987c9""]",10.0099,pala~,rakzaRe,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0100"", ""meaning-3bf7963ee53c""]",10.0100,lUza~,hiMsAyAm,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0101"", ""meaning-8b8700ed2466""]",10.0101,Sulba~,mAne,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0102"", ""meaning-8b8700ed2466""]",10.0102,SUrpa~,mAne,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0104"", ""meaning-557772409059""]",10.0104,muwa~,saYcUrRane,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0105"", ""meaning-8c6c87e51d61""]",10.0105,ulaqi~,utkzepaRe,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0106"", ""meaning-4c7246e8c3c8""]",10.0106,paqi~,nASane,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0107"", ""meaning-4c7246e8c3c8""]",10.0107,pasi~,nASane,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0108"", ""meaning-22612fd355b3""]",10.0108,mArga,saMskAre,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0108"", ""meaning-5fa3d59b62c4""]",10.0108,mArga,gatO,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0109"", ""meaning-22612fd355b3""]",10.0109,vraja~,saMskAre,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0110"", ""meaning-635311d3f114""]",10.0110,Sulka~,atisparSane,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0111"", ""meaning-bebe0cdf773e""]",10.0111,capi~,gatyAm,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0112"", ""meaning-f065f9745917""]",10.0112,kzapi~,kzAntyAm,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0113"", ""meaning-c86d0da0b44f""]",10.0113,kzaji~,kfcCrajIvane,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0114"", ""meaning-c86d0da0b44f""]",10.0114,Caji~,kfcCrajIvane,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0115"", ""meaning-bebe0cdf773e""]",10.0115,Svarta~,gatyAm,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0116"", ""meaning-bebe0cdf773e""]",10.0116,svarta~,gatyAm,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0116"", ""meaning-c86d0da0b44f""]",10.0116,svarta~,kfcCrajIvane,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0117"", ""meaning-bebe0cdf773e""]",10.0117,SvaBra~,gatyAm,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0118"", ""meaning-b8db2a479911""]",10.0118,jYapa~,jYAne,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0118"", ""meaning-da80675a3d08""]",10.0118,jYapa~,jYApane,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0119"", ""meaning-bf696131e8cf""]",10.0119,yama~,parivezaRe,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0121"", ""meaning-749f57a3abd3""]",10.0121,capa~,parikalpane,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0124"", ""meaning-a4a3bd9dabd6""]",10.0124,ciY,cayane,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0125"", ""meaning-ded5b8f0e366""]",10.0125,Gawwa~,calane,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0126"", ""meaning-1685c224b9c2""]",10.0126,musta~,saNGAte,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0127"", ""meaning-f3eb70b0f3cb""]",10.0127,Kawwa~,saMvaraRe,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0128"", ""meaning-3bf7963ee53c""]",10.0128,zawwa~,hiMsAyAm,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0129"", ""meaning-3bf7963ee53c""]",10.0129,sPiwwa~,hiMsAyAm,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0130"", ""meaning-3bf7963ee53c""]",10.0130,cubi~,hiMsAyAm,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0131"", ""meaning-1685c224b9c2""]",10.0131,pula~,saNGAte,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0132"", ""meaning-1685c224b9c2""]",10.0132,pUrRa~,saNGAte,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0133"", ""meaning-1685c224b9c2""]",10.0133,puRa~,saNGAte,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0134"", ""meaning-1556a33eeaae""]",10.0134,punsa~,aBivarDane,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0135"", ""meaning-8c20facfc0ac""]",10.0135,waki~,banDane,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0136"", ""meaning-33b0dcc01e79""]",10.0136,vyapa~,kzaye,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0137"", ""meaning-33b0dcc01e79""]",10.0137,vyaya~,kzaye,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0139"", ""meaning-accea2e337d0""]",10.0139,DUsa~,kAntikaraRe,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0140"", ""meaning-accea2e337d0""]",10.0140,DUza~,kAntikaraRe,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0141"", ""meaning-accea2e337d0""]",10.0141,DUSa~,kAntikaraRe,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0142"", ""meaning-883d27e2b0bc""]",10.0142,kIwa~,varRe,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0143"", ""meaning-00f1d7412e01""]",10.0143,cUrRa~,saNkocane,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0144"", ""meaning-a8644e0580a4""]",10.0144,pUja~,pUjAyAm,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0145"", ""meaning-5b9ee2b51aea""]",10.0145,arka~,stavane,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0146"", ""meaning-55c57dae89ef""]",10.0146,SuWa~,Alasye,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0148"", ""meaning-556802d0e7f6""]",10.0148,juqa~,preraRe,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0150"", ""meaning-3aceb4350b07""]",10.0150,mArja~,SabdArTe,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0151"", ""meaning-3aceb4350b07""]",10.0151,marca~,SabdArTe,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0152"", ""meaning-7f40d6a1ba16""]",10.0152,Gf,prasravaRe,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0153"", ""meaning-54d1e144629d""]",10.0153,paci~,vistAravacane,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0154"", ""meaning-0dfaedb6863c""]",10.0154,tija~,niSAne,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0155"", ""meaning-b21f3779e95b""]",10.0155,kFta~,saMSabdane,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0156"", ""meaning-c070dfa2517d""]",10.0156,varDa~,Cedane,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0156"", ""meaning-d763b2fae9b6""]",10.0156,varDa~,pUraRe,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0158"", ""meaning-abda6f362365""]",10.0158,kuBi~,AcCAdane,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0159"", ""meaning-31bfd01a5120""]",10.0159,lubi~,adarSane,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0160"", ""meaning-31bfd01a5120""]",10.0160,tubi~,adarSane,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0161"", ""meaning-24b37b2743da""]",10.0161,hlapa~,vyaktAyAM vAci,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0162"", ""meaning-24b37b2743da""]",10.0162,klapa~,vyaktAyAM vAci,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0163"", ""meaning-24b37b2743da""]",10.0163,hrapa~,vyaktAyAM vAci,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0164"", ""meaning-c070dfa2517d""]",10.0164,cuwi~,Cedane,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0165"", ""meaning-3bf7963ee53c""]",10.0165,brIsa~,hiMsAyAm,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0166"", ""meaning-0ce6231987c9""]",10.0166,dahi~,rakzaRe,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0166"", ""meaning-e6c1f69b634c""]",10.0166,dahi~,mokzaRe,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0167"", ""meaning-556802d0e7f6""]",10.0167,ila~,preraRe,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0168"", ""meaning-632596b6d16f""]",10.0168,mrakza~,mlecCane,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0169"", ""meaning-1685c224b9c2""]",10.0169,asta~,saNGAte,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0171"", ""meaning-bebe0cdf773e""]",10.0171,Capi~,gatyAm,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0172"", ""meaning-3bf7963ee53c""]",10.0172,brUsa~,hiMsAyAm,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0173"", ""meaning-3bf7963ee53c""]",10.0173,barha~,hiMsAyAm,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0174"", ""meaning-a71280a34aa6""]",10.0174,SraRu~,dAne,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0175"", ""meaning-85abd1bf967a""]",10.0175,picca~,kuwwane,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0176"", ""meaning-e10d81bdde67""]",10.0176,bula~,nimajjane,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0179"", ""meaning-6ba2baa67738""]",10.0179,garDa~,aBikANkzAyAm,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0180"", ""meaning-6c00ddca8a5c""]",10.0180,gurda~,pUrvaniketane,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0181"", ""meaning-7d5a8a506fb0""]",10.0181,pUrva~,niketane,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0182"", ""meaning-0ce6231987c9""]",10.0182,jasi~,rakzaRe,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0182"", ""meaning-e6c1f69b634c""]",10.0182,jasi~,mokzaRe,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0183"", ""meaning-388ca6564d81""]",10.0183,Iqa~,stutO,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0184"", ""meaning-3bf7963ee53c""]",10.0184,jasu~,hiMsAyAm,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0185"", ""meaning-1685c224b9c2""]",10.0185,piqi~,saNGAte,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0186"", ""meaning-169a5b3eab06""]",10.0186,parTa~,prakzepe,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0187"", ""meaning-0ce32571f69b""]",04.0143;10.0187,ruza~,roze,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0188"", ""meaning-0ce32571f69b""]",10.0188,ruwa~,roze,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0192"", ""meaning-917d5fa53ac9""]",10.0192,cita~,saYcetane,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0193"", ""meaning-45d2b7e4dad1""]",10.0193,daSi~,daMSane,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0194"", ""meaning-45d2b7e4dad1""]",10.0194,dasi~,daMSane,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0194"", ""meaning-5042ee4bdbe7""]",10.0194,dasi~,darSane,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0195"", ""meaning-45d2b7e4dad1""]",10.0195,dasa~,daMSane,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0195"", ""meaning-5042ee4bdbe7""]",10.0195,dasa~,darSane,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0196"", ""meaning-1685c224b9c2""]",10.0196,qapa~,saNGAte,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0197"", ""meaning-1685c224b9c2""]",10.0197,qipa~,saNGAte,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
